Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;6.0;14.1000003815;4;23.0;1;9.0;10.0;4;20.0;
2;1;7.0;13.1000003815;4;23.0;1;9.0;10.0;5;20.0;
3;1;8.0;12.1000003815;4;23.0;1;9.0;10.0;5;20.0;
4;1;9.0;11.5;4;23.0;1;9.0;10.0;5;20.0;
5;1;9.60000038147;11.5;4;23.0;1;10.0;10.0;5;20.0;
6;1;10.6000003815;11.5;4;23.0;1;11.0;10.0;5;20.0;
7;1;11.6000003815;11.5;4;23.0;1;11.0;10.0;5;20.3999996185;
8;2;11.8999996185;11.6999998093;3;24.4599990845;2;11.4200000763;10.1999998093;3;21.7264003754;
9;2;12.3380002975;11.7299995422;3;24.8212833405;2;11.5179204941;10.3632001877;3;22.0903717279;
10;2;12.4463853836;11.9106416702;3;25.0;2;11.6271114349;10.4951858521;3;23.2838120461;
11;2;12.5000009537;12.0;4;26.2400007248;2;11.9851436615;11.0209560394;3;24.3146933317;
12;2;14.4583854675;12.6000003815;4;27.2387843132;2;13.9851436615;11.4571752548;3;25.1981878281;
13;2;16.4583854675;13.0788002014;5;28.0246574879;2;15.9851436615;11.8107032776;4;25.9559320211;
14;2;18.4583854675;13.4505519867;5;28.63283813;2;17.1443748474;12.0916318893;4;26.6120283604;
15;2;19.4965171814;13.7328653336;5;29.098970294;2;18.209400177;12.3113050461;4;27.1901185513;
16;2;20.5099372864;13.943564415;5;29.2577478886;2;19.2810821533;12.4808797836;4;27.4906733036;
17;2;21.5237102509;14.0;7;29.3048160076;2;20.3597755432;12.5;4;27.7773330212;
18;2;22.5378303528;14.0;7;29.3530313969;2;21.4457740784;12.5;4;28.0890238285;
19;2;22.8059082031;14.0;8;29.4023760557;2;22.4267082214;12.5;4;28.4260663986;
20;2;22.8207130432;14.0;8;29.4528282881;2;22.5278205872;12.5;4;28.788336277;
21;2;22.8358478546;14.0;8;29.5043625832;2;22.6365013123;12.5;6;29.1751885414;
22;2;22.8513088226;14.0;8;29.5569496155;2;22.7525558472;12.5;6;29.585392952;
23;2;22.8670845032;14.0;8;29.6105561256;2;22.875617981;12.5;6;30.0170898438;
24;2;22.8831672668;14.0;8;29.6651450396;2;23.0051269531;12.5;6;30.4677705765;
25;2;22.3999996185;14.49954319;9;29.72067523;2;23.1403312683;12.5;6;30.9342932701;
26;2;22.3999996185;14.8603372574;9;29.7771017551;2;23.2802886963;12.5;7;31.4129357338;
27;2;22.9331302643;14.0;9;29.8343759775;2;21.5;13.5;8;31.8994894028;
28;2;22.3999996185;14.9171876907;9;29.8924454451;2;22.5;12.5;8;32.3893885612;
29;2;22.9677333832;14.0;9;29.9512542486;3;23.5;12.5;7;32.877872467;
30;2;20.985376358;15.0;9;30.0107431412;3;21.8633613586;13.5;7;33.360165596;
31;2;21.3999996185;15.0;9;30.0708494186;4;21.0080490112;14.5;6;46.5816650391;
32;2;20.0212554932;15.0;9;30.1315076351;4;21.1494998932;15.5;6;47.6756153107;
33;2;20.3999996185;15.0;9;30.1926498413;4;21.2864341736;16.5;6;48.6972904205;
34;2;19.0577945709;15.0;10;30.2542052269;4;21.4177284241;17.5;6;49.6409025192;
35;2;19.3999996185;15.0;10;30.3161010742;4;21.5424385071;18.5;6;50.5035276413;
36;2;18.0948295593;15.0;10;30.3782629967;4;22.1598320007;19.5;7;51.2847967148;
37;2;17.1134796143;16.0;11;30.4406147003;4;23.2693901062;20.5;7;52.9864721298;
38;2;16.132183075;17.0;12;30.5030794144;4;23.2693901062;23.0;7;53.6419708729;
39;2;15.1509237289;18.0;12;30.5655794144;4;24.2693901062;25.0149993896;8;54.2264864445;
40;2;14.7696743011;19.0;12;30.628036499;4;25.0;27.0302963257;8;54.7453725338;
41;3;15.0;18.0;9;45.690372467;4;25.4551544189;29.0458831787;9;55.1913797855;
42;3;15.8071117401;18.0;9;46.5025100708;4;26.8745555878;30.0458831787;11;55.4309004545;
43;3;16.8257522583;19.0;9;47.2337470055;4;27.5375003815;32.0458831787;11;55.6485105753;
44;3;18.0;21.0;9;47.883174181;4;29.5375003815;32.0458831787;11;55.8459100723;
45;3;20.8627662659;23.0;9;48.4532411098;4;31.9041385651;33.0458831787;11;56.0060760975;
46;3;22.0;25.0;10;48.9488883018;4;30.9143238068;34.5;11;56.0405418873;
47;3;24.0;27.0;10;49.3766760826;4;31.9246635437;34.5;12;56.0755085945;
48;3;26.0;29.0;10;49.7439951897;4;32.9351501465;35.5;15;56.1109591722;
49;3;27.588104248;30.0;10;50.0584335327;4;33.4457855225;36.5;15;56.1468753815;
50;3;28.6648292542;30.5878353119;11;50.2336053848;4;33.4565658569;37.5;15;56.1832377911;
51;3;29.7000007629;30.6168022156;11;50.2907235622;4;33.0374984741;39.2166213989;17;56.2200255394;
52;3;30.0999984741;30.645362854;11;50.346971035;4;34.0374984741;37.2350120544;17;56.2572168112;
53;3;30.0999984741;30.6734848022;13;50.4022974968;5;33.4896659851;37.5;16;56.2947884798;
54;3;30.0999984741;30.7011489868;13;50.4566559792;5;33.5009384155;38.5;18;56.3327163458;
55;3;31.0999984741;29.0;13;50.5100040436;5;34.5123138428;36.5;18;56.3709751368;
56;3;31.1529998779;29.0;16;50.5623030663;5;33.0374984741;38.3104858398;18;56.4095385075;
57;3;30.0999984741;30.0;16;50.6135182381;5;33.5353622437;38.5;18;56.4483793974;
58;3;31.0999984741;29.0;16;50.6636190414;5;34.5470123291;36.5;19;56.4874696732;
59;3;31.1990852356;29.0;17;50.7125790119;5;33.5587387085;37.5;19;57.5267804861;
60;3;31.2137718201;29.0;17;50.7603754997;5;34.5705337524;39.5;20;57.6062822342;
61;3;31.2281112671;29.0;17;50.8069901466;5;36.5823822021;38.5;20;59.4929667711;
62;4;31.2420959473;29.0;19;50.8524079323;5;38.0693283081;39.0;20;61.066832304;
63;4;31.2557220459;29.0;20;50.8966178894;5;36.4652633667;41.3899993896;21;62.3701283932;
64;4;31.2689857483;29.0;20;50.9396123886;5;36.1856918335;44.6832466125;21;63.4472409487;
65;4;29.2818832397;30.0;20;50.9813876152;5;37.4213562012;43.5888137817;21;64.0571041107;
66;4;29.0999984741;30.0;21;53.1014299393;5;37.0795593262;42.6000518799;21;64.4048105478;
67;4;28.2709999084;30.0;21;54.7848792076;6;37.097858429;41.9097442627;20;64.7282890081;
68;4;28.4136657715;31.2291984558;21;56.0993003845;6;33.4458465576;43.9097442627;21;64.9196728468;
69;4;27.4136657715;33.6162643433;21;57.1177759171;7;31.4458446503;47.7212753296;20;65.0690302849;
70;4;27.4136657715;31.6162643433;22;57.7217550278;7;30.4458446503;47.9097442627;20;65.2218016386;
71;4;25.4136657715;33.0;22;57.8647413254;7;29.4458446503;51.8101425171;21;65.3778665066;
72;4;25.4136657715;35.0;22;59.0051016808;7;28.4458446503;54.0986747742;21;65.5370851755;
73;4;26.4136657715;37.5025520325;22;59.1674865484;7;28.1000003815;56.1782836914;21;65.699297905;
74;4;28.4136657715;37.5025520325;21;59.3269461393;7;28.1000003815;58.2593917847;22;65.8643243313;
75;4;29.498085022;39.0;17;59.4831885099;9;28.1000003815;60.3419036865;15;82.0319640636;
76;4;29.5449581146;41.0;18;59.6359553337;9;30.1000003815;64.4257278442;16;83.3719955683;
77;5;27.6000003815;44.0;17;59.7850247622;9;32.0999984741;68.5107421875;16;87.1696107388;
78;5;27.6000003815;46.0;18;59.9302105904;9;32.0999984741;72.624786377;16;90.4513525963;
79;5;26.9466133118;46.0;19;60.0713621378;9;32.0999984741;78.6290283203;17;93.2515910864;
80;5;26.9547386169;47.0;19;60.2083643675;10;32.0999984741;83.6891784668;18;95.6248986721;
81;5;27.9629611969;49.0;20;60.3411358595;10;32.0999984741;87.7498321533;16;97.4628455639;
