Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;6.0;14.1000003815;4;23.0;1;9.0;10.0;4;20.0;
2;1;7.0;13.1000003815;6;23.0;1;9.0;10.0;5;20.0;
3;1;8.0;12.1000003815;6;23.0;1;9.0;10.0;5;20.0;
4;1;9.0;11.5;6;23.0;1;9.0;10.0;4;20.0;
5;1;9.60000038147;11.5;6;23.0;1;10.0;10.0;4;20.0;
6;2;10.6000003815;11.6999998093;5;24.0;1;11.0;10.0;4;20.0;
7;2;11.9000005722;11.5;5;24.1349999905;1;11.0;10.0;4;20.3999996185;
8;2;12.2404994965;11.5;5;24.7580418587;1;11.1199998856;10.1999998093;4;20.7264003754;
9;2;12.4274129868;11.7299995422;5;25.303673625;1;11.2179203033;10.3632001877;4;20.9903717041;
10;2;12.5911026001;11.9106416702;5;25.6901860237;1;11.2971115112;10.4951858521;4;22.0419120789;
11;2;12.7070569992;12.0;5;27.1574020386;1;11.6125736237;11.0209560394;4;22.9143505096;
12;2;14.7336053848;12.6000003815;5;28.4192326069;1;11.8743057251;11.4571752548;4;23.6214065552;
13;2;16.7336063385;13.0788002014;5;29.5073719025;1;13.6125736237;11.8107032776;4;24.1832637787;
14;2;18.7336063385;13.4505519867;5;30.4601690769;1;14.6125736237;12.0916318893;4;24.6226100922;
15;2;20.0447158813;13.7328653336;5;31.3159272671;1;15.6125736237;12.3113050461;4;24.9617595673;
16;2;21.1750240326;13.943564415;5;31.9112715721;1;16.6125736237;12.4808797836;3;25.0;
17;2;22.3197669983;14.0;6;32.4427638054;1;17.6125736237;12.5;3;25.0;
18;2;23.4792137146;14.0;6;33.0228657722;1;18.6125736237;12.5;3;25.0;
19;2;23.9068603516;14.0;6;33.6495757103;1;19.5;12.5;3;25.0;
20;2;24.094871521;14.0;7;34.3190746307;1;19.5;12.5;3;25.0;
21;2;24.2957229614;14.0;7;35.0256056786;1;19.5;12.5;5;25.0;
22;2;24.5076808929;14.0;7;35.7614951134;1;19.5;12.5;5;25.0;
23;2;22.5076808929;15.0;7;36.5173482895;1;19.5;12.5;5;25.0;
24;2;23.5076808929;14.0;7;37.2824316025;1;19.5;12.5;5;25.0;
25;2;24.5076808929;14.0;7;38.0452213287;1;19.5;12.5;6;25.0;
26;2;22.5076808929;15.0;7;38.7940702438;1;19.5;12.5;7;25.0;
27;2;21.5076808929;15.0;7;39.5179128647;1;19.5;12.5;7;25.0;
28;2;21.5076808929;16.0;5;40.2069244385;1;19.5;12.5;7;25.0;
29;2;20.5076808929;15.0;5;40.8530464172;1;19.5;12.5;7;25.0;
30;2;19.5076808929;15.0;5;41.4503211975;1;17.5;13.5;8;25.0;
31;2;19.3999996185;15.0;5;41.995016098;1;16.5;14.5;9;25.0;
32;2;18.3999996185;15.0;5;42.4855394363;1;15.5;15.5;9;25.0;
33;2;18.3999996185;16.0;5;42.9222002029;1;14.5;16.5;10;25.0;
34;2;18.3999996185;17.0;6;43.3068647385;1;13.5;17.5;10;25.0;
35;2;18.3999996185;18.0;7;43.6425647736;1;12.5;18.5;10;25.0;
36;2;18.6927700043;19.0;7;43.9331150055;1;12.0;19.5;10;25.0;
37;2;18.7799339294;20.0;8;44.182767868;1;12.0;20.5;11;25.0;
38;2;18.8548297882;21.0;8;44.3959331512;1;12.0;21.5;12;25.0;
39;2;18.9187793732;22.0;9;44.5;1;12.0;22.5;12;25.0;
40;2;18.9500007629;23.0;9;44.5;1;12.0;23.5;12;25.0;
41;2;18.9500007629;24.0;10;44.5;1;12.0;24.5;13;25.0;
42;2;18.9500007629;25.0;11;44.5;1;13.0;22.5;13;25.0;
43;2;19.9500007629;24.0;11;44.5;1;12.0;23.5;15;25.0;
44;2;20.9500007629;24.0;12;44.5;1;12.0;24.5;14;25.0;
45;2;21.9500007629;24.0;14;44.5;1;13.0;22.5;14;25.0;
46;2;22.9500007629;24.0;14;44.5;1;12.0;23.5;16;25.0;
47;2;23.9500007629;24.0;15;44.5;1;12.0;24.5;16;25.0;
48;2;24.9500007629;24.0;15;44.5;1;13.0;22.5;18;25.0;
49;2;25.9500007629;24.0;12;44.5;1;12.0;23.5;18;25.0;
50;2;26.9500007629;24.0;12;44.5;1;12.0;24.5;18;25.0;
51;2;27.3499984741;24.0;13;44.5;2;13.0;22.5;14;40.0;
52;2;27.3499984741;24.0;13;44.5;2;15.0;22.5;14;40.75;
53;2;27.3499984741;24.0;13;44.5;2;17.0;22.5;14;41.4193744659;
54;2;27.3499984741;24.0;13;44.5;2;18.0;22.5;15;42.0072898865;
55;2;27.3499984741;24.0;15;44.5;2;19.0;22.5;15;42.5162696838;
56;2;27.3499984741;24.0;14;44.5;2;20.0;22.5;15;42.9513263702;
57;4;27.3499984741;24.0;11;59.5;2;21.0;22.5;15;43.3190898895;
58;4;28.3499984741;25.0;12;60.25;2;21.5;22.5;15;43.6270179749;
59;4;29.3499984741;26.0;12;60.9193744659;2;21.5;22.5;15;43.8827629089;
60;4;29.3499984741;27.0;12;61.5072898865;3;21.5;22.5;15;59.0;
61;4;29.3499984741;28.0;12;62.0162696838;4;22.5;23.5;14;59.75;
62;4;29.3499984741;29.0;12;62.4513263702;4;23.5;24.5;14;60.4193744659;
63;4;29.3499984741;30.0;12;62.8190898895;4;23.5;25.5;15;61.0072898865;
64;4;29.3499984741;31.0;13;64.1270179749;4;22.5;27.5;15;61.5162696838;
65;4;30.3499984741;33.0;13;64.4127628803;4;22.5;29.5;15;61.9513263702;
66;4;31.3499984741;35.0;15;64.5605909824;4;22.5;30.5;16;62.3190898895;
67;4;32.3499984741;37.0;16;66.9848717451;5;25.5;29.5;15;63.6270179749;
68;4;33.8937492371;39.7000007629;16;68.9148372412;5;28.5;29.5;15;63.9227628708;
69;4;33.2112693787;43.2291984558;16;70.4243620634;5;30.1648292542;30.5;14;65.0811839104;
70;4;34.4435081482;44.2110061646;17;71.5931369066;5;32.2000007629;32.5;15;65.1435534954;
71;4;35.6091156006;45.5096817017;18;72.2813059092;7;33.2000007629;34.5;12;93.9573034048;
72;4;36.0;46.6406517029;19;72.328953743;7;32.2000007629;37.5;11;96.0349240303;
73;4;34.0;48.664478302;21;72.3777402639;7;32.2000007629;40.5;11;99.173802495;
74;4;33.0;50.6888694763;21;72.4276455641;7;34.2000007629;40.5;12;101.581334114;
75;4;32.0;52.7138214111;22;72.4786461592;7;33.2000007629;43.0509490967;14;103.305589318;
76;4;31.0;54.7393226624;22;72.5307145119;7;33.2000007629;45.0614051819;12;104.480736136;
77;4;30.6000003815;56.4653587341;18;72.5838193893;7;31.5;47.0719451904;11;105.259287477;
78;4;30.6000003815;57.4919090271;14;72.6379255056;7;31.5;49.0825614929;11;106.44086194;
79;4;30.6000003815;58.5189628601;18;72.6929937601;8;32.5;52.0932502747;10;111.209427714;
80;4;30.6000003815;59.546497345;18;72.7489811182;8;34.5;53.1040077209;10;114.679657936;
81;4;31.6000003815;57.5744934082;20;72.8058408499;8;37.5;52.1148300171;11;117.164286613;
