Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;6.0;14.1000003815;4;23.0;1;9.0;10.0;4;20.0;
2;1;7.0;13.1000003815;6;23.0;1;9.0;10.0;5;20.0;
3;1;8.0;12.1000003815;6;23.0;1;9.0;10.0;6;20.0;
4;1;9.0;11.5;6;23.0;1;9.0;10.0;6;20.0;
5;1;9.60000038147;11.5;6;23.0;1;10.0;10.0;6;20.0;
6;1;10.6000003815;11.5;6;23.0;1;11.0;10.0;6;20.0;
7;1;11.6000003815;11.5;6;23.0;1;11.0;10.0;6;20.3999996185;
8;1;11.8999996185;11.5;6;23.4599990845;1;11.1199998856;10.1999998093;6;20.7264003754;
9;1;12.0380001068;11.7299995422;6;23.8212833405;1;11.2179203033;10.3632001877;6;20.9903717041;
10;1;12.1463851929;11.9106416702;6;24.0;2;11.597111702;10.4951858521;5;23.0419120789;
11;1;12.2000007629;12.0;6;25.2000007629;2;11.9125738144;11.0209560394;5;23.9543504715;
12;1;14.1463851929;12.6000003815;6;26.1576004028;2;12.1863059998;11.4571752548;5;24.7025904655;
13;1;15.1463851929;13.0788002014;6;26.9011039734;2;14.1863059998;11.8107032776;5;25.3068172932;
14;1;16.1463851929;13.4505519867;6;27.4657306671;2;16.1863059998;12.0916318893;5;25.789717555;
15;2;18.1463851929;13.9328651428;5;28.88712883;2;16.7369155884;12.3113050461;5;26.1736010313;
16;2;20.1463851929;13.943564415;5;29.0;2;16.8520793915;12.4808797836;5;26.2577478886;
17;2;21.4463844299;14.0;5;29.0;2;18.7641086578;12.5;5;26.3048160076;
18;2;22.4463844299;14.0;5;29.0;2;19.7782287598;12.5;5;26.3530313969;
19;2;22.3999996185;14.3000001907;5;29.0;2;20.7926940918;12.5;5;26.4023760557;
20;2;22.3999996185;14.3000001907;5;29.0;2;21.3867835999;12.920712471;5;26.4528282881;
21;2;22.3999996185;14.3000001907;9;29.0;2;21.5;12.9358482361;7;26.5043625832;
22;3;22.3999996185;14.3000001907;4;44.0;2;21.5;12.9513092041;7;26.5569496155;
23;3;23.3999996185;14.3000001907;4;44.75;2;21.9670848846;12.5;7;26.6105561256;
24;3;24.3999996185;14.3000001907;6;45.4193744659;2;21.9831676483;12.5;8;26.6651450396;
25;3;25.3999996185;14.3000001907;6;46.0072898865;2;21.5;12.99954319;7;26.72067523;
26;3;26.3999996185;14.3000001907;6;46.5162696838;2;21.5;13.0162029266;7;26.7771017551;
27;3;25.6999988556;15.0;7;46.9513263702;3;22.0331306458;12.5;6;26.8343759775;
28;3;25.6999988556;16.0;7;47.3190898895;3;21.5;13.4171876907;6;26.8924454451;
29;3;25.3999996185;17.0;7;47.6270179749;3;22.0677337646;12.5;6;26.9512542486;
30;3;24.9881057739;18.0;7;47.8827629089;3;21.5;13.4756269455;6;27.0107431412;
31;3;24.0648288727;19.0;7;48.0;3;21.5;13.5053710938;6;27.0708494186;
32;3;23.0999984741;20.0;7;48.0;3;22.1212539673;12.5;6;27.1315076351;
33;3;22.0999984741;21.0;7;48.0;3;21.5;13.5;6;27.1926498413;
34;3;21.7000007629;22.0;7;48.0;3;21.5;13.5963249207;5;27.2542052269;
35;3;21.7000007629;23.0;7;48.0;3;21.5;13.6271028519;5;27.3161010742;
36;3;21.7000007629;24.0;8;48.0;3;22.1948299408;12.5;5;27.3782629967;
37;3;21.7000007629;25.0;8;48.0;3;22.2134780884;12.5;5;27.4406147003;
38;3;21.7000007629;26.0;9;48.0;3;21.5;13.5;6;27.5030794144;
39;3;21.7000007629;27.0;10;48.0;3;22.2509231567;12.5;6;27.5655794144;
40;3;22.7000007629;25.0;10;48.0;3;21.5;13.5;7;27.628036499;
41;3;21.7000007629;26.0;11;48.0;3;21.5;13.8140182495;7;27.690372467;
42;3;21.7000007629;29.0;12;48.0;3;21.5;13.8451862335;7;27.7525100708;
43;3;22.7000007629;29.0;12;48.0;3;22.3257522583;15.8451862335;7;27.8143725395;
44;3;21.7000007629;32.0;13;48.0;3;22.3443107605;17.8451862335;5;27.8758842945;
45;3;22.7000007629;32.0;12;48.0;3;22.3627662659;19.8451862335;4;27.936971426;
46;3;21.7000007629;35.0;10;48.0;3;21.5;21.8451862335;5;27.9975619316;
47;3;21.7000007629;36.0;12;48.0;3;21.5;23.8451862335;4;28.0575861931;
48;3;21.7000007629;37.0;13;48.0;3;21.5;24.028793335;3;28.1169772148;
49;3;21.7000007629;38.0;14;48.0;3;21.5;24.0584888458;4;28.1756706238;
50;3;21.7000007629;39.0;14;48.0;3;21.5;24.0878353119;4;28.2336053848;
51;3;22.7000007629;37.5;16;48.0;3;21.5;24.1168022156;4;28.2907235622;
52;3;23.7000007629;36.5;16;48.0;3;21.5;24.145362854;4;28.346971035;
53;3;24.7000007629;35.5;16;48.0;3;21.5;24.1734848022;7;28.4022974968;
54;3;25.7000007629;34.5;17;48.0;3;21.5;24.2011489868;7;28.4566559792;
55;4;26.7000007629;33.5;15;48.0;2;22.5;22.5;7;28.5100040436;
56;4;27.7000007629;32.5;18;48.0;2;21.5;23.5;9;28.5623030663;
57;4;28.7000007629;31.5;18;48.0;2;21.5;22.5;9;28.6135182381;
58;4;29.7000007629;30.5;18;48.0;2;21.5;22.5;10;28.6636190414;
59;4;30.0999984741;29.5;18;48.0;2;21.5;22.5;11;28.7125790119;
60;4;30.0999984741;29.5;18;48.0;2;21.5;22.5;12;28.7603754997;
61;4;30.0999984741;29.5;19;48.0;2;21.5;22.5;13;28.8069901466;
62;4;30.0999984741;29.5;21;48.0;2;19.5;23.5;15;28.8524079323;
63;4;30.0999984741;29.5;21;48.0;2;18.5;24.5;16;28.8966178894;
64;4;30.0999984741;29.5;20;48.0;2;17.5;25.5;15;28.9396123886;
65;4;30.0999984741;29.5;20;49.0;2;16.5;26.5;15;28.9813876152;
66;5;31.0999984741;30.5;17;61.0149992704;2;15.5;27.5;15;29.0;
67;5;31.5785007477;33.0;17;63.0945147276;2;14.5;28.5;17;29.0;
68;5;33.7287750244;35.2291984558;17;64.7790431976;2;14.0;29.5;17;29.0;
69;5;33.7364959717;38.6162643433;17;66.1390064955;2;14.0;30.5;17;29.0;
70;5;34.4136657715;40.4433670044;19;67.054197669;2;14.0;31.5;17;29.0;
71;5;32.9522476196;42.5509490967;19;67.4774335623;2;14.0;32.5;15;30.1199998856;
72;5;31.9602794647;44.5614051819;20;67.8672710657;2;14.0;33.5;15;31.0186567307;
73;6;29.9684047699;45.5719451904;19;68.2242985964;2;14.0;34.5;15;31.7302174568;
74;7;28.9766273499;46.5825614929;14;78.549733758;2;14.0;35.5;15;32.2903623581;
75;7;30.6000003815;50.2120361328;15;79.3452694416;2;14.0;36.5;15;32.5839514732;
76;7;30.6000003815;51.2367973328;15;80.08542943;2;14.0;37.5;15;32.6947021484;
77;7;30.988155365;52.6148300171;15;80.7693507671;2;15.0;35.5;16;32.8029289246;
78;7;31.9967193604;55.6257171631;16;81.3972799778;2;14.0;36.5;16;32.9084525108;
79;7;32.005355835;58.6366577148;17;81.8747770786;2;14.0;37.5;16;33.0111150742;
