Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;6.0;14.1000003815;4;23.0;1;9.0;10.0;4;20.0;
2;1;7.0;13.1000003815;4;23.0;1;9.0;10.0;5;20.0;
3;1;8.0;12.1000003815;4;23.0;1;9.0;10.0;6;20.0;
4;1;9.0;11.5;4;23.0;1;9.0;10.0;6;20.0;
5;1;9.60000038147;11.5;4;23.0;1;10.0;10.0;6;20.0;
6;1;10.6000003815;11.5;4;23.0;1;11.0;10.0;6;20.0;
7;1;11.6000003815;11.5;4;23.0;1;11.0;10.0;6;20.3999996185;
8;1;11.8999996185;11.5;4;23.4599990845;2;11.4200000763;10.1999998093;5;21.7264003754;
9;2;12.0380001068;11.9299993515;3;24.8212833405;2;11.5179204941;10.3632001877;5;21.9903717041;
10;2;12.4463853836;11.9106416702;3;25.0;2;11.597111702;10.4951858521;5;23.0619120598;
11;2;12.5000009537;12.0;4;26.2200007439;2;11.9185733795;11.0209560394;5;23.9545464516;
12;2;14.4523849487;12.6000003815;4;27.1977963448;2;13.9185733795;11.4571752548;5;24.6819883585;
13;2;16.4523849487;13.0788002014;4;27.9616857767;2;15.9185733795;11.8107032776;5;25.2644146681;
14;2;18.4523849487;13.4505519867;5;28.5468815565;2;16.5793247223;12.0916318893;5;25.7245066166;
15;2;19.4707298279;13.7328653336;5;28.9890253544;2;16.7173519135;12.3113050461;5;26.0845712423;
16;2;20.4769535065;13.943564415;6;29.1228116751;2;16.8253707886;12.4808797836;5;26.1438889503;
17;2;21.4832286835;14.0;6;29.1438889503;2;18.7299499512;12.5;5;26.1651208401;
18;2;22.4895515442;14.0;6;29.1651208401;2;19.7363204956;12.5;5;26.1864993572;
19;2;22.3999996185;14.3495359421;6;29.1864993572;2;20.7427330017;12.5;6;26.2080165148;
20;2;22.7559490204;14.0;7;29.2080165148;2;21.3867835999;12.8624048233;6;26.2296639681;
21;3;22.3999996185;14.3624048233;5;29.2296639681;2;21.5;12.8688993454;5;26.2514331341;
22;4;22.3999996185;14.3688993454;2;34.6042330265;2;21.5;12.8754301071;4;26.2733153105;
23;4;23.3999996185;14.3754301071;2;35.0889824629;2;21.5;12.8819942474;4;26.2953014374;
24;4;24.3999996185;14.3819942474;2;35.5869421959;2;21.5;12.8885908127;5;26.3173824549;
25;4;22.3999996185;15.3885908127;2;36.0940057039;3;21.8952140808;12.5;5;26.3395489454;
26;4;21.7952136993;16.0;3;36.6056731939;4;21.9018650055;12.5;4;26.3617914915;
27;4;20.801864624;17.0;3;37.117207408;4;21.5;13.1808958054;4;26.3841004372;
28;4;19.8085365295;18.0;4;37.6238102913;4;21.5;13.1920499802;4;26.4064661264;
29;4;18.8152294159;19.0;4;38.1208072901;4;19.9219398499;13.5;4;26.428878665;
30;4;17.8219394684;20.0;4;38.6038302183;4;20.5;13.2144393921;4;26.4513280392;
31;4;16.8286628723;21.0;4;39.0689752102;4;21.5;13.2256641388;4;26.4738043547;
32;4;16.4353981018;22.0;4;39.5129307508;4;21.5;13.2369022369;4;26.4962974787;
33;4;16.4421424866;23.0;4;39.9330612421;4;19.9488887787;13.5;4;26.5187973976;
34;4;16.4488887787;24.0;5;40.3274474144;4;20.5;13.2593984604;4;26.5412938595;
35;4;16.4556388855;25.0;5;40.6948859692;4;21.5;13.270647049;4;26.5637768507;
36;4;16.462387085;26.0;6;41.034845233;4;19.9691333771;13.5;4;26.5862361193;
37;4;16.4691333771;27.0;6;41.3473998308;4;18.9758701324;14.5;4;26.6086617708;
38;4;17.4758720398;25.0;6;41.6331387758;4;17.9825992584;15.5;5;26.6310436726;
39;4;16.4825973511;26.0;6;41.8930666447;4;16.9893131256;16.5;5;26.6533719301;
40;4;16.4893131256;27.0;7;42.128505826;4;17.5;15.3266859055;5;26.6756366491;
41;4;17.496011734;25.0;7;42.3409999609;4;16.0026912689;15.5;5;26.6978281736;
42;4;16.5026912689;26.0;6;42.5322283506;4;16.5;14.3489141464;5;26.7199368477;
43;4;16.5093479156;27.0;7;42.7039351463;4;15.0159816742;14.5;5;26.7419531345;
44;5;17.5159816742;25.0;6;42.7419531345;4;15.5;13.3709764481;4;27.7638677359;
45;5;18.0;26.0;7;42.7638677359;4;18.0291595459;16.3709754944;4;27.8056714535;
46;5;19.5291595459;27.0;7;42.7856714725;4;20.0357017517;19.3709754944;4;27.8475513458;
47;5;20.5357017517;28.0;8;42.8073554039;4;20.8120574951;22.3709754944;5;27.8894925117;
48;5;21.5422058105;29.0;8;42.8289107084;4;21.5;25.3709754944;5;27.9314798117;
49;5;22.0;30.0;8;42.8503289223;4;22.824344635;28.3709754944;5;27.973498106;
50;5;23.5550994873;29.0;9;43.8716015816;4;24.3920497894;27.5;7;28.0155323744;
51;5;25.5614814758;30.0;9;43.9977207184;4;23.8368434906;28.4463615417;8;28.057567358;
52;6;26.3999996185;31.9463615417;9;44.1335431337;4;24.4172706604;27.5;9;28.0995879173;
53;6;26.9741039276;32.0;10;44.2797355652;4;23.5;29.0497932434;9;28.1415787935;
54;6;26.8035812378;33.9672317505;10;44.4369562864;4;24.0865249634;28.0932502747;9;28.1835249662;
55;6;27.4310855865;34.0;10;44.6058415174;4;23.5;29.0917625427;9;28.2254112959;
56;6;26.8890991211;34.9877548218;11;44.7869888544;4;23.5;29.1127052307;9;28.2514331341;
57;8;26.9373722076;34.9978713989;9;44.9651488066;4;23.5;29.1257171631;9;29.2733153105;
58;8;26.3999996185;35.0;10;45.1525228024;4;24.5;30.1366577148;9;29.3153014183;
59;8;26.3999996185;36.0;10;45.3537294865;4;25.5;31.1476516724;9;29.3575783968;
60;8;27.1061191559;35.0;10;45.5690078735;4;25.5;32.1586914062;10;29.4001307487;
61;8;27.1707019806;35.0;10;45.7984457016;4;25.9018650055;32.5;10;29.4429423809;
62;8;27.2395324707;35.0;10;46.0419540405;4;25.5;34.180896759;12;29.4859969616;
63;8;27.3125858307;35.0;10;47.299243927;4;25.9152297974;34.0509490967;13;29.5292778015;
64;8;28.3897724152;36.0;11;49.6398068666;5;25.5;34.7646408081;12;29.5727676153;
65;8;30.3999996185;40.0;12;50.1970504522;5;25.5;34.7863845825;13;29.6164488792;
66;8;33.4000015259;42.0;13;50.8277267218;5;25.5;34.8082237244;14;29.6603037119;
67;8;33.6442604065;45.0;13;51.5169577599;5;25.5;34.8301544189;14;29.7043139935;
68;8;34.0478019714;48.0;14;52.269937396;5;25.5;34.8521575928;14;29.7484613657;
69;9;33.8298797607;50.9749908447;13;53.0919971466;6;25.9556388855;34.1148300171;14;29.7927269936;
70;9;32.7243423462;52.0394134521;14;55.893152833;6;25.5;34.1257171631;14;29.8370921612;
71;9;34.7629318237;50.8279190063;15;58.45026052;6;25.9691333771;34.1366577148;14;30.8815375566;
72;9;33.4842987061;53.4517364502;16;60.8330533504;6;26.2758712769;34.6476516724;14;31.7060449123;
73;9;36.3504562378;51.939704895;16;63.1137892008;6;26.0340003967;35.0486907959;15;32.3451100588;
74;9;35.9055862427;54.3230361938;17;65.1543765068;6;26.2123565674;35.3570327759;15;32.8346481323;
75;10;34.5999984741;54.2432556152;16;67.9980728626;6;26.3458442688;35.590637207;15;33.0597370863;
76;11;34.994644165;55.7384109497;15;69.950543642;6;26.3999996185;35.6920509338;15;33.1042943001;
77;11;36.5999984741;56.5558319092;15;72.0172274709;6;26.3999996185;35.7032318115;15;33.1488155127;
78;11;35.5999984741;58.7221984863;16;74.1648099422;6;26.9159812927;35.7144393921;15;34.1932811737;
79;11;36.5999984741;58.8950500488;17;76.3502134681;6;25.3999996185;38.5966415405;15;34.2976720333;
80;11;37.5999984741;61.9171104431;17;78.5112302899;6;25.3999996185;40.6188354492;15;34.4049328566;
81;11;36.9107322693;65.1733398438;17;81.6000593901;6;24.3999996185;42.6409835815;16;34.5151137114;
