Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;6.0;14.1000003815;4;23.0;1;9.0;10.0;4;20.0;
2;1;7.0;13.1000003815;6;23.0;1;9.0;10.0;5;20.0;
3;1;8.0;12.1000003815;6;23.0;1;9.0;10.0;5;20.0;
4;1;9.0;11.5;6;23.0;1;9.0;10.0;4;20.0;
5;1;9.60000038147;11.5;6;23.0;1;10.0;10.0;4;20.0;
6;2;10.6000003815;11.6999998093;5;24.0;1;11.0;10.0;4;20.0;
7;2;11.9000005722;11.5;5;24.1124999523;1;11.0;10.0;4;20.3999996185;
8;2;12.2337493896;11.5;5;24.7075287104;2;11.4200000763;10.1999998093;3;21.7264003754;
9;2;12.4122591019;11.7299995422;5;25.2185473442;2;11.5179204941;10.3632001877;3;21.9903717041;
10;2;12.5655641556;11.9106416702;4;25.5628780127;2;11.597111702;10.4951858521;3;23.0719120502;
11;2;12.6688642502;12.0;4;26.9924205542;2;11.9215736389;11.0209560394;3;23.9749414921;
12;2;14.6841106415;12.6000003815;4;28.2091608047;2;13.9215736389;11.4571752548;3;24.7131726742;
13;2;16.6841106415;13.0788002014;4;29.2439539433;2;15.9215736389;11.8107032776;4;25.3067810535;
14;2;18.6841106415;13.4505519867;4;30.1344041824;2;16.94962883;12.0916318893;4;25.7784451246;
15;2;19.9469871521;13.7328653336;4;30.9182436466;2;17.9593238831;12.3113050461;4;26.1504684687;
16;2;21.0557193756;13.943564415;4;31.431794405;2;18.9691867828;12.4808797836;4;26.2221269608;
17;2;22.1759223938;14.0;5;31.8716888428;2;19.9792118073;12.5;4;26.2560760975;
18;2;23.3078918457;14.0;5;32.3509383202;2;20.989397049;12.5;3;26.2905418873;
19;2;23.705280304;14.0;5;32.8686590195;2;21.8871631622;12.5;3;26.3255085945;
20;2;23.8605976105;14.0;5;33.4227776527;2;21.8976516724;12.5;3;26.3609591722;
21;2;24.0268325806;14.0;6;34.0099139214;2;21.9082870483;12.5;4;26.3968753815;
22;4;24.2029743195;14.0;4;34.6253342628;2;21.9190635681;12.5;4;26.4332377911;
23;4;24.3875999451;14.0;5;35.2630004883;2;21.9299716949;12.5;4;26.4700255394;
24;4;24.5788993835;14.0;5;35.9157261848;2;21.9410076141;12.5;4;26.5072168112;
25;4;22.5788993835;15.0;5;36.5754442215;2;21.9521656036;12.5;4;26.5447884798;
26;4;21.5788993835;15.0;5;37.2335710526;2;21.9634361267;12.5;6;26.5827163458;
27;4;21.3999996185;15.0;6;37.8814382553;2;21.9748153687;12.5;6;26.6209751368;
28;5;20.3999996185;15.0;5;38.5107440948;2;21.9862918854;12.5;6;26.6595385075;
29;5;20.3999996185;15.0;5;39.1139822006;2;21.9978618622;12.5;6;26.6983793974;
30;5;19.3999996185;15.0;5;39.6847982407;2;22.009513855;12.5;6;26.7374696732;
31;5;19.3999996185;16.0;5;40.2182331085;2;22.0212402344;12.5;7;26.7767804861;
32;5;19.3999996185;17.0;5;40.7108440399;2;21.5;13.3883905411;8;26.8162822723;
33;5;19.2132530212;18.0;5;41.160700798;2;22.044883728;12.5;8;26.8559447527;
34;5;18.3482093811;19.0;5;42.5672740936;2;22.0567836761;12.5;8;26.8957372904;
35;5;19.0701828003;20.0;5;43.191246748;3;22.0687217712;12.5;5;30.2863212824;
36;5;20.1793746948;21.0;5;43.8386021852;3;22.5;13.4678144455;5;30.4820637703;
37;5;20.7515792847;22.0;6;44.5257441998;3;22.0926761627;13.5;5;30.6796221733;
38;5;20.3616256714;23.0;6;45.2715439796;3;21.9290847778;14.5;5;30.8784911633;
39;5;20.4362640381;24.0;6;46.0967817307;3;22.3601551056;13.5;5;31.0781466961;
40;5;20.5011425018;25.0;7;47.0231962204;3;21.0247497559;13.5;6;31.27805233;
41;5;20.5572357178;26.0;7;47.9702892303;3;21.4320831299;13.5;6;31.4776656628;
42;5;21.5750007629;26.0;7;49.0219559669;3;23.1206207275;16.5;6;31.6764442921;
43;5;22.5750007629;27.0;8;50.2472290993;3;24.1683216095;19.5;7;31.8738524914;
44;5;23.5750007629;28.0;9;51.6468687057;3;25.2157058716;22.5;7;32.0693688393;
45;5;24.5750007629;29.0;9;53.2089490891;3;25.2626457214;25.5;7;32.2624912262;
46;5;25.5750007629;30.0;11;54.9060583115;4;25.3090343475;27.5;8;32.452742815;
47;5;26.5750007629;29.0;11;56.6945571899;4;25.3547592163;27.5;8;32.6396772861;
48;5;27.5750007629;29.0;12;58.5170269012;4;25.3997154236;27.5;8;32.8228833675;
49;5;28.5750007629;29.0;12;60.308303833;4;25.4438095093;27.5;9;33.0019884109;
50;5;27.5750007629;30.0;12;62.0041885376;4;25.48695755;27.5;9;33.1766607761;
51;5;27.5750007629;31.0;12;63.5506229401;4;25.5290813446;27.5;9;33.3466119766;
52;5;27.5750007629;32.0;12;64.9106388092;4;25.5701141357;27.5;9;33.5115976334;
53;5;27.5750007629;33.0;13;67.0671787262;4;25.609998703;27.5;10;33.6714169979;
54;5;28.5750007629;35.0;13;68.0415797234;4;25.64868927;27.5;11;34.8259134293;
55;5;28.5750007629;35.0;14;68.8292222023;4;26.6861495972;28.5;11;34.9949719906;
56;5;27.5750007629;36.0;15;69.4535070658;4;27.7223510742;29.5;10;35.158714056;
57;6;26.5750007629;36.0;14;69.9409989119;4;27.9913158417;30.5;10;35.3170970678;
58;6;25.5750007629;35.0;15;70.3177607059;4;26.9581336975;32.5;10;35.470112443;
59;6;26.5750007629;34.5509490967;16;70.3728116751;4;26.9802875519;33.9049530029;11;35.6177830696;
60;6;27.5750007629;34.5614051819;16;70.3938889503;5;27.0013217926;34.4726219177;10;35.7601612806;
61;6;28.5750007629;34.5719451904;16;70.4151208401;5;27.8841209412;33.0614051819;11;35.8973228931;
62;6;29.5750007629;34.5825614929;16;70.4364993572;5;27.9126644135;33.0719451904;11;36.0293667316;
63;6;30.5750007629;34.5932502747;17;70.4580165148;5;27.057888031;34.0825614929;12;36.1564090252;
64;6;30.9749984741;34.6040077209;17;70.4796639681;6;27.0746517181;34.5789794922;10;44.2080165148;
65;7;30.9749984741;34.6148300171;17;71.5014331341;6;29.2468032837;33.5;9;44.4696637392;
66;7;31.9749984741;35.6257171631;17;74.9751887321;6;29.9749984741;34.5;9;45.7788565159;
67;7;33.5665626526;37.3366584778;17;77.7787876129;6;31.2929992676;36.0;10;46.8545476198;
68;7;31.8840827942;39.8768501282;17;80.0180721283;6;29.6090011597;38.3899993896;10;48.7309710979;
69;7;33.1163215637;40.2749557495;18;81.8120241165;6;30.7873573303;41.2762756348;11;49.5439667702;
70;7;34.2819290161;41.5620498657;18;83.064588666;6;32.8916244507;41.9097442627;11;50.0876003504;
71;7;32.3465652466;42.680896759;18;83.7328372002;6;32.9629058838;42.0;11;50.4465833902;
72;7;31.3465633392;43.6920509338;18;84.410716176;6;32.9797668457;43.0;11;50.8023148775;
73;7;30.3465633392;44.7032318115;19;85.968557477;6;29.9749984741;46.0;13;51.1557532549;
74;8;30.6000003815;46.7144393921;18;87.463252604;6;28.9749984741;47.7294158936;13;51.5078957081;
