Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;13.3000001907;4;17.0;1;6.0;12.6999998093;4;21.0;
2;1;7.0;12.3000001907;5;17.0;1;7.0;11.6999998093;4;21.0;
3;1;7.55000019073;11.3000001907;5;17.0;1;8.0;10.6999998093;4;21.0;
4;2;7.55000019073;10.6999998093;4;18.0;1;8.14999961853;10.5;4;21.0;
5;2;7.7000002861;9.30000019073;4;18.0449999571;1;8.14999961853;10.5;4;21.0;
6;2;8.78512477875;8.5;3;18.0915547609;1;9.14999961853;10.5;4;21.0;
7;2;9.07059955597;8.5;3;18.1396753788;1;9.72500038147;10.5;4;21.0;
8;2;9.08142662048;8.5;3;18.1893689632;1;9.72500038147;10.5;4;21.4200000763;
9;2;9.09260749817;8.5;3;18.5925321579;1;9.81949996948;10.7100000381;4;21.758436203;
10;2;9.18332004547;8.67000007629;3;18.9461020231;1;9.8956489563;10.8792181015;4;22.0;
11;2;9.26287269592;8.81392192841;3;19.2562930584;2;9.94999980927;11.1999998093;3;24.5400009155;
12;2;9.33266639709;8.93486309052;3;20.2716907263;2;10.5215005875;11.7700004578;3;25.9852849245;
13;2;9.56113052368;9.39324569702;4;21.1674451828;2;12.2109994888;12.4126424789;3;27.2054134607;
14;2;11.3783006668;9.78903102875;4;21.9472299814;2;14.2109994888;12.9308347702;3;28.2274179459;
15;2;13.3782997131;10.8036928177;4;22.6200125217;2;16.2110004425;13.3366470337;4;29.0880752802;
16;2;15.3782997131;10.4026165009;4;23.1979614496;3;17.3536891937;13.6469516754;3;29.82655406;
17;2;16.4563121796;10.6309299469;4;23.6946053505;3;18.4150733948;13.879781723;3;30.375654459;
18;2;17.4849052429;10.8157100677;4;24.1234521866;3;19.4845237732;14.0;3;30.7230784893;
19;2;18.5147857666;10.9637317657;4;24.3344240189;3;20.5626926422;14.0;3;31.1118502617;
20;2;19.4752464294;11.0;4;24.4783546925;3;21.0001659393;14.0;3;31.544028759;
21;2;19.5076313019;11.0;4;24.6275923252;3;21.0974063873;14.0;3;32.0209121704;
22;2;18.9500007629;12.0;4;24.7818951607;3;21.2047042847;14.0;2;32.5427899361;
23;2;18.9500007629;12.3909473419;6;24.9409668446;3;20.2999992371;15.0;2;33.1086950302;
24;2;18.9500007629;12.4704837799;6;25.1044561863;3;21.2999992371;14.0;2;33.7161855698;
25;2;18.9500007629;12.5522279739;6;25.2719585896;3;21.5861415863;14.0;2;34.3611893654;
26;2;18.9500007629;12.6359796524;6;25.4430179596;3;21.7312660217;14.0;3;35.0379443169;
27;2;18.9500007629;12.7215089798;6;25.6171307564;3;21.8835372925;14.0;4;35.7390680313;
28;2;18.9500007629;12.8085651398;7;25.7937505245;3;22.0412902832;14.0;5;36.4557781219;
29;2;18.9500007629;12.8968753815;7;25.9722938538;3;22.2025489807;14.0;5;37.1782588959;
30;3;18.9500007629;12.9861469269;6;26.1521477699;3;20.36510849;15.0;6;37.8961582184;
31;3;17.8842334747;12.0;6;26.3326768875;3;19.5266342163;16.0;5;38.5991659164;
32;3;16.9248523712;13.0;6;26.5132336617;3;18.6848106384;17.0;5;39.2776012421;
33;3;15.9654788971;14.0;7;26.6931657791;4;18.8374595642;18.5;4;40.9229507446;
34;3;15.0559625626;15.0;7;26.8718266487;4;18.9826622009;19.5;4;41.6882849932;
35;3;15.0961608887;16.0;7;27.048584938;4;18.818862915;20.0;4;42.4322582483;
36;3;15.135931015;17.0;8;27.2228326797;4;18.9449157715;21.0;4;43.1545934677;
37;3;15.1751375198;18.0;8;27.3939938545;4;19.0601062775;22.0;5;43.8569933176;
38;3;15.2136487961;19.0;9;27.5615315437;4;19.1641349792;23.0;6;44.5428626537;
39;3;14.0;21.0;9;27.7249555588;4;19.2570705414;24.0;6;45.2169163227;
40;3;14.0;23.0;9;27.883825779;4;19.3392829895;25.0;7;45.8847243786;
41;3;14.0;25.0;9;28.0377569199;4;19.4113693237;26.0;9;46.5522208214;
42;3;14.0;27.0;8;28.1864213943;4;19.4740829468;27.0;9;47.2252116203;
43;3;14.0;29.0;9;28.3295493126;4;20.5282669067;25.0;9;47.9089012146;
44;3;14.0;30.6965942383;11;28.4669289589;4;19.574798584;26.0;10;48.5427899361;
45;3;14.0;31.8202362061;11;28.5984063148;4;20.6000003815;26.0;10;49.1086950302;
46;3;14.0;32.9385643005;12;28.7238812447;4;21.6000003815;27.0;12;49.7161855698;
47;3;14.0;34.0514945984;12;28.8433055878;4;22.6000003815;28.0;12;50.3611893654;
48;3;14.0;35.1589736938;13;28.9566783905;4;23.6000003815;29.0;13;51.0379443169;
49;3;14.0;36.2610092163;14;29.0640420914;4;24.6000003815;30.0;12;51.7390680313;
50;3;15.0;34.3576393127;14;29.1654787064;4;25.6000003815;29.0;12;52.4557781219;
51;5;14.0;35.448928833;9;43.2287869453;4;25.8999996185;29.0;13;53.1782588959;
52;5;16.0;37.534992218;9;43.8787336349;4;25.8999996185;29.0;14;53.8961582184;
53;5;19.0;38.534992218;9;44.4974298477;4;25.8999996185;29.0;13;54.5991659164;
54;5;20.0;40.534992218;10;45.0686216354;4;25.8999996185;29.0;13;55.2776012421;
55;6;21.0;42.534992218;9;45.5467224121;4;25.8999996185;29.0;13;55.9229507446;
56;6;23.0;44.534992218;10;45.9957494736;4;25.8999996185;29.0;13;56.5282850266;
57;7;24.9500007629;45.534992218;11;46.4157819748;4;25.8999996185;29.0;13;57.088514328;
58;7;25.6501235962;45.75;13;46.8073506355;4;25.8999996185;29.0;13;57.6004695892;
59;7;25.7041110992;45.75;13;47.1713418961;4;25.8999996185;29.0;13;58.0628213882;
60;7;25.7525691986;44.8361930847;13;47.5089039803;4;25.8999996185;29.0;14;58.4758720398;
61;7;25.7958450317;43.8942832947;13;47.8213672638;4;25.8999996185;29.0;15;58.8412618637;
62;7;25.8343162537;42.9508781433;13;49.1101732254;4;25.8999996185;29.0;15;59.1616458893;
63;7;27.8683738708;41.0058517456;12;50.3227417469;4;25.8999996185;29.0;16;59.4403705597;
