Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;13.3000001907;4;17.0;1;6.0;12.6999998093;4;21.0;
2;1;7.0;12.3000001907;5;17.0;1;7.0;11.6999998093;5;21.0;
3;1;7.55000019073;11.3000001907;5;17.0;1;8.0;10.6999998093;5;21.0;
4;1;7.55000019073;10.3000001907;5;17.0;1;8.14999961853;10.5;4;21.0;
5;2;7.55000019073;9.69999980927;4;18.0;1;8.14999961853;10.5;4;21.0;
6;2;8.7750005722;8.5;4;18.0674999952;1;9.14999961853;10.5;4;21.0;
7;2;9.06518745422;8.5;4;18.1388356686;1;9.72500038147;10.5;4;21.0;
8;2;9.08123779297;8.5;4;18.2141259909;1;9.72500038147;10.5;4;21.4200000763;
9;2;9.09817790985;8.5;4;18.6456211805;1;9.81949996948;10.7100000381;4;21.758436203;
10;2;9.19526576996;8.67000007629;4;19.0306602716;1;9.8956489563;10.8792181015;4;22.0;
11;2;9.28189849854;8.81392192841;4;19.3756101131;1;9.94999980927;11.0;4;23.5400009155;
12;2;9.35951328278;8.93486309052;4;20.4466397762;1;10.296500206;11.7700004578;5;24.8252849579;
13;2;9.60049343109;9.39324569702;5;21.4057168961;1;11.9499998093;12.4126424789;5;25.8616695404;
14;2;11.4319114685;9.78903102875;5;22.257011652;1;12.9499998093;12.9308347702;5;26.6732940674;
15;2;13.4319114685;10.1240053177;5;23.0099308491;1;13.9499998093;13.3366470337;5;27.2939033508;
16;2;15.4319114685;10.4026165009;5;23.6770029068;1;14.9499998093;13.6469516754;5;27.759563446;
17;2;16.5640964508;10.6309299469;5;24.2720131874;1;15.9499998093;13.879781723;5;28.0;
18;2;17.6148223877;10.8157100677;5;24.8085989952;1;16.9500007629;14.0;5;28.0;
19;2;18.6689453125;10.9637317657;5;25.1366593838;1;17.9500007629;14.0;5;28.0;
20;2;19.6557483673;11.0;5;25.4068305492;1;18.2999992371;14.0;5;28.0;
21;2;19.7165374756;11.0;5;25.6910681725;1;18.2999992371;14.0;5;28.0;
22;2;18.9500007629;12.0;5;25.9885287285;1;18.2999992371;14.0;4;28.0;
23;2;18.9500007629;12.9942646027;5;26.2980971336;1;18.2999992371;14.0;5;28.0;
24;2;19.9170722961;11.0;5;26.6183872223;1;18.2999992371;14.0;6;28.0;
25;2;18.9500007629;12.0;5;26.9477529526;1;18.2999992371;14.0;7;28.0;
26;2;18.9500007629;13.0;6;27.2843112946;1;18.2999992371;14.0;7;28.0;
27;3;18.9500007629;13.6421556473;5;27.6259784698;1;18.2999992371;14.0;5;28.0;
28;3;18.9500007629;13.8129892349;5;27.9705147743;1;18.2999992371;14.0;5;28.0;
29;4;18.9500007629;13.9852571487;4;28.3155798912;1;18.2999992371;14.0;5;28.0;
30;4;18.9500007629;14.157790184;4;28.6587948799;1;18.2999992371;14.0;5;28.0;
31;4;16.9500007629;16.1577911377;4;28.9978079796;1;18.2999992371;14.0;6;28.0;
32;4;15.9500007629;18.1577911377;4;29.3303570747;1;18.2999992371;14.0;6;28.0;
33;4;14.9500007629;20.1577911377;4;29.6543326378;1;18.2999992371;14.0;7;28.0;
34;4;14.0;21.8888988495;4;29.9678287506;1;18.2999992371;14.0;8;28.0;
35;4;14.0;23.1710453033;4;30.2691860199;1;18.2999992371;14.0;8;28.0;
36;4;14.0;24.4422683716;4;30.5570211411;1;18.2999992371;14.0;8;28.0;
37;4;14.0;25.7013187408;5;30.830245018;1;18.2999992371;14.0;8;28.0;
38;4;14.0;26.9472198486;6;31.0880661011;1;18.2999992371;14.0;8;28.0;
39;4;14.0;28.1792602539;6;31.3299846649;1;18.2999992371;14.0;8;28.0;
40;4;14.0;29.3969860077;7;31.5557718277;1;18.2999992371;14.0;8;28.0;
41;4;14.0;30.600194931;7;31.7654476166;1;18.2999992371;14.0;8;28.0;
42;4;14.0;31.7889022827;10;31.9592475891;1;18.2999992371;14.0;8;28.0;
43;4;14.0;32.9633216858;10;32.1375932693;1;18.2999992371;14.0;8;28.0;
44;4;14.0;34.1238327026;9;32.3010520935;1;18.2999992371;14.0;8;28.0;
45;4;15.0;32.2709465027;9;32.4503087997;1;18.2999992371;14.0;9;28.0;
46;4;16.0;31.4052772522;10;32.5861301422;1;18.2999992371;14.0;9;28.0;
47;5;18.0;31.4275169373;9;33.7093391418;1;18.2999992371;14.0;9;28.0;
48;5;20.0;30.5384044647;9;33.8574999571;1;18.2999992371;14.0;10;28.0;
