Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;13.3000001907;4;17.0;2;6.0;12.8999996185;3;22.0;
2;1;7.0;12.3000001907;4;17.0;2;7.15000009537;11.6999998093;3;22.0900000334;
3;1;7.55000019073;11.3000001907;4;17.0;2;8.16349983215;10.6999998093;3;22.1871190071;
4;1;7.55000019073;10.3000001907;4;17.0;2;8.32806777954;10.5;2;22.2917383909;
5;2;7.55000019073;9.69999980927;3;18.0;2;8.34376049042;10.5;2;22.4042263031;
6;2;8.7750005722;8.5;3;18.0900000334;2;9.46595096588;10.5;2;22.5249304771;
7;2;9.0702495575;8.5;3;18.1871190071;2;10.0681095123;10.5;2;22.6541694403;
8;2;9.09210205078;8.5;3;18.2917383909;2;10.0971889496;10.5;2;23.2287653685;
9;2;9.11564064026;8.5;3;18.7571438551;2;10.2264719009;10.7100000381;2;23.7334493399;
10;2;9.2203578949;8.67000007629;3;19.1807904243;2;10.3400268555;10.8792181015;2;24.1532578468;
11;2;9.31567764282;8.81392192841;3;19.5693804026;2;10.4344825745;11.0;2;26.0129473209;
12;2;9.40311145782;8.93486309052;3;20.7122055292;2;10.8529129028;11.7700004578;2;27.6574776173;
13;2;9.66024589539;9.39324569702;4;21.7555496693;2;12.5872430801;12.4126424789;2;29.0951218605;
14;2;11.5106239319;9.78903102875;4;22.7047069073;2;14.5872430801;12.9308347702;2;30.3518810272;
15;2;13.5106239319;10.1240053177;4;23.5700800419;2;16.5872421265;13.3366470337;3;31.4625301361;
16;2;15.5106239319;10.4026165009;4;24.3649902344;3;17.8879413605;13.6469516754;3;32.4630823135;
17;2;16.7188930511;10.6309299469;4;25.1037259102;3;19.0082912445;13.879781723;3;33.2818861008;
18;2;17.8019580841;10.8157100677;4;25.8000462055;3;20.138425827;14.0;3;33.9008235931;
19;2;18.8920211792;10.9637317657;4;26.3035011292;3;21.2776870728;14.0;3;34.5557665825;
20;2;19.9182891846;11.0;4;26.7638249397;3;21.7750473022;14.0;3;35.2404661179;
21;2;18.9500007629;12.0;5;27.251458168;3;21.9291038513;14.0;3;35.9471020699;
22;2;18.9500007629;13.0;5;27.7633986473;3;22.0880966187;14.0;3;36.6665449142;
23;2;18.9500007629;13.8816995621;5;28.2957406044;3;22.2499713898;14.0;3;37.3887672424;
24;2;18.9500007629;14.1478700638;5;28.8437380791;3;22.4124717712;14.0;3;38.1033678055;
25;2;18.9500007629;14.421869278;5;29.4019312859;3;22.5732574463;14.0;3;38.8001594543;
26;2;18.9500007629;14.7009658813;5;29.9643349648;3;22.7300338745;14.0;3;39.4697523117;
27;2;18.9500007629;14.982167244;7;30.524679184;3;22.8806934357;14.0;4;40.1040582657;
28;4;18.9500007629;15.262339592;5;31.0766792297;3;23.0234127045;14.0;4;40.6966657639;
29;4;18.9500007629;15.5383396149;5;31.6143198013;3;23.1567497253;14.0;4;41.2430458069;
30;4;16.9500007629;17.5383396149;5;32.1321163177;3;21.2796840668;15.0;4;41.7405805588;
31;4;15.9500007629;19.5383396149;6;32.6253356934;3;20.3916301727;16.0;4;42.1884441376;
32;4;16.9500007629;18.5383396149;6;33.0901584625;3;19.4923992157;17.0;4;42.5873603821;
33;4;15.9500007629;17.5383396149;7;33.5237665176;3;18.5821552277;18.0;4;42.9393005371;
34;4;15.9500007629;17.5383396149;8;33.9243593216;3;17.6613426208;19.0;4;43.2471542358;
35;4;16.9500007629;18.5383396149;8;34.2911100388;3;17.4306106567;20.0;5;43.5144128799;
36;4;17.9500007629;19.5383396149;9;34.6240625381;3;17.4907436371;21.0;5;43.744893074;
37;4;18.9500007629;20.5383396149;9;34.9240026474;3;17.5426006317;22.0;5;43.9425086975;
38;4;18.9500007629;21.5383396149;9;35.1923046112;3;17.587064743;23.0;5;44.0;
39;4;18.9500007629;22.5383396149;9;35.4307813644;3;17.6000003815;24.0;5;44.0;
40;4;19.9500007629;20.5383396149;10;35.6415395737;3;17.6000003815;25.0;6;44.0;
41;4;18.9500007629;21.5383396149;10;35.8268547058;3;17.6000003815;26.0;7;44.0;
42;4;18.9500007629;22.5383396149;10;35.9890642166;3;17.6000003815;27.0;7;44.0;
43;4;18.9500007629;23.5383396149;11;36.0;3;18.6000003815;25.0;7;44.0;
44;4;19.9500007629;21.5383396149;11;36.0;3;17.6000003815;26.0;10;44.0;
45;4;18.9500007629;22.5383396149;11;36.0;3;18.6000003815;25.0;11;44.0;
46;4;18.9500007629;23.5383396149;12;36.0;3;19.6000003815;25.0;11;44.0;
47;4;19.9500007629;21.5383396149;12;36.0;3;20.6000003815;25.0;12;44.0;
48;5;18.9500007629;22.5383396149;11;36.0;3;21.6000003815;25.0;13;44.0;
49;5;18.9500007629;23.5383396149;11;36.0;3;22.6000003815;25.0;13;44.0;
50;5;19.9500007629;22.5383396149;12;36.0;3;23.6000003815;24.0;14;44.0;
51;5;20.9500007629;22.5383396149;13;36.0;3;23.8999996185;24.0;14;44.0;
52;5;21.9500007629;22.5383396149;13;36.0;3;23.8999996185;24.0;15;44.0;
53;5;22.1000003815;22.5383396149;14;36.0;3;23.8999996185;24.0;15;44.0;
54;5;22.1000003815;22.5383396149;14;36.0;3;23.8999996185;24.0;16;44.0;
55;5;22.1000003815;21.5383396149;14;36.0;4;23.8999996185;24.0;16;44.0;
56;5;22.1000003815;21.0;15;36.0;4;23.8999996185;24.0;16;44.0;
57;5;22.1000003815;21.0;16;36.0;4;23.8999996185;24.0;17;44.0;
58;5;22.1000003815;21.0;17;36.0;4;23.8999996185;24.0;17;44.0;
59;5;22.1000003815;21.0;17;36.0;5;23.8999996185;24.0;13;59.0;
60;5;22.1000003815;21.0;17;36.0;5;24.8999996185;25.0;13;59.75;
61;5;22.1000003815;21.0;19;36.0;5;25.8999996185;26.0;14;60.4193744659;
62;5;22.1000003815;21.0;20;36.0;6;26.8999996185;28.0;13;62.0072898865;
63;5;22.1000003815;21.0;21;36.0;6;27.8999996185;30.0;13;62.6762696505;
64;5;22.1000003815;21.0;21;36.0;6;27.8999996185;32.0;13;63.2950702906;
65;5;22.1000003815;21.0;21;36.0;6;27.8999996185;34.0;16;63.873213768;
66;5;22.1000003815;21.0;22;36.0;6;27.8999996185;36.0;16;64.4211899042;
67;5;22.1000003815;21.0;22;36.0;6;27.8999996185;37.0;16;64.9497535229;
68;5;20.1000003815;22.0;23;36.0;6;27.8999996185;38.0;16;65.375654459;
69;5;19.1000003815;23.0;25;36.0;7;27.8999996185;39.0;17;80.7230784893;
70;5;18.1000003815;24.0;25;36.0;7;28.8999996185;41.0;17;81.8618502617;
71;5;17.1499996185;25.0;24;36.0;7;29.8999996185;43.0;16;85.230640173;
72;5;17.1499996185;26.0;25;36.0;7;30.1970005035;45.4199981689;16;88.1807413101;
73;6;17.1499996185;27.0;25;41.75;7;30.4306030273;47.7314720154;16;90.7708210945;
74;6;19.1499996185;26.0;24;41.9225001335;7;30.6125068665;49.957901001;16;92.819922924;
75;6;21.1499996185;26.0;25;42.0899586678;7;30.6993408203;52.0;17;94.6180772781;
76;6;22.1499996185;26.0;26;42.2519540787;8;30.7565040588;54.0;16;96.0728816986;
77;6;23.1499996185;26.0;26;43.5037603378;8;30.7999992371;56.0;17;97.2976527214;
78;6;21.2444992065;28.0;27;44.5715327263;8;30.7999992371;58.0;18;98.4860506058;
79;6;20.2444992065;27.595123291;27;45.4766731262;8;30.7999992371;59.7000007629;18;99.6014947891;
80;6;20.2444992065;28.8049659729;27;46.2412633896;8;30.7999992371;60.7000007629;19;100.503891945;
81;6;22.2444992065;26.9690628052;27;46.6940102577;8;28.7999992371;62.7000007629;19;101.396313667;
82;6;23.6445007324;27.0;29;47.0431528091;8;27.7999992371;64.6999969482;19;103.262853622;
83;7;24.6445007324;27.0;28;47.313223362;8;27.7999992371;67.6999969482;19;104.269019723;
84;7;25.0;27.0;28;47.4365811348;8;28.75;70.6999969482;20;105.252985001;
85;7;25.0;27.0;27;47.5528459549;8;29.0628128052;73.6999969482;21;106.209976554;
86;7;25.0;27.0;27;47.6621470451;8;28.75;76.6999969482;21;107.138866544;
87;7;25.0;27.0;27;47.7646551132;9;30.75;80.6999969482;22;109.041991472;
88;7;25.0;27.0;27;48.8605751991;10;32.75;84.6999969482;21;110.104614854;
89;7;24.0;29.0;27;49.9951404333;10;34.015499115;88.4000015259;21;111.18440485;
90;7;25.0;32.0;25;50.2715547085;10;34.5167922974;91.3999938965;21;112.294207215;
91;7;25.3274669647;35.0;24;50.529951334;10;34.6018714905;94.3999938965;22;113.44732964;
92;7;24.3419017792;36.0;24;50.8244687319;10;34.6743087769;96.3999938965;23;114.656451941;
93;7;24.3568096161;38.0;25;52.1596714258;10;34.7354736328;98.3999938965;23;115.932551384;
94;7;25.772190094;41.0;26;52.5853040218;10;34.7867584229;100.399993896;24;117.152783394;
95;7;27.7880439758;44.0;27;53.0626834631;10;34.7999992371;102.399993896;26;118.426520586;
96;7;28.1318340302;47.0;29;53.5963711739;10;34.7999992371;104.399993896;26;119.807980537;
97;8;28.1630592346;50.0;28;54.1904097795;10;34.7999992371;106.399993896;31;121.288320065;
98;8;28.1952171326;53.0;28;54.847943902;10;34.7999992371;108.399993896;31;122.854329109;
99;8;28.2283058167;55.0;29;55.5707786083;10;35.7999992371;107.399993896;34;124.48860693;
100;8;28.2623100281;57.0;28;56.3589012623;11;34.7999992371;109.399993896;33;126.170105934;
