Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;13.3000001907;4;17.0;1;6.0;12.6999998093;4;21.0;
2;1;7.0;12.3000001907;5;17.0;1;7.0;11.6999998093;5;21.0;
3;1;7.55000019073;11.3000001907;4;17.0;1;8.0;10.6999998093;4;21.0;
4;1;7.55000019073;10.3000001907;4;17.0;1;8.14999961853;10.5;4;21.0;
5;2;7.55000019073;9.69999980927;3;18.0;2;8.14999961853;10.6999998093;3;22.0;
6;2;8.7750005722;8.5;3;18.0449999571;2;9.375;10.5;3;22.0900000334;
7;2;9.06012439728;8.5;3;18.0915547609;2;9.9702501297;10.5;3;22.1871190071;
8;2;9.07059955597;8.5;3;18.1396753788;2;9.99210166931;10.5;3;22.7236096859;
9;2;9.08142662048;8.5;3;18.5407658815;2;10.1128120422;10.7100000381;3;23.1884489059;
10;2;9.17167282104;8.67000007629;3;18.8922410011;2;10.2174015045;10.8792181015;3;23.5668647289;
11;2;9.25075435638;8.81392192841;2;19.2003221512;2;10.3025445938;11.0;3;25.3486820459;
12;2;9.32007312775;8.93486309052;2;20.2124831676;2;10.703453064;11.7700004578;4;26.9087285995;
13;2;9.54780864716;9.39324569702;3;21.1049286127;2;12.4187746048;12.4126424789;4;28.2558913231;
14;2;11.3642339706;9.78903102875;3;21.8813476562;2;14.4187746048;12.9308347702;4;29.4172105789;
15;2;13.3642339706;10.1240053177;3;22.5507258177;2;16.4187736511;13.3366470337;4;30.428994894;
16;2;15.3642339706;10.4026165009;3;23.1252521276;2;17.6553955078;13.6469516754;4;31.3293325901;
17;2;16.4399528503;10.6309299469;3;23.6184784174;2;18.7531986237;13.879781723;4;32.049197197;
18;2;17.4677772522;10.8157100677;3;24.0439376831;2;19.8610706329;14.0;4;32.573600769;
19;2;18.4968948364;10.9637317657;3;24.2515797615;2;20.9790611267;14.0;4;33.1419348717;
20;2;19.4566059113;11.0;3;24.3922679424;2;21.4569339752;14.0;4;33.7516689301;
21;2;19.4882602692;11.0;4;24.5383813381;2;21.5941238403;14.0;4;34.3986358643;
22;2;18.9500007629;12.0;5;24.6897099018;2;21.739692688;14.0;4;35.0769786835;
23;2;18.9500007629;12.3448553085;5;24.8459899426;2;21.8923187256;14.0;5;35.7792286873;
24;2;18.9500007629;12.4229946136;5;25.0069024563;2;22.0503253937;14.0;5;36.4965333939;
25;2;18.9500007629;12.5034513474;5;25.1720745564;2;22.2117195129;14.0;5;37.2190332413;
26;2;18.9500007629;12.5860376358;5;25.3410804272;2;22.3742828369;14.0;5;37.9363632202;
27;3;18.9500007629;12.670539856;4;25.5134441853;2;22.5356807709;14.0;6;38.6382322311;
28;3;18.9500007629;11.0;5;25.6886439323;2;22.6936016083;14.0;7;39.3150119781;
29;3;18.9500007629;12.0;5;25.8661177158;2;22.8458766937;14.0;7;39.9582691193;
30;3;18.9500007629;12.9330587387;5;26.0452690125;2;20.9906101227;15.0;7;40.5611724854;
31;3;17.8601856232;12.0;5;26.2254748344;2;20.1262626648;16.0;7;41.1187410355;
32;3;16.9007320404;13.0;5;26.4060935974;2;19.2517166138;17.0;7;41.627913475;
33;3;15.9413719177;14.0;5;26.5864748955;2;18.3662796021;18.0;7;42.0874586105;
34;3;15.0319566727;15.0;5;27.7659678459;2;17.4696769714;19.0;7;42.4977617264;
35;3;16.0723419189;16.0;5;28.051430583;2;17.2619972229;20.0;7;42.8605298996;
36;3;17.1123847961;17.0;5;28.345105648;2;17.3436203003;21.0;7;43.1784667969;
37;3;17.4276485443;18.0;5;28.6471313238;2;17.4151554108;22.0;7;43.4549474716;
38;3;17.4956054688;19.0;5;28.9576737881;2;17.4773635864;23.0;7;43.693734169;
39;3;17.5654773712;20.0;5;29.2769190073;2;17.5310897827;24.0;8;43.8987360001;
40;3;16.3708992004;22.0;6;29.6050606966;2;17.5772151947;25.0;8;44.0;
41;3;16.408367157;24.0;6;29.9422842264;2;17.6000003815;26.0;9;44.0;
42;3;16.4489383698;26.0;7;30.2887451649;2;17.6000003815;27.0;8;44.0;
43;3;16.4927310944;28.0;8;30.6445462704;2;18.6000003815;25.0;9;44.0;
44;3;16.5398368835;30.0;9;31.0097095966;2;17.6000003815;26.0;10;44.0;
45;3;16.5903148651;31.7474784851;9;31.384147644;2;17.6000003815;27.0;10;44.0;
46;3;16.6441898346;32.8689727783;11;31.7676331997;2;18.6000003815;25.0;11;44.0;
