Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;2;6.0;13.6999998093;3;18.0;1;6.0;12.6999998093;4;21.0;
2;2;7.15000009537;12.3000001907;3;18.0674999952;1;7.0;11.6999998093;5;21.0;
3;2;7.71012496948;11.3000001907;3;18.1388356686;1;8.0;10.6999998093;5;21.0;
4;2;7.72082567215;10.3000001907;3;18.2141259909;1;8.14999961853;10.5;5;21.0;
5;2;7.7321190834;9.30000019073;3;18.293479681;2;8.14999961853;10.6999998093;4;22.0;
6;2;8.84103298187;8.5;3;18.3769934177;2;9.375;10.5;4;22.0900000334;
7;2;9.13482284546;8.5;2;18.4647493362;2;9.9702501297;10.5;4;22.1871190071;
8;2;9.15456867218;8.5;1;18.9114601612;2;9.99210166931;10.5;4;22.7236096859;
9;2;9.25507926941;8.67000007629;1;19.3121117353;2;10.1128120422;10.7100000381;4;23.1884489059;
10;2;9.34522533417;8.81392192841;1;19.6729998589;2;10.2174015045;10.8792181015;4;23.5668647289;
11;2;9.42642593384;8.93486309052;1;20.7691317797;2;10.3025445938;11.0;4;25.3486820459;
12;2;9.67305469513;9.39324569702;1;21.7543540001;2;10.703453064;11.7700004578;5;26.9087285995;
13;2;9.89472961426;9.78903102875;1;22.6326544285;2;12.4187746048;12.4126424789;5;28.2558913231;
14;2;11.763504982;10.1240053177;2;23.4132072926;2;14.4187746048;12.9308347702;5;29.4172105789;
15;2;13.763504982;10.4026165009;3;24.1082558632;2;16.4187736511;13.3366470337;5;30.428994894;
16;2;15.763504982;10.6309299469;4;24.7312479019;2;17.6553955078;13.6469516754;5;31.3293325901;
17;2;16.9244213104;10.8157100677;4;25.2954318523;2;18.7531986237;13.879781723;5;32.049197197;
18;2;17.984752655;10.9637317657;4;25.6502726078;2;19.8610706329;14.0;5;32.573600769;
19;2;19.0482711792;11.0;4;25.9459347725;2;20.9790611267;14.0;5;33.1419348717;
20;2;19.8378353119;11.0;4;26.2538781166;2;21.4569339752;14.0;5;33.7516689301;
21;2;18.9500007629;12.0;4;26.5727539062;2;21.5941238403;14.0;5;34.3986358643;
22;2;18.9500007629;13.0;5;26.9009518623;2;21.739692688;14.0;5;35.0769786835;
23;2;18.9500007629;13.4504756927;6;27.2366204262;2;21.8923187256;14.0;6;35.7792286873;
24;2;18.9500007629;13.6183099747;6;27.5777015686;2;22.0503253937;14.0;6;36.4965333939;
25;2;18.9500007629;13.7888507843;6;27.9219741821;2;22.2117195129;14.0;6;37.2190332413;
26;2;18.9500007629;13.9609870911;7;28.2671084404;2;22.3742828369;14.0;6;37.9363632202;
27;2;18.9500007629;14.1335544586;7;28.6107273102;2;22.5356807709;14.0;6;38.6382322311;
