Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;13.3000001907;4;17.0;1;6.0;12.6999998093;4;21.0;
2;1;7.0;12.3000001907;5;17.0;1;7.0;11.6999998093;4;21.0;
3;1;7.55000019073;11.3000001907;5;17.0;1;8.0;10.6999998093;4;21.0;
4;1;7.55000019073;10.3000001907;5;17.0;1;8.14999961853;10.5;4;21.0;
5;1;7.55000019073;9.30000019073;5;17.0;1;8.14999961853;10.5;4;21.0;
6;1;8.55000019073;8.5;5;17.0;1;9.14999961853;10.5;4;21.0;
7;1;8.82499980927;8.5;5;17.0;1;9.72500038147;10.5;4;21.0;
8;1;8.82499980927;8.5;5;17.0;1;9.72500038147;10.5;4;21.4200000763;
9;1;8.82499980927;8.5;5;17.3400001526;1;9.81949996948;10.7100000381;4;21.758436203;
10;1;8.9015007019;8.67000007629;5;17.6278438568;1;9.8956489563;10.8792181015;3;22.0;
11;1;8.96626472473;8.81392192841;5;17.869726181;1;9.94999980927;11.0;3;23.5400009155;
12;1;9.02068901062;8.93486309052;5;18.786491394;1;10.296500206;11.7700004578;3;24.8252849579;
13;1;9.22696018219;9.39324569702;6;19.5780620575;1;11.9499998093;12.4126424789;3;25.8616695404;
14;1;11.0206890106;9.78903102875;6;20.2480106354;1;12.9499998093;12.9308347702;3;26.6732940674;
15;1;12.0206890106;10.1240053177;6;20.8052330017;1;13.9499998093;13.3366470337;4;27.2939033508;
16;1;13.0206890106;10.4026165009;6;21.2618598938;2;14.9499998093;13.6469516754;4;27.759563446;
17;1;14.0206890106;10.6309299469;6;21.6314201355;2;15.9499998093;13.879781723;5;28.0;
18;1;15.0206890106;10.8157100677;6;21.9274635315;2;16.9500007629;14.0;6;28.0;
19;1;16.0206890106;10.9637317657;6;22.0;3;18.9500007629;14.1999998093;5;29.0;
20;1;16.9500007629;11.0;6;22.0;3;20.2999992371;14.0;5;29.1599999666;
21;1;16.9500007629;11.0;6;22.0;3;20.5609989166;14.0;6;29.3437439203;
22;1;16.9500007629;11.0;7;22.0;3;20.6023406982;14.0;6;29.5541238785;
23;1;16.9500007629;11.0;8;22.0;3;20.6496772766;14.0;6;29.7941719294;
24;1;16.9500007629;11.0;8;22.0;3;20.7036876678;14.0;7;30.0669906139;
25;1;16.9500007629;11.0;8;22.0;3;20.7650718689;14.0;7;30.375654459;
26;1;16.9500007629;11.0;8;22.0;3;20.8345222473;14.0;7;30.7230784893;
27;1;16.9500007629;11.0;8;22.0;3;20.9126911163;14.0;8;31.1118502617;
28;1;16.9500007629;11.0;8;22.0;3;21.0001659393;14.0;8;31.544028759;
29;2;16.9500007629;11.0;7;22.0;3;21.0974063873;14.0;8;32.0209121704;
30;2;16.9500007629;11.0;7;22.0;3;19.2047042847;15.0;8;32.5427899361;
31;2;16.9500007629;11.0;8;22.0;3;18.3221263885;16.0;8;33.1086950302;
32;2;14.9500007629;12.0;9;22.0;3;17.4494552612;17.0;8;33.7161855698;
33;2;13.9500007629;13.0;9;22.0;3;16.5861415863;18.0;8;34.3611893654;
34;2;12.9500007629;14.0;9;22.0;3;15.7312669754;19.0;8;35.0379443169;
35;3;12.0;15.0;8;32.0;3;15.5835371017;20.0;8;35.7390680313;
36;3;13.0;17.0;8;32.3999996185;3;14.0;21.0;9;36.4557781219;
37;4;14.0;19.0;7;47.7743997574;3;14.0;22.0;9;37.1782588959;
38;4;15.0;21.0;6;48.8719387054;3;14.0;23.0;9;37.8961582184;
39;4;16.0;23.0;6;49.8614091873;3;14.0;24.0;10;38.5991659164;
40;4;17.0;25.0;5;50.7420082092;3;14.0;25.0;10;39.2776012421;
41;4;18.0;27.0;5;51.5168123245;3;14.0;26.0;10;39.9229507446;
42;4;19.0;29.0;5;52.1918144226;3;14.0;27.0;10;40.5282850266;
43;4;20.0;31.0;5;52.7749509811;3;15.0;25.0;10;41.088514328;
44;4;21.0;32.7191009521;5;53.2752151489;3;14.0;26.0;11;41.6004695892;
45;4;22.0;33.8537368774;5;53.7019386292;3;14.0;27.0;12;42.0628213882;
46;4;23.0;34.9734230042;14;53.9705476761;3;15.0;25.0;12;42.4758720398;
47;4;24.0;36.0793838501;14;54.0;3;14.0;26.0;12;42.8412618637;
48;4;24.5499992371;37.0999984741;15;54.0;3;14.0;27.0;14;43.1616458893;
49;4;24.5499992371;38.0999984741;16;54.0;3;15.0;25.0;14;43.4403705597;
50;4;24.5499992371;39.0999984741;17;54.0;3;14.0;26.0;15;43.6811828613;
51;4;26.5499992371;36.0999984741;17;54.0;3;14.0;27.0;16;43.8879890442;
52;4;28.5499992371;35.0999984741;18;54.0;3;15.0;26.0;18;44.0;
53;4;30.4749984741;34.0999984741;18;54.0;3;16.0;26.0;18;44.0;
54;4;31.4749984741;34.0;19;54.0;3;17.0;26.0;18;44.0;
55;4;32.4249992371;34.0;18;54.0;3;18.0;26.0;18;44.0;
56;4;32.4249992371;33.0;18;54.0;3;19.0;26.0;18;44.0;
57;4;32.4249992371;32.0;20;54.0;3;20.0;25.0;19;44.0;
58;4;32.4249992371;31.0;21;54.0;3;20.2999992371;24.0;19;44.0;
59;4;32.4249992371;30.0;21;54.0;3;20.2999992371;24.0;19;44.0;
60;5;32.4249992371;29.0;20;54.0;3;20.2999992371;24.0;20;44.0;
61;5;32.4249992371;28.0;21;54.0;3;20.2999992371;24.0;20;44.0;
62;5;32.4249992371;27.0;22;54.0;3;20.2999992371;24.0;21;44.0;
63;5;32.4249992371;26.0;20;54.0;3;20.2999992371;24.0;21;44.0;
64;5;32.4249992371;26.0;15;54.0;3;20.2999992371;24.0;21;44.0;
65;5;32.4249992371;26.0;15;54.0;3;20.2999992371;24.0;22;44.0;
66;5;30.4249992371;27.0;15;54.0;3;20.2999992371;24.0;22;44.0;
67;5;29.4249992371;28.0;15;54.0;3;20.2999992371;24.0;23;44.0;
68;5;28.4249992371;29.0;15;54.0;3;20.2999992371;24.0;23;44.0;
69;5;27.4749984741;30.0;14;54.0;3;20.2999992371;24.0;24;44.0;
