Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;13.3000001907;4;17.0;1;6.0;12.6999998093;4;21.0;
2;2;7.0;12.6999998093;5;18.0;1;7.0;11.6999998093;5;21.0;
3;2;7.7000002861;11.3000001907;5;18.0674999952;1;8.0;10.6999998093;5;21.0;
4;2;7.71012496948;10.3000001907;5;18.1388356686;2;8.14999961853;10.6999998093;4;22.0;
5;2;7.72082567215;9.30000019073;4;18.2141259909;2;8.29999923706;10.5;4;22.0900000334;
6;2;8.82317829132;8.5;4;18.293479681;2;9.39524936676;10.5;4;22.1871190071;
7;2;9.1160326004;8.5;4;18.3769934177;2;9.99210166931;10.5;4;22.2917383909;
8;2;9.13482284546;8.5;4;18.8185193539;2;10.0156412125;10.5;4;22.8371437788;
9;2;9.234167099;8.67000007629;4;19.2138732672;2;10.1383571625;10.7100000381;4;23.3113827705;
10;2;9.32312107086;8.81392192841;4;19.5693782568;2;10.2450618744;10.8792181015;4;23.6996542215;
11;2;9.40311050415;8.93486309052;4;20.6569644213;2;10.3324222565;11.0;4;25.4997080564;
12;2;9.64781665802;9.39324569702;4;21.6333289146;2;10.7374343872;11.7700004578;5;27.0797379017;
13;2;9.86749839783;9.78903102875;4;22.502530098;2;12.4572515488;12.4126424789;5;28.4485538006;
14;2;11.7342271805;10.1240053177;4;23.273829937;2;14.4572515488;12.9308347702;5;29.6330289841;
15;2;13.7342271805;10.4026165009;4;23.959577322;2;16.4572525024;13.3366470337;5;30.669192791;
16;2;15.7342271805;10.6309299469;4;24.5733425617;2;17.7094402313;13.6469516754;5;31.5947263241;
17;2;16.8888931274;10.8157100677;4;25.1285128593;2;18.8129119873;13.879781723;5;32.3400559425;
18;2;17.9471969604;10.9637317657;4;25.4747054577;2;19.9265136719;14.0;5;32.8895044327;
19;2;19.0087680817;11.0;4;25.7622475624;2;21.0501403809;14.0;5;33.4816474915;
20;2;19.7965068817;11.0;5;26.062766552;2;21.5333709717;14.0;5;34.1130428314;
21;2;18.9500007629;12.0;5;26.3750810623;2;21.6754341125;14.0;5;34.7785673141;
22;2;18.9500007629;13.0;5;26.6977396011;2;21.825176239;14.0;5;35.4714341164;
23;2;19.9500007629;11.0;5;27.0290365219;2;21.9810714722;14.0;6;36.1833543777;
24;2;18.9500007629;12.0;5;27.3670363426;2;22.141254425;14.0;6;36.9048519135;
25;2;18.9500007629;13.0;4;27.7096123695;2;22.3035907745;14.0;6;37.6257123947;
26;2;18.9500007629;13.8548059464;4;28.0544948578;2;22.4657840729;14.0;6;38.3355398178;
27;2;18.9500007629;14.0272474289;5;28.3993287086;2;22.6254959106;14.0;7;39.0243473053;
28;2;18.9500007629;14.1996641159;7;28.7417359352;2;22.7804775238;14.0;7;39.6831235886;
