Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;13.3000001907;4;17.0;1;6.0;12.6999998093;4;21.0;
2;1;7.0;12.3000001907;4;17.0;1;7.0;11.6999998093;5;21.0;
3;1;7.55000019073;11.3000001907;4;17.0;1;8.0;10.6999998093;5;21.0;
4;1;7.55000019073;10.3000001907;3;17.0;1;8.14999961853;10.5;5;21.0;
5;1;7.55000019073;9.30000019073;3;17.0;1;8.14999961853;10.5;5;21.0;
6;2;8.55000019073;8.89999961853;2;18.0;1;9.14999961853;10.5;5;21.0;
7;2;9.05000019073;8.5;2;18.0449999571;1;9.72500038147;10.5;5;21.0;
8;2;9.06012439728;8.5;2;18.0915547609;1;9.72500038147;10.5;5;21.4200000763;
9;2;9.07059955597;8.5;2;18.4905910492;1;9.81949996948;10.7100000381;5;21.758436203;
10;2;9.16038322449;8.67000007629;2;18.8399845362;1;9.8956489563;10.8792181015;5;22.0;
11;2;9.23899650574;8.81392192841;2;19.145963192;2;9.94999980927;11.1999998093;4;24.5400009155;
12;2;9.30784225464;8.93486309052;2;20.1549206972;2;10.5215005875;11.7700004578;5;25.9852849245;
13;2;9.53485679626;9.39324569702;2;21.0440818071;2;12.2109994888;12.4126424789;5;27.2054134607;
14;2;11.3505430222;9.78903102875;2;21.8171498775;2;14.2109994888;12.9308347702;5;28.2274179459;
15;2;13.3505439758;10.1240053177;2;22.4831271172;2;16.2110004425;13.3366470337;5;29.0880752802;
16;2;15.3505439758;10.4026165009;2;23.0542217493;2;17.3536891937;13.6469516754;5;29.82655406;
17;2;16.4239711761;10.6309299469;2;23.5440071821;2;18.4150733948;13.879781723;5;30.375654459;
18;2;17.4510211945;10.8157100677;2;23.9660406113;2;19.4845237732;14.0;5;30.7230784893;
19;2;18.0206890106;10.9637317657;3;24.1702980995;2;20.5626926422;14.0;5;31.1118502617;
20;2;18.9500007629;11.0;4;24.3076715469;2;21.0001659393;14.0;5;31.544028759;
21;3;18.9500007629;11.0;3;24.4505701065;2;21.0974063873;14.0;5;32.0209121704;
22;3;18.9500007629;11.0;4;24.5988156796;2;21.2047042847;14.0;5;32.5427899361;
23;3;18.9500007629;11.0;4;24.7521765232;2;21.3221263885;14.0;5;33.1086950302;
24;3;18.9500007629;11.0;4;24.9103667736;2;21.4494552612;14.0;5;33.7161855698;
25;3;18.9500007629;11.0;4;25.0730454922;2;21.5861415863;14.0;6;34.3611893654;
26;3;18.9500007629;11.0;5;25.2398183346;2;21.7312660217;14.0;7;35.0379443169;
27;3;18.9500007629;12.0;4;25.4102387428;2;21.8835372925;14.0;7;35.7390680313;
28;3;18.9500007629;12.705119133;4;25.5838117599;2;22.0412902832;14.0;8;36.4557781219;
29;3;18.9500007629;12.7919063568;4;25.7599987984;2;22.2025489807;14.0;8;37.1782588959;
30;3;18.9500007629;12.8799991608;4;25.9382228851;2;20.36510849;15.0;8;37.8961582184;
31;3;17.836101532;12.0;4;26.1178760529;2;19.5266342163;16.0;8;38.5991659164;
32;3;16.8765220642;13.0;4;26.2983264923;2;18.6848106384;17.0;8;39.2776012421;
33;3;15.9171237946;14.0;4;26.4789280891;2;17.8374595642;18.0;8;39.9229507446;
34;3;15.0077590942;15.0;4;26.659029007;2;16.9826622009;19.0;8;40.5282850266;
35;3;15.0482816696;16.0;4;26.8379807472;2;16.818862915;20.0;8;41.088514328;
36;3;15.0885457993;17.0;4;27.0151486397;2;16.9449157715;21.0;8;41.6004695892;
37;3;15.128408432;18.0;4;27.1899189949;2;17.0601062775;22.0;8;42.0628213882;
38;3;15.1677322388;19.0;4;27.3617095947;2;17.1641349792;23.0;8;42.4758720398;
39;3;15.2063846588;20.0;6;27.5299754143;2;17.2570705414;24.0;9;42.8412618637;
40;3;15.2442445755;21.0;6;27.694217205;2;17.3392829895;25.0;9;43.1616458893;
41;3;14.0;23.0;6;27.8539843559;2;17.4113693237;26.0;10;43.4403705597;
42;3;14.0;25.0;9;28.0088815689;2;17.4740829468;27.0;10;43.6811828613;
43;3;14.0;27.0;9;28.1585698128;2;18.5282669067;25.0;11;43.8879890442;
44;3;14.0;29.0;9;28.3027682304;2;17.574798584;26.0;12;44.0;
45;4;14.0;31.0;9;43.4412546158;2;17.6000003815;27.0;12;44.0;
46;4;15.0;32.7971305847;10;44.3238635063;2;18.6000003815;25.0;13;44.0;
47;4;16.0;33.9164772034;10;45.1198596954;2;19.6000003815;25.0;13;44.0;
48;5;17.0;35.0304374695;10;60.8283514977;2;20.6000003815;25.0;14;44.0;
49;5;19.0;36.1389541626;11;62.2018527985;2;21.6000003815;25.0;15;44.0;
50;5;22.0;34.242023468;11;63.4147853851;2;22.6000003815;25.0;15;44.0;
51;5;23.0;35.3396759033;12;64.4730200768;3;24.6000003815;26.0;14;45.0;
52;6;26.1217956543;34.0;11;80.3866477013;3;25.8999996185;26.0;15;45.1599999666;
53;6;29.8208351135;36.0;11;81.91847229;3;25.8999996185;27.0;16;45.3437439203;
54;6;32.8988571167;38.0;12;83.1583380699;3;25.8999996185;28.0;16;45.5541238785;
55;7;35.0662651062;40.0;11;84.1343078613;3;25.8999996185;29.0;16;45.7941719294;
56;7;37.1035804749;42.0;12;84.8990325928;3;25.8999996185;29.8970870972;16;46.0669906139;
57;7;38.1611213684;42.0;13;85.4513263702;3;25.8999996185;30.0334949493;16;46.375654459;
58;7;39.1875;41.0;13;85.8190898895;3;26.4345226288;29.0;16;46.7230784893;
59;8;40.1875;40.0;12;86.1270179749;3;25.8999996185;30.0;16;47.1118502617;
60;8;40.775604248;39.0;12;86.3827629089;3;25.8999996185;30.5559253693;16;47.544028759;
61;8;40.8523330688;38.0;12;87.5;3;25.8999996185;30.7720146179;17;48.0209121704;
62;8;41.8875045776;38.0;12;87.5299999714;3;26.8047046661;29.0;17;48.5427899361;
63;8;42.8875045776;38.0;12;87.5605909824;3;26.92212677;29.0;17;49.1086950302;
64;8;43.1261367798;39.0;13;87.591766119;5;28.0494556427;30.0;18;66.7161855698;
65;8;43.1331481934;40.0;13;88.6235172749;6;30.1861419678;32.0;13;78.1611887217;
66;8;44.140296936;42.0;13;88.6958349943;6;32.3312683105;35.0;13;79.9807921648;
67;9;45.147567749;43.0;12;88.7698928118;6;32.9000015259;39.0;13;81.7484254837;
68;9;45.130771637;44.0;13;88.8456804752;7;36.9000015259;42.0;13;84.4627701044;
69;9;45.4152832031;45.0;13;91.4403749704;7;40.8025512695;45.8970870972;15;86.2835425138;
70;9;43.8933334351;47.0;13;93.6193464994;8;42.9651107788;48.033493042;15;88.0748289824;
71;9;43.5633888245;47.595123291;14;95.4340516329;8;44.6470489502;48.0;16;91.7371903658;
72;10;44.88438797;48.8049659729;13;96.9378715754;8;44.509437561;51.4199981689;16;95.0895696878;
73;10;46.2700500488;46.9690628052;13;98.9452637434;8;47.7401657104;49.7314720154;16;98.1866948605;
74;10;48.2831916809;48.0;14;99.1131577492;8;46.4761886597;51.957901001;17;100.8051126;
75;10;45.502571106;51.0;14;99.2817041874;8;49.2401657104;51.0;18;103.116292;
