Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;13.3000001907;4;17.0;1;6.0;12.6999998093;4;21.0;
2;1;7.0;12.3000001907;5;17.0;2;7.0;11.8999996185;4;22.0;
3;1;7.55000019073;11.3000001907;5;17.0;2;8.14999961853;10.6999998093;4;22.0900000334;
4;1;7.55000019073;10.3000001907;5;17.0;2;8.31349945068;10.5;4;22.1871190071;
5;1;7.55000019073;9.30000019073;5;17.0;2;8.32806777954;10.5;4;22.2917383909;
6;1;8.55000019073;8.5;5;17.0;2;9.44064044952;10.5;4;22.4042263031;
7;1;8.82499980927;8.5;5;17.0;2;10.0409517288;10.5;4;22.5249304771;
8;1;8.82499980927;8.5;5;17.0;2;10.0681095123;10.5;3;23.0894187689;
9;1;8.82499980927;8.5;5;17.3400001526;2;10.1951189041;10.7100000381;3;23.5836213827;
10;2;8.9015007019;9.06999969482;4;18.6278438568;2;10.3063154221;10.8792181015;3;23.9926425219;
11;2;9.1912651062;8.81392192841;4;18.9247261286;2;10.3983440399;11.0;3;25.8316864967;
12;2;9.25806427002;8.93486309052;4;19.9200360775;2;10.8121290207;11.7700004578;4;27.4540388584;
13;2;9.48200798035;9.39324569702;5;20.7951087952;2;12.541469574;12.4126424789;4;28.8682081699;
14;2;11.2945241928;9.78903102875;5;21.5536943674;2;14.541469574;12.9308347702;4;30.1005516052;
15;2;13.2945241928;10.1240053177;3;22.2048517466;2;16.541469574;13.3366470337;4;31.1863336563;
16;2;15.0206890106;10.9624643326;3;22.7608568668;2;17.8257961273;13.6469516754;4;32.1621966362;
17;2;16.0206890106;11.2305288315;3;23.2353619337;2;18.9405918121;13.879781723;4;32.9572491646;
18;2;17.0206890106;11.4572868347;3;23.6420141459;2;18.9500007629;14.0;4;33.5542383194;
19;2;18.406463623;10.9637317657;3;23.8308905363;2;19.9500007629;14.0;4;34.1899633408;
20;2;18.9500007629;11.7323560715;3;23.952994585;2;20.2999992371;14.0;4;34.8591008186;
21;2;18.9500007629;11.7811975479;3;24.0808572769;2;20.2999992371;14.0;4;35.5546751022;
22;2;18.9500007629;12.0404281616;4;24.2144305706;2;20.2999992371;14.0;4;36.2682390213;
23;2;18.9500007629;12.1072149277;5;24.3536200523;2;20.2999992371;14.0;5;36.9902019501;
24;2;18.9500007629;12.1768102646;5;24.4982824326;2;20.2999992371;14.0;5;37.7102985382;
25;2;18.9500007629;12.2491416931;5;24.648222208;2;20.2999992371;14.0;5;38.4181499481;
26;2;18.9500007629;12.3241109848;5;24.8031902313;2;20.2999992371;14.0;5;39.1038570404;
27;2;18.9500007629;12.4015951157;6;24.9628827572;2;20.2999992371;14.0;5;39.758556366;
28;2;18.9500007629;12.4814414978;7;25.1269409657;2;20.2999992371;14.0;5;40.374874115;
29;2;18.9500007629;12.5634708405;7;25.2949533463;2;20.2999992371;14.0;5;40.947227478;
30;3;18.9500007629;12.6474761963;6;25.4664571285;2;20.2999992371;14.0;6;41.4719495773;
31;3;17.7299537659;12.0;6;25.640942812;2;20.2999992371;14.0;7;41.9472465515;
32;3;16.7692127228;13.0;7;25.8178582191;2;20.2999992371;14.0;7;42.3730211258;
33;3;15.8090190887;14.0;7;25.9966156483;2;20.2999992371;14.0;8;42.7505970001;
34;3;14.8992385864;15.0;7;26.1765985489;2;20.2999992371;14.0;8;43.0823974609;
35;3;14.9397344589;16.0;7;26.3571696281;2;20.2999992371;14.0;8;43.3716182709;
36;3;14.9803628922;17.0;7;26.5376796722;2;20.2999992371;14.0;8;43.6219272614;
37;3;15.0209779739;18.0;7;26.7174768448;2;20.2999992371;14.0;8;43.8372087479;
38;3;15.0614318848;19.0;7;27.8959164619;2;20.2999992371;14.0;8;44.0;
39;4;16.1015815735;20.0;5;43.1798695326;2;20.2999992371;14.0;8;44.0;
40;4;18.1412830353;21.0;5;44.2215971947;2;20.2999992371;14.0;8;44.0;
41;4;19.4561100006;22.0;5;45.1906369925;2;20.2999992371;14.0;9;44.0;
42;4;20.5235347748;23.0;5;46.0863521099;2;20.2999992371;14.0;9;44.0;
43;4;20.3364028931;25.0;5;46.9114857912;2;20.2999992371;14.0;9;44.0;
44;4;21.3708992004;27.0;5;47.6712828875;2;20.2999992371;14.0;10;44.0;
45;4;22.408367157;29.0;7;48.3725987673;2;18.2999992371;15.0;10;44.0;
46;4;23.4489383698;31.0;6;49.0230891705;2;19.2999992371;17.0;10;44.0;
47;4;24.0808372498;33.0;6;49.6305515766;2;21.2999992371;19.0;11;44.0;
48;4;24.2046661377;34.7136650085;7;50.1087253094;2;22.2999992371;21.0;12;44.0;
49;5;26.2903137207;34.0;6;50.4788351059;2;23.2999992371;23.0;12;44.0;
50;5;27.832736969;35.0;8;50.857929945;2;23.8999996185;24.0;12;44.0;
51;5;28.9180335999;36.0;8;51.2456510067;2;23.8999996185;24.0;14;44.0;
52;5;30.0052719116;37.0;9;51.6414415836;2;23.8999996185;24.0;14;44.0;
53;5;31.0443267822;38.0;9;52.0445263386;2;23.8999996185;24.0;14;44.0;
54;6;31.1350193024;37.0;9;52.4538960457;2;23.8999996185;24.0;14;44.0;
55;6;31.2271270752;36.0;9;52.8683037758;2;23.8999996185;24.0;14;44.0;
56;6;31.3203697205;35.0;10;53.2862696648;2;23.8999996185;24.0;14;44.0;
57;6;31.4144115448;34.0;10;53.7060990334;2;23.8999996185;24.0;14;44.0;
58;6;31.5088729858;33.0;10;54.1009097099;2;23.8999996185;24.0;14;44.0;
59;6;31.5977058411;32.0;11;54.4453148842;2;23.8999996185;24.0;12;44.0;
60;7;31.6751976013;31.0;10;54.7904214859;2;21.8999996185;25.0;12;44.0;
61;7;31.7528457642;31.0;10;56.133852005;2;20.8999996185;26.0;13;44.0;
62;7;32.830116272;32.0;11;56.5632499456;3;19.8999996185;27.0;13;44.0;
63;7;31.9064826965;34.0;11;56.9934635162;3;18.8999996185;28.0;12;44.0;
64;7;31.337562561;36.0;11;57.4227517843;3;17.8999996185;29.0;13;44.0;
65;7;30.4420013428;38.0;11;57.8495602608;3;17.6000003815;30.0;13;44.0;
66;7;29.5964679718;40.0;12;58.2725577354;3;17.6000003815;31.0;13;44.0;
67;8;29.7006950378;41.0;11;58.690658927;3;17.6000003815;32.0;10;44.0;
68;8;29.8044605255;42.0;11;60.1030336618;3;17.6000003815;33.0;10;44.0;
69;8;30.9076004028;44.0;11;60.5491018295;3;17.6000003815;34.0;10;44.0;
70;8;32.0099983215;46.0;12;62.4857639074;3;17.6000003815;35.0;11;44.0;
71;8;32.6698226929;48.0;12;64.1869704723;3;17.6000003815;36.0;14;44.0;
72;8;30.1755523682;49.0;13;65.681756258;3;17.6000003815;37.0;14;44.0;
73;8;32.3735923767;49.0;13;67.000082612;3;18.6000003815;35.0;15;45.3199996948;
74;8;35.5545730591;46.0;13;67.9633302689;3;17.6000003815;35.0;15;46.3582401276;
75;8;33.7173728943;45.0;14;68.5327497721;3;16.6000003815;35.0;18;47.1666984558;
76;8;34.6908454895;44.0;14;69.091340661;3;15.6000003815;34.0;18;47.5526294708;
77;8;35.1896629333;44.0;12;69.6434131861;3;15.6000003815;34.0;17;47.8066806793;
78;8;33.2927284241;46.0;11;70.189073801;3;15.0;33.0;16;48.0;
79;8;32.3997879028;48.0;11;70.7283781767;3;15.0;33.0;17;48.0;
80;8;30.240240097;51.0;11;71.2612817287;3;16.0;34.0;17;48.0;
81;8;28.6999988556;55.0;11;71.7876073122;3;17.0;35.0;16;48.0;
82;7;28.2999992371;59.0;11;72.2023482323;4;18.0;36.0;14;48.0;
83;8;28.2999992371;63.0;9;72.6059827805;4;18.0499992371;37.0;14;48.0;
84;8;28.2999992371;67.0;10;73.0138375759;4;18.0499992371;38.0;14;48.0;
85;8;28.2999992371;71.0;9;73.4239509106;4;18.0499992371;39.0;13;48.0;
86;8;29.2999992371;72.0;8;73.8343331814;4;17.0499992371;38.0;14;48.0;
87;8;28.2999992371;75.0587921143;8;74.2430112362;4;15.0500001907;40.0;15;48.0;
88;8;28.2999992371;76.4215087891;9;74.6480720043;4;14.0500001907;42.0;15;48.0;
89;8;28.2999992371;77.6240386963;10;76.0477020741;4;15.0500001907;41.0;14;48.0;
90;8;29.2999992371;79.8238525391;9;76.5902241468;4;16.0499992371;41.0;16;48.0;
91;8;30.2999992371;82.020111084;9;77.1449012756;4;17.0499992371;42.0;16;48.0;
92;8;30.696231842;84.212059021;12;77.7127352953;4;18.0499992371;43.0;19;48.0;
93;8;30.7543945312;86.3990478516;12;78.2950186729;5;18.0499992371;43.0;18;49.0;
94;8;30.2999992371;89.5804824829;13;78.8932811022;5;19.0499992371;44.0;18;49.1799999475;
95;7;28.2999992371;75.9559249878;15;67.5092172623;6;19.3154983521;45.0;14;61.3902759552;
96;7;28.2999992371;78.1250076294;15;68.1445763111;6;21.0;47.0;13;61.6350997686;
97;7;28.2999992371;81.2874679565;15;68.8010325432;6;23.0;49.0;13;61.9190331697;
98;7;28.2999992371;83.9005203247;14;69.4800205231;6;24.0;50.0;15;62.2468225956;
99;7;29.2888450623;84.5919265747;16;70.1825563908;6;24.75;51.0;15;62.6232366562;
100;8;29.4144668579;86.733833313;16;70.9090409279;6;24.75;52.0;15;63.0528378487;
101;9;30.5513801575;85.0688858032;15;71.6590662003;5;24.75;53.0;15;63.539678812;
