Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;13.3000001907;4;17.0;1;6.0;12.6999998093;4;21.0;
2;1;7.0;12.3000001907;4;17.0;1;7.0;11.6999998093;5;21.0;
3;1;7.55000019073;11.3000001907;4;17.0;1;8.0;10.6999998093;5;21.0;
4;1;7.55000019073;10.3000001907;4;17.0;1;8.14999961853;10.5;5;21.0;
5;1;7.55000019073;9.30000019073;4;17.0;2;8.14999961853;10.6999998093;4;22.0;
6;1;8.55000019073;8.5;4;17.0;2;9.375;10.5;4;22.0900000334;
7;1;8.82499980927;8.5;4;17.0;2;9.9702501297;10.5;4;22.1871190071;
8;1;8.82499980927;8.5;4;17.0;2;9.99210166931;10.5;4;22.7236096859;
9;1;8.82499980927;8.5;4;17.3400001526;2;10.1128120422;10.7100000381;4;23.1884489059;
10;1;8.9015007019;8.67000007629;4;17.6278438568;2;10.2174015045;10.8792181015;4;23.5668647289;
11;1;8.96626472473;8.81392192841;4;17.869726181;2;10.3025445938;11.0;4;25.3486820459;
12;1;9.02068901062;8.93486309052;4;18.786491394;2;10.703453064;11.7700004578;5;26.9087285995;
13;1;9.22696018219;9.39324569702;5;19.5780620575;2;12.4187746048;12.4126424789;5;28.2558913231;
14;1;11.0206890106;9.78903102875;5;20.2480106354;2;14.4187746048;12.9308347702;5;29.4172105789;
15;1;12.0206890106;10.1240053177;5;20.8052330017;2;16.4187736511;13.3366470337;5;30.428994894;
16;1;13.0206890106;10.4026165009;5;21.2618598938;2;17.6553955078;13.6469516754;5;31.3293325901;
17;1;14.0206890106;10.6309299469;5;21.6314201355;2;18.7531986237;13.879781723;5;32.049197197;
18;1;15.0206890106;10.8157100677;5;21.9274635315;2;19.8610706329;14.0;4;32.573600769;
19;1;16.0206890106;10.9637317657;5;22.0;2;20.9790611267;14.0;4;33.1419348717;
20;1;16.9500007629;11.0;5;22.0;2;21.4569339752;14.0;4;33.7516689301;
21;1;16.9500007629;11.0;5;22.0;2;21.5941238403;14.0;4;34.3986358643;
22;1;16.9500007629;11.0;6;22.0;2;20.2999992371;15.0;3;35.0769786835;
23;1;16.9500007629;11.0;7;22.0;2;21.2999992371;14.0;4;35.7792286873;
24;1;16.9500007629;11.0;7;22.0;2;22.0503253937;14.0;4;36.4965333939;
25;1;16.9500007629;11.0;7;22.0;2;22.2117195129;14.0;6;37.2190332413;
26;1;16.9500007629;11.0;8;22.0;2;22.3742828369;14.0;6;37.9363632202;
27;1;16.9500007629;11.0;8;22.0;2;22.5356807709;14.0;6;38.6382322311;
28;1;16.9500007629;11.0;9;22.0;2;22.6936016083;14.0;6;39.3150119781;
29;2;16.9500007629;11.0;8;40.0;2;22.8458766937;14.0;6;39.9582691193;
30;3;15.9500007629;12.0;8;40.8999996185;2;20.9906101227;15.0;6;40.5611724854;
31;3;15.9500007629;13.0;8;41.6749000549;2;20.1262626648;16.0;6;41.1187410355;
32;3;15.9500007629;14.0;7;42.3291110992;2;19.2517166138;17.0;6;41.627913475;
33;3;16.0;15.0;7;42.8720798492;2;18.3662796021;18.0;6;42.0874586105;
34;3;17.0;16.0;7;43.3162212372;2;17.4696769714;19.0;6;42.4977617264;
35;4;18.0;17.0;5;52.5008955002;2;17.2619972229;20.0;6;42.8605298996;
36;4;20.0;18.0;5;53.244726181;2;17.3436203003;21.0;7;43.1784667969;
37;4;22.0;19.0;5;53.720328331;2;17.4151554108;22.0;7;43.4549474716;
38;4;24.0;20.0;5;54.1363267899;2;17.4773635864;23.0;7;43.693734169;
39;4;26.0;21.0;5;54.527961731;2;17.5310897827;24.0;8;43.8987360001;
40;4;28.0;22.0;6;54.8934965134;2;17.5772151947;25.0;8;44.0;
41;4;29.1680488586;23.0;6;55.2319030762;2;17.6000003815;26.0;9;44.0;
42;4;29.269569397;24.0;8;55.5428133011;2;17.6000003815;27.0;10;44.0;
43;4;29.3628425598;25.0;9;55.8264417648;2;18.6000003815;25.0;10;44.0;
44;4;29.447933197;26.0;9;56.0834960938;2;17.6000003815;26.0;11;44.0;
45;4;29.5250473022;27.0;10;56.315076828;2;17.6000003815;27.0;11;44.0;
46;4;29.5945224762;28.0;10;56.5225763321;2;18.6000003815;25.0;12;44.0;
47;4;29.6567726135;31.0;11;56.7075881958;2;19.6000003815;25.0;12;44.0;
48;4;29.7122764587;34.0;11;56.8718223572;2;20.6000003815;25.0;13;44.0;
49;4;29.7615470886;37.0;14;57.0;2;21.6000003815;25.0;14;44.0;
50;4;29.7999992371;40.0;13;57.0;2;22.6000003815;25.0;14;44.0;
51;4;29.7999992371;43.0;13;57.0;2;23.6000003815;25.0;14;44.0;
52;4;29.7999992371;44.0;16;57.0;2;23.8999996185;24.0;16;44.0;
53;4;29.7999992371;45.0;16;57.0;2;23.8999996185;24.0;16;44.0;
54;4;30.7999992371;43.0;15;57.0;3;23.8999996185;24.0;14;54.0;
55;4;29.7999992371;44.0;18;57.0;3;22.8999996185;26.0;15;54.3999996185;
56;4;29.7999992371;45.0;19;57.0;3;22.8999996185;28.0;16;54.7743997574;
57;4;30.7999992371;43.0;19;57.0;3;22.8999996185;30.0;16;55.1219387054;
58;4;29.7999992371;44.0;22;57.0;3;22.8999996185;32.0;15;55.4420347214;
59;4;29.7999992371;45.0;24;57.0;3;22.8999996185;34.0;15;55.7347183228;
60;4;30.7999992371;43.0;23;57.0;3;23.6000003815;35.0;15;56.0005426407;
61;4;29.7999992371;44.0;24;57.0;3;24.6000003815;36.0;16;56.2404880524;
62;4;29.7999992371;45.0;25;57.0;3;25.1082210541;37.0;16;56.4558610916;
63;4;30.7999992371;43.0;25;57.0;3;25.2051372528;38.0;16;56.6481971741;
64;4;29.7999992371;44.0;25;57.0;3;25.2916889191;39.0;18;56.8191757202;
65;4;29.7999992371;45.0;25;57.0;4;25.3686294556;40.0;18;56.9705476761;
66;4;30.7999992371;43.0;26;57.0;4;25.4367465973;41.0;18;57.0;
67;5;29.7999992371;44.0;25;57.0;4;25.4500007629;42.0;18;57.0;
68;5;29.7999992371;45.0;26;58.5799999237;4;26.4500007629;40.0;19;57.0;
69;5;30.1749992371;46.0;28;59.871213913;4;25.4500007629;41.0;20;57.0;
70;5;30.4828300476;47.0;28;60.9142007828;4;25.4500007629;42.0;21;57.0;
71;5;30.7327709198;48.0;28;61.7493896484;4;26.4500007629;40.0;22;57.0;
72;5;31.93409729;46.0;28;62.0;4;25.4500007629;41.0;22;57.0;
73;5;31.0;47.0;29;63.0;4;25.4500007629;42.0;21;58.5799999237;
74;5;32.0;49.0;29;63.0800000429;4;24.5669994354;41.0;22;59.8489646912;
75;5;34.0;48.0;28;63.165536046;4;24.6708259583;41.0;22;60.861035347;
76;6;33.0;50.0;28;63.2568495274;4;23.7624530792;40.0;23;61.4257678986;
77;6;33.0;52.0;28;63.3541692495;4;23.842912674;40.0;23;62.8066806793;
78;6;34.0;51.0;29;63.4577066898;4;23.2999992371;43.0;20;63.0800000429;
79;7;33.0;52.7288513184;28;63.5676511526;4;24.2999992371;46.0;21;63.165536046;
