Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;13.3000001907;4;17.0;1;6.0;12.6999998093;4;21.0;
2;2;7.0;12.6999998093;3;18.0;1;7.0;11.6999998093;5;21.0;
3;2;7.7000002861;11.3000001907;3;18.0449999571;1;8.0;10.6999998093;5;21.0;
4;2;7.70675039291;10.3000001907;2;18.0915547609;1;8.14999961853;10.5;5;21.0;
5;2;7.71373319626;9.30000019073;2;18.1396753788;1;8.14999961853;10.5;5;21.0;
6;2;8.80642700195;8.5;2;18.1893689632;1;9.14999961853;10.5;5;21.0;
7;2;9.09260749817;8.5;2;18.2406382561;1;9.72500038147;10.5;5;21.0;
8;2;9.1041431427;8.5;2;18.6458880901;2;9.72500038147;10.6999998093;4;22.4200000763;
9;2;9.19532585144;8.67000007629;2;19.0015610456;2;10.044500351;10.7100000381;4;22.8584362268;
10;2;9.27535152435;8.81392192841;2;19.3138639927;2;10.1431493759;10.8792181015;4;23.2088999748;
11;2;9.34562015533;8.93486309052;2;20.3325256109;2;10.2220020294;11.0;4;24.9397995472;
12;2;9.57481765747;9.39324569702;2;21.2316069603;2;10.6114549637;11.7700004578;5;26.4434549809;
13;2;9.77711105347;9.78903102875;2;22.0147647858;2;12.3140878677;12.4126424789;5;27.7287436724;
14;2;11.6244802475;10.1240053177;2;22.6909470558;2;14.3140878677;12.9308347702;5;28.8229112625;
15;2;13.6244802475;10.4026165009;2;23.2723004818;2;16.3140888214;13.3366470337;5;29.7627468109;
16;2;15.6244792938;10.6309299469;2;23.7723295689;2;17.5054893494;13.6469516754;5;30.5871584415;
17;2;16.7086639404;10.8157100677;3;24.2045152187;2;18.5862083435;13.879781723;5;31.2283332348;
18;3;17.7392959595;10.9637317657;3;24.4187514782;2;19.6763763428;14.0;5;31.6729285717;
19;3;18.2269592285;11.0;4;24.5658416748;2;20.7764091492;14.0;5;32.1624221802;
20;3;19.5273151398;11.0;4;24.7181026936;2;21.2365436554;14.0;5;32.6967763901;
21;3;19.5615730286;11.0;4;24.8752605915;2;21.3567733765;14.0;5;33.2746315002;
22;3;18.9500007629;12.0;4;25.0369865894;2;21.4867916107;14.0;5;33.8931016922;
23;3;18.9500007629;12.5184936523;4;25.2028975487;2;21.6259460449;14.0;6;34.5476427078;
24;3;18.9500007629;12.6014490128;5;25.3725583553;2;21.7732181549;14.0;6;35.2320256233;
25;4;19.7088260651;11.0;4;25.5454843044;2;21.9272041321;14.0;6;35.9384479523;
26;4;18.9500007629;12.0;4;25.7211458683;2;22.0861492157;14.0;6;36.6577949524;
27;4;18.9500007629;12.8605728149;4;25.8989739418;2;22.248003006;14.0;7;37.3800458908;
28;4;18.9500007629;12.9494867325;4;26.0783667564;2;22.4105091095;14.0;7;38.0948009491;
29;4;18.9500007629;13.0391836166;4;26.2586970329;2;22.5713291168;14.0;7;38.7918672562;
30;4;17.9082069397;12.0391836166;4;26.4393210411;3;21.7281684875;15.5;6;40.4618406296;
31;4;16.9488487244;13.0;4;26.6195874214;3;21.8789138794;16.0;6;41.2566157579;
32;4;15.989408493;14.0;4;26.7988462448;3;21.2827377319;17.0;6;42.0335031748;
33;4;15.0797405243;15.0;5;26.9764590263;3;20.4575386047;18.0;6;42.7908420563;
34;4;15.1197032928;16.0;5;27.1518068314;3;19.6279392242;19.0;6;43.5290247202;
35;4;15.1591567993;17.0;5;27.3242993355;3;19.4940299988;20.0;7;44.2503068447;
36;4;15.1979675293;18.0;5;27.4933829308;3;19.6563186646;21.0;7;44.9584696293;
37;4;15.2360115051;19.0;5;27.6585478783;3;19.8156547546;22.0;7;45.6583869457;
38;4;14.0;21.0;5;27.8193325996;3;19.9731369019;23.0;7;46.3555264473;
39;4;14.0;23.0;5;27.9753293991;3;20.1299934387;24.0;8;47.0554327965;
40;4;14.0;25.0;5;28.1261868477;3;20.2874717712;25.0;8;47.763217926;
41;4;14.0;27.0;6;28.2716112137;3;20.446723938;26.0;10;48.4830861092;
42;4;14.0;29.0;5;28.4113669395;3;20.6086940765;27.0;10;49.1086950302;
43;4;14.0;30.7702293396;5;28.5452766418;4;20.6000003815;26.0;10;49.7161855698;
44;4;14.0;31.8907489777;6;28.6732187271;4;19.6000003815;28.0;10;50.3611893654;
45;4;14.0;33.005897522;7;28.795124054;4;20.6000003815;28.0;10;51.0379443169;
46;4;14.0;34.11561203;7;28.9109725952;4;21.6000003815;29.0;9;51.7390680313;
47;4;14.0;35.2198753357;7;29.0207896233;5;22.6000003815;30.0;8;62.4557781219;
48;4;14.0;36.3187103271;8;29.1246418953;5;21.6000003815;33.0;8;63.5782585144;
49;4;15.0;34.4121780396;10;29.2226314545;5;21.6000003815;36.0;8;64.6705579758;
50;4;14.0;35.5003700256;11;29.3148908615;5;22.6000003815;38.0;10;65.7211046219;
51;4;14.0;36.5834007263;11;29.4015803337;5;23.6000003815;40.0;10;66.7196359634;
52;5;15.0;34.6614227295;11;34.4828805923;5;24.6000003815;42.0;11;67.6576690674;
53;5;18.0;33.0;11;34.6500000954;6;26.6000003815;44.0;11;69.5288276672;
54;5;20.6875;33.0;11;34.7967748642;6;28.6000003815;46.0;10;70.489002347;
55;5;22.6875;33.0;11;34.9399585724;6;29.1082210541;48.0;11;72.4000746012;
56;5;24.2694892883;33.0;12;35.0792236328;6;30.2051372528;51.0;11;73.2851424217;
57;5;24.3112678528;33.0;12;35.2142839432;6;31.2916889191;54.0;13;74.1294156313;
58;5;24.3517856598;32.0;12;35.3448963165;7;32.6026763916;53.0;12;74.9393819571;
59;5;24.3909702301;31.0;13;35.4708600044;7;31.4367465973;55.0;12;75.6184512377;
60;7;24.4287586212;30.0;10;45.5920171738;7;31.4500007629;57.0;13;76.2653455734;
61;7;25.4651069641;30.0;9;46.1082515717;7;32.6979293823;55.0;12;76.9158447981;
62;8;26.4999771118;30.0;8;59.5938878059;6;23.8526325226;51.0;11;64.5759067535;
63;8;27.5333480835;31.0;8;60.0476264954;6;24.8573741913;49.0;12;65.1860330105;
64;8;28.5652065277;32.0;8;60.4688830376;7;25.6000003815;48.5825614929;12;66.7292892933;
65;8;28.5955543518;34.0;9;60.8577170372;7;27.6000003815;48.0;11;67.3667114973;
66;8;29.6244010925;35.0;12;61.2147402763;7;29.6000003815;48.6040077209;11;68.047824502;
67;8;31.6517601013;36.0;12;61.5410170555;7;31.6000003815;48.6148300171;13;68.7685724497;
68;8;33.4317703247;36.0;13;62.8379602432;8;33.5999984741;48.6257171631;12;71.4851056337;
69;8;35.504699707;37.0;13;63.2372311354;8;33.0890007019;49.6366577148;12;73.9052693844;
70;8;33.5277786255;39.0;14;63.5946067572;8;34.5206069946;47.0;12;77.0746494532;
71;8;33.8525695801;42.0;14;63.9082717896;8;33.3310546875;48.6586914062;13;78.8525443077;
72;8;35.7025680542;45.0;14;64.1183350086;8;35.6999588013;47.6697769165;14;80.4632903337;
73;8;35.875;48.0;15;64.3187118769;8;34.3090705872;49.8355789185;14;81.9489552975;
74;9;36.4206123352;50.0;14;64.5402543545;8;35.4649887085;49.0;14;84.0288102627;
75;9;36.4870758057;52.0;17;64.7842636108;8;32.75;54.6646766663;15;85.1355264187;
76;9;36.5602760315;54.0;17;66.3900675774;8;32.75;55.3795852661;15;86.2005983591;
77;9;36.8297691345;55.8512496948;17;67.8355214596;8;31.75;59.4285202026;15;87.2157120705;
78;9;37.0899505615;56.9463119507;18;69.1459114552;8;33.3491210938;61.665145874;16;88.1758379936;
79;9;37.3427505493;58.0353546143;18;70.346113205;8;34.3697280884;64.665145874;16;89.079081893;
80;9;37.5900192261;59.1185760498;19;72.2075219154;8;31.75;64.0896911621;16;89.9262492657;
81;10;38.8135185242;61.1962051392;19;72.7482304573;9;30.75;64.1386489868;17;90.7202460766;
82;10;34.5499954224;66.1999969482;20;73.3210568428;9;29.75;63.9155807495;18;91.4654288292;
83;11;33.4499969482;71.1999969482;19;73.9272434711;9;29.0;66.5391387939;19;92.1669837236;
84;11;33.2999992371;75.3214797974;19;74.5625594854;9;29.0;67.6417617798;18;92.8304070234;
85;11;33.2999992371;75.5581817627;20;75.2215479612;9;29.0;67.0621185303;18;93.4610991478;
86;11;33.2999992371;77.5581817627;20;75.8976476192;9;29.0;68.1139068604;19;93.8971198797;
87;11;34.2999992371;80.1870574951;20;77.5834186077;9;29.0;69.1670608521;19;94.3255387545;
88;11;34.2999992371;86.2105941772;20;78.3708580732;9;29.0;70.2215118408;19;94.7610275745;
89;12;36.2999992371;89.4347000122;20;80.1606782675;9;29.0;71.2771759033;21;96.2024850845;
90;13;38.2999992371;95.4593658447;21;81.0654885769;9;30.0;73.3339538574;21;96.6887489557;
91;14;37.2999992371;101.484596252;20;83.0115727186;8;29.0;73.391746521;22;96.0986115932;
