Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;13.3000001907;4;17.0;1;6.0;12.6999998093;4;21.0;
2;1;7.0;12.3000001907;4;17.0;1;7.0;11.6999998093;5;21.0;
3;1;7.55000019073;11.3000001907;4;17.0;2;8.0;10.8999996185;4;22.0;
4;1;7.55000019073;10.3000001907;4;17.0;2;8.29999923706;10.5;4;22.0900000334;
5;1;7.55000019073;9.30000019073;4;17.0;2;8.31349945068;10.5;4;22.1871190071;
6;1;8.55000019073;8.5;4;17.0;2;9.41710090637;10.5;4;22.2917383909;
7;1;8.82499980927;8.5;3;17.0;2;10.0156412125;10.5;4;22.4042263031;
8;1;8.82499980927;8.5;3;17.0;2;10.0409517288;10.5;4;22.9589728117;
9;1;8.82499980927;8.5;3;17.3400001526;2;10.1657686234;10.7100000381;4;23.4430115223;
10;1;8.9015007019;8.67000007629;3;17.6278438568;2;10.2746782303;10.8792181015;4;23.8415006399;
11;1;8.96626472473;8.81392192841;3;17.869726181;2;10.3643379211;11.0;4;25.6606454849;
12;1;9.02068901062;8.93486309052;2;18.786491394;2;10.773645401;11.7700004578;4;27.2614676952;
13;1;9.22696018219;9.39324569702;2;19.5780620575;2;12.4981412888;12.4126424789;4;28.6526534557;
14;1;11.0206890106;9.78903102875;2;20.2480106354;2;14.4981412888;12.9308347702;4;29.8608493805;
15;1;12.0206890106;10.1240053177;2;20.8052330017;2;16.4981403351;13.3366470337;4;30.9217379093;
16;1;13.0206890106;10.4026165009;2;21.2618598938;2;17.7662620544;13.6469516754;4;31.8725180626;
17;1;14.0206890106;10.6309299469;2;21.6314201355;2;18.8754138947;13.879781723;4;32.6429929733;
18;2;15.0206890106;10.8157100677;1;21.9274635315;2;19.9946746826;14.0;4;33.2167277336;
19;2;16.0206890106;10.9637317657;1;22.0;2;21.1237640381;14.0;3;33.8314290047;
20;2;16.9500007629;11.0;1;22.0;2;21.6120700836;14.0;3;34.4827160835;
21;2;16.9500007629;11.0;2;22.0;2;21.7586097717;14.0;3;35.1645216942;
22;2;16.9500007629;11.0;2;22.0;2;21.9120159149;14.0;3;35.8691868782;
23;2;16.9500007629;11.0;2;22.0;2;22.0705661774;14.0;4;36.5877075195;
24;2;16.9500007629;11.0;2;22.0;2;22.2322330475;14.0;4;37.3101301193;
25;2;16.9500007629;11.0;2;22.0;2;22.3947792053;14.0;5;38.0260667801;
26;2;16.9500007629;11.0;4;22.0;2;22.5558643341;14.0;4;38.7252779007;
27;2;16.9500007629;11.0;4;22.0;3;23.713186264;14.3000001907;3;40.3982591629;
28;2;16.9500007629;11.0;5;22.0;3;24.8646087646;14.5;3;41.1967602968;
29;2;16.9500007629;11.0;5;22.0;3;25.0082702637;14.5799999237;2;41.9779173136;
30;2;16.9500007629;11.0;6;22.0;3;23.4450302124;15.0;2;42.7398834229;
31;2;16.9500007629;11.0;6;22.0;3;22.6164741516;16.0;2;43.482867837;
32;2;16.9500007629;11.0;6;22.0;3;21.7836437225;17.0;3;44.2089612484;
33;2;14.9500007629;12.0;6;22.0;3;20.9470157623;18.0;3;44.9218065739;
34;2;13.9500007629;13.0;6;22.0;3;20.1074066162;19.0;3;45.6261708736;
35;2;12.9500007629;14.0;6;22.0;3;19.9658870697;20.0;3;46.3274464607;
36;2;12.0;15.0;6;22.0;3;20.1236763;21.0;3;47.0311322212;
37;2;12.0;16.0;6;22.0;3;20.2820053101;22.0;3;47.7423191071;
38;2;12.0;17.0;6;22.0;3;20.4420204163;23.0;4;48.4652094841;
39;2;12.0;18.0;6;22.0;3;20.6046714783;24.0;5;49.1086950302;
40;2;12.0;19.0;7;22.0;3;20.7494564056;25.0;5;49.7161855698;
41;2;12.0;20.0;7;22.0;3;20.8861427307;26.0;5;50.3611893654;
42;2;12.0;21.0;8;22.0;3;21.0312690735;27.0;6;51.0379443169;
43;2;12.0;22.0;8;22.0;3;22.1835384369;25.0;6;51.7390680313;
44;2;12.0;23.0;9;22.0;3;21.3412914276;26.0;6;52.4557781219;
45;2;12.0;24.0;9;22.0;3;22.5025501251;26.0;6;53.1782588959;
46;2;12.0;25.0;10;22.0;3;23.6651077271;27.0;7;53.8961582184;
47;2;12.0;26.0;10;22.0;3;24.8266372681;28.0;8;54.5991659164;
48;2;12.0;27.0;10;22.0;3;25.9848136902;29.0;8;55.2776012421;
49;2;12.0;28.0;11;22.0;3;27.1374607086;30.0;8;55.9229507446;
50;2;12.0;29.0;13;22.0;3;28.2826652527;29.0;10;56.5282850266;
51;2;12.0;30.0;14;22.0;3;28.7188644409;29.0;11;57.088514328;
52;2;13.0;28.0;14;22.0;3;28.84491539;29.0;11;57.6004695892;
53;2;12.0;29.0;15;22.0;3;28.960105896;29.0;11;58.0628213882;
54;2;12.0;30.0;15;22.0;3;29.0641345978;29.0;12;58.4758720398;
55;2;13.0;28.0;17;22.0;3;29.1570701599;29.0;12;58.8412618637;
56;2;12.0;29.0;16;22.0;3;29.2392845154;29.0;12;59.1616458893;
57;2;12.0;30.0;17;22.0;3;29.3113708496;29.0;13;59.4403705597;
58;2;13.0;28.0;19;22.0;3;29.3740825653;29.0;13;59.6811828613;
59;2;12.0;29.0;19;22.0;3;29.4282646179;29.0;15;59.8879890442;
60;2;12.0;30.0;19;22.0;4;29.4747962952;29.0;15;60.0;
61;2;12.0;31.0;20;22.0;4;29.5;29.0;15;60.0;
62;2;12.0;32.0;19;22.0;4;29.5;29.0;15;60.0;
63;2;12.0;33.0;19;22.0;4;29.5;29.0;16;60.0;
64;2;12.0;34.0;19;22.0;4;29.5;29.0;16;60.0;
65;3;12.0;35.0;18;32.0;4;29.5;29.0;16;60.0;
66;3;14.0;34.0;18;32.3999996185;4;29.5;29.0;17;61.7999992371;
67;3;16.0;34.0;19;32.7743997574;4;29.9050006866;29.4200000763;17;63.2535362244;
68;3;18.0;34.0;19;33.1219387054;4;30.23204422;29.7314720154;17;65.417591095;
69;3;20.0;34.0;20;33.4420347214;4;29.4139480591;31.9579029083;17;66.1652588844;
70;4;21.9500007629;34.0;19;33.7347183228;4;29.4818382263;32.957901001;18;66.736325264;
71;4;22.4704170227;33.0;20;34.0005426407;4;28.7916679382;34.0;20;67.1889609098;
72;6;22.550163269;32.0;17;34.2404880524;4;27.5824966431;35.0;20;67.2580518723;
73;6;22.6221466064;31.0;18;34.4558610916;4;27.8655586243;37.0;19;67.3302885294;
74;6;22.6867599487;30.0;18;34.6481971741;4;24.5824966431;39.665145874;19;67.4057120085;
75;6;22.7444610596;29.0;18;34.8191757202;4;22.7810554504;41.7028579712;20;67.484351635;
76;6;22.795753479;28.0;18;34.9705476761;4;22.0499992371;43.7421760559;19;67.5662232637;
77;6;22.8411655426;27.0;18;35.0;4;21.0499992371;45.7028579712;19;67.6513283253;
78;6;22.8500003815;26.0;17;36.0;4;21.0499992371;47.7028579712;19;67.7396525145;
79;6;23.8500003815;26.0;16;36.0;5;21.0499992371;49.7028579712;18;67.8311642408;
80;6;24.8500003815;26.0;16;36.0;5;22.0;51.7028579712;18;67.9258141518;
