Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;2;6.0;13.6999998093;3;18.0;1;6.0;12.6999998093;4;21.0;
2;2;7.15000009537;12.3000001907;3;18.0674999952;1;7.0;11.6999998093;5;21.0;
3;2;7.71012496948;11.3000001907;3;18.1388356686;1;8.0;10.6999998093;5;21.0;
4;2;7.72082567215;10.3000001907;3;18.2141259909;1;8.14999961853;10.5;5;21.0;
5;2;7.7321190834;9.30000019073;3;18.293479681;1;8.14999961853;10.5;5;21.0;
6;2;8.84103298187;8.5;3;18.3769934177;1;9.14999961853;10.5;5;21.0;
7;2;9.13482284546;8.5;3;18.4647493362;1;9.72500038147;10.5;5;21.0;
8;2;9.15456867218;8.5;3;18.9114601612;2;9.72500038147;10.6999998093;4;22.4200000763;
9;2;9.25507926941;8.67000007629;3;19.3121117353;2;10.044500351;10.7100000381;4;22.8584362268;
10;2;9.34522533417;8.81392192841;3;19.6729998589;2;10.1431493759;10.8792181015;4;23.2088999748;
11;2;9.42642593384;8.93486309052;3;20.7691317797;2;10.2220020294;11.0;4;24.9397995472;
12;2;9.67305469513;9.39324569702;3;21.7543540001;2;10.6114549637;11.7700004578;5;26.4434549809;
13;2;9.89472961426;9.78903102875;3;22.6326544285;2;12.3140878677;12.4126424789;5;27.7287436724;
14;2;11.763504982;10.1240053177;3;23.4132072926;2;14.3140878677;12.9308347702;5;28.8229112625;
15;2;13.763504982;10.4026165009;3;24.1082558632;2;16.3140888214;13.3366470337;5;29.7627468109;
16;2;15.763504982;10.6309299469;3;24.7312479019;2;17.5054893494;13.6469516754;5;30.5871584415;
17;2;16.9244213104;10.8157100677;3;25.2954318523;2;18.5862083435;13.879781723;5;31.2283332348;
18;2;17.984752655;10.9637317657;3;25.6502726078;2;19.6763763428;14.0;5;31.6729285717;
19;2;19.0482711792;11.0;5;25.9459347725;2;20.7764091492;14.0;5;32.1624221802;
20;3;19.8378353119;11.0;4;26.2538781166;2;21.2365436554;14.0;5;32.6967763901;
21;3;18.9500007629;12.0;4;26.5727539062;2;21.3567733765;14.0;5;33.2746315002;
22;3;18.9500007629;13.0;4;26.9009518623;2;21.4867916107;14.0;5;33.8931016922;
23;3;18.9500007629;13.4504756927;4;27.2366204262;2;21.6259460449;14.0;6;34.5476427078;
24;3;18.9500007629;13.6183099747;3;27.5777015686;2;21.7732181549;14.0;6;35.2320256233;
25;3;18.9500007629;13.7888507843;3;27.9219741821;2;21.9272041321;14.0;6;35.9384479523;
26;3;18.9500007629;13.9609870911;3;28.2671084404;2;22.0861492157;14.0;6;36.6577949524;
27;3;18.9500007629;14.1335544586;3;28.6107273102;2;22.248003006;14.0;6;37.3800458908;
