Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;2;6.0;13.6999998093;3;18.0;1;6.0;12.6999998093;4;21.0;
2;2;7.15000009537;12.3000001907;3;18.0674999952;2;7.0;11.8999996185;4;22.0;
3;2;7.71012496948;11.3000001907;3;18.1388356686;2;8.14999961853;10.6999998093;4;22.0900000334;
4;2;7.72082567215;10.3000001907;3;18.2141259909;2;8.31349945068;10.5;4;22.1871190071;
5;2;7.7321190834;9.30000019073;3;18.293479681;2;8.32806777954;10.5;4;22.2917383909;
6;2;8.84103298187;8.5;3;18.3769934177;2;9.44064044952;10.5;4;22.4042263031;
7;2;9.13482284546;8.5;3;18.4647493362;2;10.0409517288;10.5;4;22.5249304771;
8;2;9.15456867218;8.5;3;18.9114601612;2;10.0681095123;10.5;4;23.0894187689;
9;2;9.25507926941;8.67000007629;3;19.3121117353;2;10.1951189041;10.7100000381;4;23.5836213827;
10;2;9.34522533417;8.81392192841;3;19.6729998589;2;10.3063154221;10.8792181015;4;23.9926425219;
11;2;9.42642593384;8.93486309052;3;20.7691317797;2;10.3983440399;11.0;4;25.8316864967;
12;2;9.67305469513;9.39324569702;3;21.7543540001;2;10.8121290207;11.7700004578;5;27.4540388584;
13;2;9.89472961426;9.78903102875;3;22.6326544285;2;12.541469574;12.4126424789;5;28.8682081699;
14;2;11.763504982;10.1240053177;3;23.4132072926;2;14.541469574;12.9308347702;5;30.1005516052;
15;2;13.763504982;10.4026165009;3;24.1082558632;2;16.541469574;13.3366470337;5;31.1863336563;
16;2;15.763504982;10.6309299469;3;24.7312479019;2;17.8257961273;13.6469516754;5;32.1621966362;
17;2;16.9244213104;10.8157100677;3;25.2954318523;2;18.9405918121;13.879781723;5;32.9572491646;
18;2;17.984752655;10.9637317657;3;25.6502726078;2;20.0653820038;14.0;5;33.5542383194;
19;2;19.0482711792;11.0;5;25.9459347725;2;21.1997051239;14.0;5;34.1899633408;
20;3;19.8378353119;11.0;4;26.2538781166;2;21.692741394;14.0;5;34.8591008186;
21;3;18.9500007629;12.0;4;26.5727539062;2;21.843296051;14.0;5;35.5546751022;
22;3;18.9500007629;13.0;5;26.9009518623;2;21.9998016357;14.0;5;36.2682390213;
23;3;18.9500007629;13.4504756927;6;27.2366204262;2;22.1603527069;14.0;6;36.9902019501;
24;3;18.9500007629;13.6183099747;6;27.5777015686;2;22.3227958679;14.0;6;37.7102985382;
25;3;17.9500007629;12.6183099747;6;27.9219741821;2;22.4848175049;14.0;6;38.4181499481;
26;3;17.2824440002;13.0;6;28.2671084404;2;22.6440830231;14.0;6;39.1038570404;
27;3;16.3600997925;14.0;6;28.6107273102;2;22.7983665466;14.0;6;39.758556366;
28;3;15.4874134064;15.0;6;28.9504704475;2;22.9456748962;14.0;6;40.374874115;
29;3;15.5638561249;16.0;6;29.2840604782;2;23.0843467712;14.0;6;40.947227478;
30;3;14.0;18.0;6;29.6093621254;2;23.2131252289;14.0;7;41.4719495773;
31;3;14.0;20.0;8;29.9244384766;2;21.3311882019;15.0;7;41.9472465515;
32;3;14.0;22.0;9;30.2275924683;2;20.438129425;16.0;7;42.3730211258;
