Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;2;7.0;13.6999998093;3;18.0;1;6.0;12.6999998093;4;21.0;
2;2;9.0;12.3000001907;3;18.0674999952;1;7.0;11.6999998093;5;21.0;
3;2;10.5500001907;11.3000001907;3;18.1388356686;1;8.0;10.6999998093;5;21.0;
4;2;10.7208251953;10.3000001907;3;18.2141259909;1;8.14999961853;10.5;5;21.0;
5;2;11.8231782913;9.30000019073;3;18.293479681;2;8.14999961853;10.6999998093;4;22.0;
6;2;12.1160326004;8.5;3;18.3769934177;2;9.375;10.5;4;22.0900000334;
7;2;12.1348228455;8.5;3;18.8185193539;2;9.9702501297;10.5;4;22.1871190071;
8;2;12.234167099;8.67000007629;3;19.2138732672;2;9.99210166931;10.5;4;22.7236096859;
9;2;12.3231210709;8.81392192841;3;20.3220715523;2;10.1128120422;10.7100000381;4;23.1884489059;
10;2;12.5724658966;9.28741931915;2;21.3188093901;2;10.2174015045;10.8792181015;4;23.5668647289;
11;2;12.7967319489;9.69840240479;2;22.206608057;2;10.3025445938;11.0;4;25.3486820459;
12;2;14.7967319489;10.0478544235;2;22.9937169552;2;10.703453064;11.7700004578;5;26.9087285995;
13;2;16.7967319489;10.3396730423;2;23.691988945;2;12.4187746048;12.4126424789;5;28.2558913231;
14;2;17.9341487885;10.579621315;2;24.3149287701;2;14.4187746048;12.9308347702;5;29.4172105789;
15;2;18.3642807007;11.7743663788;2;24.8761672974;2;16.4187736511;13.3366470337;5;30.428994894;
16;2;19.3642807007;12.1366128922;2;25.2780489922;2;17.6553955078;13.6469516754;5;31.3293325901;
17;2;21.1018409729;11.0;2;25.5557637215;2;18.7531986237;13.879781723;4;32.049197197;
18;2;21.3642807007;12.0;2;25.8471314907;2;19.8610706329;14.0;4;32.573600769;
19;2;21.9500007629;12.9235658646;2;26.1511650085;2;20.9790611267;14.0;4;33.1419348717;
20;2;22.8840141296;11.0;2;26.4666051865;2;21.4569339752;14.0;4;33.7516689301;
21;2;21.9500007629;12.0;2;26.7919259071;2;21.5941238403;14.0;4;34.3986358643;
22;2;21.9500007629;13.0;1;27.125351429;2;20.2999992371;15.0;4;35.0769786835;
23;2;21.9500007629;13.5626754761;1;27.4648880959;2;21.2999992371;14.0;5;35.7792286873;
24;2;21.9500007629;13.7324438095;1;27.808362484;2;22.0503253937;14.0;5;36.4965333939;
25;2;21.9500007629;13.9041814804;1;28.1534743309;2;22.2117195129;14.0;6;37.2190332413;
26;2;19.9500007629;15.9041814804;1;28.4978551865;2;22.3742828369;14.0;6;37.9363632202;
27;2;18.9500007629;17.9041824341;3;28.8391318321;2;22.5356807709;14.0;6;38.6382322311;
28;2;17.9500007629;19.9041824341;3;29.1749925613;2;22.6936016083;14.0;6;39.3150119781;
29;2;17.0;21.4574928284;3;29.5032491684;2;22.8458766937;14.0;6;39.9582691193;
30;2;17.0;22.7529239655;4;29.821893692;2;22.9906101227;14.0;6;40.5611724854;
31;3;18.0;24.9397029877;4;31.1291456223;2;23.1262626648;14.0;6;41.1187410355;
