Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;13.3000001907;4;17.0;1;6.0;12.6999998093;4;21.0;
2;1;7.0;12.3000001907;4;17.0;1;7.0;11.6999998093;5;21.0;
3;1;7.55000019073;11.3000001907;4;17.0;1;8.0;10.6999998093;5;21.0;
4;1;7.55000019073;10.3000001907;4;17.0;1;8.14999961853;10.5;5;21.0;
5;1;7.55000019073;9.30000019073;4;17.0;1;8.14999961853;10.5;5;21.0;
6;1;8.55000019073;8.5;4;17.0;1;9.14999961853;10.5;5;21.0;
7;1;8.82499980927;8.5;4;17.0;1;9.72500038147;10.5;5;21.0;
8;2;8.82499980927;8.89999961853;3;18.0;2;9.72500038147;10.6999998093;4;22.4200000763;
9;2;9.05000019073;8.5;3;18.3950001001;2;10.044500351;10.7100000381;4;22.8584362268;
10;2;9.1388759613;8.67000007629;3;18.740288496;2;10.1431493759;10.8792181015;4;23.2088999748;
11;2;9.21656513214;8.81392192841;3;19.0421043634;2;10.2220020294;11.0;4;24.9397995472;
12;2;9.28447437286;8.93486309052;3;20.0447770357;2;10.6114549637;11.7700004578;5;26.4434549809;
13;2;9.51007461548;9.39324569702;3;20.9274691343;2;12.3140878677;12.4126424789;5;27.7287436724;
14;2;11.3243055344;9.78903102875;3;21.6939083338;2;14.3140878677;12.9308347702;5;28.8229112625;
15;2;13.3243055344;10.1240053177;3;22.3531258106;2;16.3140888214;13.3366470337;4;29.7627468109;
16;2;15.0206890106;11.0217733383;3;22.9173638821;2;17.5054893494;13.6469516754;4;30.5871584415;
17;2;16.3931770325;10.6309299469;3;23.4002350569;2;18.5862083435;13.879781723;4;31.2283332348;
18;2;17.4186725616;10.8157100677;3;23.8153406382;2;19.6763763428;14.0;4;31.6729285717;
19;2;18.4454612732;10.9637317657;4;24.0127058029;2;20.7764091492;14.0;4;32.1624221802;
20;2;19.4028587341;11.0;5;24.1432759762;2;21.2365436554;14.0;4;32.6967763901;
21;3;19.4322376251;11.0;4;24.2795181274;2;21.3567733765;14.0;4;33.2746315002;
22;3;18.9500007629;11.0;4;24.4213151932;2;21.4867916107;14.0;4;33.8931016922;
23;3;18.9500007629;12.0;4;24.5684993267;2;21.6259460449;14.0;4;34.5476427078;
24;3;18.9500007629;12.2842493057;5;24.7208499908;2;21.7732181549;14.0;4;35.2320256233;
25;3;18.9500007629;12.3604249954;6;24.8780920506;2;21.9272041321;14.0;6;35.9384479523;
26;3;18.9500007629;12.4390459061;6;25.0398957729;2;22.0861492157;14.0;6;36.6577949524;
27;3;18.9500007629;12.5199480057;7;25.2058773041;2;22.248003006;14.0;7;37.3800458908;
28;3;19.6713237762;11.0;7;25.375600338;2;22.4105091095;14.0;7;38.0948009491;
29;3;18.9500007629;12.0;7;25.5485796928;2;22.5713291168;14.0;7;38.7918672562;
30;4;18.9500007629;12.7742900848;5;30.7242848873;2;20.7281684875;15.0;7;39.4618406296;
31;4;18.7879638672;12.0;5;31.0521461964;2;19.8789138794;16.0;7;40.0966157913;
32;4;18.8279838562;13.0;5;31.3783359528;2;19.0217380524;17.0;7;40.6897592545;
33;4;18.8683509827;14.0;5;31.7018609047;2;18.1551952362;18.0;7;41.2367181778;
34;4;18.1829185486;15.0;5;32.0217494965;2;17.2782611847;19.0;7;41.7348527908;
35;4;18.2548942566;16.0;5;32.3370642662;2;17.090341568;20.0;8;42.1833162308;
36;4;18.3258399963;17.0;6;32.6469120979;2;17.1912460327;21.0;8;42.5828151703;
37;4;18.3955554962;18.0;6;32.9504537582;2;17.2811336517;22.0;8;42.9353084564;
38;4;18.4638519287;19.0;7;33.2469129562;2;17.3604450226;23.0;9;43.2436761856;
39;4;18.5305557251;20.0;7;33.5355844498;2;17.4298267365;24.0;9;43.5114040375;
40;4;18.5955066681;21.0;8;33.8158392906;2;17.4900665283;25.0;9;43.7423057556;
41;4;18.6585636139;22.0;9;34.0871300697;2;17.5420188904;26.0;10;43.9402961731;
42;4;17.4457798004;24.0;9;34.3489937782;3;17.586566925;27.0;9;44.0;
43;4;17.4685401917;26.0;9;34.6010527611;3;18.6000003815;25.0;10;44.0;
44;5;17.4901752472;28.0;9;34.8430151939;3;17.6000003815;26.0;11;44.0;
45;5;17.5106945038;30.0;9;35.0746722221;3;17.6000003815;27.0;11;44.0;
46;5;17.5301189423;32.0;10;35.2958955765;3;18.6000003815;25.0;12;44.0;
47;5;17.5484733582;33.7724151611;10;35.5066351891;3;19.6000003815;25.0;12;44.0;
48;5;17.565782547;34.8928413391;8;35.6754364967;3;20.6000003815;25.0;14;44.0;
49;5;19.5750007629;33.0;9;35.7972340584;3;21.6000003815;25.0;14;44.0;
50;5;21.1043777466;33.0;9;36.9129748344;3;22.6000003815;25.0;15;44.0;
51;5;21.5750007629;35.0;10;37.0651855469;4;24.6000003815;26.0;13;45.0;
52;5;23.5750007629;37.0;10;37.212796092;4;25.8999996185;26.0;15;45.1599999666;
53;5;25.5250015259;36.0;10;37.3559148312;5;25.8999996185;27.0;12;70.3437439203;
54;5;26.150472641;36.0;12;37.4946777821;5;26.8999996185;29.0;13;72.3041238785;
55;6;26.171207428;36.0;12;37.6292438507;5;23.8999996185;33.0;13;73.9485470057;
56;6;26.1906909943;36.0;13;37.7597892284;5;22.8999996185;36.8970870972;14;75.3040778637;
57;6;26.2089633942;35.1479606628;13;37.8262070417;5;22.2999992371;40.0334968567;14;76.4205362797;
58;6;26.2125015259;34.1935882568;13;37.8782446384;5;22.2999992371;43.187828064;15;77.3553740978;
59;6;26.2125015259;33.2404212952;13;37.9316068888;5;22.2999992371;45.3615379333;16;78.1118502617;
60;6;26.2125015259;32.288444519;13;37.9862712622;6;23.0;47.5559234619;17;78.544028759;
61;6;26.5469112396;31.0;12;38.0422104597;6;24.0;46.7720146179;16;79.0209121704;
62;6;26.2125015259;32.0;12;38.0993924141;6;25.0;47.0104560852;16;79.5427899361;
63;6;26.2125015259;32.439453125;13;38.157779932;6;26.0;47.2713928223;17;80.1086950302;
64;6;26.2125015259;32.4920043945;13;38.2173310518;6;27.0;47.5543479919;18;80.7161855698;
65;6;26.2125015259;32.5455970764;13;39.2779986858;6;28.0;47.8580932617;18;81.3611893654;
66;6;27.2125015259;33.6001968384;14;39.4472308159;6;29.0;49.1805953979;19;83.0379443169;
67;6;28.2125015259;34.6557579041;15;39.6278362274;6;31.0;51.5189743042;19;83.7890679836;
68;6;28.4882087708;35.712223053;15;39.8204872608;6;34.0;50.8695335388;19;84.5577530861;
69;6;28.5172252655;36.7695388794;14;40.025844574;6;33.9500007629;53.2278900146;20;85.3342088461;
70;6;29.0058174133;36.0;15;40.2445422411;6;33.9500007629;55.5891304016;21;86.1081029177;
71;7;28.2125015259;38.0;15;40.4771698713;6;34.9500007629;54.9480781555;22;86.8691391945;
72;7;28.6208686829;37.9459838867;15;40.7242516279;6;33.9500007629;57.1885643005;23;90.7023259401;
73;7;28.6614379883;38.006072998;16;40.9862234592;7;34.6474990845;58.6847114563;22;93.8024191856;
74;7;28.7052307129;38.0666770935;16;42.0575404167;7;35.1528396606;60.1693458557;22;96.2947731018;
