Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;6.0;14.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;7.0;13.0;6;20.0;2;7.0;11.3999996185;4;21.0;
3;1;8.0;12.0;6;20.0;2;8.14999961853;10.0;4;21.0599999428;
4;1;9.0;11.0;5;20.0;2;8.15900039673;10.0;4;21.1229639053;
5;1;10.0;10.0;5;20.0;2;8.16844463348;10.0;3;21.1889609098;
6;1;11.0;10.0;5;20.0;2;9.26751613617;10.0;3;21.2580518723;
7;1;12.0;10.0;4;20.0;2;9.7830619812;10.0;3;21.3302885294;
8;1;13.0;10.0;4;20.3999996185;2;9.7993144989;10.0;2;21.8190145493;
9;1;14.0;10.1999998093;4;20.7264003754;2;9.90927886963;10.1999998093;2;22.2388005257;
10;1;14.3268795013;10.3632001877;4;21.8194274902;2;10.0037298203;10.3632001877;2;22.6008902788;
11;1;14.8187427521;10.9097137451;4;22.7316036224;2;10.0852003098;10.4951858521;2;23.8036500216;
12;2;15.2292222977;11.665802002;3;24.4745616913;2;10.3558216095;11.0209560394;3;24.838842392;
13;2;17.8187427521;11.7372808456;3;25.1173980236;2;12.1558446884;11.4571752548;3;25.7205557823;
14;2;19.8187427521;12.0336990356;3;25.6345009804;2;14.1558446884;11.8107032776;3;26.469255209;
15;2;21.3146324158;12.2662630081;2;26.0484842062;2;16.1558437347;12.0916318893;3;27.1078031063;
16;2;22.3389205933;12.446267128;2;26.2119446993;2;17.2820014954;12.3113050461;3;27.658561945;
17;2;23.364118576;12.5;2;26.269973278;2;18.3296146393;12.4808797836;3;27.9207231998;
18;2;24.3902301788;12.5;3;26.3300433159;2;19.3799972534;12.5;3;28.156696558;
19;2;25.417263031;12.5;3;26.3921557665;2;20.3352565765;12.5;4;28.4042859077;
20;2;25.8764705658;12.5;3;26.4563041925;2;20.3909645081;12.5;5;28.6628656387;
21;2;25.90533638;12.5;3;26.5224741697;2;19.625;13.5;6;28.9316151142;
22;2;25.9351139069;12.5;3;26.5906432867;2;19.625;14.4658079147;6;29.2095170021;
23;2;25.9657897949;12.5;4;26.6607804298;2;19.625;14.6047582626;6;29.4953637123;
24;3;25.9973506927;12.5;3;26.7328453064;2;19.625;14.7476816177;6;29.7877707481;
25;3;25.25;13.5;4;26.8067884445;2;19.625;14.8938856125;6;30.0851979256;
26;4;25.25;13.7647514343;3;26.8825509548;2;20.625;12.8938856125;6;30.3859772682;
27;4;25.25;12.5;3;26.9600640535;2;20.8368453979;12.5;6;30.6883473396;
28;4;26.1320285797;12.5;3;27.0392494202;2;20.9048786163;12.5;6;30.9904928207;
29;4;25.25;13.5;3;27.120018959;2;20.9728603363;12.5;6;31.2905869484;
30;4;24.2040081024;13.5;3;27.2022752762;2;19.625;13.5;6;31.5868368149;
31;4;24.25;13.5;3;27.2859115601;2;19.625;14.5;6;31.8775248528;
32;4;23.25;13.5;3;28.3708124161;2;19.625;15.5;6;32.1610488892;
33;4;23.316865921;14.5;3;28.4868535995;2;19.625;16.5;6;32.4359579086;
34;4;23.3555831909;15.5;3;28.6044945717;2;19.625;17.5;7;32.700978756;
35;4;23.25;15.2424135208;3;28.7235894203;2;19.625;17.8906860352;7;32.9550356865;
36;4;22.7412948608;14.5;3;28.8439850807;2;19.625;18.0685253143;7;33.1972637177;
37;4;21.9797935486;15.5;3;28.9655214548;2;19.625;18.2380847931;7;33.4270114899;
38;4;21.0344848633;16.5;3;30.0880330801;2;19.625;18.3989067078;7;33.6438379288;
39;4;23.0896148682;20.5;3;30.3813496828;2;19.625;18.5506858826;7;33.8475008011;
40;4;25.1451072693;23.5;4;30.702208519;2;19.625;18.6932506561;8;34.0379428864;
41;4;26.81599617;26.5;5;31.0539710522;2;19.625;18.8265609741;8;34.2152729034;
42;4;27.9742870331;29.5;5;31.4402033091;2;19.625;18.9506912231;8;34.379740715;
43;4;29.1480922699;32.5;6;31.8645910025;2;19.625;19.0658187866;9;34.5317173004;
44;4;30.3390655518;32.5;7;32.3308134079;2;19.625;19.172203064;9;34.67166996;
45;4;31.548866272;32.5;7;32.842369318;2;19.625;19.2701683044;9;34.8001413345;
46;5;32.7790679932;32.5;6;33.4023516178;2;19.625;21.2701683044;11;34.9177293777;
47;5;32.3695449829;33.5;7;34.0131696463;2;19.625;23.2701683044;11;35.0;
48;5;32.6276779175;33.5550537109;7;34.6762281656;2;19.625;25.2701683044;11;35.0;
49;5;32.9091491699;33.5813522339;7;35.3915797472;2;19.625;27.2701683044;12;35.0;
50;6;33.2139892578;33.6079025269;6;36.1575824022;2;19.625;29.2701683044;12;35.0;
51;6;33.5414733887;33.6346817017;6;36.9706060886;2;19.625;29.5;13;35.0;
52;6;34.6367721558;32.5;6;38.8248370886;2;19.625;29.5;13;35.0;
53;6;36.0211753845;33.5;7;39.7322387695;2;19.625;29.5;13;35.0;
54;7;36.6386451721;35.5;6;40.6629108191;3;19.625;29.5;13;35.0;
55;7;37.030670166;35.5;6;41.6050764322;3;19.625;29.5;15;35.0;
56;7;37.427696228;37.5;6;42.5458841324;3;19.625;29.5;15;35.0;
57;7;35.8394317627;39.7991638184;6;44.4721702337;3;19.625;29.5;15;35.0;
58;7;38.0505447388;41.0509490967;6;45.4012920856;3;19.625;29.5;15;35.0;
59;7;39.5440673828;41.0614051819;7;47.6751121283;4;20.625;30.5;14;36.0;
60;7;42.3807220459;41.5719451904;7;49.6895339489;4;21.625;31.5;15;36.1299999952;
61;7;41.2299461365;43.9725608826;7;52.4580584764;4;21.8792495728;32.5;15;37.2754310369;
62;7;43.0169372559;46.2805099487;11;54.0399161577;4;22.9119720459;34.5;15;37.4777240753;
63;8;46.6061477661;46.5137519836;10;55.2700150013;4;23.9484882355;36.5;16;37.699518919;
64;8;47.2707939148;47.6148300171;10;56.2265002728;4;24.2323913574;37.5;17;37.9422653913;
65;8;44.5914611816;50.6257171631;11;57.0892189741;4;24.2870101929;38.5;17;38.2073618174;
66;8;45.8766899109;51.2899169922;12;57.8440542221;4;24.3466567993;39.5;17;38.4961050749;
67;8;47.121055603;51.9504470825;12;58.4835211039;4;24.4116249084;39.5;18;38.8096299171;
68;8;46.3917160034;51.2875671387;12;59.0496503115;5;24.4821662903;39.5;17;39.1488404274;
69;8;43.7111930847;53.3221817017;12;59.5515813828;5;24.5584888458;39.5;17;39.5143344402;
70;8;42.6318054199;55.3574104309;14;60.9984898567;5;24.6407241821;39.5;18;39.9063230753;
71;8;43.6598777771;53.3932380676;15;61.3069485426;5;24.7289218903;39.5;18;40.3245514631;
72;8;43.4566230774;55.4296455383;15;61.561103344;5;24.8230247498;39.5;18;40.7682247162;
73;8;43.7066230774;58.4252471924;15;61.8199577332;5;24.9228515625;39.5;18;41.2359471321;
74;8;43.8499984741;58.5041351318;16;62.083407402;5;25.028087616;39.5;19;43.1504021883;
75;8;43.1643829346;60.5421829224;16;62.3513327837;5;26.3913402557;38.0;19;44.8585569859;
76;8;42.1917114258;61.5807228088;17;62.6235984564;5;27.713104248;37.3899993896;19;46.3907302618;
77;8;39.8499984741;63.6197357178;17;62.9000521898;5;28.437915802;36.6872596741;19;47.7777804136;
78;9;38.8499984741;65.6591949463;16;63.1805244684;5;28.75;35.9097442627;20;48.8989043236;
79;9;38.8499984741;63.9171867371;16;63.4648275375;5;29.0022525787;35.0;20;49.8314671516;
80;9;37.25;66.7393417358;17;63.7527548075;5;29.2120800018;34.0;20;50.7489905357;
81;9;38.25;66.4919433594;17;64.0440801382;6;29.4185218811;34.0;18;80.3943781853;
82;9;38.25;65.5492553711;17;64.3385580778;7;28.5846271515;36.0;17;84.7826681137;
83;9;38.7744903564;65.1573638916;18;64.6359223127;7;27.126373291;39.0;15;88.3559236526;
84;9;38.7990684509;65.0;18;64.9358876944;7;27.2851467133;42.0;16;91.1091880798;
85;9;38.8231964111;66.0;18;66.2381484509;7;27.4379310608;45.0;15;93.1822342873;
86;9;42.5565719604;68.0;19;66.6423794031;7;27.463886261;46.0;16;94.7237122059;
87;9;42.5565719604;71.0;19;67.0571364164;7;28.9497337341;47.0;15;95.7768466473;
88;9;45.3423576355;72.0;20;67.4826216698;7;30.2999992371;50.0;15;96.3093454838;
89;10;45.1127204895;75.0;19;67.9190107584;7;33.0034675598;51.0;15;96.8018343449;
90;10;46.1961708069;77.0;21;68.3664408922;8;33.2999992371;52.4000015259;14;97.2552061081;
91;10;47.2864761353;78.7959060669;21;68.8250001669;8;34.2999992371;53.4000015259;14;97.6711196899;
92;10;47.8802909851;79.839630127;22;69.8789432049;8;33.2999992371;55.4000015259;15;98.0517823696;
93;11;48.1140441895;80.9568481445;22;70.9793659449;8;33.2999992371;57.4000015259;16;98.3997433186;
94;12;46.2267112732;83.0782623291;22;72.1243708134;9;35.2999992371;58.4000015259;13;112.21772027;
95;12;47.3472824097;83.2035980225;23;74.3113763332;9;35.2999992371;62.4000015259;13;113.222347498;
96;12;49.4758758545;85.3325500488;24;75.5770866871;9;35.2999992371;66.4000015259;13;114.020131588;
97;12;48.612537384;88.4647598267;24;76.8786654472;9;34.2999992371;70.4000015259;13;114.747757435;
98;12;48.1320800781;91.5998001099;25;78.2113873959;9;34.0;74.4000015259;15;115.404123306;
99;12;49.0149230957;94.7372283936;25;80.5698591471;9;34.0;78.4000015259;18;115.990764141;
100;12;50.4447364807;95.8765411377;26;83.00809443;9;34.0;82.4000015259;18;116.51123333;
101;12;54.6120491028;96.0172271729;26;84.5225794315;9;34.0;86.4000015259;18;116.9704566;
102;12;57.6035766602;98.1587219238;26;86.0495079756;9;34.0;90.4000015259;19;117.374140739;
103;12;59.8734931946;99.3004684448;28;87.5819612741;9;35.0;90.4000015259;21;117.728290558;
104;13;63.0550117493;99.4418945312;27;89.1129555702;9;34.0;93.4000015259;21;117.994174004;
105;13;64.3429107666;100.582427979;28;90.635609746;9;34.0;96.4000015259;21;118.094348431;
106;13;63.5849494934;102.105537415;29;92.1433023214;9;35.0;96.4000015259;22;118.191429138;
107;14;65.8443984985;99.8425979614;28;93.629824996;9;34.0;99.4000015259;24;118.285319805;
108;14;68.0750579834;99.5984420776;28;95.089501977;9;39.5285339355;102.400001526;25;118.375946045;
109;14;68.3063812256;98.2211227417;29;96.5172874928;9;43.5375938416;101.400001526;25;118.463254452;
110;14;69.5371246338;97.4088668823;30;97.9088382721;9;45.0463256836;101.400001526;26;118.547210693;
111;14;70.6476669312;98.4262390137;30;100.260547042;9;45.8547210693;104.400001526;27;118.627799988;
112;14;74.5063781738;97.7051696777;31;101.719552279;9;47.86277771;101.400001526;30;118.705024719;
113;14;76.7683944702;96.9614181519;31;104.375409484;9;45.8705024719;104.400001526;30;118.778903484;
114;15;80.0203399658;99.27368927;32;106.034587145;9;45.8778915405;107.400001526;32;118.849469662;
115;15;91.0203399658;97.0151748657;32;107.677647829;9;47.8849487305;104.400001526;32;118.916769505;
116;15;100.332695007;98.20753479;32;109.305590868;9;45.8916778564;107.400001526;32;118.980861664;
117;15;108.119743347;98.3929519653;33;110.914526582;9;45.8980865479;110.400001526;34;119.0;
118;15;113.42591095;99.5706939697;32;112.437456369;10;45.9000015259;115.400001526;33;119.0;
119;15;119.605049133;99.7401428223;32;113.95625031;10;45.9000015259;118.600006104;34;119.0;
120;15;118.267723083;102.155059814;33;116.383471251;11;45.9000015259;120.600006104;34;119.0;
121;15;120.371559143;105.368621826;33;117.87845242;12;46.9000015259;119.600006104;34;119.0;
122;15;121.999008179;108.573234558;34;119.392567635;12;45.9000015259;121.600006104;34;119.0;
123;15;122.617851257;111.76877594;34;120.860603333;13;45.9000015259;123.600006104;34;119.0;
124;15;123.477279663;114.95526123;36;122.334100366;13;47.9000015259;119.600006104;34;119.0;
125;15;125.076507568;117.132781982;36;123.826696396;13;45.9000015259;121.600006104;35;119.0;
126;15;126.664749146;118.301513672;37;125.334039927;13;45.9000015259;123.600006104;36;119.420000076;
127;15;128.24118042;119.461715698;36;126.836827874;13;47.9420013428;121.600006104;36;119.842436314;
128;16;127.389228821;118.213684082;39;128.257122397;13;45.9842453003;124.600006104;35;120.263763905;
129;16;124.454818726;117.295898438;39;129.655028701;13;46.0263748169;127.600006104;36;120.680430412;
130;16;123.518562317;118.599998474;39;130.976764083;13;48.0680427551;124.600006104;38;122.088995934;
