Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;6.0;14.1000003815;4;23.0;1;9.0;10.0;4;20.0;
2;1;7.0;13.1000003815;6;23.0;1;9.0;10.0;5;20.0;
3;1;8.0;12.1000003815;6;23.0;1;9.0;10.0;6;20.0;
4;1;9.0;11.5;6;23.0;1;9.0;10.0;6;20.0;
5;1;9.60000038147;11.5;6;23.0;1;10.0;10.0;6;20.0;
6;1;10.6000003815;11.5;5;23.0;1;11.0;10.0;6;20.0;
7;1;11.6000003815;11.5;5;23.0;1;11.0;10.0;6;20.3999996185;
8;1;11.8999996185;11.5;5;23.4599990845;1;11.1199998856;10.1999998093;6;20.7264003754;
9;1;12.0380001068;11.7299995422;5;23.8212833405;1;11.2179203033;10.3632001877;6;20.9903717041;
10;1;12.1463851929;11.9106416702;5;24.0;2;11.597111702;10.4951858521;5;23.0419120789;
11;1;12.2000007629;12.0;5;25.2000007629;2;11.9125738144;11.0209560394;5;23.944350481;
12;1;14.1463851929;12.6000003815;5;26.1576004028;2;12.1833057404;11.4571752548;4;24.6819975376;
13;1;15.1463851929;13.0788002014;5;26.9011039734;2;14.1833057404;11.8107032776;4;25.2750298977;
14;1;16.1463851929;13.4505519867;5;27.4657306671;2;16.1833057404;12.0916318893;4;25.746127367;
15;1;17.1463851929;13.7328653336;5;27.88712883;2;16.7238388062;12.3113050461;4;26.1175945997;
16;1;18.1463851929;13.943564415;6;28.0;2;16.8352775574;12.4808797836;4;26.1887089014;
17;1;19.1463851929;14.0;6;28.0;2;18.743396759;12.5;4;26.2221269608;
18;1;20.1463851929;14.0;7;28.0;2;19.7534217834;12.5;4;26.2560760975;
19;1;20.3999996185;14.0;7;28.0;2;20.7636070251;12.5;4;26.2905418873;
20;1;20.3999996185;14.0;8;28.0;2;21.7739467621;12.5;4;26.3255085945;
21;1;20.3999996185;14.0;8;28.0;2;21.8976516724;12.5;6;26.3609591722;
22;1;20.3999996185;14.0;8;28.0;2;21.9082870483;12.5;6;26.3968753815;
23;1;20.3999996185;14.0;8;28.0;2;21.9190635681;12.5;7;26.4332377911;
24;1;20.3999996185;14.0;8;28.0;2;21.5;12.9299716949;7;26.4700255394;
25;1;20.3999996185;14.0;9;28.0;2;21.5;12.9410076141;8;26.5072168112;
26;1;20.3999996185;14.0;9;28.0;3;21.9521656036;12.5;7;26.5447884798;
27;1;20.3999996185;14.0;9;28.0;3;21.5;12.5;7;26.5827163458;
28;1;18.3999996185;15.0;9;28.0;3;21.5;13.2913579941;7;26.6209751368;
29;1;17.3999996185;16.0;9;28.0;3;21.9862918854;12.5;7;26.6595385075;
30;1;16.3999996185;17.0;11;28.0;3;21.9978618622;12.5;7;26.6983793974;
31;1;15.3999996185;18.0;11;28.0;3;22.009513855;12.5;7;26.7374696732;
32;1;14.3999996185;19.0;11;28.0;3;22.0212402344;12.5;7;26.7767804861;
33;1;13.3999996185;20.0;11;28.0;3;21.5;13.3883905411;7;26.8162822723;
34;1;12.3999996185;21.0;12;28.0;3;22.044883728;12.5;7;26.8559447527;
35;1;12.0;22.0;13;28.0;3;22.0567836761;12.5;7;26.8957372904;
36;1;12.0;23.0;13;28.0;3;22.0687217712;12.5;8;26.9356285334;
37;1;12.0;24.0;13;28.0;3;21.5;13.4678144455;8;26.9755871296;
38;1;12.0;25.0;14;28.0;3;22.0926761627;12.5;8;27.015581131;
39;1;12.0;26.0;15;28.0;3;22.104675293;12.5;8;27.0555787086;
40;1;12.0;27.0;15;28.0;3;21.5;13.5;8;27.0955479145;
41;2;13.0;25.0;10;43.0;3;22.1286640167;12.5;8;28.135456562;
42;2;13.0;26.0;11;43.75;3;22.5;14.0;8;28.2052731514;
43;2;14.0;27.0;11;44.4193744659;3;24.1525821686;17.0;9;28.2755570412;
44;2;16.0;25.0;11;45.0072898865;3;24.4826660156;20.0;10;28.3462700844;
45;2;16.0;26.0;13;45.5162696838;3;23.8275299072;23.0;10;28.4173734188;
46;2;17.0;27.0;15;45.9513263702;3;24.5252113342;26.0;11;28.4888275862;
47;2;19.0;25.0;15;46.3190898895;3;24.1998977661;28.0;12;28.5605925322;
48;3;18.1217956543;26.0;10;51.6270179749;3;24.2115650177;28.0943546295;13;28.6326277256;
49;3;19.191078186;28.0;11;52.0327630043;3;24.5897884369;27.5;12;28.7048916817;
50;3;21.2486209869;28.0;12;52.2967748642;3;23.5;27.5;12;28.7773430347;
51;3;22.2749996185;29.0;12;52.4399585724;3;24.6332035065;27.5;11;28.8499400616;
52;3;23.2749996185;30.0;13;52.5792236328;3;24.6549835205;27.5;10;28.9226404428;
53;2;18.0;27.0;14;33.7142839432;4;23.9082870483;28.5;9;47.9954018593;
54;2;19.0;27.0;14;33.8448963165;4;25.6986198425;28.5;8;48.0681819916;
55;2;20.0;27.0;15;33.9708600044;4;25.5;30.2166194916;8;48.140938282;
56;2;21.0;27.0;15;34.0920171738;4;26.3012733459;31.2350120544;9;48.2136284113;
57;3;23.0;29.0;15;35.2082519531;4;26.7640895844;31.5;10;48.2862099409;
58;3;24.3999996185;30.3457756042;15;35.454488039;5;25.9634361267;33.5;8;48.35864079;
59;3;22.3999996185;22.0;15;29.2866927385;6;25.5;33.8879623413;8;54.7503670454;
60;3;22.3999996185;23.0;15;29.4567073584;6;27.5;35.7154388428;8;54.9285707474;
61;3;22.3999996185;24.0;15;29.646709919;6;29.9978618622;35.921672821;8;55.1014598608;
62;3;22.3999996185;24.0;15;29.8583663702;6;28.5;38.7873077393;10;55.2690227032;
63;3;22.3999996185;24.0;16;30.0932941437;6;28.5;40.8230133057;11;55.4312776327;
64;3;22.3999996185;24.0;16;30.3530030251;6;27.7749996185;42.8585395813;11;55.5882692337;
65;3;22.3999996185;24.0;16;30.6388223171;6;26.7749996185;43.8938713074;11;55.7380439043;
66;3;22.3999996185;24.0;17;30.9518177509;6;25.7749996185;44.9279708862;14;55.8547712564;
67;3;22.3999996185;24.0;16;31.2926990986;6;24.7749996185;45.9478683472;13;57.5845855474;
68;3;22.3999996185;24.0;16;31.6617217064;6;24.4032497406;47.0072937012;13;58.9590270519;
69;3;22.3999996185;24.0;16;33.0585894585;7;24.5102500916;48.066734314;12;61.0641276836;
70;3;23.3999996185;25.0;17;33.5223631859;7;25.598400116;48.5371246338;12;62.0670534372;
71;3;24.3999996185;26.0;17;34.0125741959;7;28.2815189362;50.5;13;63.3796458244;
72;3;24.3999996185;27.0;17;34.526809454;7;28.8563346863;51.5;13;64.3721950054;
73;3;24.3999996185;28.0;18;35.0618838072;7;27.0321331024;55.6288414001;14;65.2411311865;
74;3;24.3999996185;29.0;19;35.6138767004;7;27.1647281647;59.3620529175;14;66.0059189796;
75;3;24.3999996185;29.0;18;36.1782176495;7;27.2703800201;61.3202972412;14;66.6868240833;
76;3;24.3999996185;29.0;18;36.7749797106;7;27.3534450531;62.3781356812;14;67.2227883339;
77;3;24.3999996185;29.0;19;39.1664967537;8;27.3999996185;63.4354934692;13;68.5698897839;
