Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;6.0;14.1000003815;4;23.0;1;9.0;10.0;4;20.0;
2;1;7.0;13.1000003815;6;23.0;1;9.0;10.0;5;20.0;
3;1;8.0;12.1000003815;6;23.0;1;9.0;10.0;5;20.0;
4;1;9.0;11.5;6;23.0;1;9.0;10.0;5;20.0;
5;1;9.60000038147;11.5;6;23.0;1;10.0;10.0;5;20.0;
6;1;10.6000003815;11.5;6;23.0;1;11.0;10.0;5;20.0;
7;1;11.6000003815;11.5;6;23.0;1;11.0;10.0;5;20.3999996185;
8;1;11.8999996185;11.5;6;23.4599990845;2;11.4200000763;10.1999998093;4;21.7264003754;
9;1;12.0380001068;11.7299995422;6;23.8212833405;2;11.5179204941;10.3632001877;4;22.0603717566;
10;1;12.1463851929;11.9106416702;6;24.0;2;11.6181116104;10.4951858521;4;23.2074631453;
11;2;12.2000007629;12.1999998093;5;26.2000007629;2;11.9622392654;11.0209560394;3;24.1828715801;
12;2;14.6463851929;12.6000003815;5;27.1976003647;2;13.9622392654;11.4571752548;3;25.0006883144;
13;2;16.6463851929;13.0788002014;5;27.9822878838;2;15.9622383118;11.8107032776;4;25.6814495325;
14;2;18.6463851929;13.4505519867;5;28.5892841816;2;17.0620288849;12.0916318893;4;26.2481688261;
15;2;19.7081623077;13.7328653336;5;29.0542362928;2;18.1002407074;12.3113050461;4;26.723449707;
16;2;20.7299385071;13.943564415;5;29.211841464;2;19.1410808563;12.4808797836;3;26.9068236351;
17;2;21.7523059845;14.0;5;29.2577478886;2;20.1846199036;12.5;3;27.0611462593;
18;2;22.7752590179;14.0;5;29.3048160076;2;21.2309169769;12.5;3;27.2247776985;
19;2;23.7987937927;14.0;8;29.3530313969;2;22.167432785;12.5;4;27.3977591991;
20;3;24.8229007721;14.0;6;37.9023760557;2;22.2193279266;12.5;4;27.5800426006;
21;3;26.8475723267;14.0;6;38.2928284407;2;22.2740135193;12.5;4;27.7714805603;
22;3;28.8727989197;14.0;5;38.6679062843;2;22.3314437866;12.5;4;27.9718174934;
23;3;30.8985671997;14.0;5;39.0262308121;2;22.391544342;12.5;4;28.1806821823;
24;3;32.7784729004;14.0;5;39.3668246269;2;22.4542045593;12.5;4;28.3975830078;
25;3;33.8052787781;14.0;5;39.689099431;2;22.5192756653;12.5;4;28.6219055653;
26;3;34.832572937;14.0;4;39.992827177;3;22.5865707397;12.5;4;28.8529140949;
27;4;35.8603363037;14.0;4;40.2781012058;3;22.6558742523;12.5;5;29.089756012;
28;4;36.8885498047;14.0;5;40.5452905893;4;22.7269268036;12.5;4;29.3314704895;
29;5;37.8792800903;14.0;4;40.7949875593;4;21.5;13.5;4;29.5770010948;
30;5;35.9083175659;15.0;4;41.0279601812;4;20.5;13.5;3;29.8252120018;
31;5;34.9377212524;16.0;4;41.2451028824;4;19.9475631714;14.5;3;30.0749063492;
32;5;33.967464447;17.0;3;41.4473953247;4;19.0224723816;15.5;3;30.3248500824;
33;5;32.9975204468;18.0;3;41.6315076351;4;18.097454071;16.5;3;30.5737948418;
34;5;32.02784729;18.6000003815;3;42.6926498413;4;17.1721382141;17.5;3;31.8205022812;
35;5;32.0963249207;19.1000003815;3;42.7942051888;4;17.5;17.0;3;32.0937697887;
36;5;34.1271018982;22.5;3;42.8972849846;4;19.5;16.5;3;32.3630445004;
37;5;35.1580505371;25.5;6;43.0018165112;4;18.8181762695;15.5;3;32.6272556782;
38;6;36.7509078979;28.5;3;58.1077221632;4;18.7881774902;16.5;3;32.8854296207;
39;6;38.8038635254;32.5;3;58.9649208784;4;18.3656291962;17.5;3;34.1367038488;
40;6;40.857460022;36.0;4;60.7427017689;4;19.4410114288;19.0;3;34.5103392601;
41;6;42.9116630554;38.0;4;61.480142355;4;19.4508743286;18.0650005341;3;34.8911560774;
42;6;44.9664268494;40.0;4;62.1408574581;4;19.8435287476;17.5;3;35.2801053524;
43;6;46.0372924805;42.0;6;62.7297660112;4;20.9024009705;18.5;4;35.6782922745;
44;6;46.1142196655;44.0;7;63.25339818;5;22.2034873962;20.5;4;36.0869394541;
45;6;46.1921539307;46.0;7;63.7191063166;5;22.7804679871;23.5;4;36.5073364973;
46;6;46.2710456848;47.0;7;64.134431839;5;23.8401241302;26.5;5;36.9407815933;
47;6;46.3508377075;48.0;8;64.4129340649;5;25.5822372437;29.5;7;37.3885097504;
48;7;46.4314689636;49.0;7;64.5757626295;6;26.2865810394;32.5;6;57.8516094685;
49;7;45.6803092957;50.0;8;67.0496108532;6;27.5612678528;35.2350120544;6;59.5309370756;
50;7;45.8876571655;53.303024292;7;69.0806690454;6;28.9618244171;35.5;7;61.0446184874;
51;7;48.2916755676;53.2291984558;7;70.7378579378;6;31.5758876801;35.5;8;62.3979266882;
52;7;48.9451828003;54.6162643433;7;72.0057104826;6;32.5360832214;37.5;9;63.6057263613;
53;7;48.3762359619;56.8922767639;8;72.8365368843;6;33.1953659058;40.3104858398;9;64.6121814251;
54;7;49.6107368469;57.0;8;74.2175270319;7;33.6932296753;38.5;8;65.5062001944;
55;7;50.9087638855;59.0;8;74.6667737961;7;34.544052124;39.5;8;66.3070693016;
56;7;52.1033859253;61.0;10;75.1265239716;7;35.3171195984;40.5;9;66.8159197569;
57;7;49.9211196899;65.0;11;75.5960656404;8;35.4697761536;41.5;8;67.3361887932;
58;7;49.9955253601;67.508026123;12;76.0746204853;8;34.669883728;40.5;8;67.8635464907;
59;7;50.0692749023;69.6390075684;12;76.5613464117;8;33.6817855835;42.5;9;68.3933383226;
60;7;50.1421508789;71.4385223389;12;77.0553432703;8;33.6937217712;44.5;8;69.9207535982;
61;7;50.2139511108;72.6137237549;13;77.555658102;8;35.125;44.9678153992;9;70.4810078144;
62;7;52.2844924927;70.6421737671;17;78.0612903833;8;37.7176742554;44.0;9;71.0307116508;
63;7;51.8278427124;71.6831130981;17;78.5712006092;8;35.729675293;46.0;10;72.5656774044;
64;7;52.9661178589;70.7256622314;17;79.0843161345;8;38.0787391663;47.0;10;75.5330028534;
65;7;53.9723320007;70.7698287964;17;79.5995401144;8;40.6499977112;48.5;11;78.0311168432;
66;7;52.4941253662;71.8155822754;17;80.1157591343;9;38.712638855;51.5193481445;12;80.1227771044;
67;7;53.6310539246;70.8629074097;18;80.6318535805;9;39.3716239929;52.8527412415;12;81.8748447895;
68;7;54.6041603088;73.3164749146;18;81.1467044353;9;42.0271530151;50.5599441528;14;83.0539216995;
69;7;54.8112335205;74.3869628906;20;81.6592032909;9;41.145526886;52.2871742249;14;83.8257434368;
70;7;53.0273551941;76.4594650269;21;82.1682605743;9;40.8975410461;50.6288757324;16;84.5467129946;
71;7;52.0804786682;77.5338821411;22;82.6728153229;10;41.1956367493;52.6524085999;15;85.1254235506;
72;7;52.8892173767;79.6101226807;22;83.1718420982;10;42.7000007629;52.9272880554;15;85.6682435274;
73;8;54.1501693726;77.9880523682;22;83.6643593311;10;43.7000007629;54.9585266113;16;86.176835537;
74;8;53.2700004578;79.0675430298;23;84.1494352818;10;45.5023803711;55.6524085999;16;86.6534361839;
