Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;6.0;14.1000003815;4;23.0;1;9.0;10.0;4;20.0;
2;1;7.0;13.1000003815;4;23.0;1;9.0;10.0;5;20.0;
3;1;8.0;12.1000003815;4;23.0;1;9.0;10.0;6;20.0;
4;1;9.0;11.5;4;23.0;1;9.0;10.0;6;20.0;
5;2;9.60000038147;11.6999998093;3;24.0;1;10.0;10.0;6;20.0;
6;2;10.9000005722;11.5;3;24.1124999523;1;11.0;10.0;6;20.0;
7;2;11.9337501526;11.5;3;24.2364046574;1;11.0;10.0;6;20.3999996185;
8;2;12.2709207535;11.5;3;24.844940424;1;11.1199998856;10.1999998093;6;20.7264003754;
9;2;12.4534826279;11.7299995422;3;25.3705487251;1;11.2179203033;10.3632001877;6;20.9903717041;
10;2;12.6111650467;11.9106416702;3;25.7305408716;1;11.2971115112;10.4951858521;6;22.0419120789;
11;2;12.719162941;12.0;3;27.1818068027;1;11.6125736237;11.0209560394;6;22.9143505096;
12;2;14.7409267426;12.6000003815;3;28.4221744537;1;11.8743057251;11.4571752548;6;23.6214065552;
13;2;16.7409267426;13.0788002014;3;29.482388258;2;13.8743057251;11.8107032776;5;25.1832637787;
14;2;18.7409267426;13.4505519867;3;30.3998434544;2;15.8743057251;12.0916318893;5;25.6526100636;
15;2;20.0266189575;13.7328653336;3;31.2119448185;2;16.6957836151;12.3113050461;5;26.0223505497;
16;2;21.1438293457;13.943564415;5;31.7545545101;2;16.8067054749;12.4808797836;5;26.091766119;
17;3;22.2727508545;14.0;4;32.2237029076;2;16.8275299072;12.5;5;26.1235172749;
18;3;23.4134960175;14.0;4;32.7316579819;2;16.8370552063;12.5;5;26.1558350325;
19;3;23.8194961548;14.0;4;33.2766666412;2;16.8467502594;12.5;8;26.1887089014;
20;3;23.9829998016;14.0;6;33.8556928635;3;16.8566131592;12.5;5;34.2381086349;
21;3;24.1567077637;14.0;6;34.4643516541;3;19.8666381836;12.5;5;34.7517359257;
22;3;24.3393058777;14.0;7;35.0969305038;3;21.8768234253;12.5;5;35.2538321018;
23;3;22.3999996185;15.0;7;35.7465176582;3;23.8871631622;12.5;5;35.7402539253;
24;3;23.3999996185;14.0;7;36.4052410126;3;25.8976516724;12.5;5;36.2073947191;
25;3;22.3999996185;15.0;9;37.0646123886;3;26.1237354279;12.5;7;36.6522893906;
26;3;21.3999996185;15.0;9;37.7159395218;3;26.2265319824;12.5;7;37.0726745129;
27;3;21.3999996185;16.0;9;38.3507852554;3;25.8938732147;12.9299716949;7;37.4670071602;
28;3;21.3999996185;17.0;10;38.961400032;3;25.9743213654;13.2350130081;8;37.8344396353;
29;3;20.688419342;18.0;10;39.5411043167;3;24.5007896423;13.5;8;38.174762845;
30;3;19.8623313904;19.0;10;40.0845632553;3;23.5801811218;14.5;8;38.488324523;
31;3;19.0253677368;20.0;10;40.5879383087;3;24.1787624359;13.2913579941;8;38.7759338617;
32;3;18.1763801575;21.0;10;41.0489168167;4;22.721157074;13.5;7;39.0387613773;
33;3;17.9146747589;22.0;10;41.4666233063;4;21.2853240967;14.5;7;39.278241992;
34;3;18.0399875641;23.0;10;41.8414497375;4;20.8399829865;15.5;7;39.4959840775;
35;4;18.1524353027;24.0;6;52.1748275757;4;19.8919067383;16.5;7;39.6936897039;
36;4;17.1524353027;26.0;6;52.868979454;4;19.4393386841;17.5;7;39.8162822723;
37;4;17.1524353027;28.0;6;53.501074791;4;19.4698848724;18.5;7;39.8559447527;
38;4;17.1524353027;30.0;7;54.0729484558;4;19.4817848206;19.5;6;39.8957372904;
39;4;19.0;29.0;8;54.5872564316;4;19.4937210083;20.5;6;39.9356285334;
40;4;18.5744571686;31.0;8;54.9847183228;4;18.9249992371;21.5;7;39.9755871296;
41;4;18.6403121948;33.0;9;55.2505426407;4;18.9249992371;22.5;7;40.015581131;
42;4;19.7001228333;32.0;9;55.4904880524;4;18.9249992371;23.5;7;40.0555787086;
43;4;19.7541103363;32.0;12;55.7058610916;4;18.9249992371;24.5;8;40.0955479145;
44;4;20.8025684357;34.0;12;55.8981971741;4;19.9249992371;24.5;8;40.135456562;
45;4;21.8458442688;36.0;13;56.0691757202;4;18.9249992371;27.5;8;40.17527318;
46;4;22.8843154907;38.0;15;56.2205476761;4;18.9249992371;30.5;8;41.2149660587;
47;4;23.4933738708;40.0;15;56.25;4;19.9249992371;34.5;9;41.3045039177;
48;5;23.5;41.0;15;56.25;4;20.9249992371;38.5;9;42.6909213066;
49;5;23.5;42.0;16;56.25;4;20.9249992371;40.5;9;43.8149014711;
50;5;24.5;40.0;18;56.25;4;21.9249992371;39.5;10;44.7107857466;
51;5;23.5;41.0;18;56.25;4;22.9249992371;39.5;10;45.4196543694;
52;5;23.5;42.0;18;56.25;4;23.9249992371;38.5;11;45.981872797;
53;5;24.5;40.0;20;56.25;5;24.9249992371;37.5;10;46.1684457064;
54;6;23.5;41.0;14;72.25;5;25.9249992371;36.5;10;46.322093606;
55;6;25.5;44.0;14;73.0399999619;5;26.9249992371;35.5;11;46.4780834913;
56;6;28.5;44.0;16;73.7505583763;5;27.9249992371;34.5;10;46.6362329721;
57;6;28.5;47.0;17;74.380843401;5;28.9249992371;34.5;10;46.796349287;
58;6;29.8370666504;50.0;17;74.9333771467;5;29.625;34.5;10;46.958230257;
59;6;31.5;50.0;20;75.4131678343;5;29.625;34.5;10;47.1216654778;
60;6;31.8635520935;51.0;21;75.8268377781;5;29.625;34.5;11;48.2864365578;
61;6;32.8773231506;52.0;21;76.1818339825;6;30.625;35.5;5;48.4823182821;
62;6;34.088104248;50.6524085999;21;76.4857943058;6;31.625;36.5;7;48.679671526;
63;6;33.5707397461;51.0;22;76.6523760557;6;31.625;37.5;7;48.8782541752;
64;6;33.2000007629;52.7011871338;23;76.7028282881;6;31.625;38.5;7;49.0778198242;
65;6;34.2000007629;50.7264137268;23;76.7543625832;6;31.625;39.5;8;49.2781184912;
66;6;33.651309967;51.0;24;76.8069496155;6;31.625;39.5;9;49.4788979292;
67;6;33.6670837402;52.0;24;79.7052464485;6;31.625;39.5;9;50.6799046993;
68;6;34.097076416;53.0;24;82.0735596418;6;32.625;40.5;9;52.4376844168;
69;6;33.3218955994;52.0;25;83.9849950075;6;34.03150177;42.0800018311;9;53.8677134514;
70;7;33.5167922974;52.0;25;85.5199311972;7;35.3403739929;44.5082702637;10;56.0338395834;
71;8;34.6856956482;53.0;24;86.5386750698;7;36.5707473755;46.8158721924;10;57.1123207808;
72;8;33.1965637207;52.0;24;86.92623353;7;37.7214584351;49.0;10;59.5876846313;
73;8;31.1965618134;55.0;25;87.2742702961;7;39.2299995422;51.4651451111;12;61.5355077982;
74;8;30.1965618134;57.1614303589;25;87.4489228725;8;38.2299995422;53.5028533936;12;63.1885379553;
75;8;29.4499988556;59.2244606018;26;87.5787422657;8;37.2299995422;54.542175293;12;64.6005456448;
76;8;29.4499988556;61.2893714905;26;87.7120957375;8;36.2299995422;55.5831108093;13;65.6163389683;
77;8;29.4499988556;63.356048584;26;87.8487284184;8;35.2299995422;56.6256637573;13;66.7159074545;
78;8;29.4499988556;65.4243621826;27;88.9883522987;8;34.2299995422;57.6698265076;14;67.9050987959;
79;9;31.3465042114;67.0;26;89.1056472063;9;33.2299995422;58.7155799866;13;69.1880512238;
80;9;32.4499969482;68.0;25;90.2277628779;9;32.2299995422;59.7629051208;14;70.5661836863;
81;9;32.4499969482;72.6376342773;27;90.3940722942;9;31.2299995422;60.8117675781;14;72.0370922089;
82;10;33.4499969482;76.7109146118;26;90.5651337504;9;30.2299995422;61.8621177673;15;73.5934956074;
83;10;32.4499969482;77.0;26;90.740326345;10;30.1499996185;65.8117675781;14;75.2224524021;
