Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;6.0;14.1000003815;4;23.0;1;9.0;10.0;4;20.0;
2;1;7.0;13.1000003815;6;23.0;1;9.0;10.0;4;20.0;
3;1;8.0;12.1000003815;6;23.0;1;9.0;10.0;3;20.0;
4;1;9.0;11.5;6;23.0;1;9.0;10.0;3;20.0;
5;1;9.60000038147;11.5;6;23.0;1;10.0;10.0;3;20.0;
6;1;10.6000003815;11.5;6;23.0;1;11.0;10.0;4;20.0;
7;1;11.6000003815;11.5;6;23.0;2;11.0;10.0;3;20.3999996185;
8;1;11.8999996185;11.5;6;23.4599990845;2;11.1199998856;10.1999998093;3;20.7264003754;
9;1;12.0380001068;11.7299995422;6;23.8212833405;2;11.2179203033;10.3632001877;3;20.9903717041;
10;2;12.1463851929;12.1106414795;5;25.0;2;11.2971115112;10.4951858521;3;22.0419120789;
11;2;12.5000009537;12.0;5;26.305000782;2;11.6125736237;11.0209560394;3;22.9143505096;
12;2;14.4778852463;12.6000003815;5;27.3774651289;2;11.8743057251;11.4571752548;3;23.6214065552;
13;2;16.4778862;13.0788002014;5;28.2463724613;2;12.8743057251;11.8107032776;3;24.1832637787;
14;2;18.4778862;13.4505519867;5;28.9476075172;2;13.8743057251;12.0916318893;3;24.6226100922;
15;2;19.5909481049;13.7328653336;5;29.5174618959;2;14.3867835999;12.3113050461;3;24.9617595673;
16;2;20.6354846954;13.943564415;5;29.7912415266;2;14.488527298;12.4808797836;3;25.0;
17;2;21.683757782;14.0;6;29.9651488066;2;16.3867835999;12.5;4;25.0;
18;2;22.7359294891;14.0;5;30.1525228024;2;17.3867835999;12.5;5;25.0;
19;2;23.0457572937;14.0;5;30.3537294865;2;18.3867835999;12.5;6;25.0;
20;2;23.1061191559;14.0;5;30.5690078735;2;19.3867835999;12.5;6;25.0;
21;3;23.1707019806;14.0;4;30.7984457016;2;19.5;12.5;6;25.0;
22;3;22.3999996185;14.0;5;31.0419540405;2;19.5;12.5;6;25.0;
23;3;23.3125858307;14.0;5;31.299243927;2;19.5;12.5;6;25.0;
24;3;23.3897724152;14.0;5;31.5698068142;2;19.5;12.5;6;25.0;
25;3;23.4709415436;14.0;5;31.852899313;2;19.5;12.5;7;25.0;
26;4;23.5558700562;14.0;3;32.1475343704;2;19.5;12.5;7;25.0;
27;4;23.6442604065;14.0;3;32.4524803162;2;19.5;12.5;7;25.0;
28;4;23.7357444763;14.0;3;33.7662696838;2;19.5;12.5;7;25.0;
29;4;24.8298797607;14.5;3;34.1172173023;2;19.5;12.5;7;25.0;
30;4;24.3999996185;15.0;3;34.4740402699;2;19.5;12.5;7;25.0;
31;4;23.7181777954;15.0;3;34.8347079754;2;19.5;12.5;7;25.0;
32;4;23.4504127502;16.0;3;35.1970837116;2;19.5;12.5;7;25.0;
33;4;22.5591239929;17.0;3;35.5589793921;2;19.5;12.5;7;25.0;
34;4;21.6676940918;18.0;3;35.9182120562;2;19.5;12.5;7;25.0;
35;4;20.7754631042;19.0;4;36.2726607323;2;19.5;12.5;7;25.0;
36;4;19.7854881287;18.0;4;36.6203210354;2;19.5;12.5;7;25.0;
37;4;20.7768230438;18.0;4;36.9593541622;2;19.5;12.5;7;25.0;
38;4;19.7871627808;17.0;4;37.2881274223;2;19.5;12.5;7;25.0;
39;4;19.7976531982;16.0;4;37.6052457094;2;19.5;12.5;7;25.0;
40;4;20.8082866669;16.0;4;37.9095726013;2;19.5;12.5;8;25.0;
41;4;19.8190612793;15.0;4;39.2002351284;2;19.5;12.5;8;25.0;
42;4;22.3999996185;19.0;4;39.5166249275;2;19.5;12.5;8;25.0;
43;4;25.101978302;23.0;4;39.8195704222;2;19.5;12.5;9;25.0;
44;4;26.6215171814;27.0;5;40.1089509726;2;19.5;12.5;9;25.0;
45;4;28.0326843262;31.0;6;40.3848516941;2;17.5;13.5;9;25.0;
46;4;28.7653236389;34.0;6;40.6475348473;2;18.5;14.5;9;25.0;
47;4;29.7079677582;34.8104858398;8;40.8974099159;2;19.5;15.5;9;25.0;
48;4;30.2692241669;34.0;8;41.1350046396;2;19.5;16.5;9;25.0;
49;5;29.9490566254;34.6524085999;9;41.3609325886;2;19.5;17.5;9;25.0;
50;5;30.4082775116;34.0;10;41.5758697987;2;19.5;17.5;9;25.0;
51;5;30.0520477295;34.7011871338;10;41.7691105604;2;19.5;17.5;9;25.0;
52;5;30.5307331085;34.0;10;41.8603073359;2;19.5;17.5;10;25.0;
53;5;30.5580921173;34.0;11;41.9526869059;2;19.5;17.5;10;25.0;
54;5;30.5858058929;34.0;12;42.046184659;2;19.5;17.5;10;25.0;
55;6;30.0331668854;34.9678153992;11;42.1407321692;2;19.5;17.5;10;25.0;
56;6;30.6422195435;34.0;13;42.236256361;2;19.5;17.5;10;25.0;
57;6;30.1546726227;34.8603363037;13;42.3326804638;2;19.5;17.5;10;25.0;
58;6;30.699804306;34.0;13;42.429923892;2;19.5;17.5;11;25.0;
59;6;30.1786632538;34.9171905518;13;42.5279020071;2;19.5;17.5;11;25.0;
60;6;30.7583694458;34.0;13;42.6265274286;2;19.5;17.5;11;25.0;
61;6;30.7879581451;34.0;13;42.7257091999;2;19.5;17.5;11;25.0;
62;6;30.2144889832;35.0;15;43.825353384;2;19.5;17.5;11;25.0;
63;7;31.1712551117;36.0;9;62.9686293602;2;19.5;17.5;11;25.0;
64;7;34.4035873413;37.7000007629;9;65.8414530754;2;19.5;17.5;10;25.0;
65;7;36.0952835083;40.2291984558;8;68.2697355747;2;19.5;17.5;11;25.0;
66;7;36.4629936218;42.6162643433;10;70.3017445803;2;19.5;17.5;11;25.0;
67;8;36.7595214844;44.8922767639;9;71.8220309019;2;19.5;17.5;10;25.0;
68;8;36.9507522583;46.0;9;72.961029768;2;19.5;17.5;9;25.0;
69;8;37.0732536316;47.0;10;73.9502737522;3;20.5;18.5;8;26.0;
70;8;35.1730270386;50.6524085999;10;74.7693386078;3;21.5;19.5;9;26.0900000334;
71;8;36.0558166504;51.2344970703;10;75.4025923014;3;21.8269996643;20.5;10;26.1871190071;
72;8;36.1781082153;51.7011871338;11;75.8631094694;3;21.856136322;21.5;10;26.2917383909;
73;9;36.2220230103;53.228187561;10;76.1375894547;3;21.5;22.5;10;26.4042263031;
74;9;35.2000007629;57.228187561;10;77.4138524532;3;21.9212684631;22.5;11;26.5249304771;
75;9;36.2000007629;62.228187561;11;77.6663225889;3;21.5;23.2624664307;11;26.6541694403;
76;9;37.2000007629;67.228187561;11;77.9219120145;3;21.9962501526;22.5;11;27.8087652922;
77;9;39.1901245117;66.228187561;12;78.1797776222;3;22.342628479;23.0;11;28.7550138235;
78;9;38.4461517334;69.228187561;12;78.439101398;3;22.6265048981;23.3899993896;11;29.5277752876;
79;9;38.4909667969;73.228187561;14;78.6990938783;3;22.8583335876;23.6872596741;11;30.1632356644;
80;9;38.5354614258;77.228187561;14;78.9589977264;3;23.0489692688;23.9097423553;12;30.546631813;
81;9;38.5795135498;81.2281799316;15;79.2180915475;3;22.3999996185;25.0;12;30.7619080544;
82;9;38.6229858398;85.2281799316;15;79.4756931663;3;23.2285728455;24.0;12;30.9894366264;
83;9;38.6657714844;89.2281799316;15;79.7311630249;3;22.3999996185;25.0;13;31.2289073467;
84;9;38.7077560425;93.2281799316;17;79.9839062691;4;23.3686714172;24.0;13;31.4798288345;
85;9;38.7488250732;97.2281799316;18;80.2333751917;5;23.4439487457;24.0;11;31.7415180206;
86;9;38.7889022827;101.228179932;17;80.479070425;5;21.5224552155;25.0;10;32.0130953789;
87;9;38.8278884888;105.228179932;16;80.7205429077;5;20.6039276123;26.0;10;32.2934865952;
88;9;38.8657150269;109.228179932;16;80.9573928118;5;18.3999996185;28.0;10;32.5814299583;
89;9;38.9023208618;112.69090271;18;81.1892696619;5;17.3999996185;30.0;10;32.8754920959;
90;9;38.9376525879;115.32208252;18;81.4158719182;5;16.3999996185;32.0;11;33.1740918159;
91;9;38.9716720581;117.353317261;18;81.6369464397;5;17.3999996185;31.0;11;33.4755296707;
92;9;39.0043487549;119.015380859;18;81.8522834182;5;18.3999996185;31.0;11;33.7780237198;
93;9;39.0356674194;120.072937012;20;82.0617168546;5;19.3999996185;31.0;11;34.0797505379;
94;9;40.6709365845;120.462112427;16;82.265122056;5;20.3999996185;31.0;11;34.3788895607;
95;9;41.0389785767;120.008392334;16;82.4624109864;5;21.3999996185;32.0;11;35.6736650467;
96;9;41.0944366455;119.006256104;15;82.6412596107;5;23.3999996185;34.0;12;36.0023899078;
97;9;41.1443023682;118.004348755;16;82.7816194892;5;24.3999996185;36.0;12;36.3246879578;
98;9;39.1717453003;121.002624512;20;82.9173858762;5;24.3999996185;38.0;13;36.639159441;
99;9;39.1949615479;124.001068115;21;83.0485723019;5;24.3999996185;40.0;13;36.9445866346;
100;9;39.2169113159;126.999679565;24;83.1331298947;5;24.3999996185;42.0;14;37.2399519682;
