Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;6.0;14.1000003815;4;23.0;1;9.0;10.0;4;20.0;
2;2;7.0;13.3000001907;5;24.0;1;9.0;10.0;5;20.0;
3;2;8.19999980927;12.1000003815;5;24.0824999809;1;9.0;10.0;5;20.0;
4;2;9.21650028229;11.5;5;24.1709132195;1;9.0;10.0;5;20.0;
5;2;9.83418273926;11.5;5;24.2655123472;1;10.0;10.0;5;20.0;
6;2;10.9796543121;11.5;5;24.3665570021;1;11.0;10.0;5;20.0;
7;2;12.009967804;11.5;5;24.474288702;2;11.3000001907;10.0;4;21.3999996185;
8;2;12.3422861099;11.5;5;25.0636670589;2;11.4200000763;10.1999998093;4;21.7264003754;
9;2;12.5191001892;11.7299995422;5;25.5636097193;2;11.5179204941;10.3632001877;4;21.9903717041;
10;2;12.6690826416;11.9106416702;5;26.9977477789;2;11.597111702;10.4951858521;4;23.0619120598;
11;2;13.0993242264;12.5274600983;5;28.2058622837;2;11.9185733795;11.0209560394;4;23.9545464516;
12;2;14.7951374054;13.0216779709;5;29.2156400681;2;13.9185733795;11.4571752548;4;24.6819883585;
13;2;16.7951374054;13.4066829681;5;30.0625417233;2;15.9185733795;11.8107032776;5;25.2644146681;
14;2;18.7951374054;13.6998376846;5;30.7829470634;2;16.9369182587;12.0916318893;5;25.7245066166;
15;2;20.0298213959;13.9190797806;5;31.2482540607;2;17.9431419373;12.3113050461;5;26.0845712423;
16;2;21.1208610535;14.0;5;31.5731360912;2;18.9494171143;12.4808797836;5;26.1438889503;
17;2;22.2183265686;14.0;6;31.9189035892;2;19.955739975;12.5;5;26.1651208401;
18;2;23.3220558167;14.0;6;32.2845802307;2;20.9621105194;12.5;5;26.1864993572;
19;2;23.6853733063;14.0;6;32.6687107086;2;21.8559494019;12.5;5;26.2080165148;
20;2;23.8006134033;14.0;6;33.0693464279;2;21.5;12.8624048233;5;26.2296639681;
21;2;23.9208030701;14.0;6;33.4840521812;2;21.5;12.8688993454;7;26.2514331341;
22;2;22.3999996185;15.0;6;33.9099407196;2;21.5;12.8754301071;7;26.2733153105;
23;2;22.3999996185;15.7729825974;6;34.3437337875;2;21.5;12.8819942474;7;26.2953014374;
24;2;22.3999996185;15.9031200409;6;34.7818489075;2;21.5;12.8885908127;7;26.3173824549;
25;2;22.3999996185;16.0345554352;6;35.2205090523;2;21.8952140808;12.5;7;26.3395489454;
26;2;21.3999996185;15.0345544815;6;35.6558690071;2;21.5;12.9018650055;9;26.3617914915;
27;2;21.3999996185;15.0345544815;6;36.084148407;2;21.5;13.1808958054;9;26.3841004372;
28;2;22.3999996185;16.0345554352;7;36.5017633438;3;21.5;13.1920499802;8;30.0138572454;
29;2;21.3999996185;15.0345544815;7;36.9054470062;3;20.9219398499;13.5;8;30.1676729918;
30;2;21.3999996185;16.0;7;37.2923488617;3;20.5;16.2144393921;8;30.3213992119;
31;2;20.3999996185;15.0;8;37.6601076126;3;19.5;17.7736930847;8;30.4746812582;
32;2;19.3999996185;15.0;8;38.0068950653;4;18.5;18.8372535706;8;35.6271678209;
33;2;19.3999996185;16.0;8;38.3314294815;4;18.5;20.9004955292;8;35.9285149574;
34;2;19.3999996185;17.0;8;38.6329593658;4;18.5;22.9632873535;8;36.2251636982;
35;2;18.589887619;18.0;8;38.9112281799;4;18.0;24.1441955566;9;36.5164288282;
36;3;18.673368454;19.5;7;40.1664171219;4;18.0;25.2629489899;10;36.8016792536;
37;3;19.3499259949;20.5;7;40.5040783882;4;18.0;26.3792953491;10;37.0803457499;
38;3;19.4197235107;21.0;5;40.8299311399;4;18.0;27.4930038452;11;37.3519227505;
39;3;19.4830207825;22.0;6;41.1457321644;4;18.0;28.6038742065;11;37.6159712076;
40;3;19.5401382446;23.0;6;41.4533925056;4;18.0;29.7117271423;12;37.8721197844;
41;3;18.5401382446;22.0;7;41.7549029589;5;19.0;27.816411972;9;53.1200641394;
42;3;18.0;23.0;7;42.0412415266;5;19.0;27.8740005493;9;54.1095666885;
43;3;19.0;24.0;8;42.2151488066;5;20.0;29.8877639771;11;55.0098283291;
44;3;20.0;26.0;10;42.4025228024;5;22.0;31.8877639771;11;55.8199037313;
45;3;21.0;28.0;9;42.6037294865;5;23.4872131348;36.8877639771;12;56.5422618389;
46;3;22.0;29.0;10;42.8190078735;5;24.5226020813;41.3599700928;13;57.1819143295;
47;3;23.0;29.0;11;43.0484457016;5;25.0142593384;44.3599700928;14;57.7455385923;
48;3;24.0;29.0;11;43.2919540405;5;26.0401592255;47.3599700928;15;58.2406849861;
49;3;24.3999996185;29.0;13;43.549243927;6;25.0646286011;46.425163269;12;70.1751375198;
50;3;24.3999996185;29.0;12;43.8198068142;6;26.6491928101;46.5;13;70.8912625313;
51;4;24.3999996185;29.0;8;59.102899313;6;29.1000003815;45.4463615417;13;71.4087584019;
52;4;25.3999996185;30.0;8;60.1475343704;6;31.6741046906;44.5;14;71.8850591183;
53;4;26.3999996185;31.0;9;61.1218547821;6;33.0999984741;45.4672317505;15;72.3204220533;
54;4;27.3999996185;32.0;9;62.0235595703;6;35.6865234375;44.5;14;72.6559932232;
55;3;24.3999996185;29.0;9;45.3372173309;7;36.7999992371;45.4877548218;13;89.9614675045;
56;3;24.3999996185;29.0;11;45.6634492874;7;38.2999992371;46.4978752136;14;90.7202959061;
57;3;24.3999996185;29.0;11;45.9929418564;7;39.2999992371;48.5;15;91.3710784912;
58;4;24.3999996185;29.0;10;46.3235664368;7;39.2999992371;50.5;15;91.9273347855;
59;4;24.3999996185;29.0;11;46.6531443596;7;39.2999992371;52.5;15;91.8770179749;
60;4;24.3999996185;29.0;12;46.9795031548;7;39.1499977112;54.5;16;92.4102630615;
61;4;24.3999996185;29.0;12;47.3005337715;7;39.2332496643;56.5;16;92.25;
62;4;24.3999996185;29.0;12;47.6142449379;7;39.1499977112;56.5;17;92.5275001526;
63;4;24.3999996185;29.0;14;47.9188122749;7;39.2332496643;57.5;16;92.9951047897;
64;4;24.3999996185;29.0;15;48.2126188278;7;39.2647819519;58.5;17;95.4464364052;
65;4;24.3999996185;29.0;15;48.4942865372;7;39.7413749695;60.0;17;96.948117733;
66;4;24.3999996185;29.0;15;48.7626972198;7;38.9753761292;62.3899993896;15;98.6464147568;
67;4;24.3999996185;29.0;16;49.1446876526;7;40.1537322998;63.6872596741;15;100.005010128;
68;4;24.3999996185;29.0;16;51.3692169189;7;41.1537322998;64.6872558594;16;100.845561028;
69;4;24.8199996948;29.7000007629;16;53.1921663284;7;42.2881660461;65.4000015259;17;101.100299358;
70;4;25.1375198364;30.2291984558;16;54.6693925858;7;43.3623733521;66.4000015259;16;101.119573593;
71;4;25.369758606;30.6162643433;16;55.8631038666;8;41.5440368652;68.4000015259;15;101.107616425;
72;4;25.5353660583;30.8922767639;16;56.6601552963;8;40.5386581421;70.4000015259;16;101.096854687;
73;4;25.6000003815;31.0;16;57.1840257645;8;39.5338134766;72.4000015259;18;101.08716917;
74;4;25.6000003815;31.0;17;57.653254509;10;38.5294570923;74.4000015259;14;101.07845211;
75;4;25.6000003815;31.0;17;59.0714464188;10;37.5255355835;75.4000015259;14;100.570606709;
76;4;26.6000003815;32.0;17;59.4811276197;10;37.0817718506;78.4000015259;14;100.661046028;
77;4;27.6000003815;33.0;18;59.7065287828;11;37.1078453064;80.4000015259;13;101.747220993;
78;4;27.6000003815;34.0;18;59.9155199528;11;37.1327438354;81.4000015259;14;101.889139175;
79;4;27.6000003815;35.0;19;60.1093680859;11;38.156463623;83.4000015259;14;101.529801369;
80;4;27.6000003815;36.0;19;60.2406382561;11;38.0289993286;85.4000015259;15;102.695445895;
81;4;27.6000003815;36.0;19;60.2934814692;11;41.6581993103;86.4000015259;15;102.949615836;
82;4;27.6000003815;36.0;20;60.347892046;11;44.6860961914;88.4000015259;17;103.349454403;
83;4;27.6000003815;36.0;21;60.4038579464;12;47.212436676;92.4000015259;16;104.602809429;
84;4;27.6000003815;36.0;21;60.4613620043;12;43.9599685669;97.4000015259;17;105.477917314;
85;4;27.6000003815;36.0;22;60.520381093;13;41.553237915;102.400001526;15;116.218856931;
86;4;27.6000003815;36.0;22;60.5808864832;13;43.5954666138;104.400001526;16;117.420015454;
87;4;27.6000003815;36.0;22;60.6428432465;13;45.6881446838;107.400001526;16;118.483608365;
88;4;27.6000003815;36.0;22;60.7062102556;13;47.7511100769;110.400001526;18;118.823872805;
89;4;27.6000003815;36.0;23;60.7709403038;14;48.8823852539;114.400001526;17;121.057752371;
90;4;27.6000003815;36.0;23;60.8369797468;14;48.0057754517;120.400001526;18;121.976855755;
91;4;27.6000003815;36.0;23;60.9042687416;15;49.0946884155;123.199996948;17;122.789125919;
92;4;27.6000003815;36.0;24;60.972741127;15;47.2789154053;128.199996948;24;123.513364315;
93;4;27.6000003815;36.0;24;61.0423247814;15;46.451335907;133.199996948;25;124.222893238;
94;4;27.6000003815;36.0;24;61.1129417419;15;47.5222854614;135.199996948;26;124.919577718;
95;4;27.6000003815;36.0;25;61.1845083237;15;46.5919570923;139.199996948;27;125.604452729;
96;4;27.6000003815;36.0;25;61.2569355965;15;46.660446167;143.199996948;29;127.278505802;
97;4;27.6000003815;36.0;25;61.330129385;15;49.727848053;142.199996948;28;128.957572103;
98;4;27.6000003815;36.0;26;61.4039914608;15;51.7942581177;146.199996948;29;129.131653428;
99;4;27.6000003815;36.0;26;61.4784193039;16;54.4182014465;149.949996948;30;129.796343684;
100;4;27.6000003815;36.0;26;61.553306818;16;57.421661377;152.199996948;30;129.978488564;
