Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;6.0;14.1000003815;4;23.0;1;9.0;10.0;4;20.0;
2;1;7.0;13.1000003815;6;23.0;1;9.0;10.0;5;20.0;
3;1;8.0;12.1000003815;6;23.0;1;9.0;10.0;5;20.0;
4;1;9.0;11.5;6;23.0;1;9.0;10.0;5;20.0;
5;1;9.60000038147;11.5;6;23.0;2;10.3000001907;10.0;4;21.0;
6;1;10.6000003815;11.5;6;23.0;2;11.3000001907;10.0;4;21.0299999714;
7;1;11.6000003815;11.5;6;23.0;2;11.3090000153;10.0;4;21.4708906412;
8;1;11.8999996185;11.5;6;23.4599990845;2;11.4412670135;10.1999998093;4;21.8393678665;
9;1;12.0380001068;11.7299995422;6;23.8212833405;2;11.5518102646;10.3632001877;4;22.1466006041;
10;1;12.1463851929;11.9106416702;6;24.0;2;11.6439800262;10.4951858521;4;23.2541460991;
11;1;12.2000007629;12.0;6;25.2000007629;2;11.9762439728;11.0209560394;4;24.1846234798;
12;1;14.1463851929;12.6000003815;6;26.1576004028;2;13.9762439728;11.4571752548;4;24.9517599344;
13;1;15.1463851929;13.0788002014;6;26.9011039734;2;15.9762439728;11.8107032776;5;25.5757399797;
14;1;16.1463851929;13.4505519867;6;27.4657306671;2;17.0303173065;12.0916318893;5;26.0792449713;
15;1;17.1463851929;13.7328653336;6;27.88712883;2;18.0495643616;12.3113050461;5;26.4845746756;
16;1;18.1463851929;13.943564415;7;28.0;2;19.0694179535;12.4808797836;5;26.5909943581;
17;1;19.1463851929;14.0;7;28.0;2;20.0898723602;12.5;5;26.6611413956;
18;1;20.1463851929;14.0;7;28.0;2;21.1109161377;12.5;5;26.7332159281;
19;1;20.3999996185;14.0;7;28.0;2;21.5;13.0199651718;6;26.8071684837;
20;1;20.3999996185;14.0;8;28.0;2;21.5;13.0421504974;6;26.8829400539;
21;1;20.3999996185;14.0;8;28.0;2;22.0648822784;12.5;6;26.9604618549;
22;1;20.3999996185;14.0;8;28.0;2;22.0881385803;12.5;6;27.039655447;
23;1;20.3999996185;14.0;8;28.0;2;21.5;13.1118965149;6;27.1204328537;
24;1;20.3999996185;14.0;7;28.0;2;22.1361293793;12.5;7;27.2026965618;
25;1;20.3999996185;14.0;7;28.0;3;22.1608085632;12.5;6;27.2863395214;
26;1;20.3999996185;14.0;9;28.0;3;22.1859016418;12.5;6;27.3712463379;
27;1;20.3999996185;14.0;9;28.0;3;21.5;13.5;6;27.4572930336;
28;1;18.3999996185;15.0;9;28.0;3;21.5;13.7286462784;6;27.5443477631;
29;1;17.3999996185;16.0;9;28.0;3;21.5;13.7721738815;6;27.6322715282;
30;1;16.3999996185;17.0;9;28.0;3;20.289680481;13.5;6;27.7209193707;
31;1;17.3999996185;15.0;9;28.0;3;19.3162765503;14.5;6;27.8101406097;
32;1;18.3999996185;14.0;9;28.0;3;18.3430423737;15.5;6;27.899780035;
33;1;19.3999996185;14.0;8;28.0;3;17.369934082;16.5;6;27.989679575;
34;1;20.3999996185;14.0;10;28.0;3;16.3969039917;17.5;7;28.0796785355;
35;1;20.3999996185;14.0;10;28.0;3;15.4239034653;18.5;7;28.1696150303;
36;1;20.3999996185;14.0;10;28.0;3;14.950884819;19.5;7;28.2593274117;
37;1;20.3999996185;14.0;11;28.0;3;14.9777984619;20.5;7;28.3486549854;
38;1;20.3999996185;14.0;11;28.0;3;15.0045967102;21.5;7;28.4374394417;
39;1;20.3999996185;14.0;11;28.0;3;15.0312318802;22.5;8;29.5255258083;
40;1;20.3999996185;14.0;11;28.0;3;16.0576572418;24.0;8;29.652764082;
41;1;20.3999996185;14.0;12;28.0;3;17.0838298798;25.0200004578;9;29.7801933289;
42;1;20.3999996185;14.0;12;28.0;3;17.0;24.0405921936;9;29.9076766968;
43;1;20.3999996185;14.0;12;28.0;4;17.3370666504;23.5;8;30.035082221;
44;1;20.3999996185;14.0;11;28.0;4;17.1603927612;24.5;8;30.1622823477;
45;1;20.3999996185;15.0;12;28.0;4;17.3635520935;24.5;8;30.2891552448;
46;1;20.3999996185;16.0;12;28.0;4;18.3773231506;25.5;8;30.4155852795;
47;1;20.3999996185;17.0;12;28.0;4;20.0;26.5;9;30.5414626598;
48;2;20.3999996185;18.0;10;43.0;4;21.6624393463;27.5;10;30.6666835546;
49;2;21.3999996185;20.0;10;43.75;4;22.2792930603;28.5;10;30.7911509275;
50;2;22.3999996185;21.0;10;44.4193744659;4;22.0;29.2264137268;10;30.914773941;
51;3;23.3999996185;22.0;9;53.0072898865;4;23.4513092041;29.5;11;31.0374684334;
52;3;25.3999996185;24.0;9;53.756269455;4;25.9670848846;28.5;10;32.1591553688;
53;4;27.3999996185;26.0;8;54.4187498093;4;25.5;30.5;11;32.4497628212;
54;4;28.3999996185;27.0;10;55.000957489;4;25.8509998322;33.332572937;12;32.7661340237;
55;4;29.3999996185;28.0;10;55.5101423264;4;26.5;32.3603363037;12;33.1117448807;
56;5;30.9881057739;30.0;8;56.9539318085;4;26.0331306458;33.5;13;33.4902818203;
57;5;32.0648269653;32.0;9;57.2961366177;4;26.5;34.3451004028;14;33.9055556059;
58;6;32.4150009155;34.0;6;57.5102763176;5;26.0677337646;34.5777130127;13;34.3613730669;
59;6;32.4305915833;36.0;6;57.7140029669;5;26.5;33.7484741211;12;34.8613626957;
60;6;32.4467849731;38.0;5;57.9078198671;5;26.9899711609;34.942024231;13;35.3908522129;
61;6;32.0999984741;39.60597229;5;58.0922951698;5;27.6212539673;34.1600036621;13;35.9388866425;
62;6;32.0999984741;40.6349868774;6;59.2680401802;5;28.0;33.5;13;36.5403957367;
63;6;33.0999984741;42.6650238037;6;59.7521557808;5;27.6577949524;33.5;13;37.1955165863;
64;5;26.3999996185;39.6960792542;7;41.3010082245;6;27.0;35.5;12;57.9026827812;
65;5;27.3999996185;38.7281532288;10;42.0156892538;6;27.6948299408;38.2932891846;12;58.6783304214;
66;6;26.8567428589;40.0;9;42.9441868067;6;29.0;40.2932891846;12;59.4968976974;
67;6;26.8771934509;42.0;9;44.1426725388;6;30.7321853638;40.2932891846;14;60.350389123;
68;6;27.8982334137;41.0;10;47.3178703785;7;29.2509231567;42.5;13;61.2287377119;
69;7;27.3597831726;43.7000007629;9;50.6580748558;7;30.5;43.5;14;62.1201937199;
70;6;27.1375198364;47.2026138306;10;54.2915599346;8;33.0;46.0509490967;16;63.0119222403;
71;6;28.369758606;46.6680717468;11;58.3012037277;9;31.5;46.4065933228;15;65.820536375;
72;6;30.2162818909;45.8922767639;10;63.5035951138;9;33.3710021973;44.5;15;68.3111035824;
73;6;32.3335533142;47.0;10;68.0712110996;9;31.513666153;46.9725608826;16;70.5044980049;
74;6;33.3889694214;48.0;11;72.7332168818;9;32.6311988831;49.8021011353;16;72.4254726171;
75;7;32.4471206665;48.0;10;78.1533216238;9;32.6760902405;47.791267395;16;73.9365848303;
76;7;32.5999984741;51.0;11;82.1574906111;9;31.7999992371;49.8020935059;16;74.9406363964;
