Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;6.0;14.1000003815;4;23.0;1;9.0;10.0;4;20.0;
2;1;7.0;13.1000003815;6;23.0;1;9.0;10.0;5;20.0;
3;1;8.0;12.1000003815;6;23.0;1;9.0;10.0;5;20.0;
4;1;9.0;11.5;6;23.0;1;9.0;10.0;5;20.0;
5;1;9.60000038147;11.5;6;23.0;1;10.0;10.0;5;20.0;
6;1;10.6000003815;11.5;6;23.0;1;11.0;10.0;5;20.0;
7;1;11.6000003815;11.5;6;23.0;1;11.0;10.0;5;20.3999996185;
8;1;11.8999996185;11.5;6;23.4599990845;1;11.1199998856;10.1999998093;5;20.7264003754;
9;1;12.0380001068;11.7299995422;6;23.8212833405;1;11.2179203033;10.3632001877;5;20.9903717041;
10;1;12.1463851929;11.9106416702;6;24.0;2;11.597111702;10.4951858521;4;23.0419120789;
11;1;12.2000007629;12.0;6;25.2000007629;2;11.9125738144;11.0209560394;4;23.944350481;
12;1;14.1463851929;12.6000003815;6;26.1576004028;2;12.1833057404;11.4571752548;4;24.6819975376;
13;2;16.1463851929;13.2788000107;5;27.9011039734;2;14.9215736389;11.8107032776;5;25.2750298977;
14;2;18.1463851929;13.4505519867;5;28.4957306385;2;16.9215736389;12.0916318893;5;25.746127367;
15;2;19.4553852081;13.7328653336;5;28.9477198124;2;17.94962883;12.3113050461;5;26.1175945997;
16;2;20.4645614624;13.943564415;5;29.091766119;2;18.9593238831;12.4808797836;3;26.1887089014;
17;2;21.4739151001;14.0;6;29.1235172749;2;19.9691867828;12.5;3;26.2221269608;
18;2;22.4834403992;14.0;6;29.1558350325;2;20.9792118073;12.5;3;26.2560760975;
19;2;22.7467498779;14.0;6;29.1887089014;2;21.8768234253;12.5;4;26.2905418873;
20;2;22.7566127777;14.0;7;29.2221269608;2;21.8871631622;12.5;4;26.3255085945;
21;2;22.7666378021;14.0;7;29.2560760975;2;21.8976516724;12.5;4;26.3609591722;
22;2;22.7768230438;14.0;7;29.2905418873;2;21.9082870483;12.5;4;26.3968753815;
23;2;22.7871627808;14.0;8;29.3255085945;2;21.9190635681;12.5;4;26.4332377911;
24;3;22.7976531982;14.0;7;29.3609591722;2;21.9299716949;12.5;5;26.4700255394;
25;3;22.3999996185;14.408288002;7;29.3968753815;2;21.9410076141;12.5;6;26.5072168112;
26;3;20.8190612793;15.0;7;29.4332377911;3;21.9521656036;12.5;6;26.5447884798;
27;3;19.8299713135;16.0;7;29.4700255394;3;21.9634361267;12.5;6;26.5827163458;
28;3;18.8410072327;17.0;7;29.5072168112;3;21.9748153687;12.5;6;26.6209751368;
29;3;17.8521652222;18.0;7;29.5447884798;3;21.9862918854;12.5;6;26.6595385075;
30;3;16.8634357452;19.0;7;29.5827163458;3;21.9978618622;12.5;6;26.6983793974;
31;3;15.8748149872;20.0;7;29.6209751368;3;22.009513855;12.5;6;26.7374696732;
32;3;14.8862924576;21.0;8;29.6595385075;3;22.0212402344;12.5;6;26.7767804861;
33;3;14.4978618622;22.0;9;29.6983793974;3;21.5;13.3883905411;6;26.8162822723;
34;3;14.509513855;23.0;9;29.7374696732;3;21.5;13.4081411362;6;26.8559447527;
35;3;14.521241188;24.0;7;29.7767804861;3;22.0567836761;12.5;6;26.8957372904;
36;3;14.5330343246;25.0;8;29.8162822723;3;22.0687217712;12.5;6;26.9356285334;
37;3;14.5448846817;26.0;8;29.8559447527;3;21.5;13.4678144455;7;26.9755871296;
38;3;14.5567836761;27.0;8;30.8957372904;3;22.0926761627;12.5;7;27.015581131;
39;3;16.5687217712;25.5;9;30.9706285;3;21.5;13.5;8;27.0555787086;
40;3;16.5806884766;26.0;10;31.0464498997;3;21.5;13.5277891159;8;27.0955479145;
41;3;16.9139347076;27.0;10;31.1231652498;3;22.1286640167;12.5;8;27.135456562;
42;3;17.9369506836;25.0;11;31.2007366419;3;22.1406364441;14.5;9;27.17527318;
43;3;16.9602203369;26.0;12;31.2791241407;3;22.1525821686;16.5;9;27.2149660587;
44;3;16.9837379456;27.0;13;31.3582851887;3;22.1644897461;18.5;10;27.2545039654;
45;3;18.007484436;25.0;13;31.4381760359;3;22.1763515472;20.5;10;27.293856144;
46;3;19.0314540863;26.0;14;31.5187503099;3;22.1881561279;22.5;10;27.3329925537;
47;4;19.6644897461;27.0;10;41.5999599695;3;22.1998977661;22.5;12;27.3718836308;
48;4;21.0;29.0;11;42.0817548037;3;22.2115650177;22.5;12;27.4105007648;
49;4;23.6881561279;31.0;11;42.5384842157;4;22.2231502533;22.5;12;27.4488155842;
50;5;25.6998977661;33.0;12;42.9688330889;4;21.5;22.5;12;27.4868011475;
51;5;27.7115650177;33.7375030518;12;43.3721652031;4;21.5;23.5;13;27.5244314671;
52;5;30.1790390015;34.0;13;43.7484542131;5;22.2573299408;22.5;12;27.5616812706;
53;5;30.6550579071;34.782459259;12;44.0981957912;5;21.5;22.5;12;27.5985264778;
54;5;30.7462024689;34.8054275513;12;44.4223114252;5;22.2795581818;22.5;12;27.6349442005;
55;5;31.3266944885;34.0;12;44.7220474482;5;22.2904834747;22.5;12;27.6709127426;
56;5;30.648109436;35.0;12;45.9988781214;5;21.5;23.5;12;27.7064116001;
57;5;31.9740161896;35.8760757446;12;46.3044208288;5;22.3119239807;22.5;12;28.7414214611;
58;5;33.5763244629;36.0;11;46.5923390388;5;22.5;24.5;12;28.8059244156;
59;5;33.4230308533;37.9244537354;11;46.7602814436;5;23.5;25.8879623413;12;28.8704948425;
60;5;34.0280838013;38.0;13;46.9006714821;5;23.5;26.9049530029;12;28.935110569;
61;5;32.2999992371;40.973651886;13;47.042911768;5;23.5;27.921672821;12;29.9997494221;
62;5;32.2999992371;42.0214576721;13;47.1869461536;5;25.3628692627;28.5;13;30.0943893194;
63;6;32.914100647;41.0699768066;14;47.3327120543;6;25.5;31.077917099;12;30.1895993948;
64;6;32.2999992371;41.421672821;15;47.4801398516;6;25.5;30.5;13;30.285351038;
65;6;33.1628684998;40.8019561768;15;47.6291521788;6;25.5;33.1110610962;14;30.3795933723;
66;7;35.2887458801;40.0;14;48.7796646357;6;26.3999996185;33.128036499;14;30.4463769197;
67;8;34.7771911621;43.0;14;49.0140852928;6;26.3999996185;33.7231903076;14;30.5142174959;
68;8;34.9898033142;43.4857292175;14;51.0324780941;6;26.3999996185;33.7571105957;14;30.583086133;
69;8;36.0444946289;45.2232971191;15;53.6949023008;6;26.3999996185;33.7915420532;15;31.7387822866;
70;8;36.908367157;48.7632827759;15;55.1011110544;6;26.7179985046;34.339389801;16;33.6761057377;
71;8;37.4780578613;52.222454071;15;56.2769207954;6;27.0340003967;36.7783699036;16;34.5094661713;
72;8;37.6973075867;53.9561576843;16;57.080799818;6;28.2123565674;38.7147331238;16;35.2002242804;
73;9;35.7353668213;56.1886863708;15;57.5589118004;6;29.3166236877;38.3993759155;17;35.6336051226;
74;9;34.7353668213;58.430305481;16;59.0533767939;6;29.3879051208;39.5418701172;17;35.893655777;
