Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;6.0;14.1000003815;4;23.0;2;9.19999980927;10.0;3;21.0;
2;2;7.0;13.3000001907;5;24.0;2;9.19999980927;10.0;3;21.0299999714;
3;2;8.19999980927;12.1000003815;5;24.1499999762;2;9.20600032806;10.0;3;21.0605909824;
4;2;9.22999954224;11.5;5;24.320775032;2;9.2121181488;10.0;3;21.091766119;
5;2;9.86415576935;11.5;5;24.5146545172;2;10.3275299072;10.0;3;21.1235172749;
6;2;11.0543966293;11.5;5;24.7340574265;2;11.3370552063;10.0;3;21.1558350325;
7;2;12.1202173233;11.5;5;24.9814370871;2;11.3467502594;10.0;3;21.6002668142;
8;2;12.494430542;11.5;5;25.7390196323;2;11.4800796509;10.1999998093;2;21.9722745419;
9;2;12.7217063904;11.7299995422;5;26.4357979298;2;11.5916824341;10.3632001877;2;22.2830175161;
10;2;12.9307394028;11.9106416702;5;28.1501259804;2;11.6849050522;10.4951858521;2;23.3954073191;
11;2;13.4450378418;12.5274600983;5;29.6927518845;2;12.0186223984;11.0209560394;2;24.3307359219;
12;2;15.2412042618;13.0216779709;5;31.0959539413;2;14.0186223984;11.4571752548;2;25.1027135849;
13;2;17.2412033081;13.4066829681;5;32.3982014656;2;16.0186214447;11.8107032776;2;25.7315064669;
14;2;19.2412033081;13.6998376846;5;33.6365237236;2;16.7194519043;12.0916318893;2;26.2397767305;
15;2;20.8858947754;13.9190797806;5;34.679810524;2;16.8719329834;12.3113050461;2;26.6498038769;
16;2;22.1503295898;14.0;5;35.6363720894;2;16.9949398041;12.4808797836;2;26.7608320713;
17;2;23.437297821;14.0;6;36.656867981;2;18.9150333405;12.5;2;26.8354767561;
18;2;24.7434463501;14.0;6;37.7253961563;2;19.9374275208;12.5;4;26.9119156599;
19;2;25.3176193237;14.0;6;38.8218955994;3;20.960357666;12.5;2;26.9900764227;
20;2;25.6465682983;14.0;6;39.9233598709;3;21.9838066101;12.5;3;27.0698769093;
21;2;25.9770088196;14.0;7;41.0055999756;3;22.1209640503;12.5;3;27.1512255669;
22;3;26.3016796112;14.0;6;42.0453195572;3;21.5;13.1453676224;3;27.2340214252;
23;3;26.6135959625;14.0;6;43.0221261978;3;22.1702060699;12.5;3;27.3181540966;
24;3;26.9066371918;14.0;6;43.920129776;3;22.1954460144;12.5;3;27.4035048485;
25;3;25.1760387421;15.0;6;44.7288513184;3;22.2210521698;12.5;4;27.4899468422;
26;3;24.4186553955;16.0;6;45.443365097;4;21.5;13.2469844818;3;27.5773453712;
27;3;23.6330089569;17.0;6;46.0637626648;4;22.2732028961;12.5;3;27.6655590534;
28;3;22.8191280365;18.0;6;46.5941581726;4;22.2996673584;12.5;3;27.754440546;
29;3;21.9782466888;19.0;6;47.0415039062;4;21.5;13.5;3;27.8438374996;
30;3;21.112449646;20.0;6;47.4144306183;4;22.3531513214;12.5;3;27.93359375;
31;3;20.2243289948;21.0;6;47.7222595215;4;21.5;13.5;3;29.0235495567;
32;3;19.916677475;22.0;7;47.9742584229;4;23.4070644379;13.0;3;29.1535439491;
33;3;19.9922771454;23.0;7;48.0;4;24.4340629578;12.5;3;29.2845990658;
34;3;21.0;24.5;6;49.0;4;23.5;14.0405921936;3;29.4165549278;
35;3;22.0;25.5;7;49.0299999714;4;24.8249664307;12.5;4;29.5492504835;
36;4;22.3090000153;26.0;6;49.0605909824;5;24.5146427155;13.0835533142;4;29.682524085;
37;4;22.0;27.5302963257;6;49.091766119;5;24.904756546;12.5;4;29.8162150383;
38;4;23.3275299072;25.0;7;49.1235172749;5;24.5675392151;13.1288738251;5;29.9501643181;
39;4;22.3370552063;26.0;7;49.1558350325;5;24.5936050415;13.1524076462;5;30.0842149258;
40;4;22.3467502594;29.0;7;49.1887089014;5;25.02526474;12.5;5;30.2182132006;
41;4;22.3566131592;32.0;8;49.2221269608;5;25.0654640198;15.5;5;30.3520094156;
42;4;22.3666381836;35.0;8;49.2560760975;5;25.1056022644;18.5;5;30.485458374;
43;4;22.3768234253;38.0;9;50.2905418873;5;25.1456375122;21.5;5;30.6184201241;
44;4;24.3871631622;39.0;10;50.3755085468;5;25.1855258942;24.5;5;30.7507596016;
45;4;24.3976516724;41.0;12;50.4629341364;5;25.2252292633;27.5;6;30.882347703;
46;4;24.7388801575;43.0;13;50.5528253317;5;23.5;29.332572937;5;31.0130622387;
47;4;24.7658481598;45.0;13;50.6451824903;5;24.5;28.3603382111;5;31.1427862644;
48;4;25.0;44.7166175842;16;50.7399988174;5;24.0331306458;28.5;6;31.2714096308;
49;5;26.0;44.3699989319;15;50.8372601271;5;23.5;30.4171886444;6;31.3988283873;
50;5;27.0;42.0;16;50.9369442463;5;25.0677337646;27.5;5;31.5249451399;
51;5;28.4634361267;41.6960792542;16;51.0390205383;5;25.4574832916;27.5;3;31.6496691704;
52;5;29.4748153687;40.7281532288;16;51.1434493065;5;24.8916778564;28.5;3;31.7729148865;
53;5;30.456741333;39.8104858398;16;51.2501817942;5;25.5318756104;27.5;3;32.894603014;
54;5;28.9750556946;40.0;16;51.3591598272;5;24.5;30.5;3;33.0346603394;
55;5;28.0077476501;41.0;16;52.4703149796;5;27.1577949524;29.5;4;33.1732144356;
56;5;30.0410938263;40.0;16;52.613568902;5;26.9636440277;31.5;4;34.3101965189;
57;6;32.0750694275;40.0;16;64.2594242096;5;28.6748847961;32.5;5;34.4755426645;
58;6;33.544883728;41.9412765503;17;64.8677749634;5;29.7093162537;34.5;7;34.6031022072;
59;6;35.5567855835;42.9800338745;17;65.4418877363;5;29.7321853638;36.0509490967;7;34.7176572084;
60;6;37.1804962158;43.0;17;65.9808087349;5;29.7509231567;37.0614051819;8;34.8329856396;
61;6;36.4000015259;45.5457344055;19;66.4845865965;5;29.7696743011;38.0719451904;8;34.9489923716;
62;6;37.6533584595;44.5943527222;19;66.9541044235;5;29.0;39.6604804993;9;35.0655807257;
63;7;38.0046730042;46.6110649109;19;71.1262463331;6;29.8071117401;38.6876068115;4;50.1826535463;
64;7;37.5586738586;49.334148407;20;73.8486179113;6;30.0;40.7150726318;6;51.0501126051;
65;7;38.4645195007;51.9655265808;20;76.1067438126;6;31.0;42.1500549316;5;51.8372337818;
66;7;40.2225151062;53.4128799438;21;77.9812787771;6;32.8627662659;41.7709884644;5;53.9418965578;
67;7;40.4613494873;56.7501487732;22;79.379686594;6;31.0;44.8058662415;6;55.7214269638;
68;8;42.7698059082;55.7321968079;21;80.4456691742;6;32.4343299866;45.7313613892;6;57.2087543011;
69;8;40.5405807495;57.7580871582;22;81.2726972103;6;34.4706344604;47.0647239685;6;58.4436380863;
70;8;38.911277771;57.7844963074;21;81.952244997;6;33.880859375;46.1014099121;6;59.3188661337;
71;8;36.8000030518;59.1112785339;21;82.4682619572;6;32.4857139587;48.138671875;7;59.9283630848;
72;8;36.6025390625;58.8388137817;23;82.9991037846;6;30.0782756805;50.9774932861;7;60.4635926485;
73;8;35.6252098083;59.0763778687;25;83.543627739;6;29.1539134979;53.0770225525;8;60.9354434013;
74;8;33.8000030518;61.2280044556;25;84.1005330086;6;28.2151565552;54.6768531799;9;61.1791033745;
75;9;33.6705703735;61.3811759949;22;109.668370605;6;27.2250003815;55.7768096924;10;61.3789167404;
76;10;33.8000030518;64.5824127197;21;112.105558515;7;26.7250003815;56.8767204285;10;61.5782878399;
77;10;36.8000030518;66.2158050537;22;114.266849279;7;26.7250003815;57.9764022827;10;61.7768806219;
78;10;37.8000030518;67.407119751;24;116.171722054;7;26.7250003815;59.0756988525;10;61.9743685722;
79;10;36.8000030518;68.4743347168;24;117.861304402;7;26.7250003815;60.174446106;11;62.1704374552;
80;10;35.2000007629;72.541519165;25;119.385593891;7;26.7250003815;61.2724761963;11;62.3647881746;
81;10;35.2000007629;75.6085739136;26;120.793931961;7;26.7250003815;62.3696517944;11;62.5571378469;
82;11;35.2000007629;78.1528625488;26;122.857010126;7;26.7250003815;63.4658317566;10;62.747220993;
83;11;37.2000007629;79.5858535767;27;124.03241384;7;26.7250003815;64.5608673096;12;62.934792161;
84;11;37.2000007629;83.7250061035;28;125.270894527;7;27.7250003815;62.6546554565;12;64.1196252108;
85;11;37.2000007629;87.6750946045;28;126.572942734;7;27.7250003815;64.7470703125;12;64.3215149641;
86;11;37.2000007629;90.8396148682;29;127.937314153;7;28.7250003815;66.8380203247;17;64.5204730034;
87;12;37.2000007629;93.9988174438;29;129.360568643;7;29.7250003815;65.9273986816;17;64.7163289785;
