Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;2;6.0;14.3000001907;3;24.0;1;9.0;10.0;4;20.0;
2;2;7.19999980927;13.1000003815;3;24.1499999762;1;9.0;10.0;5;20.0;
3;2;8.22999954224;12.1000003815;3;24.320775032;2;9.19999980927;10.0;4;21.0;
4;2;9.26415538788;11.5;3;24.5146545172;2;9.19999980927;10.0;4;21.0900000334;
5;2;9.90293121338;11.5;3;24.7340574265;2;10.3269996643;10.0;3;21.1871190071;
6;2;11.1202173233;11.5;3;24.9814370871;2;11.3561353683;10.0;3;21.2917383909;
7;2;12.1944313049;11.5;3;25.2592060566;2;11.3875217438;10.0;3;21.817143321;
8;2;12.5777616501;11.5;3;26.0522301197;2;11.5451431274;10.1999998093;3;22.2793469429;
9;2;12.8156690598;11.7299995422;3;26.7869970798;2;11.683804512;10.3632001877;3;22.6900259256;
10;2;13.0360994339;11.9106416702;3;28.5554792881;2;11.8070077896;10.4951858521;3;23.9506295919;
11;2;13.5666437149;12.5274600983;3;30.156493187;2;12.1851892471;11.0209560394;3;25.0538563728;
12;2;15.3803262711;13.0216779709;3;31.6210832596;2;14.1851892471;11.4571752548;3;26.0146684647;
13;2;17.3803253174;13.4066829681;3;32.9858717918;2;16.1851882935;11.8107032776;4;26.8543052673;
14;2;19.3803253174;13.6998376846;4;34.2854013443;2;17.4138870239;12.0916318893;4;27.5962526798;
15;3;21.0805587769;13.9190797806;3;35.3854932785;2;18.5046653748;12.3113050461;4;28.2632865906;
16;3;22.362033844;14.0;3;36.3909921646;2;19.6030311584;12.4808797836;4;28.6547400951;
17;3;23.6636829376;14.0;3;37.4490127563;2;20.7089958191;12.5;4;29.0328326225;
18;3;24.9810886383;14.0;3;38.5404672623;2;21.8224239349;12.5;4;29.4347915649;
19;3;25.5621395111;14.0;4;39.6429510117;2;22.8304367065;12.5;5;29.8589887619;
20;3;25.8928852081;14.0;4;40.7323875427;2;22.9576969147;12.5;5;30.3031497002;
21;3;26.2197151184;14.0;6;41.7850522995;2;23.0909442902;12.5;5;30.7643566132;
22;3;26.5355148315;14.0;6;42.7796363831;2;23.2293071747;12.5;5;31.2390885353;
23;4;26.8338909149;14.0;5;43.6989831924;2;23.3717269897;12.5;6;31.7232985497;
24;4;27.1096954346;14.0;6;44.5311889648;2;23.5169906616;12.5;6;32.2125329971;
25;4;25.3593559265;15.0;6;45.2699356079;2;23.6637611389;12.5;6;32.7020812035;
26;4;24.5809803009;16.0;6;45.9141159058;2;23.8106231689;12.5;6;33.1871519089;
27;4;23.7742347717;17.0;6;46.4669246674;2;23.9561462402;12.5;6;33.6630582809;
28;4;22.940076828;18.0;6;46.9347057343;2;24.0989170074;12.5;5;34.1254005432;
29;4;22.080411911;19.0;6;47.3257637024;2;24.2376213074;12.5;4;34.570227623;
30;4;21.1977291107;20.0;6;48.6493225098;2;22.2376213074;13.5;4;34.9941673279;
31;4;21.29479599;21.0;6;49.1572204828;2;21.5;14.5;4;35.3945169449;
32;4;21.9744167328;22.0;6;49.5407931805;3;21.5;15.5;4;35.7692890167;
33;4;22.0;23.7703971863;6;49.9061030149;3;21.5;16.5;3;36.1172132492;
34;4;22.5718307495;24.0;6;50.351061821;3;20.5;15.5;3;36.4376983643;
35;4;22.0;26.0;6;50.8894300461;3;20.5;15.5;3;36.7307662964;
36;4;22.0;27.4447154999;7;51.5355231762;3;20.5;15.5;3;36.9969644547;
37;4;23.0;27.0;7;52.3032436371;3;20.0990905762;16.5;3;37.2372674942;
38;4;24.2909736633;25.0;7;53.2046337128;3;19.1711807251;17.5;3;37.4529781342;
39;4;22.0;27.0;7;54.2479214668;3;18.1711807251;16.5;3;37.6456279755;
40;4;24.0;27.0;8;55.4351563454;3;17.1711807251;16.5;4;37.8168964386;
41;4;26.0;28.0;8;56.7597179413;3;17.6711807251;17.5;4;37.9685335159;
42;4;27.6279144287;29.0;9;58.2042198181;3;17.8905601501;18.5;6;38.0;
43;4;29.0612659454;30.0;9;59.7395238876;3;16.8905601501;18.5;6;38.0;
44;4;28.0612659454;31.0;10;61.32558918;3;16.8905601501;19.5;6;38.0;
45;4;30.0612659454;29.0;10;62.9145870209;3;17.0;20.5;7;38.0;
46;4;32.0612640381;29.0;11;64.4560718536;3;19.0;21.5;7;38.0;
47;4;34.0612640381;29.0;11;65.9032077789;3;19.0;22.5;7;38.0;
48;4;35.461265564;29.0;11;67.2185192108;3;20.0;23.5;8;38.0;
49;4;34.1655578613;30.0;12;68.3776798248;4;22.0;22.5;7;38.0;
50;5;33.5133056641;31.0;11;69.3705463409;4;23.5;22.5;7;38.0;
51;5;32.5133056641;30.0;11;70.1996059418;4;21.5;23.5;9;38.0;
52;5;32.5133056641;31.0;11;70.8767814636;4;21.5;24.5;9;38.0;
53;5;31.5133037567;30.0;11;71.4196968079;4;21.5;25.5;9;38.0;
54;5;31.5133037567;31.0;12;71.8483486176;4;21.5;26.5;9;38.0;
55;5;30.5133037567;30.0;12;72.1826190948;4;21.5;27.5;9;38.0;
56;5;29.5133037567;30.0;13;72.25;4;21.5;28.5;9;39.0;
57;5;28.5133037567;30.0;13;72.25;4;23.5;27.5;10;39.0399999619;
58;5;28.5133037567;31.0;13;72.25;5;23.5;29.5;9;39.0811839104;
59;5;28.5133037567;32.0;14;72.25;5;23.5;31.5;10;39.1235535145;
60;5;29.3999996185;33.0;14;76.5593738556;5;24.8370666504;30.5;10;39.1671074629;
61;5;30.3999996185;33.7000007629;14;79.2324566841;5;23.5;32.5;11;39.211841464;
62;5;32.1375198364;35.2291984558;15;81.3097639084;5;23.8635520935;33.5;11;39.2577478886;
63;5;31.369758606;35.6162643433;15;82.9006575346;5;24.877325058;31.5;11;39.3048160076;
64;7;33.5353660583;38.8922767639;14;85.7863950729;5;23.5;33.1524085999;11;39.3530313969;
65;8;34.5999984741;41.0;13;87.3173879385;5;23.9059104919;33.5;12;40.4023760557;
66;8;35.5999984741;44.665145874;12;87.5611024499;5;25.5;32.5;12;40.5128282309;
67;8;34.5999984741;49.7028579712;10;87.6956530213;5;25.5;34.5;13;40.6273264885;
