Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;6.0;14.1000003815;4;23.0;1;9.0;10.0;4;20.0;
2;1;7.0;13.1000003815;4;23.0;1;9.0;10.0;5;20.0;
3;1;8.0;12.1000003815;4;23.0;1;9.0;10.0;5;20.0;
4;1;9.0;11.5;4;23.0;1;9.0;10.0;5;20.0;
5;1;9.60000038147;11.5;4;23.0;1;10.0;10.0;4;20.0;
6;1;10.6000003815;11.5;4;23.0;1;11.0;10.0;4;20.0;
7;1;11.6000003815;11.5;4;23.0;2;11.3000001907;10.0;3;21.3999996185;
8;1;11.8999996185;11.5;4;23.4599990845;2;11.4200000763;10.1999998093;2;21.7264003754;
9;1;12.0380001068;11.7299995422;4;23.8212833405;2;11.5179204941;10.3632001877;2;21.9903717041;
10;1;12.1463851929;11.9106416702;4;24.0;2;11.597111702;10.4951858521;1;23.0719120502;
11;1;12.2000007629;12.0;5;25.2000007629;2;11.9215736389;11.0209560394;1;23.9749414921;
12;1;14.1463851929;12.6000003815;5;26.1576004028;2;13.9215736389;11.4571752548;1;24.7131726742;
13;1;15.1463851929;13.0788002014;5;26.9011039734;2;15.9215736389;11.8107032776;2;25.3067810535;
14;2;17.1463851929;13.650551796;5;28.4657306671;2;16.94962883;12.0916318893;2;25.7784451246;
15;2;19.1463851929;13.7328653336;5;28.9071288109;2;17.9593238831;12.3113050461;2;26.1504684687;
16;2;20.4523849487;13.943564415;6;29.0401959419;2;18.9691867828;12.4808797836;2;26.2221269608;
17;2;21.4584445953;14.0;6;29.0605818033;2;19.9792118073;12.5;2;26.2560760975;
18;2;22.4645595551;14.0;6;29.0811508894;2;20.989397049;12.5;2;26.2905418873;
19;2;22.7243442535;14.0;6;29.1018965244;2;21.8871631622;12.5;3;26.3255085945;
20;2;22.7305679321;14.0;6;29.1228116751;2;21.8976516724;12.5;3;26.3609591722;
21;2;22.7368431091;14.0;7;29.1438889503;2;21.9082870483;12.5;3;26.3968753815;
22;2;22.3999996185;14.3431663513;7;29.1651208401;2;21.9190635681;12.5;3;26.4332377911;
23;2;22.3999996185;14.3495359421;7;29.1864993572;2;21.9299716949;12.5;3;26.4700255394;
24;2;22.7559490204;14.0;7;29.2080165148;2;21.9410076141;12.5;4;26.5072168112;
25;2;22.3999996185;14.3624048233;8;29.2296639681;3;21.9521656036;12.5;4;26.5447884798;
26;2;22.3999996185;14.3688993454;9;29.2514331341;3;21.9634361267;12.5;4;26.5827163458;
27;2;20.775428772;15.0;10;29.2733153105;3;21.5;13.2913579941;4;26.6209751368;
28;3;19.781993866;16.0;9;29.2953014374;3;21.9862918854;12.5;4;26.6595385075;
29;3;18.3999996185;17.0;9;29.3173824549;3;21.9978618622;12.5;4;26.6983793974;
30;3;17.7952136993;18.0;9;29.3395489454;3;20.009513855;13.5;4;26.7374696732;
31;3;16.801864624;19.0;9;29.3617914915;3;19.0212402344;14.5;4;26.7767804861;
32;3;15.8085365295;20.0;9;29.3841004372;3;18.033033371;15.5;4;26.8162822723;
33;3;14.8152294159;21.0;9;29.4064661264;3;17.044883728;16.5;4;26.8559447527;
34;3;14.4219398499;22.0;10;29.428878665;3;16.0567836761;17.5;4;26.8957372904;
35;3;14.4286632538;23.0;10;29.4513280392;3;15.0687217712;18.5;4;26.9356285334;
36;3;14.4353981018;24.0;10;29.4738043547;3;14.5806884766;19.5;4;26.9755871296;
37;3;14.4421415329;25.0;10;29.4962974787;3;14.5926761627;20.5;4;27.015581131;
38;3;14.4488887787;26.0;10;29.5187973976;3;14.6046743393;21.5;4;27.0555787086;
39;3;14.4556388855;27.0;11;29.5412938595;3;14.6166734695;22.5;4;27.0955479145;
40;3;15.4623880386;25.0;11;30.5637768507;3;15.6286640167;23.5;3;28.135456562;
41;3;15.0;27.2818889618;11;30.6162360907;3;16.6406364441;25.0;4;28.2152731419;
42;3;16.0;28.3081169128;13;30.6692527533;4;17.0;24.0200004578;3;28.2961499691;
43;3;18.0;26.3346271515;14;30.7228097916;4;16.6644897461;24.0405921936;4;28.3780574799;
44;4;18.0;27.3614044189;13;30.776889205;4;17.0134162903;24.5;4;28.4609636068;
45;4;19.0;27.0;15;30.8314716816;4;17.0;24.0835533142;5;28.5448340178;
46;4;20.5026912689;27.0;15;30.886537075;4;19.0634498596;25.0835533142;4;28.6296315193;
47;4;21.0;28.0;15;30.9420638084;4;20.0888900757;26.0835533142;4;28.7153167725;
48;4;22.8826198578;29.0;16;30.998029232;4;20.7231502533;27.0835533142;4;28.801846981;
49;4;23.8994102478;30.0;16;31.0544096231;4;22.1405544281;28.0835533142;4;28.8891772032;
50;4;24.9163227081;31.0;17;31.1111800671;4;22.7460403442;28.0835533142;5;28.9772597551;
51;4;25.9333534241;30.0;17;32.1683145761;4;23.7573299408;28.2264137268;7;29.0660438538;
52;4;27.9504928589;30.0;18;32.4732860327;4;23.9513092041;28.5;7;29.1554760933;
53;4;29.4190635681;31.9144554138;19;32.8367353678;4;24.7466430664;27.5;7;29.2455003262;
54;4;30.4210472107;32.7166213989;19;33.2706134319;4;24.773651123;27.5;6;29.3360577822;
55;4;29.961479187;33.7350120544;20;33.788427949;4;24.3012733459;28.332572937;7;29.4270868301;
56;4;29.8521652222;34.9463615417;21;34.4049447775;5;24.3119239807;28.3603382111;6;29.5185232162;
57;5;30.4375400543;35.0;21;35.1355620623;5;24.0331306458;28.5;6;29.6103004217;
58;5;30.3999996185;34.0;22;35.9952392578;5;23.5;29.8051509857;7;29.7023493052;
59;5;31.7985706329;34.0;22;36.9968795776;5;24.0677337646;28.9049530029;8;29.7945986986;
60;5;29.8978614807;35.9877548218;23;38.1491385698;5;24.0853767395;28.921672821;9;29.8869752884;
61;5;30.9095134735;34.9978752136;23;39.4379754066;5;24.3628692627;28.5;9;29.9794037342;
62;5;31.9212417603;35.0;23;40.8671888113;5;24.9938201904;27.5;8;30.0718071461;
63;5;29.9330329895;36.0;23;42.4211158752;5;23.5;29.5;8;30.1641077995;
64;6;29.9448852539;37.0;23;44.0668984652;5;24.1577949524;28.9857292175;9;31.2542052269;
65;6;28.9567832947;35.0;23;45.7599378824;5;25.3999996185;29.5;10;31.3661010265;
66;6;28.9687213898;37.0;25;47.4477001429;5;27.0948295593;29.5;9;31.4802379608;
67;6;28.3999996185;38.0;26;49.0757744312;5;27.1134796143;30.5;7;31.5965646505;
68;6;28.9926757812;39.0;26;50.5949020386;5;27.1321849823;31.5;8;31.7150241137;
69;6;28.3999996185;41.0;26;54.3978111744;5;27.1509246826;32.5;7;31.8355526924;
70;6;29.6332435608;40.0;26;58.6645328999;5;27.1696739197;33.3889808655;8;31.9580798149;
71;6;28.3999996185;42.0;27;61.4429801702;5;26.3999996185;34.4310302734;9;32.0825282335;
72;6;30.022321701;42.114566803;27;63.693893671;5;27.2071113586;33.4745101929;9;33.3365432024;
73;6;28.3999996185;43.1510238647;27;65.3034127951;6;27.5598945618;34.0291595459;8;34.3748960495;
74;6;31.4769363403;41.0614776611;27;66.4215755463;6;26.0340003967;36.4760665894;8;35.2317935228;
75;6;33.7790298462;41.0;28;67.3078420162;6;26.2123565674;37.943107605;9;35.9428342581;
76;6;34.8130950928;43.0;28;68.009958744;7;28.2657051086;35.1164169312;8;36.3927538395;
77;6;33.4000015259;45.129234314;28;68.449105978;7;28.3733940125;35.2703399658;9;36.6651027203;
78;6;33.6695823669;43.108581543;29;68.6439908743;7;27.4047679901;36.3362083435;9;36.939987421;
79;6;33.2252082825;44.946647644;29;68.8303457499;7;27.3999996185;36.4042358398;9;38.2169783115;
80;6;32.4000015259;47.0020103455;29;69.0110833645;8;25.3999996185;40.2037811279;8;38.5356278419;
81;6;33.2705688477;47.0545959473;30;69.1959992647;8;25.3999996185;39.8870925903;8;38.8566567898;
