Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;6.0;14.1000003815;4;23.0;1;9.0;10.0;4;20.0;
2;1;7.0;13.1000003815;6;23.0;1;9.0;10.0;5;20.0;
3;1;8.0;12.1000003815;6;23.0;1;9.0;10.0;5;20.0;
4;1;9.0;11.5;6;23.0;2;9.19999980927;10.0;4;21.0;
5;2;9.60000038147;11.6999998093;5;24.0;2;10.3000001907;10.0;4;21.0599999428;
6;2;10.9000005722;11.5;5;24.0750000477;2;11.3179998398;10.0;4;21.1229639053;
7;2;11.9225006104;11.5;5;24.1548187733;2;11.336889267;10.0;4;21.6001901627;
8;2;12.2464456558;11.5;5;24.7111896276;2;11.4800567627;10.1999998093;4;22.0082015991;
9;2;12.4133577347;11.7299995422;5;25.1756821871;2;11.6024608612;10.3632001877;4;22.3582868576;
10;2;12.5527048111;11.9106416702;5;25.4647227526;2;11.7074861526;10.4951858521;4;23.5415859222;
11;2;12.6394176483;12.0;5;26.8117125034;2;12.0624761581;11.0209560394;4;24.5564982891;
12;2;14.629899025;12.6000003815;5;27.9286828041;2;14.0624761581;11.4571752548;4;25.4172240496;
13;2;16.6298980713;13.0788002014;5;28.8444935083;2;16.0624752045;11.8107032776;4;26.1443716288;
14;2;18.6298980713;13.4505519867;5;29.5948424339;2;16.8433113098;12.0916318893;4;26.7609803677;
15;2;19.785118103;13.7328653336;5;30.21575737;2;17.0282936096;12.3113050461;4;27.2896242142;
16;2;20.8449745178;13.943564415;5;30.542195797;2;17.1868858337;12.4808797836;4;27.5297403336;
17;2;21.9090442657;14.0;6;30.769920826;2;18.3867835999;13.5;4;27.7440159321;
18;2;22.9773616791;14.0;6;31.0117371082;2;19.3867835999;13.5976066589;4;27.9705615044;
19;2;22.3999996185;14.9035215378;6;31.2673811913;2;20.3867835999;13.6882247925;4;28.2090809345;
20;3;23.3802146912;14.0;5;31.5363721848;2;21.3867835999;14.1045408249;4;28.4590978622;
21;3;23.4609107971;14.0;6;31.8179957867;2;22.5;12.5;6;28.7199449539;
22;4;22.3999996185;15.0;5;32.1112942696;2;22.615983963;12.5;6;28.9907588959;
23;4;23.3999996185;14.0;5;32.4150657654;2;22.697227478;12.5;7;29.2704806328;
24;4;22.3999996185;15.0;5;32.7278704643;2;22.7811431885;12.5;7;29.5578632355;
25;4;23.3999996185;14.0;5;33.0480480194;4;22.8673591614;12.5;5;34.8514871597;
26;4;22.3999996185;15.0;5;33.3737454414;4;22.5;12.5;5;35.2997817993;
27;4;22.3999996185;16.0;5;34.7029547691;4;23.5;13.5;5;35.7478299141;
28;4;24.3999996185;14.5;5;35.0735573769;4;24.5;14.5;5;36.1934895515;
29;4;26.210067749;14.0;5;35.4445624352;4;25.5;15.5;5;36.6346116066;
30;4;24.6333675385;15.0;5;35.8137948513;4;27.0106506348;13.5;5;37.0690875053;
31;4;23.7441387177;16.0;5;36.179133296;4;27.9778690338;12.5;5;37.494893074;
32;4;22.8537387848;17.0;5;36.5385650396;4;28.125202179;12.5;5;37.9101319313;
33;4;21.9615688324;18.0;5;36.8902356625;4;28.2686672211;12.5;5;38.3130741119;
34;4;21.0670700073;19.0;5;37.2324912548;4;28.4077243805;12.5;5;38.7021884918;
35;4;19.778301239;20.6524085999;6;37.5639088154;4;28.5418930054;12.5;5;39.0761666298;
36;4;19.2691726685;21.0;6;37.8833197355;4;26.5919494629;13.5;5;39.4339399338;
37;4;18.5442829132;22.7011871338;6;38.1898163557;4;26.3915596008;14.5;5;39.7746872902;
38;4;19.6210975647;24.2264137268;5;39.4827542305;4;26.4370803833;15.5;6;40.0978312492;
39;4;18.6210975647;25.5;5;39.7917406559;4;26.4803504944;16.5;6;40.4030337334;
40;4;18.0;28.2934741974;6;40.0872075558;4;27.5213890076;19.5;6;40.6901783943;
41;5;18.0;30.3355751038;5;40.3691967726;4;28.5602378845;21.5;6;40.9593515396;
42;5;18.0;31.832572937;5;40.6379308701;4;29.3201217651;23.5;6;41.2108192444;
43;5;20.3370552063;32.832572937;5;40.8937817812;4;29.4071006775;25.5;6;41.413526535;
44;5;20.5331306458;34.832572937;5;41.1372425556;4;29.4740581512;27.5;7;42.5628700256;
45;5;21.0;36.832572937;5;41.3688963652;5;29.4740581512;30.5;6;43.7403011322;
46;5;22.9343719482;38.832572937;5;41.5893903971;5;32.4740562439;31.5;6;44.0375598669;
47;5;24.9622001648;37.0;5;41.7994101048;6;31.3133563995;34.5;5;44.3406854868;
48;5;26.3871631622;36.0;6;41.8963580132;6;32.0326309204;35.5;5;44.6048315763;
49;5;26.0189056396;35.0;7;41.9924668074;6;31.4314498901;38.5;6;44.8301764727;
50;5;26.4082870483;37.0;7;42.0895252228;6;31.4990520477;39.5;6;45.0764597654;
51;5;27.4768562317;37.0;7;42.187443018;6;31.5729389191;40.5;7;45.3450703621;
52;5;26.3999996185;39.7166213989;7;42.2861266136;6;31.6535205841;41.5;8;45.6372950077;
53;6;28.0948295593;40.7350120544;7;44.3854798079;6;31.7411899567;42.5;8;45.9542580843;
54;7;31.5656452179;40.0;6;44.6579031944;6;31.4155635834;44.2011871338;10;46.2968527079;
55;7;31.4779338837;43.0;7;44.952490449;6;31.6499996185;43.2264137268;10;47.6656656265;
56;7;32.02368927;46.0;7;45.2715951204;6;33.049697876;43.5;10;48.1008965969;
57;7;32.1696739197;46.8104858398;7;45.6176694632;6;34.1682662964;45.5;11;48.5634632111;
58;8;31.4225444794;49.0;7;45.9932073355;6;34.1331672668;45.5;12;49.0525606871;
59;8;31.0007667542;49.0;7;46.4006637335;6;32.9870643616;49.332572937;12;49.5667802095;
60;8;32.6076011658;48.5614051819;7;46.8423498869;6;33.6500015259;49.3603363037;15;51.5554058552;
61;8;33.7152252197;47.979133606;7;48.320302248;8;35.4266242981;50.0;13;53.3407899141;
62;8;36.6965522766;46.5825614929;11;48.8761256933;8;36.3071556091;48.3899993896;16;54.9532608986;
63;8;37.1137924194;47.5932502747;12;49.4720001221;8;35.2706871033;51.3776435852;16;56.4236735106;
64;8;38.154838562;47.6040077209;13;51.1081233025;8;36.0256233215;51.9610710144;17;57.6312071085;
65;9;38.7457847595;50.5826454163;12;53.8789857626;8;37.9545593262;49.0;17;58.6531939507;
66;9;40.4760055542;52.325717926;14;56.3851175308;8;36.022644043;51.8116149902;20;59.663107276;
67;9;42.1559333801;54.4952049255;14;58.6852726936;8;36.7276191711;52.2098770142;20;61.6537854671;
68;9;39.8709182739;57.929397583;14;60.8407953978;8;35.4041366577;56.1657791138;20;62.6783106327;
69;10;37.5675888062;62.0755500793;14;62.7338232994;8;37.1576499939;55.3218421936;19;63.5986263752;
70;10;34.9022712708;61.7884597778;15;64.4794129133;8;32.589263916;60.3750953674;20;65.4470885992;
71;11;34.3223381042;64.5386810303;14;66.2843800783;9;29.5892620087;66.4834671021;19;66.3291144371;
72;11;35.4512176514;64.0;14;68.0980360508;9;29.5499992371;68.096862793;20;67.1835523844;
73;11;34.5353660583;66.0;15;69.8722337484;9;28.5499992371;71.8147277832;24;68.0077252388;
