Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;6.0;14.1000003815;4;23.0;1;9.0;10.0;4;20.0;
2;2;7.0;13.3000001907;5;24.0;1;9.0;10.0;5;20.0;
3;2;8.19999980927;12.1000003815;5;24.0824999809;1;9.0;10.0;6;20.0;
4;2;9.21650028229;11.5;5;24.1709132195;1;9.0;10.0;6;20.0;
5;2;9.83418273926;11.5;5;24.2655123472;1;10.0;10.0;6;20.0;
6;2;10.9796543121;11.5;5;24.3665570021;1;11.0;10.0;6;20.0;
7;2;12.009967804;11.5;5;24.474288702;1;11.0;10.0;6;20.3999996185;
8;2;12.3422861099;11.5;5;25.0636670589;2;11.4200000763;10.1999998093;5;21.7264003754;
9;2;12.5191001892;11.7299995422;5;25.5636097193;2;11.5179204941;10.3632001877;5;21.9903717041;
10;2;12.6690826416;11.9106416702;5;26.9977477789;2;11.597111702;10.4951858521;5;23.0619120598;
11;2;13.0993242264;12.5274600983;5;28.2058622837;2;11.9185733795;11.0209560394;5;23.9545464516;
12;2;14.7951374054;13.0216779709;5;29.2156400681;2;13.9185733795;11.4571752548;5;24.6819883585;
13;2;16.7951374054;13.4066829681;5;30.0625417233;2;15.9185733795;11.8107032776;5;25.2644146681;
14;2;18.7951374054;13.6998376846;5;30.7829470634;2;16.5793247223;12.0916318893;5;25.7245066166;
15;2;20.0298213959;13.9190797806;4;31.2482540607;2;16.7173519135;12.3113050461;5;26.0845712423;
16;2;21.1208610535;14.0;4;31.5731360912;2;16.8253707886;12.4808797836;5;26.1438889503;
17;2;22.2183265686;14.0;5;31.9189035892;2;18.7299499512;12.5;4;26.1651208401;
18;2;23.3220558167;14.0;4;32.2845802307;2;19.7363204956;12.5;4;26.1864993572;
19;2;23.6853733063;14.0;4;32.6687107086;2;20.7427330017;12.5;5;26.2080165148;
20;2;23.8006134033;14.0;5;33.0693464279;2;21.3867835999;12.8624048233;6;26.2296639681;
21;2;23.9208030701;14.0;5;33.4840521812;2;21.5;12.8688993454;6;26.2514331341;
22;2;22.3999996185;15.0;5;33.9099407196;2;21.5;12.8754301071;5;26.2733153105;
23;2;22.3999996185;15.7729825974;5;34.3437337875;2;21.5;12.8819942474;4;26.2953014374;
24;3;22.3999996185;15.9031200409;6;34.7818489075;2;21.5;12.8885908127;3;26.3173824549;
25;3;22.3999996185;16.0345554352;7;35.2205090523;2;21.8952140808;12.5;3;26.3395489454;
26;3;21.3999996185;15.0345544815;7;35.6558690071;2;21.9018650055;12.5;4;26.3617914915;
27;3;21.3999996185;16.0;8;36.084148407;2;21.5;13.1808958054;4;26.3841004372;
28;3;20.8252449036;17.0;8;36.5017633438;2;21.5;13.1920499802;4;26.4064661264;
29;3;19.9505290985;18.0;9;36.9054470062;2;21.9219398499;12.5;4;26.428878665;
30;3;19.0716342926;19.0;8;37.2923488617;2;21.5;13.2144393921;4;26.4513280392;
31;3;18.1877040863;20.0;8;37.6601076126;2;21.5;13.2256641388;4;26.4738043547;
32;4;17.2980308533;21.0;6;53.0068950653;2;21.5;13.2369022369;2;26.4962974787;
33;4;15.8980321884;23.0;7;54.0814294815;2;21.9488887787;12.5;1;26.5187973976;
34;4;16.0;25.0;8;55.0523338318;0;0;0;0;0;
