Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;6.0;14.1000003815;4;23.0;1;9.0;10.0;4;20.0;
2;1;7.0;13.1000003815;6;23.0;1;9.0;10.0;5;20.0;
3;1;8.0;12.1000003815;6;23.0;1;9.0;10.0;5;20.0;
4;1;9.0;11.5;6;23.0;1;9.0;10.0;5;20.0;
5;1;9.60000038147;11.5;6;23.0;1;10.0;10.0;5;20.0;
6;1;10.6000003815;11.5;6;23.0;1;11.0;10.0;4;20.0;
7;1;11.6000003815;11.5;6;23.0;1;11.0;10.0;4;20.3999996185;
8;1;11.8999996185;11.5;6;23.4599990845;2;11.4200000763;10.1999998093;3;21.7264003754;
9;1;12.0380001068;11.7299995422;6;23.8212833405;2;11.5179204941;10.3632001877;2;22.0603717566;
10;1;12.1463851929;11.9106416702;6;24.0;2;11.6181116104;10.4951858521;2;23.2074631453;
11;1;12.2000007629;12.0;6;25.2000007629;2;11.9622392654;11.0209560394;2;24.1828715801;
12;1;14.1463851929;12.6000003815;6;26.1576004028;2;13.9622392654;11.4571752548;2;25.0006883144;
13;2;16.1463851929;13.2788000107;5;27.9011039734;2;15.9622383118;11.8107032776;3;25.6814495325;
14;2;18.1463851929;13.4505519867;5;28.6007306576;2;17.0620288849;12.0916318893;3;26.2481688261;
15;2;19.4868850708;13.7328653336;5;29.1738215685;2;18.1002407074;12.3113050461;3;26.723449707;
16;2;20.5323925018;13.943564415;5;29.4567073584;2;19.1410808563;12.4808797836;3;26.9068236351;
17;2;21.5833969116;14.0;6;29.646709919;2;20.1846199036;12.5;3;27.0611462593;
18;2;22.6403980255;14.0;6;29.8583663702;2;21.2309169769;12.5;3;27.2247776985;
19;2;22.9575099945;14.0;6;30.0932941437;2;21.5;13.1674337387;4;27.3977591991;
20;2;23.0279884338;14.0;7;30.3530030251;2;21.5;13.2193279266;4;27.5800426006;
21;2;23.1058998108;14.0;7;30.6388223171;2;22.2740135193;12.5;4;27.7714805603;
22;3;23.1916465759;14.0;6;30.9518177509;2;22.3314437866;12.5;4;27.9718174934;
23;3;22.3999996185;14.8855457306;7;31.2926990986;2;22.391544342;12.5;4;28.1806821823;
24;3;22.3999996185;14.9878101349;7;31.6617217064;2;22.4542045593;12.5;4;28.3975830078;
25;3;23.3999996185;14.0;7;32.0585894585;3;22.5192756653;12.5;3;28.6219055653;
26;3;21.6175765991;15.0;6;32.482363224;3;21.5;12.5;4;28.8529140949;
27;3;20.7447090149;16.0;6;32.9313902855;3;22.5;12.5;4;29.089756012;
28;3;19.8794174194;17.0;6;33.4032559395;3;21.5;13.5;4;29.3314704895;
29;3;19.0209770203;18.0;6;34.8947763443;3;21.5;12.5;4;29.5770010948;
30;3;19.1684322357;19.0;6;35.4020352364;4;19.5;13.5;3;29.8252120018;
31;3;19.3206100464;20.0;7;35.9204697609;4;18.5;14.5;3;30.0749063492;
32;3;18.776140213;21.0;7;36.4450087547;4;17.5;15.5;3;30.3248500824;
33;3;18.5335006714;22.0;7;36.9702534676;4;16.5;16.5;3;30.5737948418;
34;3;18.3910751343;23.5;7;37.490691185;4;16.5;17.5;3;30.8205022812;
35;3;18.5472068787;24.5;8;38.0009231567;4;16.2461509705;18.5;3;31.0637698174;
36;3;18.7002773285;25.5;9;38.4958906174;4;15.8191308975;19.5;3;31.3024535179;
37;4;18.8487663269;26.5;8;38.971075058;4;15.8907356262;20.5;3;32.5354895592;
38;4;18.9913215637;27.0;9;39.4226579666;4;16.960647583;22.0;4;33.8019123077;
39;4;20.1267967224;25.5;9;39.8476257324;4;17.0;23.5;4;34.0920526981;
40;4;19.2542877197;26.5;10;40.2438220978;4;19.0;24.0405921936;6;34.3757748604;
41;4;19.3731460571;27.5;10;40.6099405289;4;18.3370666504;25.5;6;34.6524716616;
42;4;20.4829826355;25.5;10;40.9454746246;4;19.0;25.0835533142;7;34.9216638803;
43;4;19.4829826355;25.5;10;41.2506246567;4;19.3635520935;23.5;8;35.1829982996;
44;4;19.4829826355;26.5;11;42.5261869431;4;20.0;25.1288738251;9;35.4362438917;
45;4;22.4829826355;28.5;11;42.8134307861;4;19.0;26.1288738251;9;35.6812813282;
46;4;25.4829826355;30.5;9;43.0751566887;4;21.3666381836;28.1288738251;10;35.9180947542;
47;4;27.4829826355;32.5;10;43.3132193089;4;21.3768234253;30.1288738251;10;36.1467601061;
48;4;26.8200492859;34.5;10;43.5296019316;4;23.3871631622;32.1288757324;11;36.367430687;
49;4;28.4829826355;34.5;10;43.711841464;4;23.3976516724;33.5;11;36.5803252459;
50;4;30.2465343475;34.5;10;43.7577478886;4;24.4082870483;33.5;13;36.7857146263;
51;4;30.8273239136;34.5;11;43.8048160076;4;26.4190635681;32.5;14;36.9839113951;
52;4;30.4500007629;35.1524085999;11;43.8530313969;4;25.5;34.2166213989;14;37.1752560139;
53;5;30.8559093475;34.5;11;43.9023760557;4;26.5;33.2350120544;16;37.2843185663;
54;6;30.4500007629;35.2011871338;10;43.9528282881;4;25.9521656036;33.5;17;37.3791644573;
55;6;30.4500007629;34.0;11;44.0043625832;4;25.9634361267;34.5;17;37.4751617908;
56;6;30.9013080597;34.5;10;44.0569496155;4;25.9748153687;35.5;18;37.5722293854;
57;6;30.9170837402;34.5;10;44.1105561256;4;25.5;37.3104858398;18;37.6702816486;
58;6;30.9331665039;34.5;9;44.1651450396;4;25.9978618622;37.0;19;37.769228816;
59;6;30.4500007629;35.332572937;9;44.22067523;4;26.009513855;37.0;20;37.8689773083;
60;6;30.4500007629;35.3603363037;10;46.2771017551;4;26.0212402344;37.0;20;37.9694303274;
61;6;32.9831314087;36.5;10;46.4143759012;4;26.033033371;37.0;21;38.0704874992;
62;6;34.4500007629;39.4171905518;10;46.5550113916;4;26.044883728;37.0;21;38.1720458269;
63;6;35.3483276367;40.5;11;46.6989703178;4;26.0567836761;37.0;21;38.2740002871;
64;6;35.3821640015;42.5;13;46.8462051153;4;26.0687217712;37.0;23;38.3762432337;
65;6;34.4500007629;45.5;13;46.9966577291;4;25.5;37.9678153992;24;38.478666544;
66;6;35.0712547302;45.7129058838;13;49.0320647955;4;26.0926761627;37.0;25;38.5811605453;
67;6;36.3495368958;45.3001327515;13;50.7014049292;4;26.104675293;37.0;25;38.6836152077;
68;6;34.0538368225;47.8521347046;13;52.0646027327;4;26.1166725159;37.0;25;38.7859203815;
69;6;33.5745887756;49.0762634277;13;53.1867127419;5;26.1286640167;37.0;22;67.6379666328;
70;6;31.6866149902;51.9954528809;25;53.9562638998;5;24.5;39.0;22;72.5179240704;
71;7;31.938583374;52.9983825684;16;69.4930725098;5;24.5;42.0900001526;22;76.4618349075;
72;7;32.5999984741;52.7198982239;17;70.9245107174;5;26.5;40.1091041565;22;79.4668715;
73;8;33.9547386169;56.7455291748;16;72.2743555307;7;28.5;40.4373207092;16;108.913353682;
74;8;33.5999984741;57.5579833984;19;73.531619072;7;34.1078720093;41.4997406006;16;112.176090002;
75;8;35.5781097412;57.4171524048;20;74.6920737028;7;36.0265846252;44.5900001526;16;114.625826836;
