Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;6.0;14.1000003815;4;23.0;1;9.0;10.0;4;20.0;
2;1;7.0;13.1000003815;4;23.0;1;9.0;10.0;5;20.0;
3;1;8.0;12.1000003815;4;23.0;1;9.0;10.0;5;20.0;
4;1;9.0;11.5;4;23.0;1;9.0;10.0;5;20.0;
5;1;9.60000038147;11.5;4;23.0;2;10.3000001907;10.0;4;21.0;
6;1;10.6000003815;11.5;4;23.0;2;11.3000001907;10.0;4;21.0299999714;
7;1;11.6000003815;11.5;4;23.0;2;11.3090000153;10.0;4;21.4708906412;
8;1;11.8999996185;11.5;4;23.4599990845;2;11.4412670135;10.1999998093;4;21.8393678665;
9;1;12.0380001068;11.7299995422;4;23.8212833405;2;11.5518102646;10.3632001877;4;22.1466006041;
10;1;12.1463851929;11.9106416702;4;24.0;2;11.6439800262;10.4951858521;4;23.2541460991;
11;1;12.2000007629;12.0;4;25.2000007629;2;11.9762439728;11.0209560394;4;24.1846234798;
12;2;14.1463851929;12.8000001907;3;27.1576004028;2;13.9762439728;11.4571752548;4;24.9517599344;
13;2;16.1463851929;13.0788002014;3;28.0061039925;2;15.9762439728;11.8107032776;5;25.5757399797;
14;2;18.1463851929;13.4505519867;4;28.6855953932;2;17.0303173065;12.0916318893;5;26.0792449713;
15;3;19.5123443604;13.7328653336;4;29.2323973179;2;18.0495643616;12.3113050461;5;26.4845746756;
16;3;20.5499649048;13.943564415;4;29.4818768501;2;19.0694179535;12.4808797836;5;26.5909943581;
17;3;21.5909481049;14.0;4;29.630333066;2;20.0898723602;12.5;5;26.6611413956;
18;3;22.6354846954;14.0;5;29.7912415266;2;21.1109161377;12.5;5;26.7332159281;
19;3;22.9373722076;14.0;5;29.9651488066;2;22.0199642181;12.5;6;26.8071684837;
20;3;22.9895439148;14.0;5;30.1525228024;2;22.0421504974;12.5;6;26.8829400539;
21;3;23.0457572937;14.0;5;30.3537294865;2;22.0648822784;12.5;6;26.9604618549;
22;3;23.1061191559;14.0;5;30.5690078735;3;22.0881385803;12.5;5;27.039655447;
23;3;23.1707019806;14.0;6;30.7984457016;3;21.5;12.5;5;27.1204328537;
24;3;23.2395324707;14.0;6;31.0419540405;3;22.1361293793;12.5;6;27.2026965618;
25;3;22.3999996185;14.9125862122;7;31.299243927;4;22.1608085632;12.5;5;27.2863395214;
26;3;21.3897724152;15.0;7;31.5698068142;4;21.5;12.5;5;27.3712463379;
27;3;20.4709415436;16.0;7;31.852899313;4;21.5;13.5;5;27.4572930336;
28;3;19.5558700562;17.0;7;32.1475343704;4;21.5;13.7286462784;5;27.5443477631;
29;3;18.6442604065;18.0;7;32.4524803162;4;21.5;13.7721738815;4;27.6322715282;
30;3;17.7357444763;19.0;7;32.7662696838;4;20.289680481;13.5;4;28.7209193707;
31;4;16.8298797607;20.0;6;33.0872173309;4;20.3162765503;15.0;4;28.8501405716;
32;4;15.9261646271;21.0;7;33.4134492874;4;20.3430423737;15.5;4;28.9809639454;
33;4;14.0;22.0;7;33.7429418564;4;19.369934082;17.0405921936;5;29.1132330894;
34;4;14.0;23.0;7;34.0735664368;4;18.7339706421;17.5;5;29.2467859983;
35;4;14.0;24.0;7;34.4031443596;4;17.7740364075;18.5;5;29.3814564943;
36;4;14.0;25.0;7;34.7295031548;4;17.3144378662;19.5;5;29.5170753002;
37;4;14.0;26.0;8;35.0505337715;4;16.9777984619;21.1288738251;5;29.653470993;
38;4;14.0;27.0;8;35.3642449379;4;17.0045967102;22.1524085999;4;29.7904708385;
39;4;16.0;25.0;8;35.6688122749;4;17.4371414185;22.5;4;30.9279018641;
40;4;16.0;26.0;9;35.9626188278;4;17.0;25.7011871338;4;31.10559237;
41;4;16.3887863159;27.0;9;36.2442865372;4;18.0;27.5527954102;5;31.284555912;
42;4;17.473285675;25.0;10;36.5126972198;5;19.0;25.6422786713;4;31.4646263123;
43;4;16.5538101196;26.0;10;37.7669973373;5;18.0;26.1705360413;4;31.6456383467;
44;4;17.6301002502;27.5;10;38.0365993977;5;19.4831676483;27.1705360413;4;31.8274273872;
45;4;17.6301002502;26.5149993896;12;38.2917606831;5;20.3635520935;29.1705360413;4;32.0098304749;
46;4;18.3181762695;27.5149993896;12;38.5323750973;5;21.3773231506;31.1705360413;2;32.1926870346;
47;4;20.3275299072;28.5149993896;12;38.7585451603;5;23.5331306458;32.2784729004;2;32.3758386374;
48;4;22.3370552063;29.5149993896;13;38.9705532789;5;24.6624393463;33.2784729004;3;32.5591289997;
49;4;23.9444160461;30.5149993896;14;39.1688324213;5;24.5677337646;34.2011871338;4;32.7424051762;
50;5;24.9940376282;30.5149993896;13;39.3539361954;5;25.5853767395;35.2264137268;4;32.9255170822;
51;5;26.4061813354;29.0;14;39.526507616;5;25.9513092041;35.7052078247;4;33.108317852;
52;5;25.4163665771;30.0;15;39.6872551441;5;28.5883407593;33.7052078247;4;34.2906630039;
53;5;24.8267059326;31.0;15;39.8255085945;5;27.5;36.7052078247;4;34.4724127054;
54;5;24.7976531982;32.0;16;39.8609591722;5;27.5;37.4288978577;5;34.6534283161;
55;6;24.8082866669;33.0;15;39.8968753815;6;27.5;38.4874382019;4;34.8335754871;
56;6;24.8190612793;34.0;15;39.9332377911;6;27.5;37.5;4;35.0127226114;
57;6;25.3999996185;32.7166175842;15;39.9700255394;6;27.5;40.1171875;5;35.190740943;
58;6;24.3999996185;33.7350120544;15;41.0072168112;6;28.0677337646;39.4203071594;6;35.3675044775;
59;6;25.8521652222;35.0;16;41.0647884607;6;28.8362998962;38.2000007629;6;35.5428910255;
60;7;27.8634357452;34.0;16;41.1229122877;6;27.5;40.2000007629;6;35.6988859177;
61;7;26.8748149872;36.0;16;41.1815569401;6;28.1212539673;39.5140190125;7;36.8218801022;
62;7;26.3999996185;38.8104858398;16;42.2406893969;6;28.5;41.5451889038;7;36.9451599121;
63;7;28.8978614807;38.0;16;42.3002759218;6;29.5;41.5762557983;7;37.0685777664;
64;7;28.9095134735;40.5509490967;17;42.3602813482;6;29.5;42.6071853638;9;37.1919853687;
65;7;28.9212398529;42.5614051819;17;42.4206694365;6;30.3627662659;42.2000007629;10;37.3152344227;
66;7;29.9330329895;41.5719451904;17;43.4814031124;6;29.5;44.2000007629;10;37.4381766319;
67;7;29.9448852539;44.5825614929;18;43.5424441099;6;29.5;44.6987838745;11;37.5606656075;
68;8;30.9567832947;46.5932502747;18;43.6037538052;6;29.5;44.7287940979;12;38.8437697887;
69;8;31.9687213898;45.6040077209;18;43.6652925014;6;30.7534370422;43.7210006714;13;39.9107005596;
70;8;30.3999996185;48.5826454163;20;43.7270202637;6;30.0340003967;45.1324119568;15;40.795452714;
71;8;30.9926757812;49.6257171631;20;45.5135296583;6;30.2123565674;46.1623420715;15;41.5334135294;
72;8;32.4335632324;49.0506591797;20;46.9381097555;6;32.2353820801;44.6962051392;16;42.0091120005;
73;8;31.7722816467;50.6049880981;20;48.0585702658;7;31.4999828339;45.8090820312;16;42.3058993816;
74;8;33.0260009766;49.017364502;17;49.9378025532;7;31.536649704;44.8320960999;16;42.6036934853;
75;8;32.5353660583;52.3188552856;17;50.492254734;7;28.3999996185;46.8554878235;16;42.9018909931;
76;8;33.5999984741;54.6188049316;18;50.8147050142;7;27.3999996185;49.8792533875;16;43.1998867989;
77;9;33.3221130371;53.4780197144;16;51.12172544;7;26.3999996185;51.7648048401;15;43.497081399;
78;9;32.5999984741;55.5039520264;16;51.3745752573;7;25.3999996185;52.9096374512;13;43.7928843498;
79;9;32.5999984741;56.8082199097;15;51.5386214256;7;24.3999996185;54.0538024902;13;45.0867216587;
80;9;32.2000007629;58.6811218262;15;51.7036286592;7;24.3999996185;56.1970214844;13;45.4380384684;
