Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;6.0;14.1000003815;4;23.0;1;9.0;10.0;4;20.0;
2;1;7.0;13.1000003815;6;23.0;1;9.0;10.0;5;20.0;
3;1;8.0;12.1000003815;6;23.0;1;9.0;10.0;5;20.0;
4;1;9.0;11.5;6;23.0;1;9.0;10.0;5;20.0;
5;1;9.60000038147;11.5;6;23.0;1;10.0;10.0;5;20.0;
6;1;10.6000003815;11.5;6;23.0;1;11.0;10.0;5;20.0;
7;2;11.6000003815;11.6999998093;5;24.0;1;11.0;10.0;5;20.3999996185;
8;2;12.1999998093;11.5;5;24.5824990273;1;11.1199998856;10.1999998093;5;20.7264003754;
9;2;12.3747501373;11.7299995422;5;25.0799144506;1;11.2179203033;10.3632001877;5;20.9903717041;
10;2;12.5239744186;11.9106416702;5;25.409558177;2;11.597111702;10.4951858521;4;23.0419120789;
11;2;12.6228685379;12.0;5;26.8187435865;2;11.9125738144;11.0209560394;4;24.004350543;
12;2;14.6320075989;12.6000003815;5;28.0131856203;2;12.2013053894;11.4571752548;4;24.8085255623;
13;2;16.6320075989;13.0788002014;5;29.0237898827;2;14.939573288;11.8107032776;5;25.4750021696;
14;2;18.6320075989;13.4505519867;5;29.8882951736;2;16.939573288;12.0916318893;5;26.0268363953;
15;2;19.8731536865;13.7328653336;5;30.644671917;2;18.0338420868;12.3113050461;5;26.4866900444;
16;2;20.9736480713;13.943564415;5;31.1296033859;2;19.0700531006;12.4808797836;5;26.6541694403;
17;2;22.0852661133;14.0;6;31.5402197838;2;20.1088237762;12.5;5;26.7922235727;
18;2;23.2084503174;14.0;4;31.9901740551;2;21.1502399445;12.5;7;26.9393253326;
19;2;23.5970516205;14.0;4;32.4793624878;3;22.0817985535;12.5;5;32.0611841679;
20;2;22.3999996185;15.0;4;33.006611824;3;23.1286945343;13.5;5;32.6754410267;
21;2;23.3999996185;14.0;5;33.569524765;3;24.1783885956;14.5;6;33.3152863979;
22;3;24.0708580017;14.0;5;34.1643762589;3;24.2308883667;14.8515987396;6;33.9769940376;
23;3;22.3999996185;15.0;5;34.7860922813;3;23.5;15.8287410736;5;34.6562349796;
24;3;23.3999996185;14.0;5;35.4283218384;3;23.5;16.0810985565;5;35.3481981754;
25;3;24.3999996185;14.0;5;36.0836248398;3;24.4048480988;15.4328155518;6;36.0477392673;
26;3;22.8250865936;15.0;4;36.7437639236;4;24.4680404663;15.6283740997;4;36.7495582104;
27;3;21.8250865936;15.0;4;37.4000911713;4;24.5336074829;16.6283740997;4;37.4483802319;
28;3;20.8250865936;15.0;3;38.0439891815;4;23.5;18.6283740997;3;38.139138937;
29;3;20.8250865936;16.0;3;38.6673202515;4;24.5;18.6283740997;3;38.8171372414;
30;3;20.6001968384;17.0;3;39.2628421783;4;23.5;20.2729377747;3;39.4781775475;
31;3;19.7788524628;18.0;3;39.8245382309;4;24.5;19.5658245087;3;40.1186537743;
32;3;18.9473609924;19.0;2;40.3478288651;4;23.5;20.8418121338;3;40.735604763;
33;3;18.104347229;20.0;2;40.829662323;4;24.5;20.0996360779;4;41.3267230988;
34;3;17.8488998413;21.0;2;41.2684803009;4;23.5;21.33852005;4;41.890335083;
35;3;17.9805450439;22.0;2;41.6640825272;4;23.5;22.5581645966;5;42.4253497124;
36;3;16.9805450439;21.0;2;42.0174245834;4;23.5;23.5722961426;5;42.9311962128;
37;3;16.9805450439;21.0;3;42.330373764;4;23.5;23.8771762848;5;43.407746315;
38;3;17.9805450439;22.0;3;42.605463028;4;24.5;22.0410995483;7;43.8552389145;
39;4;19.3816394806;23.5;2;43.8456554413;5;25.4059677124;21.2514076233;5;44.2742052078;
40;4;20.4536972046;24.0;2;44.0941390991;5;23.5;22.3825016022;5;44.6654052734;
41;4;20.8282413483;25.0;3;44.3153500557;5;24.5;25.3825016022;7;45.0270428658;
42;4;20.8946056366;26.0;3;44.3735535145;5;25.5;28.3825016022;7;45.2359538078;
43;4;21.9120674133;26.0;4;44.4171074629;5;25.6707859039;31.3825016022;8;45.4359588623;
44;4;22.5750007629;27.0;4;44.461841464;5;25.7307872772;34.3824996948;10;45.6266198158;
45;4;23.9385528564;28.0;5;44.5077478886;5;25.7879867554;36.3824996948;10;45.8076286316;
46;4;24.9523239136;29.0;5;44.5548160076;5;25.8422889709;36.5999984741;10;46.9788007736;
47;4;25.5750007629;30.0;5;44.6030313969;6;26.8936405182;37.5999984741;9;57.1800680161;
48;4;26.9809112549;29.0;6;44.6523760557;6;28.9420204163;39.5999984741;9;57.7726511955;
49;4;27.5750007629;29.7011871338;7;44.7028282881;6;30.311794281;41.5999984741;10;58.3310835361;
50;4;28.5750007629;29.7264137268;7;44.7543625832;6;31.3670063019;43.5999984741;10;58.8543127775;
51;4;29.4263076782;29.0;8;44.8069496155;6;32.4197120667;45.5999984741;10;59.3420313597;
52;4;29.4420852661;29.0;8;44.8605561256;6;33.0444564819;46.5999984741;11;59.7945969105;
53;4;29.4581680298;29.0;8;44.9151450396;7;33.1582756042;46.5999984741;9;60.2129275799;
54;4;28.9749984741;29.832572937;8;44.97067523;7;33.263835907;46.5999984741;10;60.5935194492;
55;4;28.9749984741;29.8603382111;9;45.0271017551;7;33.3600196838;46.5999984741;10;60.8582371473;
56;4;29.5081291199;29.0;9;45.0843759775;7;33.4232826233;46.5999984741;10;61.1010254622;
57;4;28.9749984741;29.9171886444;10;45.1424454451;7;33.4816932678;46.5999984741;10;61.3235383034;
58;4;29.5427322388;29.0;11;45.2012542486;7;33.5356216431;46.5999984741;11;61.5274972916;
59;4;29.5603752136;29.0;12;45.2607431412;7;33.5854568481;46.5999984741;11;61.6105561256;
60;4;28.9749984741;30.0;13;45.3208494186;7;33.608165741;46.5999984741;12;61.6651450396;
61;4;29.5962562561;29.0;13;45.3815076351;7;33.6245422363;46.5999984741;12;61.72067523;
62;4;28.9749984741;30.0;13;45.4426498413;7;33.6412010193;46.5999984741;13;63.511515975;
63;4;29.6327934265;29.0;12;45.5042052269;7;34.0809516907;47.2819976807;13;65.0140316486;
64;5;28.9749984741;30.0;12;45.5661010742;7;34.445186615;47.8335075378;12;66.2673490047;
65;5;28.9749984741;29.0;12;45.6282629967;7;34.7448272705;48.2732963562;13;67.3123707771;
66;5;29.6884803772;29.0;12;47.7278912067;7;34.9912834167;48.6209411621;13;67.9803600311;
67;5;30.3183670044;29.7000007629;12;49.4205436707;7;35.1441078186;48.7999992371;13;68.205873251;
68;5;28.6753120422;31.2291984558;13;50.7662491798;7;32.5183486938;50.7999992371;14;68.4197509289;
69;5;27.9480037689;32.6162643433;13;51.8314838409;7;31.5499992371;52.0098762512;15;68.5305814743;
70;5;27.1550102234;33.8922767639;13;52.5070924759;7;31.3999996185;53.0652885437;15;68.643683672;
71;5;26.515335083;35.0;13;52.9199864864;7;32.1931037903;52.7999992371;16;68.7588508129;
72;5;26.6000003815;34.0;14;53.2914237976;7;32.2276535034;53.7999992371;17;68.87585783;
73;5;25.6000003815;35.6700057983;15;53.4873056412;8;31.3999996185;56.7999992371;16;68.9944622517;
