Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;6.0;14.1000003815;4;23.0;1;9.0;10.0;4;20.0;
2;1;7.0;13.1000003815;4;23.0;1;9.0;10.0;5;20.0;
3;1;8.0;12.1000003815;4;23.0;1;9.0;10.0;5;20.0;
4;1;9.0;11.5;4;23.0;1;9.0;10.0;5;20.0;
5;1;9.60000038147;11.5;4;23.0;2;11.0;10.0;3;21.0;
6;1;10.6000003815;11.5;4;23.0;2;13.0;10.0;3;21.0900000334;
7;1;11.6000003815;11.5;4;23.0;2;14.0;10.0;2;21.5980186462;
8;1;11.8999996185;11.5;4;23.4599990845;2;14.4794054031;10.1999998093;2;22.0418490171;
9;1;12.0380001068;11.7299995422;4;23.8212833405;2;14.6125545502;10.3632001877;2;23.3017349243;
10;2;13.1463851929;12.1106414795;3;25.0;2;14.9905204773;10.9097137451;2;24.3994617462;
11;2;14.2000007629;12.0;3;26.3525007963;2;15.3198385239;11.3658018112;2;25.3481024504;
12;2;17.1463851929;12.6000003815;3;27.4840991497;2;17.3198394775;11.7372808456;2;26.1681330204;
13;2;19.1463851929;13.0788002014;3;28.4255627394;2;19.3198394775;12.0336990356;3;26.8832330704;
14;2;21.1463851929;13.4505519867;4;29.2146742344;2;20.5246925354;12.2662630081;3;27.5170819759;
15;3;22.6710681915;13.7328653336;4;29.8896877766;2;21.6068458557;12.446267128;3;27.923101902;
16;3;23.7471523285;13.943564415;5;30.2878723145;2;22.6964111328;12.5;3;28.2468910217;
17;3;24.8327465057;14.0;5;30.6073079109;2;23.793548584;12.5;3;28.5960328579;
18;3;25.1463851929;14.7821922302;5;30.9630148411;2;23.819480896;13.5;3;28.9701628685;
19;3;26.2889041901;14.0;5;31.3567101955;2;24.5;13.6910486221;4;29.3683638573;
20;3;26.4070129395;14.0;5;31.7895004749;2;25.5;12.5;4;29.7891087532;
21;3;26.5368499756;14.0;5;32.2616910934;2;25.9367332458;12.5;4;30.2302284241;
22;3;26.6785068512;14.0;5;32.7725958824;2;24.5;13.5;4;30.6889076233;
23;3;26.83177948;14.0;5;33.3203659058;3;24.5;14.2066726685;4;31.1617178917;
24;3;26.9961090088;14.0;5;33.9018626213;4;25.5;12.5;3;31.6446905136;
25;3;25.1705589294;15.0;5;34.5125956535;4;26.4934082031;12.5;3;32.1334280968;
26;3;24.3537788391;16.0;5;35.1467533112;4;26.6400279999;12.5;3;32.6232500076;
27;3;23.3999996185;15.0;6;35.7973399162;4;26.7869758606;12.5;3;33.1093654633;
28;3;22.3999996185;15.0;6;36.4564228058;4;26.9328098297;12.5;3;33.587059021;
29;3;22.3999996185;16.0;6;37.115480423;4;27.0761184692;12.5;3;34.0518712997;
30;3;21.3999996185;15.0;6;37.7658262253;4;25.0761184692;13.5;3;34.4997692108;
31;4;23.3999996185;16.5;5;39.3990592957;4;24.5;14.5;3;34.927280426;
32;4;25.3999996185;17.5;5;40.1375025511;4;23.5;13.5;3;35.3315906525;
33;4;24.7389984131;16.0;4;40.8600019217;4;23.5;13.5;3;35.7105960846;
34;4;24.7826290131;16.0;3;41.5627651215;4;24.5;14.5;3;36.0629110336;
35;4;24.8313179016;17.0;3;42.2435286045;4;23.5;13.5;3;36.3878383636;
36;4;23.8854999542;16.0;3;42.9015442133;4;23.5;13.5;3;36.6853075027;
37;4;23.3999996185;16.9093551636;3;43.5374419689;4;22.5;13.5;3;36.955786705;
38;4;23.0120754242;15.0;3;44.1530036926;4;24.5;15.5;4;37.2001886368;
39;4;25.0852775574;18.0;4;44.7508728504;4;26.5;17.5;4;37.4197692871;
40;4;27.1655654907;21.0;5;45.3342378139;4;28.2259311676;19.5;4;37.6160306931;
41;4;28.3999996185;24.0;5;45.9065136909;4;28.2848091125;21.5;5;37.7906322479;
42;4;30.7719535828;27.0;5;46.4710423946;5;29.3371887207;23.5;3;38.945318222;
43;4;31.9413127899;29.0;5;47.0308322906;5;28.3371887207;25.5;3;39.1699999571;
44;4;33.109249115;29.0;5;47.513862133;5;27.6881904602;27.5;4;39.3669109344;
45;4;31.9749984741;30.0;5;47.9289975166;5;26.9100723267;29.5;4;39.5942704678;
46;5;33.9749984741;30.0;5;49.3651270866;5;27.5;28.5;4;39.8558222055;
47;5;35.5095367432;31.0;5;49.8595995903;5;27.0567474365;29.5;4;40.1554293633;
48;6;35.9578781128;32.0;4;50.3703231812;5;27.5;28.5;4;40.4969480038;
49;6;35.7867431641;33.0;5;50.8934600353;5;27.2490844727;28.5;4;41.8840510845;
50;6;36.2680358887;34.0;5;51.4247092009;5;28.5;29.5;5;42.3400027752;
51;7;36.0772781372;34.5835533142;4;51.9594424963;5;31.4960002899;29.5;5;42.8475749493;
52;7;36.224281311;34.0;5;52.4928729534;5;32.6422119141;30.5;5;43.4083276987;
53;7;36.7478637695;34.0;5;53.0202367306;6;33.7043228149;31.5;5;44.0224622488;
54;7;36.5146255493;34.6524085999;5;53.5369780064;6;31.8823928833;33.5;5;44.6884782314;
55;7;37.0610923767;34.0;4;54.038921237;6;31.3999996185;34.0509490967;6;45.4028791189;
56;7;36.7909622192;34.7011871338;4;55.5224179029;6;30.3999996185;34.0614051819;6;46.1599760056;
57;7;37.9208755493;35.7264137268;4;56.0444517136;7;30.5;35.0719451904;4;46.9518487453;
58;7;39.4953346252;36.0;4;58.8958901167;7;30.8360176086;36.0825614929;4;47.7685067654;
59;7;40.6687698364;37.7000007629;6;62.3237371445;7;29.8360176086;35.0932502747;5;48.8557368517;
60;8;42.0043907166;40.2291984558;6;64.4620913267;7;29.8360176086;35.1040077209;6;51.3626204729;
61;9;43.0391235352;42.6162643433;5;66.2986787558;7;32.1360168457;33.6148300171;6;53.6157786846;
62;9;41.8892211914;44.8922767639;5;67.7220466137;7;32.3700180054;35.0157165527;7;56.6271752119;
63;9;42.477722168;46.8901863098;5;68.8584907055;8;35.0911407471;35.3239173889;6;59.4615819454;
64;9;42.117767334;47.9833869934;5;69.93014431;8;38.5376739502;37.5573959351;6;60.9781190157;
65;10;41.7171058655;49.7288513184;4;70.8049932718;8;41.2169914246;39.6586914062;6;62.2086303234;
66;10;40.8948440552;50.9724121094;4;71.6143211126;8;39.5044021606;42.6697769165;7;63.3258125782;
67;10;42.8158416748;47.8420829773;5;74.4097737074;8;38.4022216797;44.680896759;7;64.2165554762;
68;10;46.0175132751;48.9036865234;4;75.3570952415;8;38.6186141968;47.3270378113;8;64.9707641602;
69;11;49.2139587402;50.9686851501;3;76.3198798895;9;41.4784011841;46.680896759;6;65.6378281116;
70;11;47.8734512329;55.0371017456;3;77.2926751375;9;40.3853607178;48.680896759;7;66.2245122194;
71;11;47.7580299377;57.1089286804;3;79.127409935;9;40.8340911865;50.680896759;7;66.739320755;
72;11;47.8986434937;61.1841392517;3;79.9690411091;9;39.9781761169;52.680896759;8;67.1915053129;
73;11;47.44871521;62.0;3;80.8510704637;9;39.6261901855;55.680896759;9;67.5902918577;
74;11;48.1171112061;65.0;3;81.7713891268;10;39.7142524719;58.680896759;8;67.778501749;
75;11;47.2141532898;68.1954345703;5;83.727421701;10;39.4000015259;61.680896759;9;67.9275149107;
76;12;47.908000946;70.5170440674;6;84.6911432147;10;39.7503128052;64.6808929443;10;68.0793431997;
77;12;46.9205551147;72.6075515747;6;85.6866069436;11;39.7623748779;67.6808929443;10;68.2338708639;
78;12;46.3097114563;76.1419754028;8;86.7097383142;11;39.7746582031;70.6808929443;10;68.3909683228;
79;12;47.0652160645;78.7957611084;8;87.7561672926;11;39.7871513367;73.6808929443;13;68.5504926443;
80;12;47.744720459;79.8928833008;8;88.8212899566;11;39.7998504639;76.6808929443;13;68.7122879028;
81;12;48.3280944824;82.9915847778;7;89.9003354311;11;39.8127365112;79.6808929443;15;67.8761851788;
