Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;6.0;14.1000003815;4;23.0;1;9.0;10.0;4;20.0;
2;1;7.0;13.1000003815;6;23.0;1;9.0;10.0;5;20.0;
3;1;8.0;12.1000003815;6;23.0;1;9.0;10.0;6;20.0;
4;1;9.0;11.5;6;23.0;2;9.19999980927;10.0;5;21.0;
5;1;9.60000038147;11.5;6;23.0;2;10.3000001907;10.0;5;21.0900000334;
6;1;10.6000003815;11.5;6;23.0;2;11.3269996643;10.0;5;21.1871190071;
7;1;11.6000003815;11.5;6;23.0;2;11.3561353683;10.0;4;21.7036092281;
8;1;11.8999996185;11.5;6;23.4599990845;2;11.5110826492;10.1999998093;4;22.1564130783;
9;1;12.0380001068;11.7299995422;6;23.8212833405;2;11.6469240189;10.3632001877;4;22.557236433;
10;1;12.1463851929;11.9106416702;6;24.0;2;11.7671709061;10.4951858521;4;23.8035871983;
11;1;12.2000007629;12.0;6;25.2000007629;2;12.141076088;11.0209560394;4;24.8916251659;
12;2;15.1463851929;12.8000001907;5;27.1576004028;2;14.141076088;11.4571752548;4;25.8364036083;
13;2;17.1463851929;13.0788002014;5;27.9011039734;2;16.1410751343;11.8107032776;4;26.6592981815;
14;2;19.1463851929;13.4505519867;5;28.4657306671;2;16.9977893829;12.0916318893;4;27.3839819431;
15;2;21.1463851929;13.7328653336;5;28.88712883;2;17.2151947021;12.3113050461;4;28.0334718227;
16;2;23.1463851929;13.943564415;5;29.0;2;17.4100418091;12.4808797836;4;28.407397747;
17;2;24.4463844299;14.0;6;29.0;2;19.4090023041;12.5;4;28.7683298588;
18;2;25.4463844299;14.0;6;29.0;2;20.517282486;12.5;4;29.1538929939;
19;2;25.7000007629;14.0;6;29.0;2;21.6329517365;12.5;4;29.562889576;
20;2;25.7000007629;14.0;6;29.0;2;22.7556495667;12.5;4;29.9934945107;
21;3;25.7000007629;14.0;5;29.0;2;22.9980487823;12.5;6;30.4432339668;
22;3;25.7000007629;14.0;6;29.0;2;23.1329708099;12.5;6;30.9089989662;
23;3;25.7000007629;14.0;6;29.0;3;23.2726993561;12.5;5;31.3870959282;
24;3;25.7000007629;14.0;6;29.0;3;23.4161281586;12.5;6;31.8733391762;
25;3;25.7000007629;14.0;6;29.0;3;23.562002182;12.5;6;32.36317873;
26;3;25.7000007629;14.0;6;29.0;3;23.7089538574;12.5;6;32.8518595695;
27;3;25.7000007629;14.0;6;29.0;3;23.8555583954;12.5;6;33.3346033096;
28;3;25.7000007629;14.0;6;29.0;3;21.8555583954;13.5;7;33.8067913055;
29;3;25.7000007629;14.0;6;29.0;3;21.5;14.5;7;34.2641468048;
30;3;25.7000007629;14.0;6;29.0;3;21.5;15.5;7;34.7028827667;
31;3;25.7000007629;14.0;6;29.0;3;22.5;13.5;7;35.1198272705;
32;3;25.7000007629;14.0;6;29.0;3;23.5;12.5;7;35.5124940872;
33;3;25.7000007629;14.0;6;29.0;3;24.5;12.5;7;35.8791179657;
34;3;25.7000007629;14.0;6;29.0;3;24.7637367249;12.5;7;37.2186422348;
35;3;25.7000007629;14.0;7;29.0;3;25.8655929565;13.0;7;37.5606729984;
36;3;25.7000007629;14.0;7;29.0;3;24.8655929565;13.5;8;37.8759939671;
37;3;25.7000007629;14.0;7;29.0;3;25.8655929565;13.030295372;8;38.1652877331;
38;3;25.7000007629;16.0;7;29.0;3;24.1931228638;13.5;8;38.4296324253;
39;3;25.7000007629;18.0;7;29.0;3;23.8370552063;14.5;8;38.670401454;
40;3;25.7000007629;20.0;7;29.0;3;23.8467502594;15.5;8;38.8891712427;
41;3;25.7000007629;22.0;7;29.0;3;24.8566131592;18.5;9;39.0876369476;
42;3;25.7000007629;24.0;9;29.0;3;25.8666381836;21.5;9;39.2560760975;
43;3;25.7000007629;24.0;9;29.0;3;26.8768234253;23.5;10;39.2905418873;
44;3;25.7000007629;24.0;9;29.0;4;27.7871627808;25.5;9;39.3255085945;
45;3;25.7000007629;24.0;10;29.0;4;25.3999996185;28.5;9;39.3609591722;
46;3;25.7000007629;24.0;10;29.0;4;24.8082866669;29.5;9;39.3968753815;
47;3;25.7000007629;24.0;10;29.0;4;23.5;31.1984367371;9;39.4332377911;
48;4;25.7000007629;24.0;10;29.0;4;23.5;32.2166213989;10;39.4700255394;
49;4;25.3999996185;24.0;10;29.0;4;23.5;33.2350120544;10;39.5072168112;
50;4;25.7000007629;24.0;10;29.0;4;23.9521656036;33.5;11;39.5447884798;
51;4;25.7000007629;24.0;11;29.0;5;24.9634361267;31.5;6;54.5827163458;
52;5;25.7000007629;24.0;10;29.0;5;24.9748153687;33.5;6;55.3709751368;
53;5;25.7000007629;24.0;10;29.0;5;25.5;36.3104858398;6;57.0789129734;
54;6;25.7000007629;24.0;9;29.0;5;28.9978618622;35.5;6;57.7256692648;
55;6;25.7000007629;24.0;9;29.0;5;29.5;39.3491897583;9;58.2939352989;
56;6;25.7000007629;24.0;9;29.0;6;31.3332996368;41.5;9;58.7886886597;
57;6;25.7000007629;24.0;9;30.0;6;32.5;40.5;9;59.2165230513;
58;6;26.7000007629;25.0;9;30.0399999619;6;32.824344635;43.4081420898;9;59.584859252;
59;6;27.7000007629;26.0;10;30.0811839104;6;33.9754562378;43.5;11;59.9013118744;
60;6;28.7000007629;27.0;10;30.1235535145;6;35.0703964233;41.5;11;60.0795174837;
61;6;29.7000007629;28.0;10;30.1671074629;6;33.5431671143;43.4678153992;11;60.1407079697;
62;6;30.7000007629;29.0;11;31.6601831913;6;33.7926750183;44.0825614929;14;60.2020804882;
63;6;31.1274986267;30.3175926208;11;32.8151571751;6;35.1606254578;41.5;15;61.2635952234;
64;6;31.4526309967;30.8823928833;11;33.6893998384;6;34.8166732788;44.1040077209;15;63.3257676363;
65;6;31.6925888062;31.3066501617;11;35.3450969458;6;36.6709976196;44.6148300171;15;65.0337901115;
66;6;32.5353660583;33.1725463867;12;36.7277867794;6;36.7008056641;46.0157165527;18;66.434397459;
67;6;34.5999984741;35.3338928223;12;36.8265662789;7;38.0151290894;45.3239173889;17;67.5770727396;
68;6;35.9466133118;36.8116149902;12;36.9394298196;7;38.5728530884;46.5573921204;18;68.3458822966;
69;6;36.2119903564;38.855255127;13;38.0656519532;7;37.6270103455;47.6112709045;18;68.6604013443;
70;7;37.2019882202;41.9004898071;13;38.2295545936;7;36.7563209534;47.7859687805;19;68.9473990202;
71;7;37.5999984741;44.612449646;13;38.4058657885;7;36.1133499146;49.4816207886;20;69.09897995;
72;7;38.1229705811;46.3313140869;13;38.5939667225;8;36.5422401428;50.0904655457;21;69.2051993608;
73;7;38.5055618286;46.7877197266;14;38.7932575941;8;35.1270103455;50.3061180115;21;69.3115031719;
74;7;37.5999984741;50.7443389893;15;39.003151834;8;35.702381134;51.5600509644;21;69.4177950621;
75;7;38.5157966614;50.8213348389;15;39.2230694294;8;34.9000015259;53.5864257812;23;69.5239797831;
76;7;38.1087837219;52.5556106567;16;39.4524304867;9;34.9000015259;55.612903595;23;69.6299626827;
