Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;6.0;14.1000003815;4;23.0;1;9.0;10.0;4;20.0;
2;1;7.0;13.1000003815;6;23.0;1;9.0;10.0;5;20.0;
3;1;8.0;12.1000003815;6;23.0;1;9.0;10.0;6;20.0;
4;1;9.0;11.5;6;23.0;1;9.0;10.0;6;20.0;
5;1;9.60000038147;11.5;6;23.0;1;10.0;10.0;6;20.0;
6;1;10.6000003815;11.5;6;23.0;1;11.0;10.0;6;20.0;
7;1;11.6000003815;11.5;6;23.0;1;11.0;10.0;6;20.3999996185;
8;1;11.8999996185;11.5;6;23.4599990845;1;11.1199998856;10.1999998093;6;20.7264003754;
9;1;12.0380001068;11.7299995422;6;23.8212833405;1;11.2179203033;10.3632001877;6;20.9903717041;
10;1;12.1463851929;11.9106416702;6;24.0;1;11.2971115112;10.4951858521;6;22.0419120789;
11;1;12.2000007629;12.0;6;25.2000007629;2;12.6125736237;11.0209560394;5;23.9143505096;
12;1;14.1463851929;12.6000003815;6;26.1576004028;2;14.6125736237;11.4571752548;5;24.6514065266;
13;2;16.1463851929;13.2788000107;5;27.9011039734;2;16.6125736237;11.8107032776;5;25.2438547611;
14;2;18.1463851929;13.4505519867;5;28.673230648;2;18.2549781799;12.0916318893;5;25.7143762112;
15;2;19.5086345673;13.7328653336;5;29.3426795006;2;19.3867835999;12.3113050461;5;26.0852768421;
16;2;20.5830497742;13.943564415;5;29.750946641;2;19.8255825043;12.4808797836;4;26.1558350325;
17;2;21.6716690063;14.0;6;30.1011192799;2;21.7335338593;12.5;4;26.1887089014;
18;2;22.7767219543;14.0;6;30.5139656067;2;22.743396759;12.5;4;26.2221269608;
19;2;23.1541900635;14.0;6;30.9975528717;2;23.7534217834;12.5;5;26.2560760975;
20;2;22.3999996185;14.899266243;6;31.5596673489;2;24.7636070251;12.5;5;26.2905418873;
21;2;23.3999996185;14.0;7;32.2071828842;2;24.8871631622;12.5;5;26.3255085945;
22;3;23.6621551514;14.0;6;32.9452414513;2;24.8976516724;12.5;5;26.3609591722;
23;4;23.8835716248;14.0;5;33.7762775421;2;24.9082870483;12.5;5;26.3968753815;
24;4;24.1328830719;14.0;5;34.698964119;2;24.9190635681;12.5;5;26.4332377911;
25;4;22.3999996185;15.0;3;35.7072277069;2;24.5;12.9299716949;6;26.4700255394;
26;4;21.3999996185;15.0;3;36.7895364761;3;24.5;13.2350130081;5;26.5072168112;
27;4;21.3999996185;16.0;3;37.9287014008;3;24.9521656036;12.5;6;26.5447884798;
28;4;21.378610611;17.0;3;39.1024026871;3;24.9634361267;12.5;6;26.5827163458;
29;4;20.73072052;18.0;3;40.2845420837;3;24.5;13.2913579941;5;26.6209751368;
30;4;20.0853614807;19.0;3;41.4473304749;3;24.9862937927;12.5;5;26.6595385075;
31;4;19.4341983795;20.0;2;42.5638179779;3;24.9978618622;12.5;3;26.6983793974;
32;4;18.7691459656;21.0;3;43.6104001999;3;24.5;12.5;3;26.7374696732;
33;4;18.6831207275;22.0;3;44.5688171387;3;24.5;12.5;3;26.7767804861;
34;4;18.9706459045;23.0;3;45.4272785187;3;24.5;12.5;3;26.8162822723;
35;4;19.2281837463;24.0;3;46.1806106567;3;24.5;12.5;3;27.8559447527;
36;4;19.4541835785;25.0;3;46.8295478821;3;25.5;12.5;3;27.9157372713;
37;4;19.6488647461;26.0;3;47.3794555664;3;26.5;12.5;3;27.9758244753;
38;4;19.8138370514;27.0;3;48.8388538361;3;26.5;12.5;5;28.0361689329;
39;4;21.9516563416;25.5;4;49.3030042648;4;26.5;15.5;3;43.0967320204;
40;4;22.0654010773;26.0;4;49.7040451765;4;27.5;19.5;3;43.9074752331;
41;5;23.51121521;27.7000007629;4;51.0242146254;4;28.5;23.5;3;44.6377340555;
42;5;25.2250003815;26.3371086121;4;51.1290287971;4;28.5;27.5;4;45.2866353989;
43;5;26.638710022;28.3371086121;5;51.2410193682;5;28.5;31.5;3;45.8566637039;
44;5;27.6723060608;30.3371086121;5;51.3604347706;5;28.5;32.5;4;46.3527917862;
45;5;28.2250003815;32.3371086121;6;51.4874911308;5;28.5;33.5;4;46.7816103697;
46;5;29.2250003815;34.3371086121;7;51.6223640442;5;28.5;34.5;4;47.1505380869;
47;5;30.2250003815;35.7000007629;8;51.7651810646;5;28.5;35.5;5;47.4671885967;
48;5;31.2250003815;34.7000007629;9;51.9160137177;5;28.5;36.5;5;47.6451989412;
49;5;32.2249984741;34.7000007629;9;52.0748689175;5;28.5;37.5;5;47.7058022022;
50;5;32.625;34.7000007629;10;52.2416813374;5;28.5;38.5;5;47.7661980391;
51;5;32.625;34.7000007629;10;52.4163062572;5;28.5;39.5;5;47.8263500929;
52;5;32.625;34.7000007629;10;52.5985133648;5;28.5;40.5;5;47.8862229586;
53;5;32.625;34.7000007629;10;53.7879817486;5;28.5;41.5;6;47.9457817078;
54;5;33.625;35.7000007629;11;54.0042967796;5;28.5;42.5;8;48.0049926043;
55;6;34.625;36.7000007629;11;54.2271442413;5;29.2795581818;43.5;8;48.0638228655;
56;6;34.625;37.7000007629;11;54.4559141397;5;29.2904834747;44.5;8;48.1222407818;
57;6;34.625;38.7000007629;11;54.6899052858;5;28.5;46.5;9;48.1802159548;
58;6;34.625;39.7000007629;11;54.9283325672;5;29.3119239807;45.7999992371;10;48.2377189398;
59;6;34.625;40.2509498596;11;55.1703356504;5;28.5;46.7999992371;10;48.2947218418;
60;6;34.625;40.2614059448;11;55.4149904251;5;28.5;47.1879615784;10;48.3511977196;
61;6;34.625;40.2719459534;12;56.6613233089;5;29.3429718018;45.7999992371;11;50.0052200556;
62;7;35.625;41.2825622559;11;56.9583268166;5;29.6614322662;46.6990013123;14;51.3443518877;
63;7;36.625;41.5932502747;13;59.6408027411;5;29.9137687683;47.4218864441;14;52.4137040377;
64;7;35.0449981689;45.0302581787;16;61.8572158813;5;30.1103134155;47.9933929443;14;53.2604892254;
65;7;36.3625183105;45.5972442627;16;63.6780860424;5;30.2618217468;48.4394302368;13;53.7660712004;
66;7;37.5947570801;47.0228652954;17;65.1806554794;5;29.3999996185;49.7000007629;13;53.8470820189;
67;7;35.7603683472;48.3381996155;18;66.265427351;5;29.3999996185;50.2857246399;13;53.927265048;
68;8;34.8250007629;49.486000061;18;66.8936189413;5;30.3688316345;48.7000007629;13;54.0065529346;
69;8;33.8250007629;50.5268249512;17;67.4437510967;5;29.3999996185;49.7000007629;15;54.0848815441;
70;8;32.8250007629;51.5683784485;18;67.9925782681;5;27.3999996185;51.3714637756;16;54.1621907949;
71;8;31.8250007629;52.6106452942;19;68.5378166437;5;26.3999996185;52.3991622925;16;54.238424778;
72;8;31.6000003815;53.6536140442;20;69.0774222612;5;25.3999996185;53.4263763428;17;54.3135313988;
73;9;31.6000003815;55.6860809326;19;69.6096297503;5;24.3999996185;55.4263763428;18;54.3874627352;
74;9;31.6000003815;56.6920509338;21;70.132971406;5;23.3999996185;57.4263763428;18;54.4601755142;
