Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;6.0;14.1000003815;4;23.0;1;9.0;10.0;4;20.0;
2;1;7.0;13.1000003815;4;23.0;1;9.0;10.0;5;20.0;
3;1;8.0;12.1000003815;4;23.0;1;9.0;10.0;5;20.0;
4;1;9.0;11.5;4;23.0;1;9.0;10.0;5;20.0;
5;1;9.60000038147;11.5;4;23.0;1;10.0;10.0;5;20.0;
6;1;10.6000003815;11.5;4;23.0;1;11.0;10.0;5;20.0;
7;2;11.6000003815;11.6999998093;3;24.0;2;11.3000001907;10.0;4;21.3999996185;
8;2;12.1999998093;11.5;3;24.4599990845;2;11.4200000763;10.1999998093;4;21.7264003754;
9;2;12.3380002975;11.7299995422;3;24.8212833405;2;11.5179204941;10.3632001877;4;21.9903717041;
10;2;12.4463853836;11.9106416702;3;25.0;2;11.597111702;10.4951858521;4;23.0719120502;
11;2;12.5000009537;12.0;4;26.2400007248;2;11.9215736389;11.0209560394;4;23.9749414921;
12;2;14.4583854675;12.6000003815;4;27.2387843132;2;13.9215736389;11.4571752548;4;24.7131726742;
13;2;16.4583854675;13.0788002014;4;28.0246574879;2;15.9215736389;11.8107032776;5;25.3067810535;
14;2;18.4583854675;13.4505519867;5;28.63283813;2;16.94962883;12.0916318893;5;25.7784451246;
15;2;19.4965171814;13.7328653336;5;29.098970294;2;17.9593238831;12.3113050461;5;26.1504684687;
16;2;20.5099372864;13.943564415;6;29.2577478886;2;18.9691867828;12.4808797836;5;26.2221269608;
17;2;21.5237102509;14.0;5;29.3048160076;2;19.9792118073;12.5;5;26.2560760975;
18;2;22.5378303528;14.0;5;29.3530313969;2;20.989397049;12.5;5;26.2905418873;
19;2;22.8059082031;14.0;5;29.4023760557;2;21.8871631622;12.5;6;26.3255085945;
20;2;22.8207130432;14.0;6;29.4528282881;2;21.8976516724;12.5;6;26.3609591722;
21;4;22.8358478546;14.0;2;39.5043625832;2;21.9082870483;12.5;6;26.3968753815;
22;4;23.3999996185;14.4513092041;2;39.956949234;2;21.9190635681;12.5;6;26.4332377911;
23;4;24.8670845032;14.0;2;40.384955883;2;21.9299716949;12.5;7;26.4700255394;
24;4;25.8831672668;14.0;2;40.787083745;2;21.9410076141;12.5;7;26.5072168112;
25;4;26.3999996185;14.49954319;2;41.1627099514;2;21.9521656036;12.5;7;26.5447884798;
26;4;25.9162025452;15.0;2;41.5118200779;2;21.9634361267;12.5;7;26.5827163458;
27;4;25.9331302643;16.0;2;41.8349186182;2;21.9748153687;12.5;7;26.6209751368;
28;4;25.9503116608;17.0;2;42.1329334974;2;21.9862918854;12.5;6;26.6595385075;
29;4;25.4759521484;18.0;2;42.4071153402;2;21.9978618622;12.5;5;26.6983793974;
30;4;24.5905151367;19.0;2;42.6589403152;2;21.5;12.5;5;26.7374696732;
31;4;23.6949119568;20.0;2;42.8900251389;3;22.0212402344;12.5;4;26.7767804861;
32;4;22.7898826599;21.0;2;43.1020553112;3;21.5;13.3883905411;4;26.8162822723;
33;4;22.4761981964;22.0;3;43.1926498413;3;22.044883728;12.5;4;26.8559447527;
34;4;23.5077953339;23.5;3;44.2542052269;3;22.0567836761;12.5;4;26.8957372904;
35;4;24.5262622833;24.0;3;44.3661010265;3;22.0687217712;12.5;4;26.9356285334;
36;4;24.8598308563;25.0;3;44.4802379608;3;21.5;13.4678144455;4;26.9755871296;
37;4;24.8940696716;26.0;3;44.5965646505;3;22.0926761627;12.5;5;27.015581131;
38;4;24.9289703369;27.0;3;44.7150241137;3;22.104675293;12.5;5;27.0555787086;
39;4;25.6009235382;25.60597229;3;44.8355526924;3;21.5;13.5;6;27.0955479145;
40;4;27.0006656647;27.60597229;3;44.9580798149;3;22.1286640167;12.5;7;27.135456562;
41;4;28.0374221802;29.60597229;4;45.0825282335;3;21.5;13.5;7;27.17527318;
42;4;29.0747585297;31.60597229;6;45.2088142633;3;22.1525821686;15.5;7;27.2149660587;
43;4;30.1126441956;33.60597229;6;45.3368467093;3;22.1644897461;17.5;8;27.2545039654;
44;4;31.1510543823;35.0;8;45.4665275812;3;22.1763515472;19.5;8;27.293856144;
45;4;32.189956665;34.0;8;45.5977518559;3;22.1881561279;21.5;8;27.3329925537;
46;4;33.2293243408;34.0;10;45.730407238;3;22.1998977661;22.5;10;27.3718836308;
47;5;34.6691207886;35.0;9;46.8643746376;3;22.2115650177;22.5;10;27.4105007648;
48;5;34.7920379639;37.0;9;47.0395281315;3;22.2231502533;22.5;9;27.4488155842;
49;5;34.5620002747;39.4997634888;10;47.2169185877;3;22.2346439362;22.5;10;27.4868011475;
50;6;34.25;40.5678710938;7;67.3964083195;3;22.2460403442;22.5;10;27.5244314671;
51;6;35.8617744446;41.6168022156;8;68.7778507471;3;22.2573299408;22.5;10;27.5616812706;
52;7;36.25;44.2289161682;7;69.978687644;3;21.5;23.5;10;27.5985264778;
53;7;36.2742347717;44.6734848022;6;71.0039155483;3;22.2795581818;22.5;10;27.6349442005;
54;7;35.6273231506;45.7011489868;7;71.8686182499;3;22.2904834747;22.5;10;28.6709127426;
55;7;37.25;45.8378143311;7;72.5935344696;3;23.3012733459;23.5;11;28.7364115715;
56;7;35.6559066772;47.228427887;7;73.2012764215;3;24.3119239807;24.5;11;28.8020124435;
57;7;36.013168335;47.4823379517;8;73.6981698275;3;24.3224258423;25.5;11;28.8676905632;
58;7;35.25;46.7264137268;9;74.8884494305;3;24.3327770233;26.5;12;28.9334211349;
59;7;37.6165351868;47.0;9;78.0501531363;3;24.3429718018;27.5;12;28.9991794825;
60;7;37.8660430908;47.7000007629;9;80.6373567581;3;24.3530044556;28.3090839386;12;29.0649410486;
61;7;34.4708251953;51.548324585;14;82.7432466745;3;24.3628692627;28.3320960999;13;29.1306812763;
62;7;36.5624542236;50.6162643433;14;84.4672363997;3;24.3725662231;28.3554878235;14;29.1963756084;
63;7;37.9905891418;52.8922767639;14;85.5516830683;3;23.5;29.3792533875;15;29.2619998455;
64;7;36.6999969482;56.0;14;86.1254495382;3;23.5;29.8891086578;14;29.3255085945;
65;7;36.340045929;58.7028579712;17;86.7099306583;3;24.3999996185;28.4278564453;14;29.3609591722;
66;8;35.6999969482;60.8760528564;16;87.3035732508;3;24.3999996185;28.452671051;16;29.3968753815;
67;8;36.6999969482;61.2561950684;17;87.9047152996;3;24.3999996185;28.4778137207;16;29.4332377911;
68;8;36.4514694214;62.2056694031;20;88.5116056204;3;24.3999996185;28.5032653809;16;29.4700255394;
69;8;36.028755188;64.3745422363;21;89.122428298;3;24.3999996185;28.5290184021;16;30.567216754;
70;8;36.2782211304;62.6297149658;22;89.7353289127;3;24.7179985046;29.0550518036;17;31.4441531897;
71;8;35.6999969482;64.7543792725;23;90.3484385014;3;24.0340003967;30.4713516235;18;32.1352616549;
72;8;36.6999969482;66.8780822754;22;90.9599034786;3;24.2123565674;31.3841743469;15;32.6763905287;
73;7;37.6999969482;68.8212203979;22;91.5679092407;4;25.3166236877;30.0444259644;12;32.9525532722;
74;8;35.6999969482;71.0006790161;22;92.1707074642;4;25.3879051208;30.1616764069;11;33.0476053953;
75;8;35.6999969482;70.17527771;22;92.7666358948;4;25.4047679901;30.1888656616;10;33.1419837475;
76;8;33.6999969482;72.3444747925;23;93.3541388512;4;24.3999996185;31.2162284851;9;33.2356129885;
77;8;32.6999969482;74.5077667236;23;93.9317800999;4;22.3999996185;32.9731636047;10;33.3284211159;
78;9;32.6999969482;73.6647796631;22;94.4982569218;3;21.3999996185;34.0274658203;11;33.4203392267;
79;9;32.6999969482;72.8151626587;22;95.0524053574;3;20.3999996185;35.0813598633;12;33.511302352;
80;9;30.6999988556;74.958694458;23;95.5932044983;3;19.3999996185;36.1347961426;10;33.6012486219;
