Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;6.0;14.1000003815;4;23.0;2;9.19999980927;10.0;3;21.0;
2;1;7.0;13.1000003815;6;23.0;2;9.19999980927;10.0;3;21.0599999428;
3;1;8.0;12.1000003815;6;23.0;2;9.21199989319;10.0;3;21.1229639053;
4;1;9.0;11.5;6;23.0;2;9.22459316254;10.0;3;21.1889609098;
5;1;9.60000038147;11.5;6;23.0;2;10.3566884995;10.0;3;21.2580518723;
6;1;10.6000003815;11.5;6;23.0;2;11.377415657;10.0;3;21.3302885294;
7;1;11.6000003815;11.5;6;23.0;2;11.3990869522;10.0;3;21.8190145493;
8;1;11.8999996185;11.5;6;23.4599990845;2;11.5457038879;10.1999998093;3;22.2388005257;
9;1;12.0380001068;11.7299995422;6;23.8212833405;2;11.6716403961;10.3632001877;3;22.6008902788;
10;1;12.1463851929;11.9106416702;6;24.0;2;11.7802667618;10.4951858521;3;23.7875448465;
11;1;12.2000007629;12.0;6;25.2000007629;2;12.1362638474;11.0209560394;3;24.8040741682;
12;2;14.1463851929;13.0;5;27.1576004028;2;14.1362628937;11.4571752548;2;25.6643919945;
13;2;16.1463851929;13.0788002014;5;27.9011039734;2;16.1362628937;11.8107032776;2;26.3888099194;
14;2;18.1463851929;13.4505519867;5;28.4657306671;2;17.2742366791;12.0916318893;2;27.0000665188;
15;2;19.4463844299;13.7328653336;5;28.88712883;2;18.3258094788;12.3113050461;2;27.5204386711;
16;2;20.4463844299;13.943564415;5;29.0;2;19.3801765442;12.4808797836;3;27.7490785122;
17;2;21.4463844299;14.0;6;29.0;3;20.437297821;12.5;3;27.9484119415;
18;2;22.4463844299;14.0;6;29.0;3;21.4970970154;12.5;3;28.156321764;
19;2;22.6999988556;14.0;6;29.0;3;22.4468955994;12.5;3;28.3723301888;
20;2;22.6999988556;14.0;6;29.0;3;22.5116996765;12.5;3;28.5958371162;
21;2;22.6999988556;14.0;6;29.0;3;22.5787506104;12.5;3;28.8261203766;
22;2;22.6999988556;14.0;6;29.0;3;22.6478366852;12.5;3;29.0623402596;
23;2;22.6999988556;14.0;7;29.0;3;22.7187023163;12.5;3;29.303548336;
24;2;22.6999988556;14.0;7;29.0;3;22.7910652161;12.5;4;29.5486979485;
25;2;22.3999996185;14.5;7;29.0;3;22.8646087646;12.5;4;29.796661377;
26;2;22.3999996185;14.6999998093;7;29.0;3;22.938999176;12.5;4;30.0462479591;
27;2;22.3999996185;14.6999998093;6;29.0;3;23.013874054;12.5;4;30.2962265015;
28;2;22.3999996185;14.6999998093;5;29.0;4;23.0888671875;12.5;3;30.5453491211;
29;2;22.3999996185;14.6999998093;5;29.0;4;21.5;13.5;3;30.7923750877;
30;3;22.3999996185;14.6999998093;4;29.0;4;21.5;14.5;3;31.0360965729;
31;3;22.3999996185;14.6999998093;3;29.0;4;20.5;13.5;3;31.2753615379;
32;3;22.3999996185;14.6999998093;4;29.0;4;20.5;13.5;3;31.5090961456;
33;3;22.3999996185;14.6999998093;4;29.0;4;21.5;14.5;3;31.736322403;
34;3;22.3999996185;14.6999998093;4;29.0;4;20.5;13.5;3;31.9561743736;
35;3;22.3999996185;14.6999998093;4;29.0;4;20.5;13.5;3;32.1679081917;
36;3;22.3999996185;14.6999998093;4;29.0;4;19.5;13.5;4;32.3709101677;
37;3;22.3999996185;14.6999998093;4;29.0;4;19.5;14.5;4;32.5646982193;
38;3;22.3999996185;14.6999998093;4;30.0;4;18.5;13.5;4;32.7489213943;
39;3;23.3999996185;15.1999998093;5;30.0299999714;4;17.5;13.5;4;32.9233555794;
40;3;24.3999996185;14.6999998093;5;30.0605909824;4;17.5;13.5;4;33.0878953934;
41;3;24.3999996185;15.2302951813;5;30.091766119;4;16.5;13.5;4;33.2425441742;
42;3;25.0275287628;18.2302970886;6;30.1235172749;4;16.5;13.5;4;34.3874034882;
43;3;25.0370540619;21.2302970886;5;30.1558350325;4;19.5;16.5;4;34.5626583099;
44;3;24.3999996185;24.2302970886;5;30.1887089014;4;22.5;19.5;4;34.7297511101;
45;3;24.3999996185;27.2302970886;6;30.2221269608;4;24.0945701599;22.5;4;34.8890001774;
46;4;24.7666378021;29.7000007629;5;30.2560760975;4;25.4666996002;25.5;4;35.0407685041;
47;4;24.7768230438;29.7000007629;6;30.2905418873;4;26.1620979309;27.5;5;35.1854504347;
48;4;24.7871627808;29.7000007629;6;30.3255085945;4;26.5556354523;27.5;5;35.2577478886;
49;4;24.7976531982;29.7000007629;6;30.3609591722;4;26.5773239136;27.5;5;35.3048160076;
50;4;24.8082866669;29.7000007629;7;30.3968753815;4;26.2000007629;28.1524085999;6;35.3530313969;
51;4;24.8190612793;29.7000007629;7;30.4332377911;4;26.6059093475;27.5;7;35.4023760557;
52;5;24.3999996185;30.4166202545;6;30.4700255394;4;26.2000007629;28.2011871338;8;35.4528282881;
53;6;24.3999996185;30.4350128174;5;30.5072168112;4;26.2000007629;28.2264137268;8;35.5043625832;
54;6;24.8521652222;29.7000007629;5;30.5447884798;4;26.6513080597;27.5;8;35.5569496155;
55;6;24.8634357452;29.7000007629;5;30.5827163458;4;26.6670837402;27.5;8;35.6105561256;
56;6;24.8748149872;29.7000007629;5;30.6209751368;4;26.6831665039;27.5;8;36.6651450396;
57;6;24.3999996185;30.5104885101;5;30.6595385075;5;28.2000007629;30.332572937;9;37.7606751919;
58;6;24.8978614807;29.7000007629;5;30.6983793974;5;30.2000007629;32.3603363037;9;37.8882856369;
59;6;24.9095134735;29.7000007629;6;30.7374696732;5;31.0421295166;33.5;11;38.0185204744;
60;6;24.9212398529;29.7000007629;6;30.7767804861;5;30.5181770325;36.4171905518;12;38.1513190269;
61;6;24.9330329895;29.7000007629;6;30.8162822723;5;31.0952644348;37.5;12;38.2866129875;
62;6;24.9448852539;29.7000007629;6;30.8559447527;6;31.1224308014;38.1059188843;7;48.4243260622;
63;6;24.9567832947;29.7000007629;8;30.8957372904;6;31.8297424316;38.5;8;48.9643739462;
64;6;24.9687213898;29.7000007629;9;30.9356285334;7;33.4714508057;39.5;8;49.4810657501;
65;6;24.3999996185;30.6678161621;9;30.9755871296;7;32.8710708618;40.5;9;49.9730407;
66;7;25.9926757812;30.7000007629;9;33.4827145338;7;33.550151825;41.5;9;51.8152911663;
67;7;27.4335632324;32.4262504578;9;34.6952886581;7;33.9675445557;43.0;8;53.3985385895;
68;7;29.0857810974;34.9824104309;8;36.6271116734;7;34.3169250488;44.3899993896;10;54.7567036152;
69;7;30.360666275;36.6162643433;8;37.2652619481;7;34.6087036133;45.6872596741;10;55.9260526896;
70;7;30.8376750946;38.8922767639;8;37.5776724219;8;34.8537139893;46.9097442627;8;56.7927831411;
71;7;30.9164905548;40.0;8;37.6846236587;8;34.1942672729;48.0;10;57.442530632;
72;7;30.9331970215;41.0;9;37.800769031;8;35.1255874634;49.0;10;58.0540548563;
73;7;29.6000003815;43.2696380615;9;38.9253733158;8;34.7764663696;50.3786392212;10;58.537853837;
74;7;32.946434021;42.9297485352;10;38.9827513099;8;34.8287696838;50.5220947266;11;59.0012972355;
75;8;35.2401161194;43.9615631104;9;39.0547617078;10;34.8816871643;50.6472625732;9;59.446269989;
76;8;35.3331108093;45.9940299988;10;39.1400518417;10;32.9351196289;53.6598014832;9;60.7348206043;
77;8;37.2848014832;46.027130127;11;39.2373790145;10;32.9889678955;56.65990448;8;61.0865767002;
78;9;37.9710388184;50.0608482361;11;40.3455981016;10;34.0431289673;59.65990448;9;61.444213748;
79;9;40.7286911011;52.0;11;40.4386517406;10;33.7654190063;63.65990448;9;61.8072320223;
80;9;40.3242912292;56.0;12;40.5430616736;10;33.8168869019;67.65990448;10;62.1751043797;
81;10;40.304359436;59.1654815674;11;40.6576701701;10;33.8688545227;71.65990448;10;63.5472804308;
82;10;40.2864265442;62.2014350891;11;40.7814083099;10;34.9212417603;75.65990448;11;63.9631890059;
83;10;40.2702827454;63.4486732483;13;40.9132870138;11;35.9739761353;79.65990448;8;64.3834273815;
84;10;40.2557525635;64.1299362183;14;41.0523892939;11;34.7339782715;83.65990448;11;64.8073962927;
85;10;40.2426795959;64.19581604;15;41.1978639662;12;36.0051994324;88.2889022827;10;65.234485507;
86;10;40.2309112549;64.2624359131;15;41.348918587;12;36.7619628906;90.3500747681;12;65.6640765667;
87;10;40.2203216553;64.3296356201;15;42.5048148632;13;39.6147384644;87.3500747681;11;66.0955454111;
88;10;41.2107887268;65.3972549438;16;42.6848632693;13;40.4211120605;87.3500747681;12;66.5282669067;
89;10;42.2022094727;66.4651565552;16;42.8686162829;13;40.4992752075;87.3500747681;13;66.9616172314;
90;10;42.1944885254;67.533203125;17;43.0554653406;13;40.5764083862;87.3500747681;14;67.394977212;
91;10;42.187538147;68.601272583;18;43.2448399961;14;40.6523971558;87.3500747681;9;92.8277350664;
92;10;42.1812858582;69.6692352295;17;43.4362049699;14;42.5552520752;82.3500747681;9;96.0092892647;
93;10;42.1756591797;69.7369918823;17;43.6290586591;15;43.6640853882;79.3500747681;9;98.7284247875;
94;10;42.1705932617;69.8044204712;19;43.8229300082;15;43.7722473145;77.3500747681;9;100.946349621;
95;11;42.1660308838;69.8714294434;18;44.0173767507;15;43.8796005249;77.3500747681;10;102.698144078;
96;11;42.1619300842;69.9379196167;19;44.2119854689;15;43.986000061;77.3500747681;11;104.061706543;
97;11;42.1582374573;70.0038146973;21;44.406368494;15;44.0913276672;78.5999984741;13;105.126650572;
98;11;42.1549110413;70.0690231323;22;44.6001632512;15;44.1954574585;80.5999984741;13;105.791356683;
99;11;41.1519203186;70.5242004395;23;44.7930312455;15;44.2982635498;82.5999984741;13;107.198858619;
100;11;40.5041847229;71.2202224731;23;44.9846579432;15;45.3996505737;84.5999984741;14;107.660916686;
101;12;39.5294036865;72.253868103;22;46.1747506857;16;46.4995002747;86.5999984741;13;108.120058775;
102;12;40.1446266174;75.286567688;23;46.663038522;17;46.5977210999;90.5999984741;13;108.547576785;
103;12;42.1426620483;79.318321228;23;47.2197209597;17;46.6857147217;92.6999969482;13;108.941301346;
104;12;43.1408958435;83.9737167358;24;47.8534822166;17;46.7628326416;94.6999969482;14;109.334129691;
105;12;45.1393051147;88.0204162598;24;48.6204497516;18;46.838973999;95.6999969482;13;109.725679994;
106;12;45.5422439575;92.0666885376;25;49.5497492254;18;46.914024353;96.6999969482;14;111.422829151;
107;13;45.9368629456;95.1124649048;22;52.4592030048;18;47.3052406311;97.6999969482;14;113.171416998;
108;14;45.1406555176;100.561531067;20;54.8755691946;18;47.7047729492;98.6999969482;15;114.962725401;
109;14;46.1448287964;106.027816772;20;57.6297222376;19;46.374786377;101.699996948;14;116.787280798;
110;14;46.1491165161;111.509597778;19;60.7427302897;19;46.6548843384;104.699996948;14;119.63509059;
111;14;46.1535186768;117.004844666;19;65.2165451944;19;48.6242904663;105.699996948;14;122.555896997;
112;14;47.1580352783;123.25592804;19;69.0862048566;19;51.9368896484;106.699996948;14;125.542393923;
113;14;49.1626739502;125.837905884;19;74.2382126451;20;55.0724334717;109.699996948;13;128.587577701;
114;14;51.1674308777;126.936462402;19;79.6467262208;20;57.129447937;114.699996948;14;130.684946895;
115;14;55.1723136902;131.038619995;18;84.2175150514;20;58.5134277344;119.699996948;12;133.768666506;
116;14;60.177318573;129.144424438;22;88.7807433903;20;59.8854141235;124.949996948;12;135.890720248;
117;14;59.9966583252;133.746170044;22;93.2466724217;20;61.243637085;129.949996948;12;137.986835957;
118;14;61.2264785767;138.859283447;20;97.5528355539;20;61.5866317749;134.949996948;14;140.050665379;
119;14;61.2715530396;142.97605896;21;101.66408965;20;61.9132995605;139.949996948;14;142.076662779;
120;14;61.3188362122;146.096466064;23;105.56384632;20;62.2228317261;144.949996948;15;144.060055614;
121;14;60.9366836548;152.220458984;24;109.242680758;20;62.514755249;149.949996948;16;145.996799469;
122;14;61.2101135254;155.347976685;24;112.690324008;20;62.7888641357;154.231811523;17;148.883531094;
123;14;65.042678833;155.126983643;26;115.863062739;20;64.0452270508;158.579879761;17;150.777516484;
124;14;66.0991592407;157.430892944;28;118.518068671;20;66.2841186523;162.714538574;19;152.619577527;
125;14;68.1579742432;160.619476318;29;120.993486673;20;65.5059890747;166.135253906;21;154.367725611;
126;14;67.2191162109;165.812942505;29;123.266526401;20;65.6992950439;169.344497681;22;155.931896091;
127;14;69.2825546265;166.039611816;30;125.330963522;20;65.8421173096;171.841629028;24;157.394558787;
128;14;68.3482513428;170.768280029;31;127.194362909;20;66.8421173096;175.129043579;27;158.826757073;
129;14;68.4161376953;175.087265015;31;128.873773098;20;71.0916824341;178.424102783;26;160.226529121;
130;14;69.4861450195;176.412506104;32;130.358151555;20;76.0916824341;181.72644043;27;161.592453599;
131;14;70.5581893921;174.743484497;34;131.645051301;20;80.6613769531;185.035568237;28;162.823656321;
132;14;76.1200866699;179.079559326;34;132.752452493;20;85.7683792114;188.350982666;30;164.010723472;
133;14;79.1269226074;177.962127686;30;133.602994561;20;89.8702087402;191.672103882;29;165.124215961;
134;14;83.2130355835;177.956451416;32;134.350324512;20;91.9668197632;194.998306274;30;166.188096523;
135;14;87.2905502319;176.49508667;36;134.997807086;20;94.0582199097;197.442764282;31;167.233054876;
136;14;88.8689422607;172.761474609;32;135.627254426;21;96.1444625854;199.861236572;23;168.25848794;
137;14;91.9480743408;171.837112427;31;136.259389222;21;98.2256088257;202.283370972;19;169.263991594;
138;14;96.0277938843;171.104003906;31;136.892705619;21;100.301773071;204.708206177;21;170.249303341;
139;14;100.107955933;171.370239258;30;137.525679708;21;103.373100281;205.049102783;20;171.214251995;
140;14;104.188415527;172.34336853;33;138.156787694;21;104.021781921;208.390975952;22;172.156054258;
141;14;108.269012451;172.220504761;34;138.784520149;21;105.181808472;211.733032227;23;172.902464628;
142;14;112.349601746;171.671661377;33;139.407399476;21;106.200004578;212.074401855;22;174.622334003;
143;14;116.430038452;171.119003296;32;140.023994684;21;107.200004578;213.414306641;22;175.459096551;
144;14;119.804924011;170.561431885;29;140.632934809;21;109.200004578;222.327484131;22;176.304169893;
145;14;122.884628296;169.997955322;29;141.23292464;21;110.200004578;225.59362793;23;177.15703845;
146;14;125.963737488;169.427627563;27;141.822753191;21;111.200004578;229.726852417;22;178.017245412;
147;14;129.042160034;166.74987793;27;142.401305377;22;110.950881958;236.858917236;24;178.884384632;
148;15;132.119781494;167.065460205;32;142.967571616;22;114.037582397;234.45892334;27;179.75807929;
149;15;133.166870117;173.10748291;32;143.520649493;22;112.122123718;239.9193573;25;180.637961388;
150;15;133.222885132;174.799041748;33;144.059752822;22;110.20438385;246.9193573;27;181.523638248;
151;15;132.506866455;176.821411133;33;144.584211051;22;108.284248352;253.019348145;33;182.414652824;
152;15;129.567764282;185.021453857;35;145.093470454;22;110.361633301;252.019348145;36;183.310442924;
153;16;129.623687744;190.048690796;35;145.561881542;22;107.436462402;258.019348145;37;185.210290909;
154;16;129.545455933;192.076324463;29;147.000297844;22;107.508666992;263.019348145;32;186.173276186;
155;16;127.734016418;198.104354858;27;147.483738899;22;107.578216553;269.019348145;33;187.141190767;
156;16;128.916534424;198.132766724;30;147.955042422;22;107.645080566;272.019348145;35;188.112641215;
157;16;125.187034607;204.161560059;28;148.414242625;22;107.009254456;275.019348145;33;189.085902214;
158;16;124.347915649;207.190719604;28;148.861450672;22;106.070732117;281.019348145;34;190.058900476;
159;16;125.276618958;207.220230103;29;150.296847701;22;108.12953949;281.019348145;34;191.029218554;
160;16;123.433662415;217.250106812;30;150.730258465;22;107.185699463;284.019348145;34;191.994115353;
161;16;127.563720703;218.280319214;31;151.456000924;22;106.239250183;287.019348145;32;192.95057404;
162;16;127.863929749;219.31086731;31;152.868196845;22;108.290245056;289.269348145;35;193.846960783;
163;16;125.367141724;229.35975647;31;154.2715137;22;109.300003052;291.269348145;36;194.670784831;
164;16;125.863853455;239.409759521;27;155.660791636;22;110.300003052;293.269348145;37;196.689276338;
165;17;132.305252075;231.460830688;28;157.031424999;23;110.491996765;297.269348145;37;211.433534861;
166;17;127.800300598;238.512985229;30;158.37942636;23;114.679695129;295.269348145;37;214.190905809;
167;17;127.292098999;247.851730347;30;159.701463342;23;114.856163025;299.269348145;37;216.847610235;
168;17;131.741195679;244.30809021;33;160.994865775;23;115.286972046;306.269348145;47;219.388727665;
169;17;129.154129028;251.420272827;26;162.257606745;23;116.886177063;310.269348145;49;221.803754091;
170;17;129.572036743;257.724029541;24;163.488249302;23;117.781898499;311.269348145;45;224.086410999;
171;16;130.044586182;227.237442017;25;155.03905189;24;116.468826294;314.269348145;39;235.687527895;
172;15;126.006546021;214.964233398;27;152.024456024;25;117.41934967;318.269348145;42;241.894436121;
