Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;6.0;14.1000003815;4;23.0;1;9.0;10.0;4;20.0;
2;1;7.0;13.1000003815;6;23.0;1;9.0;10.0;5;20.0;
3;1;8.0;12.1000003815;6;23.0;1;9.0;10.0;4;20.0;
4;1;9.0;11.5;6;23.0;1;9.0;10.0;4;20.0;
5;1;9.60000038147;11.5;6;23.0;1;10.0;10.0;4;20.0;
6;1;10.6000003815;11.5;6;23.0;1;11.0;10.0;4;20.0;
7;1;11.6000003815;11.5;6;23.0;1;11.0;10.0;4;20.3999996185;
8;1;11.8999996185;11.5;6;23.4599990845;1;11.1199998856;10.1999998093;4;20.7264003754;
9;2;12.0380001068;11.9299993515;5;24.8212833405;1;11.2179203033;10.3632001877;3;20.9903717041;
10;2;12.4463853836;11.9106416702;5;25.1599999666;1;11.2971115112;10.4951858521;3;22.0419120789;
11;2;12.5480003357;12.0;5;26.5901447535;1;11.6125736237;11.0209560394;3;22.9143505096;
12;2;14.5634279251;12.6000003815;5;27.8203495741;1;11.8743057251;11.4571752548;3;23.6214065552;
13;2;16.5634288788;13.0788002014;5;28.8853831291;1;13.6125736237;11.8107032776;4;24.1832637787;
14;2;18.5634288788;13.4505519867;5;29.8273348808;1;14.6125736237;12.0916318893;4;24.6226100922;
15;2;19.8548660278;13.7328653336;5;30.6888980865;1;15.6125736237;12.3113050461;4;24.9617595673;
16;2;20.9869155884;13.943564415;5;31.3116416931;1;16.6125736237;12.4808797836;4;25.0;
17;2;22.1398773193;14.0;6;31.8974168301;1;17.6125736237;12.5;4;25.0;
18;2;23.3156108856;14.0;6;32.563975811;1;18.6125736237;12.5;4;25.0;
19;2;22.3999996185;15.0;6;33.3141121864;1;19.5;12.5;5;25.0;
20;2;22.3999996185;15.5942335129;7;34.1476778984;1;19.5;12.5;6;25.0;
21;2;23.3999996185;14.0;7;35.0607509613;1;19.5;12.5;7;25.0;
22;2;22.3999996185;15.0;7;36.0449666977;1;19.5;12.5;7;25.0;
23;2;23.3999996185;14.0;8;37.0871944427;1;19.5;12.5;7;25.0;
24;3;22.3999996185;15.0;7;38.1697340012;1;19.5;12.5;8;25.0;
25;3;22.3999996185;16.0;7;39.2711429596;1;19.5;12.5;8;25.0;
26;3;21.3999996185;15.0;7;40.3676967621;1;19.5;12.5;8;25.0;
27;3;21.3999996185;16.0;7;41.4353141785;1;19.5;12.5;8;25.0;
28;3;21.3999996185;17.0;7;42.4516534805;1;19.5;12.5;8;25.0;
29;3;21.3999996185;18.0;7;43.3979978561;1;19.5;12.5;8;25.0;
30;3;21.0193996429;19.0;7;44.2605934143;1;19.5;12.5;8;25.0;
31;3;20.2781772614;20.0;8;45.03125;1;17.5;13.5;8;25.0;
32;3;19.5093746185;21.0;8;45.7071781158;1;16.5;14.5;8;25.0;
33;3;19.3121528625;22.0;8;46.2902431488;1;15.5;15.5;8;25.0;
34;3;19.487071991;23.0;8;46.7858638763;1;14.5;16.5;9;25.0;
35;3;19.6357593536;24.0;8;47.2018089294;1;13.5;17.5;9;25.0;
36;3;19.7605438232;25.0;8;47.5470943451;1;12.5;18.5;9;25.0;
37;3;19.8641281128;26.0;9;47.8310947418;1;12.0;19.5;9;25.0;
38;3;19.9493293762;27.0;9;48.0;1;12.0;20.5;9;25.0;
39;3;21.0;25.0;9;48.0;1;12.0;21.5;9;25.0;
40;3;20.0;26.0;10;48.0;1;13.0;19.5;10;25.0;
41;3;20.0;27.0;10;48.0;1;14.0;18.5;10;25.0;
42;3;21.0;25.0;11;48.0;1;15.0;17.5;11;25.0;
43;3;22.0;25.0;11;48.0;1;16.0;16.5;11;25.0;
44;3;23.0;25.0;11;48.0;1;17.0;15.5;12;25.0;
45;3;24.0;25.0;12;48.0;1;18.0;14.5;12;25.0;
46;3;25.0;25.0;13;48.0;1;19.0;13.5;12;25.0;
47;3;26.0;25.0;13;48.0;1;19.5;12.5;12;25.0;
48;4;27.0;24.0;14;48.0;1;19.5;12.5;13;25.0;
49;5;28.0;24.0;13;48.0;1;19.5;12.5;13;25.0;
50;5;28.3999996185;24.0;13;48.0;1;19.5;13.5;13;25.0;
51;5;28.3999996185;24.0;14;48.0;1;19.5;14.5;14;25.0;
52;5;28.3999996185;24.0;15;48.0;1;19.5;15.5;14;25.0;
53;5;28.3999996185;24.0;15;48.0;1;19.5;16.5;14;25.0;
54;5;28.3999996185;24.0;15;48.0;1;19.5;17.5;15;25.0;
55;5;28.3999996185;24.0;15;48.0;1;19.5;17.5;15;25.0;
56;5;28.3999996185;24.0;15;48.0;1;19.5;17.5;15;25.0;
57;5;28.3999996185;24.0;15;49.0;1;19.5;17.5;16;25.0;
58;5;29.3999996185;25.0;15;49.1050000191;1;19.5;17.5;16;25.0;
59;5;28.3999996185;27.0;14;50.2198647261;1;19.5;17.5;13;25.0;
60;5;30.3999996185;28.0;15;50.4152685404;1;19.5;17.5;14;25.0;
61;6;32.8035812378;30.0;14;50.6260279417;1;19.5;17.5;14;25.0;
62;6;32.8445625305;32.0;15;50.8529254198;1;19.5;17.5;14;25.0;
63;6;32.8890991211;33.0;15;51.0966939926;1;19.5;17.5;15;25.0;
64;6;32.9373703003;34.0;15;51.3579953909;1;19.5;17.5;15;25.0;
65;6;30.9895439148;35.0;16;51.6582895517;1;19.5;17.5;15;25.0;
66;6;31.3999996185;35.0;16;54.4121582508;1;19.5;17.5;16;25.0;
67;6;31.1158046722;35.7000007629;16;57.6918492317;1;19.5;17.5;16;25.0;
68;6;31.1375198364;39.2291984558;17;59.6454478502;1;19.5;17.5;15;25.0;
69;7;32.2435722351;40.6162643433;16;61.2771161795;1;19.5;17.5;15;25.0;
70;7;32.5353660583;40.8922767639;16;63.4914953709;1;19.5;17.5;15;25.0;
71;7;31.6000003815;44.7602806091;16;64.3536717296;1;19.5;17.5;15;25.0;
72;7;32.5999984741;45.0;17;65.0354263186;1;19.5;17.5;15;25.0;
73;7;31.8572502136;47.7288513184;17;65.6301353574;1;19.5;17.5;15;25.0;
74;7;31.8390254974;50.7838249207;17;66.2606322169;1;19.5;17.5;16;25.0;
75;7;31.6000003815;54.3231887817;18;67.9238506556;1;19.5;17.5;16;25.0;
76;8;33.8078613281;55.3847923279;18;68.566239655;1;19.5;17.5;16;25.0;
77;8;33.5999984741;58.7315750122;18;69.3937950134;1;17.5;18.5;17;25.0;
78;8;32.8000030518;62.3242378235;20;70.2772814035;1;16.5;19.5;17;25.0;
79;8;32.9718551636;60.184513092;21;71.2144160271;1;15.5;20.5;17;26.0;
80;8;31.3621711731;62.9450759888;21;72.2024123073;1;14.5;21.5;17;26.7800006866;
81;8;31.2000007629;65.4068450928;22;73.2378826737;1;13.5;22.5;17;27.3745174408;
82;9;31.2000007629;67.621887207;21;75.3167170882;1;12.5;23.5;18;27.8194847107;
83;9;32.2000007629;70.2830657959;21;76.5539472997;1;12.0;24.5;18;28.0;
84;9;33.3321914673;72.7516174316;23;77.8366716504;1;12.0;25.5;18;28.0;
