Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;6.0;14.1000003815;4;23.0;1;9.0;10.0;4;20.0;
2;2;7.0;13.3000001907;5;24.0;1;9.0;10.0;5;20.0;
3;2;8.19999980927;12.1000003815;5;24.1124999523;2;9.19999980927;10.0;4;21.0;
4;2;9.22249984741;11.5;5;24.2364046574;2;9.19999980927;10.0;3;21.0900000334;
5;2;9.84728145599;11.5;5;24.3725773096;2;10.3269996643;10.0;3;21.1871190071;
6;2;11.0117731094;11.5;5;24.5218783617;2;11.3561353683;10.0;3;21.2917383909;
7;2;12.0565643311;11.5;5;24.6851472855;2;11.3875217438;10.0;3;21.817143321;
8;2;12.405544281;11.5;5;25.340031147;2;11.5451431274;10.1999998093;3;22.2793469429;
9;2;12.6020097733;11.7299995422;5;25.9150743484;2;11.683804512;10.3632001877;3;22.6900259256;
10;2;12.7745227814;11.9106416702;5;27.4451127052;2;11.8070077896;10.4951858521;3;23.9506295919;
11;2;13.2335338593;12.5274600983;5;28.7648246288;2;12.1851892471;11.0209560394;3;25.0538563728;
12;2;14.9628257751;13.0216779709;5;29.9030094147;2;14.1851892471;11.4571752548;3;26.0146684647;
13;2;16.9628257751;13.4066829681;5;30.8959269524;2;16.1851882935;11.8107032776;4;26.8543052673;
14;2;18.9628257751;13.6998376846;5;31.7803142071;2;17.4138870239;12.0916318893;4;27.5962526798;
15;2;20.3290309906;13.9190797806;5;32.4273490906;2;18.5046653748;12.3113050461;4;28.2632865906;
16;2;21.4745903015;14.0;5;32.9507789612;2;19.6030311584;12.4808797836;4;28.6547400951;
17;2;22.6316184998;14.0;6;33.510178566;2;20.7089958191;12.5;4;29.0328326225;
18;2;23.7994384766;14.0;6;34.1019620895;2;21.8224239349;12.5;4;29.4347915649;
19;2;24.230588913;14.0;6;34.7211914062;2;22.8304367065;12.5;5;29.8589887619;
20;2;24.4163570404;14.0;6;35.3616409302;2;22.9576969147;12.5;5;30.3031497002;
21;2;24.6084918976;14.0;6;36.0159702301;2;23.0909442902;12.5;5;30.7643566132;
22;3;24.8047904968;14.0;5;36.6760072708;2;23.2293071747;12.5;5;31.2390885353;
23;3;25.0028018951;14.0;7;37.3331270218;3;23.3717269897;12.5;4;31.7232985497;
24;3;25.1999378204;14.0;7;37.9786872864;3;23.5169906616;12.5;5;32.2125329971;
25;3;25.3936061859;14.0;7;38.6044816971;4;23.6637611389;12.5;4;32.7020812035;
26;4;23.5813446045;15.0;6;39.2031593323;4;23.8106231689;12.5;4;33.1871519089;
27;4;22.5813446045;15.0;6;39.7685651779;4;23.9561462402;12.5;4;33.6630582809;
28;4;21.5813446045;15.0;6;40.2959661484;4;24.0989170074;12.5;4;34.1254005432;
29;4;21.5813446045;16.0;6;41.7821531296;4;24.2376213074;12.5;4;34.570227623;
30;4;22.2346458435;17.0;7;42.3304190636;4;22.2376213074;13.5;4;35.9941673279;
31;4;22.3676261902;18.0;8;42.8452976942;4;22.5;15.0;4;36.564516902;
32;4;21.8535881042;19.0;8;43.3283102512;4;23.5;15.5;4;37.1361999512;
33;4;20.9984931946;20.0;9;43.7819085121;4;23.5;17.1834564209;5;37.711483717;
34;4;20.7345714569;21.0;9;44.209210515;5;22.9782810211;15.5;4;38.2935205698;
35;4;20.8627624512;22.0;9;44.6137503386;5;22.5;15.5;5;38.8861956596;
36;4;20.9841251373;23.0;9;44.9992474318;5;22.1466293335;14.5;5;39.4939124584;
37;5;21.099773407;24.0;8;53.8694207668;5;21.2490844727;13.5;5;40.1213185787;
38;6;21.5650691986;26.0;7;54.4437296391;5;20.5;14.5;5;40.7729809284;
39;6;23.2811203003;26.0;7;54.9825515747;5;21.5;16.1600017548;5;41.4530069828;
40;6;24.345703125;27.0;7;55.5177268982;5;21.5;13.5;5;43.164642334;
41;6;26.4145355225;28.0;8;56.0482225418;5;21.5;15.0;5;43.9298448563;
42;6;28.4875869751;30.0;9;56.5731983185;5;24.5;19.0;5;44.6267776489;
43;6;30.5647735596;32.0;9;57.0919587612;5;26.8120594025;23.0;5;45.3406492472;
44;6;31.5750007629;34.0;10;57.6038987637;5;29.5;27.0;5;47.0972379446;
45;7;34.5750007629;36.0;10;58.1084489822;5;32.7243461609;32.0;6;47.8886244297;
46;7;36.8192596436;35.0;10;58.6050224304;5;34.0665893555;34.5;7;48.7048190832;
47;7;38.9107437134;34.0;12;59.0929756165;5;34.3114471436;35.5;8;49.5341496468;
48;7;41.0048828125;34.0;12;59.5715770721;5;34.5602455139;36.5;9;50.3638589382;
49;7;40.9750022888;35.0;12;60.0399951935;6;34.4596214294;38.0825614929;7;63.9308679104;
50;8;42.2138900757;34.0;12;60.4929418564;6;33.8155708313;39.5;7;65.3601094484;
51;8;43.0478820801;34.0;12;60.8235664368;6;33.4596214294;41.8040084839;8;66.699357152;
52;8;43.1470718384;34.0;14;61.1531443596;7;34.4596214294;43.8148345947;8;67.9366652966;
53;8;41.3250007629;35.0;15;61.4795031548;7;35.4557380676;45.1257171631;9;69.06465137;
54;8;42.3250007629;34.0;15;61.8005337715;7;36.6461753845;47.8366584778;9;70.0803308487;
55;8;43.3250007629;34.0;17;62.1142449379;7;37.8194618225;48.1476516724;9;70.9846225977;
56;8;43.5342750549;34.0;17;63.4188122749;7;36.8194618225;50.1586914062;10;71.7816427946;
57;9;44.6256446838;35.0;13;73.797618866;7;38.2213249207;48.5;10;72.4779003859;
58;9;44.6256446838;38.0;13;76.9506783485;7;36.8194618225;49.180896759;11;73.0815014839;
59;9;47.3724555969;39.7000007629;15;79.6440936327;7;36.6898460388;49.5;12;75.5884329081;
60;10;45.5287895203;44.2291984558;14;81.9342668056;7;37.3569602966;49.2032318115;12;77.9783393145;
61;11;46.8858413696;44.6162643433;8;98.795701623;7;37.2070922852;52.1044387817;14;79.9932990074;
62;11;50.0819282532;46.8922767639;9;102.23824358;7;38.3514556885;55.4129257202;15;81.6796759367;
63;11;53.5800514221;51.0;9;104.20207721;7;37.4733352661;56.4241638184;16;82.9370238781;
64;11;51.5800514221;54.3173599243;10;105.981066406;7;38.5755157471;56.4354095459;16;83.7312319279;
65;12;50.8373031616;57.4374771118;9;107.438381374;7;34.5999984741;60.0525817871;17;84.3731342554;
66;12;49.6367950439;59.5660820007;9;109.706427395;8;33.5999984741;63.0867767334;17;84.9295240641;
67;12;50.6367950439;61.7033157349;10;110.862553835;8;33.5999984741;61.6872596741;17;85.1953436136;
68;12;52.6367950439;65.8492279053;11;111.898997068;8;32.0999984741;66.1568984985;18;85.3015797138;
69;12;54.4000015259;70.0037994385;12;112.829422116;8;32.0999984741;69.192779541;19;85.4093805552;
70;12;53.4000015259;75.1668548584;14;113.572134316;8;32.0999984741;72.2291946411;19;85.5186936855;
71;13;55.4000015259;78.3381347656;13;114.105646729;8;32.0999984741;75.2661209106;20;85.6294616461;
72;13;57.4000015259;81.5172271729;14;115.496609211;9;32.0999984741;78.3035430908;19;85.7416220903;
73;13;59.7000007629;85.5207595825;14;115.917214453;9;32.0999984741;81.3414459229;21;85.8551074266;
74;13;60.9000015259;88.7111968994;8;116.369634509;10;33.0999984741;81.3797988892;20;85.9698451757;
75;14;61.2962341309;92.8981933594;7;116.854587644;10;32.0999984741;82.6872558594;20;86.0857579708;
76;14;64.6854553223;98.0912246704;9;117.372747004;10;31.6291599274;84.5758056641;21;86.2027637959;
77;16;68.4574890137;100.289093018;9;128.924706846;11;32.6357002258;83.6044464111;21;86.3207759857;
78;16;71.8869018555;103.490585327;10;130.250939101;11;30.1000003815;84.6872558594;21;86.4397034645;
79;16;76.6288528442;105.694358826;12;131.63885662;11;30.1000003815;88.577331543;22;86.5594514608;
80;16;77.6270217896;110.963783264;12;133.096257806;11;31.6550979614;86.6926269531;23;86.6799206734;
81;16;78.4096221924;117.756866455;14;134.632934988;11;30.66147995;88.7226791382;23;86.8010088205;
82;16;80.563293457;120.762275696;17;136.260248333;11;30.1000003815;91.6993637085;24;86.9226105213;
83;16;80.7260284424;125.768295288;17;137.990355939;11;32.5741043091;89.7835845947;25;87.0446170568;
84;17;81.099029541;130.774856567;17;139.835030109;11;32.0;92.7815933228;25;87.1669178009;
85;18;83.283493042;129.781906128;13;159.804013819;11;32.9865226746;93.8453063965;25;87.2893999815;
86;18;80.4804000854;136.789398193;14;163.162926912;11;33.4000015259;94.8641433716;27;87.4119491577;
87;19;82.6902923584;142.145019531;14;166.496367484;13;34.9987258911;94.9075622559;25;88.5186605453;
88;19;84.9130859375;148.156539917;14;169.787191272;13;36.4000015259;95.6872558594;24;88.6511580944;
89;21;84.1477890015;155.168502808;12;173.01876682;14;35.4000015259;99.0;22;101.885842562;
90;21;83.6018676758;161.852874756;13;177.07524702;15;38.4000015259;106.014015198;21;106.052605629;
91;21;84.9075241089;165.893539429;15;180.034221351;15;41.439994812;113.574386597;21;108.733248711;
92;21;84.1994247437;172.906539917;15;182.957768738;15;44.1359596252;120.543022156;22;110.967932582;
93;21;83.5957870483;179.949783325;16;185.729456753;15;44.4000015259;127.862335205;23;113.664059281;
94;22;83.8729476929;183.471130371;15;188.092736542;16;48.4000015259;134.013122559;22;116.00658977;
95;22;82.1092758179;189.655654907;17;191.273705214;16;52.5195617676;140.055877686;22;117.082465053;
96;22;82.3273696899;195.830047607;17;194.347165883;16;58.7864761353;141.055877686;25;117.896024704;
97;22;85.9267196655;196.994735718;17;197.284170389;16;59.7368507385;144.0;25;118.546870828;
98;22;88.5225830078;199.150238037;18;200.147166014;16;59.4256515503;149.752441406;25;119.171010733;
99;22;90.879776001;206.297073364;20;202.800710201;16;60.1098403931;150.860931396;27;119.770069361;
100;23;97.1801986694;206.345672607;20;205.372810781;18;60.2782936096;152.85067749;26;120.345852852;
