Turn;Planet_count_KI_1_SP_CHATO;Research_KI_1_SP_CHATO;Industry_KI_1_SP_CHATO;Ships_KI_1_SP_CHATO;Population_KI_1_SP_CHATO;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;13.0;10.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;13.0;10.0;5;20.0;1;7.0;11.0;4;20.0;
3;1;13.0;10.0;5;20.0;1;8.0;10.0;4;20.0;
4;2;15.0;10.0;4;21.0;1;8.0;10.0;4;20.0;
5;2;17.0;10.0;4;21.0599999428;1;8.0;10.0;4;20.0;
6;2;19.0;10.0;3;21.5335636139;1;9.0;10.0;4;20.0;
7;2;20.6801376343;10.1999998093;2;21.9377998114;1;9.5;10.0;4;20.0;
8;2;21.1626796722;10.3632001877;2;23.1372920275;1;9.5;10.0;4;20.3999996185;
9;2;21.8823738098;10.9097137451;2;24.1638869047;2;9.59000015259;10.3999996185;3;21.7264003754;
10;2;23.8823738098;11.3658018112;2;25.029558897;2;9.88844013214;10.3632001877;3;22.0903717279;
11;2;25.8823738098;11.7372808456;2;25.7537147999;2;9.97033405304;10.4951858521;3;23.2838120461;
12;2;27.1034469604;12.0336990356;3;26.3590377569;2;10.238858223;11.0209560394;4;24.3146933317;
13;2;28.1875629425;12.2662630081;3;26.8683357239;2;12.0379104614;11.4571752548;4;25.1981878281;
14;2;29.2771377563;12.446267128;3;27.1343436241;2;14.0379104614;11.8107032776;4;25.9559320211;
15;2;30.3722610474;12.5;3;27.3022236824;2;16.0379104614;12.0916318893;4;26.6120283604;
16;2;31.472990036;12.5;3;27.4794437885;2;17.1704521179;12.3113050461;4;27.1901185513;
17;2;32.5793228149;12.5;2;27.6659116745;2;18.2242145538;12.4808797836;4;27.4906733036;
18;2;33.5995483398;12.5;2;27.8614320755;2;19.2832355499;12.5;4;27.7773330212;
19;2;33.7168579102;12.5;1;28.0656974316;2;20.2499008179;12.5;5;28.0890238285;
20;2;33.8394165039;12.5;1;28.2782821655;2;20.3200302124;12.5;5;28.4260663986;
21;2;33.9669685364;12.5;3;28.4986391068;2;20.3958644867;12.5;5;28.788336277;
22;2;34.0991821289;12.5;3;28.726098299;2;19.625;13.5;6;29.1751885414;
23;2;34.2356567383;12.5;4;28.9598701;2;19.625;13.7525568008;6;29.585392952;
24;2;34.3759231567;12.5;3;29.1990513802;2;20.625;12.5;6;30.0170898438;
25;2;32.3759231567;13.5;4;29.442636013;2;20.7538452148;12.5;5;30.4677705765;
26;2;32.0;14.5;4;29.6895294189;2;20.8552474976;12.5;5;30.9342932701;
27;2;32.0;14.8447647095;4;29.938565731;2;20.9602165222;12.5;7;31.4129357338;
28;2;32.0;14.9692831039;5;30.1885280609;2;21.0679111481;12.5;7;31.8994894028;
29;2;32.0;15.0942640305;5;30.4381728172;2;21.1773853302;12.5;7;32.3893885612;
30;2;33.0;17.0942649841;5;30.6862530708;2;19.287612915;13.5;7;32.877872467;
31;2;34.0;19.0942649841;5;30.9315438271;2;18.3975219727;14.5;7;33.360165596;
32;2;32.0;21.0942649841;4;31.1728658676;2;17.625;13.5;7;33.8316650391;
33;2;32.0;23.0942649841;5;31.4091095924;2;18.625;14.5;7;34.2881155014;
34;2;32.0;25.0942649841;5;31.6392536163;2;17.625;13.5;7;34.7257604599;
35;2;32.0;25.8196258545;5;31.8623819351;2;17.625;14.5;7;35.141462326;
36;2;32.0;25.9311904907;6;32.0776972771;3;16.625;13.5;5;48.2827749252;
37;2;32.0;26.038848877;7;32.2845292091;3;16.625;13.5;5;49.2854700089;
38;2;32.0;26.1422653198;7;32.4823384285;3;18.0;14.5;5;50.2075586319;
39;2;32.0;26.2411689758;7;32.6707181931;3;19.5281066895;15.5;6;51.0460290909;
40;2;33.0;24.2411689758;8;32.8493909836;3;19.5281066895;14.5;6;51.8006267548;
41;2;34.0;23.2411689758;8;33.0182008743;3;20.5281066895;14.5;4;52.4734239578;
42;2;32.0;22.5;6;33.1771059036;3;21.0;13.5;5;53.0683059692;
43;2;32.0;22.5;7;33.326166153;3;22.0;13.5;5;53.5904474258;
44;2;32.0;22.5;7;33.4655323029;3;22.0;15.5;6;54.0458230972;
45;2;32.0;23.5;7;33.5954332352;3;23.0;17.5;6;54.4407920837;
46;2;32.0;24.5;9;33.7161617279;3;24.4551544189;20.5;6;54.75;
47;2;32.0;25.5;9;33.8280630112;3;25.5375003815;23.5;7;54.75;
48;2;32.0;26.5;9;33.9315223694;3;26.4624996185;26.5;8;54.75;
49;2;32.0;26.9657611847;10;35.1162691116;3;26.4624996185;28.5;8;54.75;
50;2;32.5999984741;27.558134079;11;36.0679960251;3;26.4624996185;30.5;8;54.75;
51;3;33.0680007935;28.033996582;8;53.5715236664;2;16.9249992371;26.5;9;38.0;
52;3;34.4247131348;29.4107627869;9;54.5400772095;2;17.9249992371;24.5;9;38.0;
53;3;35.6916885376;30.7066001892;8;55.1763153076;2;16.9249992371;23.5;9;38.0;
54;3;35.7999992371;31.864315033;8;55.5708456039;2;17.0;22.5;9;38.0;
55;3;35.7999992371;32.926158905;9;55.9109773636;2;18.0;22.5;9;38.0;
56;4;35.7999992371;33.9826965332;9;56.0;2;19.0;22.5;9;38.0;
57;5;34.7999992371;32.9826965332;7;56.0;2;19.625;22.5;8;38.0;
58;5;34.7999992371;32.9826965332;7;56.0;2;19.625;22.5;9;38.0;
59;5;35.7999992371;34.9826965332;8;56.0;2;19.625;22.5;9;38.0;
60;5;35.7999992371;36.0;8;56.0;2;19.625;22.5;9;38.0;
61;5;35.7999992371;37.0;8;56.0;2;19.625;22.5;9;38.0;
62;5;35.7999992371;38.0;8;56.0;2;19.625;22.5;10;38.0;
63;5;35.7999992371;39.0;6;57.0;2;19.625;22.5;10;38.0;
64;5;36.7999992371;41.0;6;57.1200000048;2;20.625;22.5;10;38.0;
65;5;37.7999992371;43.0;7;57.2530560493;2;21.625;22.5;11;38.0;
66;5;37.7999992371;45.0;8;57.4002518654;2;22.5499992371;22.5;12;38.0;
67;5;37.7999992371;47.0;9;57.5626775026;2;22.5499992371;22.5;12;38.0;
68;6;37.7999992371;49.0;9;57.7414059639;2;22.5499992371;22.5;12;38.0;
69;6;38.5836334229;50.0;9;57.9374637604;2;22.5499992371;22.5;12;38.0;
70;6;38.6718597412;51.0;10;58.1517963409;2;22.5499992371;22.5;13;38.0;
71;6;38.7683067322;52.0;7;58.3852276802;2;22.5499992371;22.5;13;38.0;
72;6;38.8733520508;53.0;6;58.6384141445;2;22.5499992371;22.5;12;38.0;
73;6;38.987285614;54.0;7;58.9117956161;2;22.5499992371;22.5;12;38.0;
74;7;39.1103057861;55.0;6;59.2055435181;2;22.5499992371;22.5;13;38.0;
75;7;39.2424926758;56.0;6;59.5195090771;2;22.5499992371;22.5;13;39.3900003433;
76;7;39.3837776184;56.2000007629;6;60.8531758785;2;22.8627510071;23.0;13;40.5194797516;
77;7;40.5339279175;57.2000007629;8;61.245619297;3;21.0382518768;24.3899993896;12;41.424580574;
78;8;41.692527771;58.2000007629;7;61.6566615105;3;20.1720180511;25.6872596741;12;42.1435155869;
79;8;40.7999992371;58.2000007629;7;62.0844933987;3;20.2593841553;26.9097423553;12;42.5640974045;
80;8;39.7999992371;61.2000007629;7;63.5268601179;3;21.2999992371;25.0;12;42.773223877;
81;8;40.7999992371;65.1999969482;6;64.0410922766;3;22.2999992371;24.0;10;42.9544582367;
82;8;41.7999992371;71.1999969482;7;64.5671226978;3;23.2999992371;24.0;9;43.0;
83;8;43.7999992371;70.1999969482;7;65.1017042398;3;23.6749992371;24.0;10;43.0;
84;8;41.7999992371;75.1999969482;7;65.6413938999;3;21.6749992371;25.0;10;43.0;
85;8;41.7999992371;80.1999969482;8;66.1826629639;3;20.6749992371;26.0;11;43.0;
86;8;43.7999992371;79.1999969482;11;66.7220137119;3;19.6749992371;27.0;11;43.0;
87;8;41.7999992371;84.1999969482;13;67.2560968399;3;18.6749992371;28.0;11;43.0;
88;8;42.7999992371;85.2530517578;13;67.7818194628;3;15.6749992371;29.0;11;43.0;
89;8;43.7999992371;83.2898635864;14;68.4526846409;3;14.375;30.0;11;43.0;
90;8;41.7999992371;87.3709869385;15;69.1299445629;3;14.0;31.0;10;43.0;
91;8;41.7999992371;91.4567871094;16;69.8128347397;3;14.0;32.0;9;43.0;
92;8;44.7999992371;86.0568466187;13;70.5009176731;3;14.0;33.0;9;43.0;
93;8;41.7999992371;89.3158569336;13;72.1940276623;3;15.0;34.0;9;43.0;
94;8;42.7999992371;93.5934906006;14;72.9521818161;4;16.0;35.0;9;51.5;
95;8;46.7999992371;88.8899993896;15;73.7184450626;4;15.0;38.0;9;51.8824996948;
96;8;43.7999992371;93.2054214478;16;74.4929593801;4;16.0;41.0;9;52.2482366562;
97;8;43.7999992371;97.5395278931;17;75.2757110596;4;18.0;41.0;10;52.595208168;
98;8;45.7999992371;95.8917541504;23;76.0664285421;4;18.0;44.0;11;52.9219045639;
99;9;44.7999992371;97.2612457275;22;91.8644887209;3;17.0;37.0;11;38.2273101807;
100;9;44.7999992371;102.646743774;23;92.6688463688;3;19.0;35.0;12;38.510881424;
