Turn;Planet_count_KI_1_SP_CHATO;Research_KI_1_SP_CHATO;Industry_KI_1_SP_CHATO;Ships_KI_1_SP_CHATO;Population_KI_1_SP_CHATO;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
44;5;39.1268730164;29.5;7;43.5827163458;1;17.625;12.5;9;25.0;
45;6;38.1496276855;30.5;6;43.6209751368;1;15.625;13.5;9;25.0;
46;6;37.1725845337;31.5;6;45.3557486534;1;14.625;14.5;9;25.0;
47;7;36.8054466248;33.0;5;46.7784305811;1;13.625;15.5;10;25.0;
48;7;36.3068733215;34.3899993896;5;48.9287816286;1;12.625;16.5;10;25.0;
49;7;36.6975402832;36.6872596741;6;49.9503772259;1;12.0;17.5;10;25.0;
50;7;36.9989776611;38.9097442627;6;50.6461434364;1;12.0;18.5;10;25.0;
51;7;36.1422157288;41.0;6;51.1099016666;1;12.0;19.5;10;25.0;
52;7;35.9775848389;42.9099998474;8;51.4778991938;1;12.0;20.5;10;25.0;
53;8;36.0133514404;44.0;8;51.6770489216;1;12.0;21.5;10;25.0;
54;8;37.0062294006;44.0;8;51.8877824545;1;13.0;19.5;11;25.0;
55;8;34.8467330933;44.0;8;52.110476017;1;14.0;18.5;10;25.0;
56;8;34.943611145;45.0;9;52.3454356194;1;15.0;17.5;10;25.0;
57;9;35.0476112366;46.0;7;52.5928804874;1;16.0;17.5;10;25.0;
58;9;35.158908844;47.0;7;53.852922678;1;17.0;17.5;10;25.0;
59;9;36.2776107788;49.0;8;54.1655495167;1;17.625;17.5;10;25.0;
60;9;37.4037590027;51.0;8;54.4917879105;1;17.625;17.5;10;25.0;
61;9;37.7999992371;51.0;9;54.8313214779;1;17.625;17.5;10;25.0;
62;11;39.7999992371;52.0;9;55.1836544275;1;17.625;17.5;12;25.0;
63;11;41.7999992371;53.0;9;55.5481005907;1;17.625;17.5;13;25.0;
64;11;43.7999992371;55.0;10;55.9237751961;1;17.625;17.5;13;25.0;
65;11;45.7999992371;57.0;11;56.3095953465;1;17.625;17.5;15;25.0;
66;11;47.7999992371;60.0;11;56.7042844296;2;17.625;17.5;14;25.0;
67;11;48.7999992371;63.0;11;57.1063848734;2;17.625;17.5;14;25.0;
68;12;48.7999992371;66.0;10;58.5142792463;2;17.625;17.5;14;25.0;
69;12;49.7999992371;70.0;10;58.9462168217;2;17.625;17.5;14;25.0;
70;13;50.7999992371;74.0;10;59.3805449009;2;17.625;17.5;14;25.0;
71;13;51.424118042;77.5641555786;11;59.8153489828;2;17.625;17.5;14;25.0;
72;13;51.4363479614;80.5934295654;11;60.2486975193;2;17.625;17.5;14;25.0;
73;13;51.4486885071;83.6223297119;11;60.6786863804;2;17.625;17.5;14;25.0;
74;14;51.4611358643;85.6508026123;12;61.1034823656;2;17.625;17.5;14;25.0;
75;14;51.4736862183;87.6788406372;12;61.5213633776;2;17.625;17.5;14;25.0;
76;14;51.4863319397;89.706413269;13;61.9307540655;2;15.625;18.5;15;25.0;
77;15;51.4990730286;91.7334976196;13;63.3302549124;2;14.625;19.5;15;25.0;
78;16;51.7999992371;95.7600708008;12;63.7586625814;2;13.625;20.5;15;25.0;
79;16;53.7999992371;96.7861175537;13;64.1761680841;2;12.625;21.5;15;25.0;
80;16;53.4487075806;99.8470458984;13;65.5819933414;2;12.0;22.5;15;25.0;
81;16;54.4741325378;103.902313232;15;66.0555714369;2;12.0;23.5;15;25.0;
82;17;55.5002632141;109.140151978;15;66.522069931;2;12.0;24.5;15;26.0;
83;17;54.7999992371;113.216545105;15;67.3901137114;2;14.0;23.5;15;26.0299999714;
84;17;54.7999992371;117.461006165;15;68.2880990505;2;16.0;23.5;15;26.0605909824;
85;17;55.7999992371;118.71182251;19;69.2185091972;2;17.0;23.5;16;26.091766119;
86;18;54.7999992371;122.968338013;19;70.1838891506;2;18.0;23.5;17;26.1235172749;
87;18;54.7999992371;127.229782104;19;72.1867237091;2;19.0;23.5;17;26.1558350325;
88;18;56.7999992371;129.495361328;19;74.2892912626;2;19.625;22.5;18;26.1887089014;
89;18;59.7999992371;133.075622559;19;76.4964464903;3;19.625;22.5;16;27.2340140343;
90;18;63.7999992371;135.300079346;20;78.7987669706;3;19.8500003815;23.0;16;28.0604875088;
91;19;66.8000030518;139.434082031;21;81.1285305023;3;20.0255012512;23.3899993896;16;28.7026321888;
92;19;71.1767044067;142.570648193;21;83.5822792053;3;20.1592674255;23.6872596741;16;29.1963663101;
93;20;75.26902771;147.709289551;22;85.1605813503;3;20.2593841553;23.9097423553;16;29.4267677069;
94;20;77.3652648926;151.755386353;23;86.802505374;3;20.2999992371;24.0;17;29.4777494669;
95;20;78.1412963867;155.363830566;24;88.5025058985;3;20.2999992371;24.0;17;29.5297994614;
96;20;78.3505783081;159.594482422;22;90.253262639;3;20.2999992371;24.0;17;29.5828865767;
97;20;78.5596313477;164.252471924;20;92.0457623005;3;20.2999992371;24.0;18;29.636975646;
98;20;78.7679672241;168.927032471;21;94.869533062;3;20.6683197021;24.0;19;29.6920275688;
99;21;79.9750900269;174.611404419;20;97.7930238247;3;20.2999992371;24.0;19;29.7479994297;
100;21;82.1805267334;181.298126221;25;99.7496488094;3;20.2999992371;24.0;18;29.8048443794;
