Turn;Planet_count_KI_1_SP_CHATO;Research_KI_1_SP_CHATO;Industry_KI_1_SP_CHATO;Ships_KI_1_SP_CHATO;Population_KI_1_SP_CHATO;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;13.0;10.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;13.0;10.0;4;20.0;1;7.0;11.0;5;20.0;
3;1;13.0;10.0;4;20.0;1;8.0;10.0;5;20.0;
4;1;14.0;10.0;4;20.0;1;8.0;10.0;5;20.0;
5;2;15.6000003815;10.0;3;21.0;1;8.0;10.0;3;20.0;
6;2;16.6000003815;10.0;3;21.469999671;1;9.0;10.0;2;20.0;
7;2;17.6420001984;10.1999998093;3;21.8705514669;1;9.5;10.0;2;20.0;
8;2;18.1223316193;10.3632001877;3;23.0763443708;1;9.5;10.0;2;20.3999996185;
9;2;18.8458061218;10.9097137451;3;24.1109830141;1;9.59000015259;10.1999998093;2;20.7264003754;
10;2;20.8458061218;11.3658018112;3;24.986645937;1;9.66343975067;10.3632001877;2;20.9903717041;
11;2;22.8458061218;11.7372808456;3;25.7229475975;1;9.72283363342;10.4951858521;2;22.0419120789;
12;2;24.084985733;12.0336990356;2;26.3427774906;1;9.95943069458;11.0209560394;3;22.9143505096;
13;2;25.1778068542;12.2662630081;2;26.8691432476;1;11.7228336334;11.4571752548;3;23.6214065552;
14;2;26.2776222229;12.446267128;2;27.154966116;1;12.7228336334;11.8107032776;3;24.1832637787;
15;2;27.3846359253;12.5;2;27.3455736637;1;13.7228336334;12.0916318893;3;24.6226100922;
16;2;28.4990005493;12.5;2;27.5485696793;1;14.7228336334;12.3113050461;3;24.9617595673;
17;2;29.620798111;12.5;3;27.7639603615;1;15.7228336334;12.4808797836;3;25.0;
18;2;30.6583766937;12.5;4;27.9916012287;1;16.7228336334;12.5;3;25.0;
19;3;30.794960022;12.5;3;28.2311806679;1;17.625;12.5;4;25.0;
20;3;30.938709259;12.5;4;28.4822051525;1;17.625;12.5;4;25.0;
21;3;31.0893230438;12.5;4;28.7439901829;1;17.625;12.5;4;25.0;
22;3;31.2463951111;12.5;4;29.0156545639;1;17.625;12.5;4;25.0;
23;3;31.4093933105;12.5;4;29.2961215973;1;17.625;12.5;4;25.0;
24;3;31.5776729584;12.5;4;29.5841283798;1;17.625;12.5;6;25.0;
25;3;31.7504768372;12.5;4;29.8782401085;1;17.625;12.5;6;25.0;
26;4;31.9269447327;12.5;2;38.6768741608;1;17.625;12.5;7;25.0;
27;4;33.1061248779;12.5;3;39.3183302879;1;17.625;12.5;8;25.0;
28;5;34.2869987488;12.5;2;39.9443693161;1;17.625;12.5;8;25.0;
29;5;35.4684944153;12.5;2;40.5518183708;1;17.625;12.5;8;25.0;
30;5;36.649520874;12.5;3;41.1379122734;1;17.625;12.5;8;25.0;
31;5;37.8289871216;15.5;3;41.7003250122;1;17.625;12.5;8;25.0;
32;5;39.005821228;18.5;3;42.2371840477;1;17.625;12.5;8;25.0;
33;5;39.801486969;21.5;3;42.7470684052;1;17.625;12.5;8;25.0;
34;5;40.0730895996;24.5;4;43.2289958;1;17.625;12.5;7;25.0;
35;6;40.3307609558;27.5;3;43.6823968887;1;17.625;12.5;7;25.0;
36;6;40.5740585327;27.5;4;44.1070833206;1;17.625;12.5;7;25.0;
37;6;40.8027420044;27.5;5;44.5032091141;1;17.625;12.5;8;25.0;
38;6;41.0167694092;27.5;5;44.8712301254;1;17.625;12.5;8;25.0;
39;6;41.216255188;27.5;6;45.2075033188;1;17.625;12.5;8;25.0;
40;6;41.3995018005;27.5;6;45.407122612;1;17.625;12.5;8;25.0;
41;6;41.5192718506;27.5;6;45.5935373306;1;17.625;12.5;9;25.0;
42;6;41.6311225891;27.5;7;45.7669019699;1;17.625;12.5;9;25.0;
43;6;41.7351417542;27.5;8;45.9275064468;1;17.625;12.5;9;25.0;
