Turn;Planet_count_KI_1_SP_CHATO;Research_KI_1_SP_CHATO;Industry_KI_1_SP_CHATO;Ships_KI_1_SP_CHATO;Population_KI_1_SP_CHATO;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
42;3;30.3051643372;22.5;7;27.2149660587;2;20.2581386566;12.5;8;28.016159296;
43;3;30.3289794922;22.5;7;28.2545039654;2;19.625;13.5;8;28.2268030643;
44;3;31.3527030945;23.5;8;28.293856144;2;19.625;14.113401413;8;28.445360899;
45;3;32.3763122559;24.5;8;28.3329925537;2;17.625;15.2226800919;8;28.6711919308;
46;3;32.9997940063;25.5;9;28.3718836308;2;16.625;16.3355960846;8;28.9035346508;
47;3;33.0231323242;26.5;9;28.4105007648;2;15.625;17.4517669678;8;29.141512394;
48;3;33.0463027954;27.5;10;28.4488155842;2;14.625;18.5707569122;8;29.3841423988;
49;3;33.0692901611;27.5;11;28.4868011475;2;14.0;19.6920719147;9;29.6303496361;
50;3;33.0920791626;27.5;11;28.5244314671;2;15.0;20.6920719147;9;29.8789830208;
51;3;33.1146583557;27.5;11;28.5616812706;2;16.0;21.6920700073;10;30.1288366318;
52;3;33.137008667;27.5;11;29.654143095;2;15.0;23.5;9;30.3786706924;
53;3;33.7924842834;28.0;12;30.5270807743;2;15.0;23.5;9;30.6272368431;
54;4;35.3162498474;29.3899993896;11;32.2149248123;2;16.0;24.5;9;30.8733024597;
55;4;36.7289581299;30.6872596741;12;32.803524971;2;15.0;23.5;9;31.1156759262;
56;4;37.6821136475;31.9097423553;13;33.129868865;2;15.0;23.5;10;31.353228569;
57;4;37.8779220581;33.0;13;33.2778334618;2;16.0;24.5;11;31.5849161148;
58;4;37.9666976929;34.0;17;33.427869916;2;15.0;23.5;9;31.8097963333;
59;5;38.0567207336;34.0;14;40.389705658;1;12.0;19.5;10;25.0;
60;5;39.1479454041;35.0;14;40.829018116;1;12.0;20.5;10;25.0;
61;5;40.2403297424;36.0;15;41.2618912458;1;12.0;21.5;10;25.0;
62;6;40.3338165283;37.0;13;41.6869227886;1;12.0;22.5;11;25.0;
63;6;37.6165733337;39.7281532288;13;42.1028989553;1;12.0;23.5;12;25.0;
64;6;37.6381225586;41.4048309326;13;42.508808732;1;12.0;24.5;12;25.0;
65;6;37.659942627;42.4670677185;13;42.9038469791;1;13.0;22.5;14;25.0;
66;6;37.6820144653;43.5298271179;13;43.2874149084;1;14.0;21.5;14;25.0;
67;6;37.7043304443;44.5930709839;13;43.6591099501;1;15.0;20.5;14;25.0;
68;6;37.7268714905;45.6567497253;14;45.0187109709;1;16.0;19.5;14;25.0;
69;6;38.7496299744;47.2179985046;15;45.5661597252;1;17.0;18.5;14;25.0;
70;7;39.7725830078;48.3725891113;14;46.1391409636;1;17.625;17.5;15;25.0;
71;7;39.7957229614;49.5209999084;14;46.7438850403;1;17.625;17.5;15;25.0;
72;8;39.819026947;50.6633377075;12;62.3872432709;1;17.625;17.5;15;25.0;
73;9;42.8424835205;52.6986312866;11;65.126511693;1;17.625;17.5;16;25.0;
74;9;45.237613678;54.7875328064;12;66.8841350079;1;17.625;17.5;16;25.0;
75;9;45.3122558594;57.8703231812;13;68.5990484953;1;17.625;17.5;16;25.0;
76;9;45.3876800537;60.9469490051;13;71.1756634712;1;17.625;17.5;16;25.0;
77;9;48.1771621704;62.8108787537;13;72.7496632338;1;17.625;17.5;16;25.0;
78;9;50.2953033447;65.2882919312;14;74.2907339334;1;17.625;17.5;16;25.0;
79;9;50.8158073425;67.8243637085;15;75.8070604801;1;17.625;17.5;15;25.0;
80;10;48.095161438;72.4185409546;14;77.3260213137;1;17.625;17.5;16;25.0;
81;10;47.7729415894;77.067527771;14;78.849547267;1;17.625;17.5;16;25.0;
82;10;47.8508605957;80.3158035278;15;80.275545001;1;17.625;17.5;17;25.0;
83;10;47.9288063049;83.0621185303;16;81.6024802923;1;17.625;17.5;18;25.0;
84;10;46.7014923096;90.3655776978;17;82.9469732046;1;17.625;17.5;18;25.0;
85;11;46.7553253174;93.9309158325;16;84.2848269939;1;15.625;18.5;17;25.0;
86;11;47.808921814;93.9129257202;17;85.5918623209;1;14.625;19.5;17;26.0;
87;12;44.808921814;98.8269424438;14;86.8460012674;1;13.625;20.5;14;26.7800006866;
88;12;45.808921814;98.9125823975;15;88.0290746689;1;12.625;21.5;13;27.3745174408;
89;12;44.7999992371;104.857330322;15;89.1280335188;1;12.0;22.5;13;27.8194847107;
90;12;44.7999992371;109.559997559;16;90.6455436945;1;12.0;23.5;12;28.0;
91;12;44.7999992371;113.509872437;18;92.0990948677;1;12.0;24.5;12;28.0;
92;12;47.7999992371;109.78717041;19;93.4903331995;1;12.0;25.5;13;28.0;
93;12;45.7999992371;111.879699707;20;94.823797822;1;12.0;26.5;13;28.0;
94;12;45.7999992371;114.971954346;23;97.1056804657;1;12.0;27.5;13;28.0;
95;12;49.7999992371;114.063835144;23;99.4027303457;1;12.0;28.5;14;28.0;
96;12;49.9829368591;120.155258179;23;100.704354763;1;12.0;29.5;15;28.0;
97;12;50.9829368591;122.253013611;23;101.876279235;1;12.0;30.5;14;28.0;
98;12;55.9829368591;119.359817505;26;102.944296598;1;12.0;31.5;15;28.0;
99;12;51.4460296631;126.398902893;26;104.026012182;1;12.0;32.5;16;28.0;
100;13;51.1462936401;131.999328613;26;105.116683245;2;13.0;30.5;16;28.0;
