Turn;Planet_count_KI_1_SP_CHATO;Research_KI_1_SP_CHATO;Industry_KI_1_SP_CHATO;Ships_KI_1_SP_CHATO;Population_KI_1_SP_CHATO;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;2;13.3999996185;10.0;3;21.0;1;6.0;12.0;4;20.0;
2;2;13.3999996185;10.0;3;21.0599999428;1;7.0;11.0;5;20.0;
3;2;13.4239997864;10.0;3;21.1229639053;1;8.0;10.0;5;20.0;
4;2;14.6737785339;10.0;3;21.1889609098;1;8.0;10.0;5;20.0;
5;2;15.7133769989;10.0;3;21.2580518723;1;8.0;10.0;5;20.0;
6;2;16.7548313141;10.0;3;21.7428686619;1;9.0;10.0;5;20.0;
7;2;17.805721283;10.1999998093;3;22.1586660147;1;9.5;10.0;5;20.0;
8;2;18.2952003479;10.3632001877;3;23.3744058609;2;9.5;10.1999998093;4;21.3999996185;
9;2;19.0246429443;10.9097137451;3;24.4179002047;2;9.81500053406;10.1999998093;4;21.7964004278;
10;2;21.0246429443;11.3658018112;3;25.3010519743;2;9.90419006348;10.3632001877;4;22.1345227957;
11;2;23.0246429443;11.7372808456;3;26.0431767702;2;9.98026752472;10.4951858521;4;23.2873874903;
12;2;24.2771224976;12.0336990356;3;26.6668455601;2;10.2396621704;11.0209560394;5;24.268861413;
13;2;25.3722476959;12.2662630081;3;27.194732666;2;12.027598381;11.4571752548;5;25.093021512;
14;2;26.4729747772;12.446267128;3;27.4794170856;2;14.027598381;11.8107032776;5;25.7803837061;
15;2;27.5793056488;12.5;4;27.6658837795;2;16.0275993347;12.0916318893;5;26.3539340496;
16;3;28.6911849976;12.5;3;27.86140275;2;17.1123809814;12.3113050461;5;26.8362411261;
17;3;29.8084983826;12.5;3;28.0656666756;2;18.1445922852;12.4808797836;5;27.0267930031;
18;3;30.8393993378;12.5;3;28.2782502174;2;19.178861618;12.5;5;27.1883933544;
19;3;30.9669494629;12.5;4;28.4986059666;2;20.1173877716;12.5;5;27.3593420982;
20;3;31.0991630554;12.5;5;28.7260642052;2;20.1558513641;12.5;5;27.5396113396;
21;3;31.2356376648;12.5;5;28.9598350525;2;19.625;13.2618837357;5;27.7290761471;
22;3;31.3759002686;12.5;5;29.1990156174;2;20.2390422821;12.5;6;27.9275052547;
23;3;31.5194091797;12.5;5;29.4425997734;2;20.2836894989;12.5;6;28.1345529556;
24;3;31.6655597687;12.5;5;29.6894927025;2;19.625;13.4403657913;6;28.3497540951;
25;3;29.6655597687;13.5;5;29.9385285378;2;19.625;13.5049266815;6;28.5725209713;
26;3;29.0;14.5;5;30.1884908676;2;20.428817749;12.5;6;28.8021440506;
27;3;29.0;15.0942459106;5;30.4381356239;2;20.4804821014;12.5;6;29.0377955437;
28;3;29.0;15.2190675735;5;30.6862158775;2;20.5335044861;12.5;6;29.2785372734;
29;3;29.0;15.3431081772;6;30.9315071106;2;19.625;13.5;6;29.523332119;
30;3;29.0;15.4657535553;6;31.1728301048;2;18.625;13.5;6;29.7710599899;
31;3;29.0;15.5864152908;6;31.4090747833;2;17.6984882355;14.5;6;30.0205359459;
32;3;29.0;17.5864143372;7;31.6392197609;2;16.7546195984;15.5;6;30.2705316544;
33;4;29.0;19.5864143372;6;31.8623495102;2;15.8108692169;16.5;7;30.5197997093;
34;4;29.0;21.5864143372;7;32.0776662827;2;15.2419548035;17.5;7;30.76709795;
35;4;29.0;23.5864143372;7;32.2844991684;2;15.2975969315;18.5;7;31.0112137794;
36;4;29.0;25.5864143372;7;32.4823098183;2;15.35252285;19.5;7;31.2509884834;
37;4;29.0;26.241153717;7;32.6706910133;2;15.4064722061;20.5;7;31.4853386879;
38;4;29.0;26.3353462219;7;32.8493652344;2;15.4592018127;21.5;7;31.7132763863;
39;4;29.0;26.4246826172;6;33.0181760788;2;15.5104875565;22.5;8;31.9339232445;
