Turn;Planet_count_KI_1_SP_CHATO;Research_KI_1_SP_CHATO;Industry_KI_1_SP_CHATO;Ships_KI_1_SP_CHATO;Population_KI_1_SP_CHATO;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;13.0;10.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;13.0;10.0;5;20.0;2;7.0;11.1999998093;4;21.0;
3;1;13.0;10.0;5;20.0;2;8.14999961853;10.0;4;21.0900000334;
4;1;14.0;10.0;5;20.0;2;8.16349983215;10.0;4;21.1871190071;
5;1;15.0;10.0;5;20.0;2;8.17806816101;10.0;4;21.2917383909;
6;1;16.0;10.0;5;20.3999996185;2;9.29064083099;10.0;4;21.4042263031;
7;1;17.0;10.1999998093;5;20.7264003754;2;9.81595134735;10.0;4;21.5249304771;
8;1;17.4358406067;10.3632001877;5;21.8194274902;2;9.84310913086;10.0;3;22.0694183111;
9;1;18.0916557312;10.9097137451;5;22.7316036224;2;9.96561908722;10.1999998093;3;22.5515855551;
10;1;19.0916557312;11.3658018112;5;23.4745616913;2;10.0741062164;10.3632001877;3;22.983014226;
11;1;20.0916557312;11.7372808456;5;24.0673980713;2;10.1711778641;10.4951858521;3;24.2738182545;
12;1;21.0916557312;12.0336990356;6;24.5325260162;2;10.4616098404;11.0209560394;4;25.4089095592;
13;1;22.0916557312;12.2662630081;6;24.892534256;2;12.2841091156;11.4571752548;4;26.4029755592;
14;1;23.0916557312;12.446267128;6;25.0;2;14.2841091156;11.8107032776;4;27.276881218;
15;1;24.0916557312;12.5;6;25.0;2;16.2841091156;12.0916318893;4;28.0536293983;
16;1;25.0916557312;12.5;6;25.0;2;17.4948120117;12.3113050461;4;28.755402565;
17;1;26.0916557312;12.5;6;25.0;2;18.5764026642;12.4808797836;4;29.1808357239;
18;1;27.0;12.5;7;25.0;2;19.663520813;12.5;4;29.5913586617;
19;1;27.0;12.5;7;25.0;2;20.6580562592;12.5;5;30.0233430862;
20;2;28.0;12.5;6;26.0;2;20.7552528381;12.5;5;30.4742712975;
21;2;29.0;12.5;6;26.0650000572;2;20.856710434;12.5;5;30.9409928322;
