Turn;Planet_count_KI_1_SP_CHATO;Research_KI_1_SP_CHATO;Industry_KI_1_SP_CHATO;Ships_KI_1_SP_CHATO;Population_KI_1_SP_CHATO;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
34;3;30.1613769531;16.5;4;26.9755871296;3;19.625;12.5;6;26.9393253326;
35;3;30.1853523254;18.5;4;27.015581131;3;19.625;12.5;6;27.0956480503;
36;3;30.2093486786;20.5;4;27.0555787086;3;19.625;12.5;5;27.261295557;
37;3;30.2333469391;22.5;4;27.0955479145;3;19.625;12.5;5;27.4362905025;
38;3;30.2573280334;22.5;6;28.135456562;3;19.625;13.5;5;27.6205644608;
39;3;31.2812728882;23.5;6;28.3952732086;3;20.2146263123;12.5;4;27.8139474392;
40;3;32.3051643372;24.5;6;28.700682044;3;20.2581386566;12.5;4;28.016159296;
41;3;33.2204093933;25.5;7;29.059861064;3;19.625;13.5;5;28.2268030643;
42;3;33.4359169006;26.5;7;29.481852293;3;19.625;14.113401413;5;28.445360899;
43;3;33.6891098022;27.5;8;29.976354599;3;19.625;14.2226800919;5;28.6711919308;
44;4;32.3997955322;28.5;6;30.5533452034;3;20.4510192871;12.5;6;28.9035346508;
45;4;32.4231300354;29.0907306671;6;31.2224814892;3;20.5032958984;12.5;6;29.141512394;
46;4;32.4463005066;29.4059906006;7;31.9922397137;3;20.5568408966;12.5;6;29.3841423988;
47;4;32.4692878723;29.7717132568;7;32.8687858582;3;20.6114311218;12.5;7;29.6303496361;
48;4;32.4920806885;30.1909923553;7;33.8546149731;3;20.6668281555;14.5;7;29.8789830208;
49;4;32.5146598816;30.6650924683;7;34.9470949173;3;20.7227706909;16.5;8;30.1288366318;
50;4;32.5370101929;31.1927070618;7;36.1371417046;3;20.7789878845;18.5;8;30.3786706924;
51;4;32.5591163635;31.7693080902;8;39.6051185131;3;19.625;20.5;9;30.6272368431;
52;5;35.1965560913;31.2693080902;7;42.0245383978;3;19.625;22.5;9;30.8733024597;
53;5;35.7019042969;33.6593093872;8;44.3178864717;3;20.625;22.5;9;31.1156759262;
54;5;38.0958137512;32.9565658569;9;46.4759268761;3;19.625;23.5;9;31.353228569;
55;5;40.3998069763;33.1790504456;10;48.3354226351;3;19.625;24.5;9;31.5849161148;
56;5;42.5448913574;34.0;10;49.9346239567;3;20.625;22.5;10;31.8097963333;
57;5;43.5813941956;34.7288513184;11;51.416575551;3;21.1572036743;22.5;10;32.0270428658;
58;6;41.6175727844;35.7838249207;10;53.7559095621;3;21.2060852051;22.5;10;32.2359538078;
59;6;43.6533927917;35.0;11;55.0907356739;3;21.2530899048;22.5;11;32.4359588623;
60;6;45.6888122559;36.9036865234;11;56.2922984362;3;21.2980918884;22.5;11;32.6266198158;
61;6;47.5162582397;37.9686889648;11;57.3729337454;4;21.3409900665;22.5;10;54.5576286316;
62;6;48.6670951843;39.0371017456;12;58.3511042595;5;20.625;24.5;10;55.8163003922;
63;6;49.8327331543;40.1089286804;12;59.248082757;5;21.625;26.5;10;56.8710842133;
64;6;51.0146217346;40.184135437;13;61.085362196;5;23.625;25.5;11;57.7389202118;
65;7;53.2141723633;41.2626647949;12;61.8233972788;5;25.4905796051;26.5;10;58.4434967041;
66;7;55.4327316284;41.0;12;62.4765416384;5;24.625;28.5;10;59.0107221603;
67;7;56.6714820862;43.0;13;63.1765449047;5;26.625;27.5;11;59.4381551743;
68;7;57.9313583374;44.5170440674;14;63.9242452383;5;26.625;28.5;12;59.5521306992;
69;7;57.1826019287;46.6075515747;15;64.7196538448;5;25.625;30.5;13;59.6575689316;
70;7;58.3027610779;48.4294013977;15;65.5617793798;5;25.625;32.5;13;59.75;
71;7;58.9988098145;49.5795822144;15;66.4484704733;5;25.3500003815;34.5;13;59.75;
72;7;59.3160629272;50.7349662781;15;67.3762968779;6;24.3500003815;36.0;12;59.75;
73;7;59.6528015137;51.8952674866;14;68.3404899836;6;23.7250003815;37.0;13;59.75;
74;7;60.0065536499;53.0601844788;14;69.3349695206;6;23.7250003815;38.0;13;59.75;
75;7;60.3741035461;54.229347229;15;70.3524606228;6;23.7250003815;39.0;12;62.5093746185;
76;7;60.7515716553;55.4023551941;16;71.3817944527;6;25.8988113403;39.0;12;63.9563164711;
77;7;61.1345443726;56.5787773132;16;72.380011797;6;27.0307731628;39.0;12;64.9990577698;
78;7;57.1345443726;61.261390686;15;73.3761484623;6;28.3526668549;40.0;12;65.6523960829;
79;7;55.1345443726;64.5159072876;16;74.3611822128;6;29.1000003815;40.321975708;12;67.0327787399;
80;7;53.1345443726;67.7731018066;17;75.3266541958;6;29.3830623627;41.321975708;13;67.2847825289;
81;8;51.2000007629;70.8322143555;16;76.2650306225;6;30.1000003815;42.987121582;14;67.5286759138;
82;8;50.2000007629;73.0924530029;16;77.1699779034;7;30.6026668549;44.0248336792;13;67.6733125448;
83;8;48.2000007629;73.3530349731;17;78.0365278721;7;28.3500003815;47.0641517639;13;67.824275136;
84;8;47.2000007629;74.6131515503;17;80.5779838562;7;28.1000003815;50.1050872803;14;67.9816168547;
85;8;47.2000007629;77.5570678711;18;83.1476712227;7;28.1000003815;52.8127861023;15;68.1453645229;
86;8;46.2000007629;80.5524749756;19;85.710193634;7;28.1000003815;54.8946609497;15;68.3155158758;
87;9;46.2000007629;80.5921936035;19;88.2329726219;7;28.1000003815;57.1120033264;16;68.4920374155;
88;10;46.2000007629;81.6671829224;20;90.687869072;8;28.1000003815;59.1529388428;15;68.674861908;
89;10;44.2000007629;82.625617981;21;93.0519390106;8;28.1000003815;61.1954917908;16;68.8638864756;
90;10;43.2000007629;83.5977554321;22;95.3074073792;8;28.1000003815;63.239654541;18;69.058970809;
91;10;41.2000007629;87.5713500977;24;97.4411406517;8;29.1000003815;62.28540802;19;69.2599358559;
92;10;41.2000007629;88.5338897705;25;99.4439134598;8;28.1000003815;63.6299667358;19;69.4665625095;
93;10;39.4000015259;92.4731903076;25;101.309720993;8;28.1000003815;64.7332839966;19;69.678591013;
94;10;39.4000015259;96.3780136108;26;103.03525877;8;29.1000003815;62.8392982483;20;70.8957211971;
95;10;41.4000015259;94.8686294556;28;104.591765404;8;29.1000003815;64.9478607178;21;71.1776125431;
96;11;40.4000015259;96.3413848877;28;105.831615925;8;30.1000003815;67.058807373;19;71.4668498039;
97;11;41.4000015259;98.7904281616;30;106.976019859;8;31.1000003815;64.1132659912;20;71.7630852461;
98;11;42.4000015259;101.211021423;30;108.022148609;8;30.1000003815;67.1689300537;18;72.0659275055;
99;11;42.4000015259;99.5997467041;34;108.969966412;8;30.1000003815;70.2257080078;18;72.3749440908;
100;11;40.4000015259;101.599746704;34;109.821827412;8;31.1000003815;69.1874771118;18;72.689663291;
101;12;39.4000015259;106.599746704;33;110.581993103;8;30.1000003815;70.344833374;19;73.0095765591;
