Turn;Planet_count_KI_1_SP_CHATO;Research_KI_1_SP_CHATO;Industry_KI_1_SP_CHATO;Ships_KI_1_SP_CHATO;Population_KI_1_SP_CHATO;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;13.0;10.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;13.0;10.0;4;20.0;1;7.0;11.0;5;20.0;
3;1;13.0;10.0;4;20.0;1;8.0;10.0;5;20.0;
4;1;14.0;10.0;4;20.0;1;8.0;10.0;5;20.0;
5;2;16.0;10.0;3;21.0;1;8.0;10.0;5;20.0;
6;2;18.0;10.0;3;21.4999996424;1;9.0;10.0;5;20.0;
7;2;20.0;10.1999998093;3;21.9353003502;1;9.5;10.0;5;20.0;
8;2;21.1611804962;10.3632001877;3;23.1829590797;1;9.5;10.0;5;20.3999996185;
9;2;21.9097747803;10.9097137451;3;24.267437458;1;9.59000015259;10.1999998093;5;20.7264003754;
10;2;23.9097747803;11.3658018112;3;25.2018244267;1;9.66343975067;10.3632001877;5;20.9903717041;
11;2;25.9097747803;11.7372808456;3;26.0066431761;1;9.72283363342;10.4951858521;5;22.0419120789;
12;2;27.2552032471;12.0336990356;3;26.7056586742;1;9.95943069458;11.0209560394;6;22.9143505096;
13;2;28.3955345154;12.2662630081;3;27.3226804733;1;11.7228336334;11.4571752548;6;23.6214065552;
14;2;29.5497436523;12.446267128;3;27.7113106251;1;12.7228336334;11.8107032776;6;24.1832637787;
15;2;30.7184410095;12.5;4;28.0173821449;1;13.7228336334;12.0916318893;6;24.6226100922;
16;3;31.9020843506;12.5;3;28.3487696648;1;14.7228336334;12.3113050461;6;24.9617595673;
17;3;33.1009178162;12.5;4;28.7054548264;1;15.7228336334;12.4808797836;6;25.0;
18;3;34.223274231;12.5;4;29.0869145393;2;17.7228336334;12.6999998093;5;26.0;
19;3;34.4521484375;12.5;4;29.4920539856;2;19.625;12.5;6;26.0499999523;
20;3;34.6952323914;12.5;4;29.9191560745;2;19.8612499237;12.5;6;26.1019749641;
21;3;34.9514923096;12.5;4;30.3658571243;2;19.8729438782;12.5;6;26.1559499502;
22;3;35.2195129395;12.5;5;30.8291530609;2;19.625;12.8467845917;7;26.2119446993;
23;4;35.4974899292;12.5;4;31.3054442406;2;19.625;12.8635835648;7;26.269973278;
24;4;35.7832641602;12.5;5;31.790620327;2;19.625;12.8809919357;7;26.3300433159;
25;4;36.0743713379;12.5;5;32.2801818848;2;19.625;12.8990125656;7;26.3921557665;
26;4;36.3681106567;12.5;5;32.7693967819;2;19.625;12.9176464081;7;26.4563041925;
27;4;36.6616363525;12.5;5;33.2534770966;2;19.625;12.9368915558;9;26.5224741697;
28;4;36.9520874023;12.5;5;33.7277650833;2;19.9675559998;12.5;9;26.5906432867;
29;4;37.2366600037;14.5;5;34.187912941;2;19.625;12.9771928787;9;26.6607804298;
30;4;37.5127487183;16.5;5;34.6300430298;2;17.625;14.3303899765;10;26.7328453064;
31;4;37.7780265808;18.5;5;36.0508718491;2;16.625;15.3664226532;9;26.8067884445;
32;4;39.0305252075;21.5;5;36.5377939939;2;15.625;16.4033946991;8;26.8825509548;
33;4;40.2686767578;24.5;5;37.0060400963;2;14.625;17.4412746429;8;26.9600640535;
34;4;40.4913520813;25.5;6;37.4548176527;2;14.0;18.4800319672;8;27.0392494202;
35;5;40.697845459;26.5;6;37.8839931488;2;14.0;19.5196247101;8;27.120018959;
36;5;40.8878593445;27.5;7;38.2940144539;3;14.0;20.5600090027;7;27.2022752762;
37;5;41.0614509583;27.5;7;38.6858114004;3;14.0;21.6011371613;7;27.2859115601;
38;5;41.2189865112;27.5;8;39.0606914759;3;14.0;22.64295578;7;27.3708124161;
39;5;41.3610801697;27.5;9;39.4202260971;3;14.0;23.6854057312;8;27.4568536282;
40;5;41.4885406494;27.5;9;39.7661459446;3;14.0;24.7284259796;8;27.5439035892;
