Turn;Planet_count_KI_1_SP_CHATO;Research_KI_1_SP_CHATO;Industry_KI_1_SP_CHATO;Ships_KI_1_SP_CHATO;Population_KI_1_SP_CHATO;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
33;4;36.2686767578;19.5;3;36.9889210463;2;20.625;12.8394985199;6;30.5695996284;
34;4;37.4913520813;22.5;3;37.5299901962;2;20.8781604767;12.5;7;31.0391392708;
35;4;38.517993927;25.5;3;38.0740373135;2;19.625;13.5;8;31.5199065208;
36;4;38.8444213867;26.5;3;38.6249061823;2;20.625;12.5;8;32.007601738;
37;4;39.1749420166;27.5;4;40.1870713234;2;21.2017097473;12.5;8;32.4976010323;
38;5;40.5122413635;28.5;3;40.8054158688;2;19.625;13.5;8;32.9851250648;
39;5;41.859249115;29.5;3;41.4461357594;2;20.625;12.5;8;33.465420723;
40;5;42.8676834106;30.5;5;42.114054203;2;19.625;13.5;8;33.9339466095;
41;5;43.2684326172;31.5;6;42.8134385347;2;20.625;12.5;9;34.3865451813;
42;5;43.6880645752;32.5;7;43.5476053953;2;21.625;12.5;9;34.8195896149;
43;5;44.1285629272;32.5;7;44.199059248;2;21.8344078064;12.5;8;35.2300891876;
44;5;44.5194358826;32.5;7;44.8913977146;2;21.9267692566;12.5;9;35.6157541275;
45;5;44.9348373413;32.5;8;45.6330988407;2;19.9267692566;13.5;9;35.9750175476;
46;5;45.3798561096;32.5;8;46.4184631109;2;20.9267692566;12.5;10;36.307009697;
47;5;45.8510780334;32.5;9;48.8680866957;2;21.9267692566;14.5;10;36.6115064621;
48;6;47.320854187;33.0;8;51.1191581488;2;22.2375888824;16.5;10;36.8888463974;
49;6;48.671497345;33.3899993896;8;53.1903226376;2;22.2999916077;18.5;11;37.1398382187;
50;6;49.9141960144;33.6872596741;9;55.0984845161;3;22.356464386;20.5;9;47.3656587601;
51;7;51.0590934753;33.9097442627;8;56.7077680826;3;23.4072723389;23.5;10;47.9677553177;
52;7;52.0246620178;34.0;8;58.0809115171;3;24.4527454376;24.5;10;48.5221567154;
53;7;50.2068443298;35.0;9;59.3789417744;3;25.4932441711;25.5;11;49.0293283463;
54;7;49.3741378784;36.0;9;60.4750471115;3;26.5291633606;26.5;12;49.4420347214;
55;8;48.4344825745;35.0;8;61.4452648163;4;27.5499992371;27.5;11;49.7347183228;
56;8;47.1625976562;37.0;8;62.3265514374;4;28.0704154968;27.5;12;50.0005426407;
57;8;47.1625976562;38.164730072;8;63.115727663;5;28.1501617432;27.5;12;50.2404880524;
58;8;47.1625976562;39.219127655;9;63.8142940998;5;28.2221450806;27.5;12;50.4558610916;
59;8;47.1625976562;40.2747421265;9;65.4273357391;5;28.2867584229;27.5;12;50.6481971741;
60;8;48.1625976562;42.3314743042;9;66.0223276615;5;28.3444595337;27.5;12;50.8191757202;
61;8;49.1625976562;44.3892211914;9;66.5509872437;5;28.3957519531;27.5;12;50.9705476761;
62;9;48.5193710327;46.4478683472;10;67.0225111246;5;28.4411659241;27.5;12;52.0;
63;9;48.6913795471;48.5072937012;10;68.3927798271;5;29.4500007629;28.5;13;52.0399999619;
64;9;49.7999992371;51.567363739;11;68.6911822557;5;30.4500007629;29.5;13;52.0811839104;
65;9;50.7999992371;54.2930908203;12;69.0033745766;5;28.4500007629;31.5;13;52.1235535145;
66;9;51.531917572;56.3917579651;14;69.3297686577;5;27.7028007507;33.5;13;52.1671074629;
67;9;51.6071624756;57.9922485352;14;69.6707485914;5;26.7125968933;35.5;13;52.211841464;
68;9;51.689125061;59.0944366455;14;70.0266593695;5;25.4500007629;37.1059188843;14;52.2577478886;
69;9;51.7781982422;59.1981620789;14;71.3977918625;6;25.1079940796;37.5;13;52.3048160076;
70;9;52.8747444153;60.303276062;15;71.8443646431;6;24.8250007629;39.1524085999;14;54.0291281939;
71;9;53.9790878296;61.4096069336;16;72.3094704151;6;24.9907512665;40.1895637512;15;55.466850996;
72;10;54.0915145874;62.5169906616;15;72.7931946516;6;24.0599689484;39.2283248901;15;56.6563112736;
73;10;54.2122344971;63.62525177;16;73.2954795361;6;24.4669647217;38.5;15;57.6380295753;
74;10;54.3414039612;64.7342147827;18;73.8161002398;6;25.1619415283;39.3106880188;16;58.2726806402;
75;11;52.4790649414;69.1811523438;17;74.3546398878;6;27.5844306946;35.5;16;58.5722153187;
76;11;51.7999992371;67.2555770874;17;74.910466671;6;29.6047744751;34.0;16;58.8470153809;
77;11;50.7999992371;69.3318099976;17;75.6806691885;6;31.6258239746;34.0;18;58.9892184734;
78;11;47.7999992371;73.0471725464;18;78.0373034477;6;29.5750007629;35.9946098328;19;59.0888938904;
79;11;48.7999992371;74.5961227417;18;79.6123967171;6;27.0450019836;37.0;19;59.1914815903;
80;11;48.7999992371;76.1935272217;18;81.2955129147;7;25.0680847168;39.0;16;69.2968595028;
81;11;48.7999992371;79.7166137695;19;83.0816907883;8;24.2000007629;42.0;15;69.9048841;
82;11;47.7999992371;78.9457778931;20;85.9632652998;8;24.2000007629;46.0;17;70.4878911972;
83;11;46.7999992371;83.188331604;21;88.9898459911;8;25.2000007629;50.0;17;71.0426139832;
84;12;47.7999992371;87.4434127808;21;91.1514399052;8;26.2000007629;54.0;17;71.5667867661;
85;13;47.7999992371;91.7098617554;20;93.3759201765;8;27.2000007629;58.0;17;72.0591146946;
86;13;47.7999992371;95.9861984253;23;95.646607995;8;28.2000007629;61.0;18;72.5191879272;
87;13;47.7999992371;100.270652771;23;97.9458550215;8;29.2000007629;64.0;18;73.9473574162;
88;13;48.7999992371;100.561172485;25;100.255821228;8;30.9821891785;67.5490264893;18;74.4045908451;
89;14;47.7999992371;103.855514526;24;102.559231639;8;32.1065483093;70.6094665527;19;74.8352842331;
90;14;49.7999992371;106.151252747;25;104.840036273;8;32.2172546387;73.6703186035;20;75.2412616014;
91;14;51.7999992371;104.909576416;27;108.083910584;8;32.3152351379;71.7314453125;20;75.6245291233;
92;14;50.7999992371;109.434249878;28;110.338542104;8;31.4014968872;73.7926864624;22;75.9871703386;
93;15;53.7999992371;113.9661026;27;112.536690474;9;32.4770851135;76.8538970947;21;76.2355815172;
94;15;57.7999992371;113.501976013;27;114.67025876;9;34.5;73.914932251;22;76.4356329441;
95;15;56.7999992371;117.320404053;27;117.732988119;10;32.5;76.9756393433;21;76.6379681826;
96;15;55.7999992371;123.920761108;23;119.780213952;10;32.5;80.0358734131;22;76.8423044682;
97;16;57.7999992371;123.691947937;20;136.751569867;10;34.5;77.095489502;22;77.0483540297;
98;17;58.7999992371;129.28187561;21;139.694892764;10;32.5;80.0241775513;22;77.2558258772;
99;17;59.7999992371;134.861907959;22;143.463902116;10;32.5;82.1279144287;22;77.4644255638;
100;17;61.7999992371;139.429168701;23;146.017555594;10;34.5;78.232208252;22;77.6738579273;
