Turn;Planet_count_KI_1_SP_CHATO;Research_KI_1_SP_CHATO;Industry_KI_1_SP_CHATO;Ships_KI_1_SP_CHATO;Population_KI_1_SP_CHATO;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
35;3;29.0;25.1440582275;5;36.2360286713;1;12.0;18.5;8;25.0;
36;3;29.0;27.1440582275;5;36.5465888977;1;12.0;19.5;7;25.0;
37;3;29.0;28.1440582275;5;36.8298740387;1;12.0;20.5;7;25.0;
38;3;29.0;28.4149360657;5;37.0865974426;1;12.0;21.5;7;25.0;
39;3;29.0;28.5432987213;5;38.3178625107;1;13.0;19.5;9;25.0;
40;3;31.0;27.5432987213;5;38.6100654602;1;14.0;18.5;10;25.0;
41;3;33.0;27.5432987213;5;38.8861044645;1;15.0;17.5;10;25.0;
42;3;34.7057800293;27.5432987213;6;39.1479977369;1;16.0;16.5;11;25.0;
43;3;32.0;29.5432987213;7;39.3790287971;1;17.0;15.5;11;25.0;
44;3;31.0;31.5432987213;7;39.4910193682;1;17.625;14.5;11;25.0;
45;3;31.0;33.28881073;8;39.6104347706;1;17.625;13.5;12;25.0;
46;3;31.0;34.3485183716;9;39.7374911308;1;17.625;12.5;12;25.0;
47;3;31.0;34.8687438965;9;39.8723640442;1;17.625;12.5;12;25.0;
48;3;31.0;34.9361801147;9;40.0151810646;1;17.625;12.5;12;25.0;
49;3;31.0;35.0075912476;10;40.1660137177;1;17.625;12.5;12;25.0;
50;3;31.0;35.0830078125;10;40.3248689175;1;17.625;12.5;12;25.0;
51;3;31.0;35.1624336243;11;40.4916813374;1;15.625;13.5;12;25.0;
52;4;31.0;35.24584198;11;42.1061403751;1;14.625;14.5;10;25.0;
53;4;31.5999984741;34.6949996948;11;43.4742016792;1;13.625;15.5;11;25.0;
54;4;32.0680007935;36.2597389221;11;44.6317915916;1;14.625;16.5;11;25.0;
55;4;32.4247131348;37.3158950806;12;45.6166937351;1;15.625;17.5;11;25.0;
56;5;33.6916885376;38.8083496094;11;47.3160612583;1;16.625;17.5;11;25.0;
57;5;35.7999992371;38.2820510864;12;47.965891242;1;17.625;17.5;11;25.0;
58;5;36.7999992371;39.3866119385;13;48.6193757057;2;17.625;17.5;8;40.0;
59;5;34.7999992371;41.477230072;14;50.169657588;2;18.625;18.5;9;40.75;
60;6;35.7999992371;44.5;13;50.7876955271;2;19.625;19.5;9;41.4193744659;
61;7;36.7999992371;45.9868202209;13;51.4452090263;2;19.625;20.5;10;42.0072898865;
62;7;36.7999992371;47.1491165161;15;52.1428756714;3;20.625;22.5;9;43.5162696838;
63;7;36.7999992371;48.3134078979;15;52.8811017275;3;22.625;24.5;9;44.0413264036;
64;7;36.7999992371;51.1491165161;16;53.6599464417;3;23.625;25.5;10;44.5062088966;
65;7;36.7999992371;52.8779678345;17;54.4790292978;3;24.625;26.5;10;44.9187563658;
66;8;36.7999992371;53.9329414368;16;55.3374196291;3;25.625;27.5;11;45.286989212;
67;8;37.7999992371;52.9911994934;17;56.233512044;3;26.625;27.5;12;45.5249304771;
68;8;38.7999992371;53.0528030396;17;57.1648966074;3;27.3250007629;27.5;12;45.6541694403;
69;8;39.7999992371;53.1178016663;18;58.1282432079;3;27.3250007629;27.5;12;45.7922235727;
70;8;40.7999992371;53.1862182617;19;59.1192088127;3;27.3250007629;27.5;12;45.9393253326;
71;8;41.7999992371;53.2580451965;19;60.1323957443;3;27.3250007629;27.5;12;46.0956480503;
72;8;42.7999992371;53.3332557678;17;61.1613814831;4;27.3250007629;27.5;10;46.261295557;
73;9;43.7999992371;53.911781311;17;62.1988289356;4;27.3250007629;27.5;9;46.4362905025;
74;9;44.7999992371;54.806438446;17;63.2366919518;4;25.3250007629;28.5;9;46.6205644608;
75;9;45.7999992371;55.0062255859;18;64.2665035725;4;24.3250007629;29.5;9;46.8139474392;
76;9;45.7999992371;55.201385498;18;65.2797319889;4;23.3250007629;30.5;10;47.016159296;
77;9;45.7999992371;55.3917274475;18;66.2681610584;4;22.3250007629;31.5;9;47.2268030643;
78;10;45.7999992371;55.5771331787;13;86.224271059;3;14.0;27.5;9;28.445360899;
79;10;44.7999992371;57.7575378418;14;87.7115588188;3;15.0;25.5;11;28.6711919308;
80;10;44.7999992371;60.9328765869;18;90.0603370667;3;16.0;24.5;11;28.9035346508;
81;10;45.7999992371;65.1031494141;18;91.4274357557;3;17.0;23.5;10;30.1805477142;
82;10;46.7999992371;69.2683258057;18;92.6925654411;3;18.0;23.0;10;31.2456388474;
83;10;47.592464447;73.4284210205;19;93.7733520269;3;19.0;23.3899993896;12;32.1319565773;
84;11;46.7999992371;76.5434265137;19;94.5676999092;3;20.0;23.6872596741;12;32.8739099503;
85;11;46.7999992371;82.5886688232;20;95.3493431807;3;20.2593841553;23.9097423553;12;33.3549399376;
86;11;47.7999992371;82.7298355103;22;96.1218149662;3;20.2999992371;24.0;13;34.6572294235;
87;11;47.0999984741;85.8698959351;23;96.8890888691;3;21.2999992371;25.0;13;35.0594822168;
88;11;47.0999984741;89.0083007812;23;97.6552631855;3;22.2999992371;26.0;13;35.4687709808;
89;11;47.0999984741;87.1445236206;23;98.4242522717;3;20.2999992371;28.0;13;35.8838613033;
90;11;46.0999984741;89.2780609131;26;99.1752784252;3;19.2999992371;30.0;13;36.3035801649;
91;11;47.0999984741;92.4084472656;30;101.024660587;3;18.2999992371;32.0;20;36.7268431187;
92;12;47.0999984741;90.4973754883;29;102.909037113;4;17.2999992371;33.0;15;47.15267694;
93;12;47.0999984741;89.9783401489;28;104.809960365;4;17.2999992371;35.0;15;48.0802342892;
94;12;47.0999984741;93.474105835;28;106.708511829;4;18.0;37.0;14;48.9812953472;
95;12;49.0999984741;90.9781951904;30;108.585866928;4;18.0;39.0;14;49.8521826267;
96;12;47.0999984741;94.4835662842;30;111.423848152;4;18.0;41.0;14;50.6903488636;
97;12;48.0999984741;98.982925415;31;114.265444279;4;18.0;43.0;16;51.4943223;
98;12;51.0999984741;96.4691696167;32;118.078261375;5;18.0;45.0;15;52.2635920048;
99;13;51.0999984741;104.935806274;32;119.880267739;5;18.0;47.0;15;52.9984500408;
100;13;53.0999984741;111.37727356;36;121.602840662;5;18.0;49.0;15;53.6998074055;
