Turn;Planet_count_KI_1_SP_CHATO;Research_KI_1_SP_CHATO;Industry_KI_1_SP_CHATO;Ships_KI_1_SP_CHATO;Population_KI_1_SP_CHATO;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
35;3;29.0;20.3491897583;4;26.8559447527;2;12.0;15.5;4;25.0;
36;3;29.0;22.3491897583;4;26.8957372904;2;12.0;14.5;4;25.0;
37;3;29.0;23.3491897583;5;26.9356285334;2;12.0;13.5;7;25.0;
38;3;29.0;23.4678153992;6;26.9755871296;2;12.0;14.5;7;25.0;
39;3;29.0;23.4877929688;6;27.015581131;2;12.0;15.5;7;25.0;
40;3;29.0;23.5077896118;6;27.0555787086;2;12.0;16.5;8;25.0;
41;3;29.0;23.5277900696;6;27.0955479145;2;12.0;17.5;6;25.0;
42;3;29.0;23.5477733612;7;27.135456562;2;12.0;18.5;5;25.0;
43;3;29.0;23.5677280426;6;27.17527318;2;12.0;19.5;6;25.0;
44;3;29.0;23.5876369476;5;27.2149660587;2;12.0;20.5;6;25.0;
45;3;29.0;23.6074829102;7;27.2545039654;2;12.0;21.5;6;25.0;
46;3;29.0;23.6272525787;5;27.293856144;2;12.0;22.5;8;25.0;
47;3;29.0;23.6469268799;5;27.3329925537;2;12.0;23.5;9;25.0;
48;3;29.0;23.6664962769;7;27.3718836308;2;12.0;24.5;9;25.0;
49;3;29.0;23.6859416962;7;27.4105007648;2;13.0;22.5;10;25.0;
50;3;29.0;23.7052497864;8;27.4488155842;2;12.0;23.5;10;25.0;
51;3;29.0;23.724407196;8;27.4868011475;2;12.0;24.5;11;25.0;
52;3;29.0;23.7434005737;7;27.5244314671;2;13.0;22.5;11;25.0;
53;3;29.0;23.7622146606;8;27.5616812706;2;12.0;23.5;12;25.0;
54;3;29.0;23.7808418274;6;28.6241431236;2;12.0;24.5;12;25.0;
55;4;29.5999984741;24.3120727539;4;29.4664897919;2;13.0;22.5;12;24.5;
56;4;30.0680007935;24.7332439423;4;30.1231586933;2;14.0;21.5;12;24.8675003052;
57;4;30.4247112274;25.061580658;4;30.6300077438;2;15.0;20.5;11;25.0;
58;4;30.6916904449;25.3150043488;3;30.8720588684;2;16.0;19.5;11;25.0;
59;4;30.7999992371;25.4360294342;4;30.9331746101;2;17.0;18.5;11;25.0;
60;4;30.7999992371;25.4665870667;5;30.9937982559;2;17.625;17.5;12;25.0;
61;4;30.7999992371;25.4968986511;6;31.0538599491;2;17.625;17.5;13;25.0;
62;4;30.7999992371;25.5269298553;8;31.1132924557;2;17.625;17.5;15;25.0;
63;4;30.7999992371;25.556646347;8;31.1720311642;2;17.625;17.5;15;25.0;
64;4;30.7999992371;25.5860157013;7;31.230014801;2;17.625;17.5;16;25.0;
65;4;30.7999992371;25.6150074005;6;31.2871856689;2;17.625;17.5;18;25.0;
66;4;30.7999992371;25.6435928345;6;31.3434891701;2;17.625;17.5;18;25.0;
67;4;30.7999992371;25.6717453003;5;32.3988745213;2;17.625;17.5;18;25.0;
68;4;31.7999992371;26.6994361877;4;32.5132946968;2;17.625;17.5;19;25.0;
69;4;32.7999992371;27.7266464233;3;32.6296708584;3;17.625;17.5;17;25.0;
70;4;32.7999992371;28.7533531189;5;32.7480331659;3;17.625;17.5;17;25.0;
71;4;32.7999992371;29.7795372009;7;32.8684077263;3;17.625;17.5;16;25.0;
72;4;32.7999992371;30.8051776886;6;32.9908155203;3;17.625;17.5;15;25.0;
73;4;32.7999992371;30.8302631378;6;33.1152707338;3;17.625;17.5;16;25.0;
74;4;32.7999992371;30.8547782898;7;33.2417800426;3;17.625;17.5;14;25.0;
75;4;32.7999992371;30.8787136078;9;33.3703404665;3;17.625;17.5;14;25.0;
76;5;32.7999992371;30.9020576477;8;33.5009384155;3;17.625;17.5;15;25.0;
77;5;32.7999992371;30.9248046875;7;33.6335481405;3;17.625;17.5;14;25.0;
78;5;30.7999992371;30.0;10;33.7681304216;3;17.625;17.5;14;25.0;
79;5;31.7999992371;30.0;9;33.9046316147;3;17.625;17.5;16;25.0;
80;5;32.7999992371;30.989408493;9;34.0235335827;3;17.625;17.5;15;25.0;
81;5;32.7999992371;31.0;8;34.1242339611;3;17.625;17.5;15;25.0;
82;5;32.7999992371;31.0;9;34.2278065681;3;17.625;17.5;15;25.0;
83;5;32.7999992371;31.0;9;34.3341217041;3;17.625;17.5;16;25.0;
84;5;32.7999992371;31.0;7;34.4430289268;3;17.625;17.5;16;25.0;
85;5;32.7999992371;31.0;6;34.5543570518;3;17.625;17.5;16;25.0;
86;5;32.7999992371;31.0;6;34.667914629;3;17.625;17.5;16;25.0;
87;5;32.7999992371;31.0;7;34.7834908962;3;17.625;17.5;17;25.0;
88;5;32.7999992371;31.0;7;34.9008569717;3;17.625;17.5;16;25.0;
89;5;32.7999992371;31.0;6;35.0197672844;3;17.625;17.5;12;25.0;
90;5;32.7999992371;31.0;5;35.1399610043;3;17.625;17.5;13;25.0;
91;5;32.7999992371;31.0;5;35.2611646652;3;17.625;17.5;13;26.0;
92;5;32.7999992371;31.0;5;35.3830943108;3;17.8500003815;18.0;14;26.7800006866;
93;5;32.7999992371;31.0;5;35.5054576397;3;18.0255012512;18.3899993896;13;27.3745174408;
94;5;32.7999992371;31.0;6;35.6279573441;3;18.1592674255;18.6872596741;13;27.8194847107;
95;5;32.7999992371;31.0;5;35.7502937317;3;18.2593841553;18.9097423553;13;28.0;
96;5;32.7999992371;31.0;6;35.8721673489;3;18.2999992371;19.0;14;28.0;
97;5;32.7999992371;31.0;5;35.9932823181;3;18.2999992371;19.0;14;28.0;
98;5;32.7999992371;31.0;6;36.1133489609;3;18.2999992371;19.0;11;28.0;
99;5;32.7999992371;31.0;6;36.2320871353;3;18.2999992371;19.0;11;28.0;
100;5;32.7999992371;31.0;6;36.8031525612;3;18.2999992371;19.0;9;28.0;
101;5;32.7999992371;31.1000003815;8;37.3912725449;3;18.2999992371;19.0;9;27.5;
102;5;32.7999992371;31.200799942;8;37.9933648109;3;18.1875;18.75;9;27.9125003815;
103;5;32.7999992371;31.3020019531;8;38.6059212685;3;18.2803115845;18.9562492371;8;28.0;
104;5;32.7999992371;31.4031982422;8;39.2250761986;3;16.2803115845;19.9562492371;5;27.0;
105;5;32.7999992371;31.5039787292;7;40.8466959;3;15.2803115845;20.9562492371;4;27.0400009155;
106;5;33.7999992371;32.6039390564;8;41.5264925957;3;14.2803115845;21.9562492371;4;27.569984436;
107;5;34.7999992371;33.7026824951;8;42.2031111717;3;13.2803115845;22.9562492371;3;27.4642391205;
108;5;34.7999992371;34.7998352051;8;42.872402072;3;12.2803115845;23.9562492371;3;27.8860244751;
109;5;34.7999992371;35.8950386047;6;43.5304355621;3;12.0;24.9562492371;3;28.0;
110;5;34.7999992371;36.9879646301;6;44.1736155748;3;12.0;25.9562492371;4;28.0;
111;5;34.7999992371;37.0783233643;6;44.7987784147;3;12.0;26.9562492371;3;27.0;
112;5;34.7999992371;37.165851593;7;45.4032611847;3;12.0;27.9562492371;3;26.5400009155;
113;5;34.7999992371;37.250328064;7;45.9849444628;3;12.0;28.9562492371;3;26.1928844452;
114;5;34.7999992371;37.3315620422;6;46.5422694683;3;12.0;29.9562492371;4;25.9281482697;
115;5;34.7999992371;39.4094161987;6;47.0742248297;3;13.0;27.9562492371;4;25.2246227264;
116;5;34.7999992371;41.4837837219;5;47.5803102255;3;12.0;28.9562492371;5;25.67694664;
117;5;34.7999992371;43.5545883179;6;48.060488224;3;12.0;29.9562492371;4;26.0302047729;
118;5;34.7999992371;45.621799469;9;48.5151193142;3;12.0;30.9562492371;5;26.3032493591;
119;5;34.7999992371;47.6854133606;9;48.9448888302;3;13.0;28.9562492371;5;27.0125827789;
120;5;34.7999992371;49.7454528809;9;49.3507418633;3;12.0;29.9562492371;7;27.5494346619;
121;5;34.7999992371;50.9158782959;9;49.733809948;3;12.0;30.9562492371;5;27.4490566254;
122;5;33.7999992371;52.3793411255;10;50.0953521729;3;12.0;31.9562492371;5;27.8747768402;
123;6;33.7999992371;53.4555740356;9;50.4366970062;2;13.0;29.9562492371;5;27.5;
