Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
20;2;22.625;13.5;6;30.4675207138;2;19.8871517181;12.5;6;26.1864993572;
21;2;22.625;14.140255928;6;30.934035778;3;19.625;12.9745998383;5;46.0230437517;
22;2;23.625;12.5;6;31.4126729965;3;20.625;12.983206749;5;47.2702447176;
23;2;24.0678520203;12.5;6;31.8992233276;3;21.625;12.9918651581;5;48.3355052471;
24;2;24.1773262024;12.5;7;32.3891215324;3;22.625;13.0005731583;6;49.2221831083;
25;2;24.2875518799;12.5;7;32.8776073456;3;23.625;13.0093259811;6;49.9443702698;
26;2;24.3974609375;12.5;8;33.3599052429;4;24.9164428711;12.5;5;50.5224243402;
27;3;24.5059776306;12.5;7;33.8314113617;4;25.625;13.0269527435;6;50.9790619612;
28;3;24.6120681763;12.5;7;34.2878704071;4;26.625;13.0358200073;6;51.3365210295;
29;3;24.7147712708;12.5;7;34.7255268097;4;25.9314041138;13.5;6;51.3841004372;
30;3;22.813243866;13.5;7;35.1412420273;4;25.936422348;14.5;6;51.4064661264;
31;3;21.9067802429;14.5;7;35.5325679779;4;25.4414558411;15.5;6;51.428878665;
32;3;20.9067802429;13.5;9;35.8977775574;4;24.4464988708;16.5;6;51.4513280392;
33;3;21.625;14.5;9;36.2358512878;4;23.82654953;17.5;6;52.4738043547;
34;3;20.625;13.5;9;36.5464267731;4;24.5;20.2000007629;6;52.546297431;
35;3;20.625;14.5;9;36.8297271729;4;25.5;21.282409668;6;52.6207723618;
36;3;20.2866897583;15.5;10;37.0864648819;4;25.5;22.3345413208;6;52.6972438097;
37;3;19.719455719;16.5;11;37.3177433014;4;25.5;23.3880691528;6;52.77572155;
38;3;18.719455719;15.5;11;37.5249595642;4;25.5;24.4430065155;6;52.8562093973;
39;3;20.719455719;17.5;12;37.7097082138;4;25.5;25.4993457794;5;52.9387050867;
40;3;20.0;19.5;12;37.8737001419;4;25.5;26.5570926666;5;53.023199439;
41;3;22.0;21.5;12;38.0;4;25.5;27.6162395477;6;53.1096761227;
42;3;24.0;22.5;12;38.0;4;26.8720092773;28.6162395477;7;53.1981108189;
43;3;25.5499992371;22.5;12;38.0;4;28.2195739746;30.6162395477;7;53.2884714603;
44;3;25.5499992371;22.5;12;38.0;4;29.239906311;32.6162414551;7;53.3807172775;
45;4;25.5499992371;22.5;11;38.0;4;30.2606620789;34.4745101929;8;53.4747984409;
46;4;25.5499992371;22.5;12;38.0;4;31.281829834;34.5;8;53.5706561804;
47;4;25.5499992371;22.5;12;38.0;4;31.5315284729;34.5;10;53.6682224274;
48;4;25.5499992371;22.5;12;38.0;4;31.5267753601;33.5;10;53.7674194574;
49;4;25.5499992371;22.5;12;38.0;4;31.5316543579;33.8720436096;11;53.8681601286;
50;4;25.5499992371;22.5;12;38.0;4;31.125;33.9274749756;11;53.9703478813;
51;4;25.5499992371;22.5;12;39.0;4;32.0183296204;32.5;11;54.0738768578;
52;4;26.5499992371;23.5;12;39.0399999619;4;32.0416221619;32.5;12;54.1786322594;
53;4;27.5499992371;24.5;12;39.0811839104;4;31.6393299103;33.5;12;54.2844908237;
54;4;27.5499992371;25.5;12;39.1235535145;4;32.089012146;32.5;13;54.3913207054;
55;4;27.8027992249;26.5;12;39.1671074629;4;31.125;34.5;13;54.4989830256;
56;4;25.8125991821;28.5;11;39.211841464;4;31.125;35.6492881775;14;54.6073317528;
57;4;24.5499992371;30.1059207916;11;39.2577478886;4;31.5694885254;34.3422775269;14;54.7162151337;
58;4;23.8329925537;30.5;12;39.3048160076;4;30.1861495972;33.5;14;54.8096864223;
59;5;22.5499992371;32.1524085999;7;54.3530313969;4;29.2071800232;34.5;14;54.8993241787;
60;6;22.9249992371;33.5;5;55.1523760557;4;28.2273483276;35.5;15;54.989222765;
61;6;24.9249992371;32.5;5;55.872202754;4;28.5750007629;34.5;15;55.079221487;
62;6;25.2518863678;34.5;7;56.5116524696;4;29.5750007629;34.5;16;57.2615354061;
63;6;25.2634811401;33.5;7;57.0732192993;4;30.4249992371;36.2830734253;17;59.0086989403;
64;6;24.9249992371;36.2784729004;8;59.3333483934;4;32.4349594116;35.0730743408;17;60.3891801834;
65;6;25.3821315765;34.5;8;61.2276537418;4;32.3716239929;36.3703346252;17;61.4742212296;
66;6;24.0127506256;37.2548294067;11;62.7973464727;5;31.8180446625;34.6872596741;16;62.0333328247;
67;7;24.0127506256;39.5976715088;10;64.0892266035;5;30.916765213;35.6872596741;16;62.2336549759;
68;7;25.0;40.9097442627;10;65.0016756058;5;31.0092658997;35.0;16;62.4354457855;
69;7;25.4528141022;37.9097442627;10;65.6328558922;5;30.0072402954;35.0;18;62.6379041672;
70;7;26.0;37.9097442627;11;66.1705975533;5;29.0527954102;36.0;18;62.8402137756;
71;7;27.4986305237;36.9097442627;11;66.3221564293;5;28.0983142853;37.0;18;63.0415563583;
72;7;27.0;36.9097442627;11;66.4307832718;5;26.3999996185;40.0;18;63.2411236763;
73;7;27.7250003815;38.0;11;66.5418510437;5;26.3999996185;42.4000015259;20;63.4381308556;
74;7;28.7250003815;40.0;12;66.6551704407;5;26.3999996185;44.4000015259;19;64.6318297386;
75;7;29.7250003815;42.0;13;67.7705330849;5;27.3999996185;47.3422813416;20;64.8515193462;
76;7;31.7250003815;45.0;13;68.04771173;5;28.3999996185;49.4750671387;19;66.4671456814;
77;7;33.7249984741;48.0;13;68.3502067327;6;29.8199996948;52.6045913696;21;68.736522913;
78;7;34.0249977112;50.5032310486;13;68.6806509495;6;31.1375198364;55.7304534912;22;69.7764675617;
79;7;34.0249977112;52.5632629395;14;69.0418041945;6;31.369758606;58.8522949219;23;70.5916622877;
80;7;34.0249977112;54.6238174438;14;69.4364860058;6;31.5353660583;60.9698181152;24;71.067337513;
81;7;34.0249977112;56.6847457886;14;69.8674795628;7;31.6000003815;63.0827713013;23;71.3243999481;
82;7;34.0249977112;58.408870697;15;70.3374028206;7;31.6000003815;64.1909561157;23;71.5781320333;
83;7;34.0249977112;59.7133178711;17;70.8485438824;7;31.6000003815;66.225440979;24;71.8284322023;
84;7;35.0249977112;58.0466423035;17;71.4026620388;7;31.6000003815;67.3765258789;24;72.0752549171;
85;7;34.0249977112;59.4101371765;17;72.0007593632;7;31.6000003815;68.5248260498;24;72.3186032772;
86;7;34.0249977112;60.804561615;19;72.6428346634;7;31.6000003815;69.6703491211;24;72.5585215092;
87;7;35.0249977112;59.2299728394;20;73.3276391029;7;31.6000003815;70.8131561279;25;73.7950879335;
88;7;34.0249977112;60.6855583191;20;74.0524606705;7;33.5999984741;69.9533004761;25;74.0584059954;
89;7;34.0249977112;62.169467926;20;74.8129711151;8;33.5999984741;72.0908660889;20;94.319188714;
90;7;35.0249977112;60.6787261963;21;75.603167057;8;34.5999984741;75.2259674072;20;96.3775602579;
91;7;34.0249977112;62.2091751099;21;76.4154438972;8;34.5999984741;76.3587036133;21;98.2000678778;
92;7;34.0249977112;63.7555351257;21;77.2408151627;8;35.5999984741;78.4869689941;21;99.6900186539;
93;7;35.0249977112;62.3115615845;22;78.0692825317;9;37.5999984741;81.9493026733;21;100.932847857;
94;7;34.0249977112;63.8702926636;23;78.890332222;9;39.9566116333;81.4869613647;21;101.950781226;
95;7;34.0249977112;67.4149627686;23;79.6935143471;9;39.9666366577;84.4869613647;22;102.776633978;
96;7;34.0249977112;69.4850921631;24;80.4690303802;9;40.9768218994;87.4869613647;23;103.44626224;
97;7;34.0249977112;71.5530471802;24;81.2082705498;9;41.987159729;87.4869613647;22;103.925281763;
98;7;34.0249977112;73.4303817749;24;81.9042310715;9;40.9976539612;89.9484405518;22;104.117760897;
99;7;35.0249977112;72.0386199951;25;82.5517687798;9;41.0082893372;95.5008544922;23;104.312379956;
100;8;34.0249977112;73.6039428711;24;83.1476802826;10;40.5999984741;98.7880477905;23;104.508827329;
101;8;35.0249977112;72.6627120972;24;83.690621376;11;40.5999984741;100.139961243;23;104.706777334;
102;8;35.0249977112;71.7191238403;25;84.180896759;12;40.5999984741;102.261161804;23;104.905892253;
103;8;35.0249977112;70.7731781006;26;84.6201653481;12;41.0521659851;104.383094788;23;105.105824828;
104;8;36.0249977112;70.8248977661;27;85.011115551;12;41.0634384155;106.505455017;24;105.306221604;
