Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;1;6.0;12.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;7.0;13.0;6;20.0;
3;2;8.0;10.3999996185;5;22.0;1;8.0;12.0;6;20.0;
4;2;8.29999923706;10.5;5;22.930000186;1;8.0;11.0;6;20.0;
5;2;8.43949985504;10.9200000763;4;23.7172627449;1;8.0;10.0;6;20.0;
6;2;9.5431022644;11.2650718689;4;24.3783434629;1;9.0;10.0;6;20.0;
7;2;10.485127449;11.543302536;4;24.9325695038;1;9.5;10.0;6;20.0;
8;2;10.6098279953;11.7641716003;4;25.6488550901;1;9.5;10.0;6;20.3999996185;
9;2;10.7709922791;12.0549411774;4;26.2501633167;1;9.59000015259;10.1999998093;6;20.7264003754;
10;2;10.9062862396;12.2827939987;4;26.7594598532;1;9.66343975067;10.3632001877;6;20.9903717041;
11;2;11.0208778381;12.4589796066;4;27.0101544857;1;9.72283363342;10.4951858521;6;22.0419120789;
12;2;13.0208778381;12.5;4;27.1908643246;1;9.95943069458;11.0209560394;6;22.9143505096;
13;2;15.0208778381;12.5;4;27.3838605881;2;11.7228336334;11.7571754456;5;24.6214065552;
14;2;16.1429100037;12.5;4;27.5892572403;2;13.7228336334;12.1107034683;5;25.3132637739;
15;2;17.1891231537;12.5;4;27.807033062;2;15.7228336334;12.0916318893;5;25.8980411291;
16;2;18.2381229401;12.5;4;28.0370123386;2;17.0098056793;12.3113050461;5;26.3994836807;
17;2;19.2898674011;12.5;4;28.2788493633;2;18.0463218689;12.4808797836;5;26.6183350086;
18;2;19.6065406799;13.5;5;28.53201437;2;19.0869598389;12.5;5;26.8187118769;
19;2;19.625;14.2660074234;5;28.7957847118;2;20.0342102051;12.5;5;27.0402543545;
