Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;1;6.0;12.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;7.0;13.0;6;20.0;
3;2;9.0;10.1999998093;5;22.0;1;8.0;12.0;6;20.0;
4;2;10.1499996185;10.5;5;22.8600001335;1;8.0;11.0;6;20.0;
5;2;11.2760000229;10.9200000763;5;23.5703396797;1;8.0;10.0;6;20.0;
6;2;12.5100440979;11.2650718689;5;24.1471868753;1;9.0;10.0;5;20.0;
7;2;13.4331178665;11.543302536;5;24.6094940901;1;9.5;10.0;5;20.0;
8;2;13.5371360779;11.7641716003;5;25.2225904465;1;9.5;10.0;5;20.3999996185;
9;2;13.6750831604;12.0549411774;5;25.7104232311;1;9.59000015259;10.1999998093;5;20.7264003754;
10;2;13.7848453522;12.2827939987;5;26.0954813957;2;9.66343975067;10.6632003784;4;21.9903717041;
11;2;15.7848453522;12.4589796066;5;26.210757494;2;9.94783401489;10.4951858521;4;23.0819120407;
12;2;17.7848453522;12.5;4;26.2445284128;2;10.1934309006;11.0209560394;4;23.99553442;
13;2;18.8072757721;12.5;4;26.2788209915;2;11.9660997391;11.4571752548;4;24.7449600697;
14;2;19.8149909973;12.5;4;26.3136199713;2;13.9660997391;11.8107032776;4;25.3503712416;
15;2;20.8228225708;12.5;4;26.348908782;2;15.9660997391;12.0916318893;4;25.8344515562;
16;2;21.527256012;12.9046726227;4;26.3846695423;2;16.7228336334;12.6748571396;4;26.2195074558;
17;2;22.527256012;12.9154005051;4;26.4208831787;2;18.0058269501;12.4808797836;4;26.3048160076;
18;2;22.9446983337;12.5;4;26.4575294256;2;19.0164165497;12.5;3;26.3530313969;
19;2;22.625;12.9372587204;5;26.4945867062;2;19.9294319153;12.5;3;26.4023760557;
