Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;1;6.0;12.0;4;20.0;2;6.0;14.3000001907;3;21.0;
2;1;7.0;11.0;5;20.0;2;7.15000009537;13.0;3;21.0599999428;
3;2;8.0;10.1999998093;4;22.0;2;8.15900039673;12.0;3;21.1229639053;
4;2;8.29999923706;10.5;4;22.8400001526;2;8.16844463348;11.0;3;21.1889609098;
5;2;8.42599964142;10.9200000763;4;23.5301437378;2;8.17834377289;10.0;3;21.2580518723;
6;2;9.50100040436;11.2650718689;4;24.086605072;2;9.2830619812;10.0;3;21.3302885294;
7;2;10.4194869995;11.543302536;4;24.5283432007;2;9.7993144989;10.0;3;21.4057120085;
8;2;10.5188770294;11.7641716003;4;25.1298823357;2;9.81628513336;10.0;3;21.8984082937;
9;2;10.6542234421;12.0549411774;4;25.6057839394;2;9.92714214325;10.1999998093;3;22.3222295046;
10;2;10.7613010406;12.2827939987;4;25.9785410166;2;10.0225009918;10.3632001877;3;22.688400507;
11;2;10.8451719284;12.4589796066;5;26.0811508894;2;10.1048898697;10.4951858521;3;23.8809107542;
12;2;13.7658882141;12.5;5;26.1018965244;2;10.3732051849;11.0209560394;3;24.9034298658;
13;2;15.7658882141;12.5;5;26.1228116751;2;12.1703767776;11.4571752548;3;25.7698295116;
14;2;16.7798900604;12.5;5;26.1438889503;2;14.1703767776;11.8107032776;3;26.500371933;
15;2;17.7846317291;12.5;5;26.1651208401;2;16.170375824;12.0916318893;3;27.1177392006;
16;2;18.7894077301;12.5;5;26.1864993572;2;17.284236908;12.3113050461;3;27.6441450119;
17;2;19.7942180634;12.5;5;26.2080165148;2;18.3263702393;12.4808797836;4;27.878672123;
18;2;19.625;12.8624048233;6;26.2296639681;2;19.3705348969;12.5;4;28.0836718082;
19;2;19.625;12.8688993454;6;26.2514331341;2;20.3188266754;12.5;5;28.2969486713;
20;2;19.625;12.8754301071;6;26.2733153105;2;19.625;13.4890842438;5;28.5179448128;
21;2;19.625;12.8819942474;6;26.2953014374;2;19.625;13.9071779251;5;28.7459800243;
22;2;19.9164428711;12.5;6;26.3173824549;2;19.625;13.9983921051;5;28.9802544117;
23;2;19.625;12.8952150345;6;26.3395489454;2;19.625;14.0921020508;5;29.2198557854;
24;3;19.926399231;12.5;6;26.3617914915;2;20.5744667053;12.5;6;29.4637694359;
25;3;19.9314041138;12.5;6;26.3841004372;2;20.6293487549;12.5;6;29.7108941078;
26;3;19.625;12.9152297974;6;26.4064661264;2;20.6849517822;12.5;6;29.9600582123;
27;3;19.9414558411;12.5;7;26.428878665;2;19.625;13.5;6;30.2100424767;
28;3;17.9464969635;13.5;7;26.4513280392;2;19.625;14.5;6;30.4596014023;
29;3;16.95154953;14.5;7;26.4738043547;2;18.625;13.5;6;30.7074890137;
30;3;15.9566059113;15.5;7;26.4962974787;2;17.9091854095;14.5;6;30.952483654;
31;3;14.9616670609;16.5;7;26.5187973976;2;16.9643096924;15.5;7;31.1934113503;
32;3;14.3417291641;17.5;8;26.5412938595;2;16.0185165405;16.5;7;31.429169178;
33;3;14.3467912674;18.5;8;26.5637768507;2;15.446562767;17.5;7;31.6587438583;
34;3;14.351849556;19.5;8;26.5862361193;2;15.4982175827;18.5;7;31.8812294006;
35;3;14.3569030762;20.5;8;27.6086617708;2;15.5482769012;19.5;7;32.0958390236;
36;3;15.361948967;22.0;9;27.661043644;2;15.5965633392;20.5;7;32.3019137383;
37;3;16.366985321;22.5;10;27.7139629126;3;14.0;22.5;6;32.4989256859;
38;3;16.3720092773;24.0302963257;10;27.7674027681;3;14.0;24.5;6;32.6864795685;
39;3;16.6226654053;24.5;10;27.8213454485;3;14.0;26.5;7;32.8643078804;
40;3;17.0;23.9106712341;10;27.8757718801;3;14.0;28.5;7;33.0322656631;
41;3;16.6470489502;23.5;11;27.9306620359;3;14.0;30.5;7;33.1903190613;
42;3;16.3919391632;25.0943546295;14;27.9859946966;3;14.0;32.2332229614;8;33.3385381699;
43;3;17.0;23.9929962158;14;28.04174757;3;14.0;33.3369750977;9;33.4770793915;
44;3;16.4017753601;24.1280384064;14;28.0978972912;3;14.0;34.4339561462;9;34.6061782837;
45;4;16.6970272064;24.5;11;43.1544193029;3;15.0;35.5243225098;10;34.8561333418;
46;4;18.0;23.4144554138;12;43.9612880945;3;17.0;33.608291626;10;35.1127237082;
47;4;18.0;24.4251651764;12;44.687851429;3;16.0;34.6861038208;10;35.3777685165;
48;4;19.4211101532;25.4251651764;12;45.3332483768;3;16.0;35.7580299377;11;35.6183350086;
49;4;20.0;27.4251651764;12;45.8999736309;3;17.0;33.7999992371;10;35.8187118769;
50;4;21.4305782318;29.4251651764;12;46.3930102587;4;16.0;34.7999992371;9;36.0402543545;
51;5;22.0;31.425163269;10;66.8189578056;4;18.0;32.5;10;36.2842636108;
52;5;24.4398918152;33.5;10;68.385243535;4;20.0;32.5;11;36.5518820286;
53;5;26.0694885254;34.5;11;69.7170852423;4;21.0249996185;32.5;11;36.8440244198;
54;5;26.0740432739;35.5;11;70.7174971104;4;22.0249996185;32.5;11;37.1613030434;
55;5;26.0750007629;36.5;12;71.4347132444;4;23.0249996185;32.5;11;37.5039470196;
56;5;26.0750007629;37.5;13;72.0111150742;4;23.6499996185;31.5;12;38.871723175;
57;5;26.0750007629;38.5;12;72.4694741964;4;24.6499996185;31.5;12;39.2938621044;
58;5;26.0750007629;39.5;12;72.8162822723;4;25.6499996185;31.5;13;39.7395884991;
59;5;26.0750007629;40.5;14;72.8559447527;4;25.6499996185;31.5;13;40.2068932056;
60;6;26.0750007629;41.5;13;72.8957372904;4;25.6499996185;31.5;13;40.6931169033;
61;6;26.0750007629;42.5;12;72.9356285334;4;25.6499996185;32.5;12;41.1949743032;
62;6;27.0750007629;43.5;13;72.9755871296;4;25.9100627899;32.5;14;41.7086154222;
63;6;28.0750007629;44.5;13;73.015581131;4;25.6499996185;33.3320960999;16;42.2297286987;
64;6;29.0750007629;45.5;13;73.0555787086;4;25.9249782562;32.5;16;42.7536771297;
65;7;30.0750007629;46.5;11;90.0955479145;4;25.6499996185;33.3792533875;17;43.2756669521;
66;7;32.0750007629;48.5;11;92.1554570198;4;25.6499996185;33.4033813477;18;43.7909293175;
67;7;34.7750015259;51.5;11;93.1426696777;4;25.9482383728;32.5;18;44.2949057817;
68;7;36.7750015259;54.5;12;94.0066592693;4;25.6499996185;33.452671051;19;44.7834205627;
69;7;38.0229454041;57.0;13;94.7519570589;4;25.6499996185;33.4778137207;19;45.2528274059;
70;8;36.0350875854;59.0;13;95.3880831003;4;25.9724788666;32.5;20;45.700114727;
71;8;36.7750015259;60.0;13;95.9274764061;4;25.6499996185;33.5;21;46.1229709387;
72;8;37.7750015259;60.6349868774;14;99.4416475296;4;25.6499996185;33.5550537109;21;46.5198060274;
73;8;39.1710014343;61.6840705872;17;102.283312321;4;25.6499996185;33.5813522339;21;46.8897260427;
74;8;40.4891662598;62.5162773132;17;104.549821973;4;26.006111145;32.5;22;47.2324815989;
75;8;41.7404670715;63.1662216187;18;106.343787193;4;25.6499996185;33.5;22;47.5483849049;
76;8;42.2609558105;63.6699066162;19;107.450692177;4;26.0233955383;32.5;22;49.2725900412;
77;9;40.815662384;63.9097442627;18;107.663231015;4;23.875;35.0;22;50.7243694067;
78;9;39.4093856812;65.8877105713;18;107.863078356;4;24.0255012512;36.6299171448;22;51.9376751184;
79;9;38.8804664612;65.9097442627;19;108.069450378;4;24.1592674255;37.967212677;23;52.9491562843;
80;9;34.9593811035;69.9097442627;19;108.282201052;4;25.2593841553;36.2302856445;23;53.6456706524;
81;9;35.9470558167;65.9097442627;20;108.501124382;4;26.7376766205;34.0;23;54.1137194633;
82;9;36.9825973511;65.9097442627;19;108.725949526;4;26.977306366;34.0;23;54.533062458;
83;9;36.4093856812;67.0;20;108.956338406;4;27.5499992371;35.0;24;54.8152699471;
84;9;37.0579528809;67.0;21;109.191883564;4;24.5499992371;37.4877128601;24;55.0688097477;
85;9;37.0976257324;68.0;22;109.432107687;4;23.5499992371;39.5304794312;24;55.2479152679;
86;9;36.8791351318;69.0;21;109.676464796;4;22.5499992371;41.5735397339;25;55.3097798824;
87;9;36.9211273193;70.0;22;109.924342871;4;21.5499992371;43.6168441772;25;55.371917963;
88;9;36.964099884;71.0;23;110.175069332;4;20.5499992371;45.6603431702;25;55.434253931;
89;9;35.3800964355;75.0;23;110.427916288;4;20.25;47.7039794922;25;55.4967107773;
90;9;36.642791748;77.0;24;110.682110071;4;18.8117599487;49.0;26;55.5592107773;
91;9;38.0682106018;80.0;24;110.936840296;4;19.25;51.0;26;55.6216757298;
92;9;36.0936851501;83.2062530518;25;111.191271067;4;18.5898780823;53.0;26;55.6840276718;
93;9;35.1191291809;86.3074645996;26;111.444553614;4;19.0;55.0;27;55.7461891174;
94;9;35.1444587708;89.4086456299;26;111.695839643;4;19.0;55.9223327637;26;55.8080830574;
95;9;35.1695861816;92.5093917847;27;111.944293737;4;18.6318187714;57.0;26;55.869633913;
96;9;35.1944313049;95.6092987061;27;112.189106464;4;19.0;58.0;27;55.9307675362;
97;9;35.218914032;98.7079620361;27;112.429507494;4;19.0;59.0;27;55.9914119244;
98;9;35.2429542542;101.805023193;27;112.664775372;4;19.0;60.0939865112;26;56.0514969826;
99;9;35.2664794922;104.900108337;28;112.894249678;4;20.0;62.1360473633;27;56.1109554768;
100;9;35.2894287109;107.992904663;29;113.117336512;4;19.0;62.1776695251;27;56.1697227955;
