Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;1;6.0;12.0;4;20.0;1;6.0;14.0;4;20.0;
2;2;7.0;11.1999998093;4;21.0;1;7.0;13.0;6;20.0;
3;2;8.14999961853;10.0;4;22.1200000048;1;8.0;12.0;6;20.0;
4;2;8.31799983978;10.5;4;23.0930562019;1;8.0;11.0;6;20.0;
5;2;8.46395874023;10.9200000763;4;23.9303956032;1;8.0;10.0;6;20.0;
6;2;9.59105682373;11.2650718689;4;24.6492825747;1;9.0;10.0;6;20.0;
7;2;10.5460891724;11.543302536;4;25.2697491646;2;9.5;10.3000001907;5;21.0;
8;2;10.6856927872;11.7641716003;4;26.0647602081;2;9.72500038147;10.0;5;21.5299996138;
9;2;10.8645715714;12.0549411774;4;26.7559332848;2;9.84424972534;10.1999998093;5;22.0018314123;
10;2;11.0200843811;12.2827939987;4;27.366976738;2;9.95041179657;10.3632001877;5;22.4280958176;
11;2;11.1575698853;12.4589796066;5;27.7319030762;2;10.0463218689;10.4951858521;5;23.7177560329;
12;2;14.078286171;12.5;5;28.0397365093;2;10.3364953995;11.0209560394;5;24.8637619019;
13;2;16.0782852173;12.5;5;28.3728995323;2;12.1614513397;11.4571752548;5;25.8837099075;
14;2;17.2861595154;12.5;5;28.7313408852;2;14.1614513397;11.8107032776;5;26.8016016483;
15;2;18.3668079376;12.5;5;29.1144995689;2;16.1614513397;12.0916318893;5;27.6436917782;
16;2;19.4530181885;12.5;5;29.521238327;2;16.7228336334;13.2176294327;5;28.4353666306;
17;2;20.5445346832;12.5;5;29.949795723;2;18.5043945312;12.4808797836;4;28.9781968594;
18;2;20.7387046814;12.5;6;30.3977622986;2;19.6179275513;12.5;5;29.5360116959;
19;2;20.8394966125;12.5;6;30.8620905876;2;20.6456031799;12.5;5;30.1467399597;
20;2;20.9439697266;12.5;6;31.3391423225;3;19.625;13.5;4;30.8082637787;
21;2;19.625;13.5;6;31.824775219;3;20.625;12.5;4;31.5163917542;
22;2;19.625;14.5;6;32.3144683838;3;21.0911884308;12.5;3;32.264708519;
23;2;19.625;14.6943407059;6;32.8034796715;3;21.2595596313;12.5;4;33.0445957184;
24;2;20.625;12.6943407059;7;33.2870235443;4;21.4350337982;12.5;3;33.8454675674;
25;2;21.4895801544;12.5;7;33.7604589462;4;21.6152305603;12.5;3;34.6552286148;
26;2;21.5961036682;12.5;7;34.2194671631;4;21.7974262238;12.5;3;35.4609355927;
27;2;21.6993789673;12.5;7;34.6602067947;4;21.9787101746;12.5;3;36.2495918274;
28;2;21.7985458374;12.5;7;35.0794401169;4;22.1561584473;12.5;3;37.0089855194;
29;2;21.892873764;12.5;7;35.4746103287;4;18.1561584473;14.5;3;38.7284460068;
30;2;19.892873764;13.5;7;35.8438816071;4;17.625;16.5;3;39.4394330978;
31;2;18.892873764;13.5;7;36.1861276627;4;18.625;15.5;3;40.0970673561;
32;2;18.625;13.5;7;36.5008907318;4;18.8682670593;14.5;3;40.6978456974;
33;2;19.625;14.5;7;36.7883110046;4;17.8777999878;14.5;3;41.2406719923;
34;2;18.625;13.5;8;37.0490322113;4;18.2625999451;15.5;4;41.7265242338;
35;2;18.625;13.5;8;37.2841053009;4;19.2726650238;16.5;4;42.1580193043;
36;2;19.625;14.5;8;37.494887352;4;19.8605537415;17.5;4;42.5389506817;
37;2;18.625;13.5;8;37.6829490662;4;19.9462623596;18.5;4;42.8738386631;
38;2;18.625;13.5;9;37.8499898911;4;18.9571113586;17.5;4;43.1675585508;
39;2;17.625;13.5;10;37.9977664948;4;18.968214035;17.5;4;43.4250305891;
40;2;17.625;14.5;10;38.0;4;19.9795665741;18.5;4;44.5043625832;
41;2;17.5499992371;15.5;11;38.0;4;19.9911613464;17.5;4;44.6069495678;
42;2;16.9249992371;16.5;11;38.0;4;21.00299263;17.5;4;44.7125310898;
43;2;16.9249992371;17.5;11;38.0;4;21.6103191376;17.5;4;44.8210949898;
44;2;17.9249992371;18.5;11;38.0;4;22.6347465515;17.5;4;44.9326199293;
45;2;18.9249992371;19.5;11;38.0;4;23.3871517181;18.348361969;4;45.0470750332;
46;2;19.9249992371;20.5;11;38.0;4;25.024848938;21.348361969;4;45.1644192934;
47;2;20.9249992371;21.5;10;38.0;4;25.625;24.348361969;4;45.2846012115;
48;2;21.9249992371;22.5;10;38.0;4;27.0508003235;27.348361969;5;45.4075584412;
49;3;22.5499992371;22.5;10;48.0;4;27.7776679993;30.348361969;6;45.5332173109;
50;3;23.5499992371;23.5;10;48.3999996185;4;27.7925567627;32.5;6;45.6614927053;
51;3;24.5499992371;24.5;10;48.7743997574;4;28.2738361359;32.5;7;45.792288065;
52;3;25.5499992371;25.5;10;49.1219387054;4;27.9295902252;32.5;9;45.9254951477;
53;3;26.5499992371;26.5;10;49.4420347214;4;27.9433479309;32.5;10;46.0609936714;
54;4;28.5499992371;28.5;10;50.7347183228;4;27.9571971893;32.5;10;46.198652029;
55;4;30.5499992371;29.5;10;51.0405426025;4;27.9711227417;32.5;11;46.3383270502;
56;4;31.5499992371;30.5;11;51.3216719627;5;25.4500007629;34.5;10;46.4798641205;
57;4;32.0582199097;31.5;13;51.5794146061;6;25.9991397858;35.5;6;47.6230983734;
58;5;32.1551361084;32.5;11;66.315304637;6;25.625;38.5;6;47.8578547239;
59;5;31.2416877747;34.5;11;67.111017108;6;25.625;41.2959060669;6;48.1010670662;
60;5;31.3186302185;36.5;12;67.8240311146;6;25.8921012878;43.3396263123;6;48.352923274;
61;5;29.3867454529;39.5;12;68.3534934521;6;26.2303333282;43.5;6;48.6135900021;
62;5;28.4750003815;42.5;16;68.7951128483;6;25.625;46.4829597473;9;48.8832066059;
63;5;28.8500003815;45.5;16;69.1828230619;6;25.625;48.5375137329;10;49.1618770361;
64;5;29.8500003815;47.5;18;69.5218247175;6;26.6442623138;46.5;10;49.4496628046;
65;6;30.8500003815;49.5;17;71.609841466;5;23.625;43.5;11;48.807248354;
66;6;32.0439758301;52.5;20;72.0141971111;5;24.625;46.5;12;48.9969103336;
67;6;33.0999984741;55.0;20;74.1884330511;6;26.625;45.6403121948;11;49.1873838902;
68;6;34.2957496643;55.0;20;76.0456306934;6;26.3263206482;45.6403121948;11;49.3784456253;
69;6;33.4655189514;58.0;20;77.4647871256;6;26.5923252106;47.5;10;51.4282329082;
70;7;34.5624542236;58.0;23;93.6708239317;6;26.1176548004;51.0;10;53.1735788584;
71;8;35.6429138184;59.9575614929;22;95.5919196606;6;27.0255012512;50.3899993896;13;54.6534844637;
