Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
54;6;26.4606456757;32.5;12;37.8060840368;1;13.0;27.5;16;25.0;
55;6;26.1587905884;33.2723922729;14;38.0190068483;1;12.0;28.5;16;25.0;
56;7;26.006111145;33.5;13;38.2415395975;1;12.0;29.5;16;25.0;
57;7;26.2396259308;32.5;13;38.4734859467;1;13.0;27.5;16;25.0;
58;7;26.6565341949;32.5;14;38.7145386934;1;12.0;28.5;17;25.0;
59;7;26.7107715607;32.5;14;38.9642727375;1;12.0;29.5;17;25.0;
60;7;26.766960144;32.5;14;39.2221413851;1;12.0;30.5;17;25.0;
61;7;26.8249797821;32.5;14;39.4874742031;1;12.0;31.5;17;25.0;
62;7;26.8846817017;32.5;15;39.7594794035;1;12.0;32.5;18;25.0;
63;7;26.528295517;33.4279708862;15;41.0372496843;1;12.0;33.5;19;25.0;
64;7;27.5818405151;34.4478683472;15;41.3697708845;1;12.0;34.5;19;25.0;
65;8;28.6364326477;35.4678153992;14;41.7079117298;1;13.0;32.5;19;25.0;
66;8;28.6499996185;36.5;16;42.050514102;1;12.0;33.5;19;25.0;
67;8;31.1035060883;36.5;17;42.3963600397;1;12.0;34.5;20;25.0;
68;8;32.266494751;37.5;17;42.744191885;1;13.0;32.5;20;25.0;
69;8;32.3316993713;38.1349868774;17;43.092736721;1;12.0;33.5;20;25.0;
70;8;32.3966064453;38.1650238037;18;44.7382599115;2;12.0;34.5;16;41.0;
71;8;32.7438964844;38.7160263062;18;47.1559485197;2;14.0;33.5;16;41.6399993896;
72;8;34.3850898743;39.3899993896;19;48.4189580679;2;16.0;33.5;16;42.1991043091;
73;8;35.287815094;41.5149307251;19;49.5231835842;2;18.0;33.5;16;42.6808338165;
74;8;35.8994522095;41.9097442627;19;50.352648139;2;20.0;33.5;17;43.0908813477;
75;8;36.3293457031;43.0;20;50.9903703928;2;22.0;33.5;18;43.436258316;
76;8;36.4728317261;44.0;20;51.6122270823;2;23.625;32.5;18;43.7245540619;
77;8;36.3400840759;44.6059188843;21;52.1257224083;2;22.625;33.5;18;43.9633750916;
78;9;36.7282829285;44.0;20;52.6352570057;2;22.625;34.5;18;44.0;
79;9;36.2834243774;44.0;19;53.1398713589;2;22.625;35.5;19;44.0;
80;10;36.3605194092;45.0;16;70.8887451887;2;22.625;36.5;19;44.0;
81;11;37.4349136353;47.0;12;82.7180637121;2;23.0;37.5;19;44.0;
82;11;39.1796417236;51.0;13;84.8954944611;2;24.0;38.5;19;44.0;
83;11;40.2368240356;55.0;12;86.8786122799;2;24.7000007629;39.5;19;44.0;
84;12;40.2909431458;59.0;11;88.6622457504;2;25.7000007629;37.5;19;44.0;
85;12;39.6531982422;63.0;12;90.2524808645;2;24.7000007629;38.5;20;44.0;
86;13;41.3901329041;66.8692092896;11;91.6631741524;2;24.7000007629;39.5;20;44.0;
87;13;42.4353523254;68.9675598145;12;92.9124956131;3;25.7000007629;37.5;19;44.0;
88;13;43.2994995117;71.0672149658;13;94.0201188326;3;24.7000007629;38.5;20;44.0;
89;13;43.4086685181;73.1677932739;13;94.9065104723;3;24.7000007629;39.5;20;44.0;
90;14;43.5071563721;75.2689056396;13;95.4690891504;3;25.7000007629;37.5;20;44.0;
91;14;43.5749435425;77.3701553345;13;96.0025291443;4;24.7000007629;38.5;20;44.0;
92;14;43.6361503601;79.4711151123;13;97.5081515312;4;24.7000007629;39.5;20;45.3799991608;
93;15;44.6912689209;81.6068115234;13;99.1373852491;4;25.813999176;37.5;20;46.4739551544;
94;16;46.740814209;84.736328125;12;100.86679101;4;26.9081859589;36.5;20;47.3256835938;
95;16;49.0609512329;88.8646087646;12;101.621608734;4;27.9853496552;35.5;20;47.8194847107;
96;16;50.4392929077;92.9912567139;13;103.44062984;4;29.0;34.5;20;49.0;
97;17;51.7969818115;98.1159210205;12;104.582144976;4;28.0;36.5;21;50.0599999428;
98;17;52.2580718994;102.238227844;13;105.864220738;5;29.0;39.5;19;50.2129639387;
99;18;53.1075401306;105.357879639;12;108.307976604;5;27.0;43.5;19;50.376079917;
100;18;52.1979217529;109.474609375;12;110.055729151;5;26.0;47.5;19;50.5497902632;
