Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;1;6.0;12.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;7.0;13.0;6;20.0;
3;2;8.0;10.1999998093;4;22.0;1;8.0;12.0;6;20.0;
4;2;8.29999923706;10.5;4;22.8400001526;1;8.0;11.0;6;20.0;
5;2;8.42599964142;10.9200000763;3;23.5301437378;1;8.0;10.0;6;20.0;
6;2;9.50100040436;11.2650718689;3;24.086605072;1;9.0;10.0;6;20.0;
7;2;10.4194869995;11.543302536;3;24.5283432007;1;9.5;10.0;6;20.0;
8;2;10.5188770294;11.7641716003;3;25.1298823357;1;9.5;10.0;6;20.3999996185;
9;2;10.6542234421;12.0549411774;3;25.6057839394;2;9.59000015259;10.5;5;21.7264003754;
10;2;10.7613010406;12.2827939987;2;25.9785410166;2;9.88844013214;10.3632001877;5;22.0603717566;
11;2;10.8451719284;12.4589796066;3;26.0811508894;2;9.96358394623;10.4951858521;5;23.2074631453;
12;2;13.7658882141;12.5;3;26.1018965244;2;10.2216796875;11.0209560394;5;24.1828715801;
13;2;15.7658882141;12.5;3;26.1228116751;2;12.0082511902;11.4571752548;5;25.0006883144;
14;2;16.7798900604;12.5;3;26.1438889503;2;14.0082511902;11.8107032776;5;25.6814495325;
15;2;17.7846317291;12.5;2;26.1651208401;2;16.0082511902;12.0916318893;5;26.2481688261;
16;2;18.7894077301;12.5;2;26.1864993572;2;17.0885848999;12.3113050461;4;26.723449707;
17;2;19.7942180634;12.5;2;26.2080165148;2;18.1192131042;12.4808797836;4;26.9068236351;
18;2;19.625;12.8624048233;3;26.2296639681;2;19.1518688202;12.5;5;27.0611462593;
19;2;19.625;12.8688993454;3;26.2514331341;2;20.0887584686;12.5;5;27.2247776985;
