Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
21;1;17.625;12.5;7;25.0;3;21.1620178223;12.5;5;32.5941519737;
22;1;17.625;12.5;7;25.0;3;21.3336849213;12.5;5;33.38438797;
23;1;17.625;12.5;7;25.0;3;21.5114879608;12.5;6;34.1905984879;
24;1;17.625;12.5;7;25.0;4;21.6928844452;12.5;5;35.0002355576;
25;1;17.625;12.5;8;25.0;4;21.8750534058;12.5;5;35.8002309799;
26;1;17.625;12.5;8;25.0;4;22.0550518036;12.5;6;36.5778226852;
27;1;17.625;12.5;8;25.0;4;22.2300109863;12.5;6;37.3213710785;
28;1;17.625;12.5;8;25.0;4;22.3973083496;12.5;6;38.0210561752;
29;1;17.625;12.5;8;25.0;4;18.3973083496;14.5;6;38.6693668365;
30;1;17.625;12.5;8;25.0;4;16.625;16.5;6;39.2613372803;
31;1;17.625;12.5;8;25.0;4;15.625;18.5;6;39.7945203781;
32;1;17.625;12.5;8;25.0;4;16.625;17.5;6;41.2687559128;
33;1;17.625;12.5;8;25.0;4;18.625;17.5;8;41.8157824278;
34;1;17.625;12.5;8;25.0;4;18.625;16.5;8;42.3242172003;
35;1;17.625;12.5;8;25.0;4;18.9119720459;16.5;8;42.799656868;
36;1;17.625;12.5;9;25.0;4;19.9484882355;17.5;9;43.2482864857;
37;1;17.625;12.5;9;25.0;4;18.9891242981;16.5;9;43.6765018702;
38;1;17.625;12.5;9;25.0;4;19.0342102051;16.5;9;44.0402543545;
39;1;17.625;12.5;9;25.0;5;18.0840568542;15.5;6;59.2842636108;
40;1;17.625;12.5;10;25.0;5;20.1389598846;16.5;6;60.3018820286;
41;1;17.625;12.5;10;25.0;5;22.1991729736;17.5;6;61.2633988857;
42;1;17.625;12.5;11;25.0;5;23.625;19.5;6;62.1685929298;
43;1;17.625;12.5;11;25.0;6;25.625;21.5;5;63.0202167034;
44;1;17.625;12.5;11;25.0;6;26.625;22.9527626038;5;63.8230495453;
45;1;17.625;12.5;11;25.0;6;29.496137619;23.9527626038;6;64.5829520226;
46;1;17.625;12.5;12;25.0;6;31.5843696594;25.9527626038;6;65.3060154915;
47;1;17.625;12.5;11;25.0;6;33.2658805847;28.5;6;65.9978899956;
48;1;17.625;13.5;11;25.0;6;34.2657318115;30.5;7;66.5695996284;
49;1;17.625;14.5;12;25.0;7;34.4031600952;32.5;6;67.0391392708;
50;1;17.625;15.5;11;25.0;7;33.1500015259;33.5;6;67.5199065208;
51;1;17.625;16.5;11;25.0;7;32.1500015259;33.5;7;68.007601738;
52;2;18.625;18.5;11;26.0;7;31.7267112732;34.5;7;68.4976010323;
53;2;19.625;19.5;11;26.0299999714;7;31.0119590759;35.5;8;68.9851250648;
54;2;19.8567504883;20.5;11;26.0605909824;7;31.1216545105;36.5;8;69.465420723;
55;2;19.8636322021;21.5;12;26.091766119;7;31.2297210693;37.5;9;69.9339466095;
56;3;19.8706474304;22.5;11;26.1235172749;8;31.3351364136;38.5;8;70.3865451813;
57;3;19.8777923584;22.5;11;26.1558350325;8;32.4369735718;36.5;8;71.8195896149;
58;3;19.8850631714;22.5;12;26.1887089014;8;34.5344085693;36.5;9;72.2700891495;
59;3;19.8924598694;22.5;11;26.2221269608;8;33.6267700195;38.5;10;72.6969380379;
60;3;19.8999786377;22.5;12;26.2560760975;8;33.7135429382;40.5;10;73.0985710621;
61;3;19.907617569;22.5;12;26.2905418873;8;33.794380188;42.5;10;73.4741171598;
62;3;19.9153709412;22.5;11;26.3255085945;8;34.1316757202;44.5;10;73.8233479261;
63;3;19.9232387543;22.5;11;26.3609591722;8;33.937587738;46.3482894897;10;74.146594286;
64;3;19.9312152863;22.5;11;26.3968753815;8;34.2829856873;46.5;10;75.4446542263;
65;3;19.9392967224;22.5;11;26.4332377911;8;35.3500480652;48.5;10;78.2775832415;
66;3;19.947479248;22.5;11;27.4700255394;8;36.5579032898;51.9653892517;11;80.6664345264;
67;3;20.9557552338;23.5;12;27.567216754;8;37.543296814;53.3899993896;12;82.6614689827;
68;3;21.9641227722;24.5;12;27.6677523851;8;36.8222961426;53.6872596741;12;84.3185075521;
69;3;21.8776664734;26.2723941803;12;27.7716772556;8;39.0469207764;52.9097442627;13;85.5296518803;
70;3;21.9811115265;26.5;12;27.879027009;8;38.1902122498;54.0;14;86.2232775688;
71;3;21.9080619812;28.3104877472;12;27.9898270369;8;39.1109619141;53.0;15;86.7811276913;
72;3;21.9983959198;28.1651439667;12;28.1040914059;8;36.2537956238;55.0;15;87.1325464249;
73;4;22.0071353912;28.2028560638;12;28.2218213081;8;35.2755432129;58.0;16;87.4604853392;
74;4;21.625;27.5;12;28.3430037498;8;35.0699996948;61.0;16;87.6443098783;
75;4;21.977399826;28.3883895874;12;28.4676105976;8;35.093082428;64.0;17;87.801222086;
76;4;22.4052124023;27.5;13;28.5955972672;8;35.1167907715;67.0;18;87.9618337154;
77;4;22.0425872803;28.3698272705;14;28.7269015312;8;35.1410980225;69.7784729004;18;88.1259474754;
78;4;22.0515403748;28.4155826569;13;29.9536465406;8;35.1659622192;71.8052825928;19;88.2933417559;
79;4;22.2897834778;28.9995307922;14;30.9731066227;9;35.1913452148;73.832572937;18;88.4637715816;
80;4;22.9689502716;28.3899993896;14;31.8199717999;9;36.2171936035;76.8603363037;17;89.6369690895;
81;4;23.1594944;28.6872596741;14;32.5302326679;9;37.2434692383;79.8885498047;18;89.8726454973;
82;4;23.3193016052;28.9097423553;14;33.9889063835;9;38.5086097717;79.9171905518;18;90.1134568453;
83;4;24.4225025177;30.0;14;34.3596936464;9;37.5497245789;82.9462203979;19;90.3591470718;
84;4;25.4879302979;31.0;15;34.7482382059;9;37.5917739868;85.9756317139;20;90.6094369888;
85;4;25.5561065674;32.0;15;35.1541893482;10;38.6347045898;85.0053710938;18;90.8640259504;
86;4;25.6268997192;33.0;15;35.5769897699;10;37.3791503906;88.0354232788;18;91.1225937605;
87;4;25.1502037048;35.0;16;36.0158669949;10;38.4067077637;88.0657501221;17;91.3848028183;
88;4;24.8639831543;35.0;16;36.4698313475;10;38.4342536926;88.0963287354;13;91.6502979994;
89;4;22.2999992371;38.0;16;36.9376801252;10;37.4617195129;91.1271057129;13;91.9187107086;
90;4;21.2999992371;39.6267585754;17;37.4180084467;10;38.4890365601;91.1580505371;12;92.18966043;
91;5;20.2999992371;40.805316925;18;37.9092286825;10;38.5161437988;91.1891326904;14;92.462755084;
92;5;19.2999992371;40.607925415;18;38.4095952511;10;39.54296875;92.7084350586;14;92.7375950813;
93;5;18.2999992371;42.7587738037;19;38.9172370434;10;40.5694580078;93.0631256104;15;93.0137746334;
94;5;18.0;45.3496894836;19;39.4301919937;11;41.5955467224;93.2241439819;15;93.2908818722;
95;5;18.0;46.7150993347;19;39.9464468956;12;42.1211853027;93.388710022;16;93.5685033798;
96;5;18.0;47.9732208252;19;40.4639773369;12;42.146320343;93.5566329956;16;93.8462238312;
97;5;18.0;49.2319908142;19;40.9807851315;12;41.1709060669;90.6001281738;18;94.1236276627;
98;5;18.0;50.4903907776;18;41.4949347973;13;41.1949005127;88.6434326172;17;94.4003016949;
99;5;18.0;51.7474708557;17;42.0045847893;13;42.2182617188;89.6864929199;17;94.6758356094;
100;5;18.0;53.0022926331;19;42.5080127716;13;41.2409629822;86.7292480469;18;94.9498236179;
