Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;1;6.0;12.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;7.0;13.0;4;20.0;
3;1;8.0;10.0;5;21.0;1;8.0;12.0;4;20.0;
4;1;8.14999961853;10.5;5;21.8400001526;1;8.0;11.0;4;20.0;
5;2;8.27600002289;11.1199998856;4;23.5301437378;1;8.0;10.0;4;20.0;
6;2;9.50100040436;11.2650718689;4;24.2066050768;1;9.0;10.0;4;20.0;
7;2;10.4464864731;11.543302536;4;24.78139925;1;9.5;10.0;4;20.0;
8;2;10.5758142471;11.7641716003;4;25.5226647854;2;9.5;10.3000001907;3;21.3999996185;
9;2;10.7425994873;12.0549411774;4;26.1562004089;2;9.81500053406;10.1999998093;3;21.7264003754;
10;2;10.8851451874;12.2827939987;4;26.7059569359;2;9.88844013214;10.3632001877;3;21.9903717041;
11;2;11.0088405609;12.4589796066;5;27.0063481331;2;9.94783401489;10.4951858521;3;23.0819120407;
12;2;13.9295558929;12.5;5;27.2469825745;2;10.1934309006;11.0209560394;3;23.99553442;
13;2;15.9295558929;12.5;5;27.5110707283;2;11.9660997391;11.4571752548;3;24.7449600697;
14;2;17.0922470093;12.5;5;27.7995657921;2;13.9660997391;11.8107032776;3;25.3503712416;
15;2;18.1571598053;12.5;5;28.1131293774;2;15.9660997391;12.0916318893;3;25.8344515562;
16;2;19.2277107239;12.5;5;28.4520516396;2;16.9954986572;12.3113050461;3;26.2195074558;
17;2;20.3039665222;12.5;5;28.8161723614;2;18.0058269501;12.4808797836;5;26.3048160076;
18;2;20.4836387634;12.5;5;29.2048048973;3;19.0164165497;12.5;4;26.3530313969;
19;2;20.5710811615;12.5;5;29.6166739464;3;19.625;12.5;4;26.4023760557;
20;2;20.6637516022;12.5;7;30.0498714447;3;19.9405345917;12.5;5;26.4528282881;
21;2;19.625;13.5;7;30.5018415451;3;19.9518871307;12.5;5;26.5043625832;
22;2;20.625;12.5;7;30.9693965912;3;19.9634819031;12.5;5;26.5569496155;
23;2;20.9681148529;12.5;7;31.4487752914;3;19.9753131866;12.5;5;26.6105561256;
24;2;19.625;13.5;8;31.9357366562;3;19.9873752594;12.5;5;26.6651450396;
25;2;18.625;13.5;9;32.4256954193;3;19.9996566772;12.5;5;26.72067523;
26;2;18.2957820892;14.5;9;32.9138832092;4;20.0121517181;12.5;5;26.7771017551;
27;2;17.4056243896;15.5;9;33.3955316544;4;20.024848938;12.5;5;26.8343759775;
28;2;16.5139942169;16.5;10;33.8660564423;4;19.625;13.2337503433;5;26.8924454451;
29;2;15.9948625565;17.5;10;34.3212347031;4;18.0508003235;13.5;5;26.9512542486;
30;2;15.0;16.5;8;34.7573537827;4;17.064031601;14.5;5;27.0107431412;
31;2;16.0;16.5;8;35.1713237762;4;16.0774173737;15.5;5;27.0708494186;
32;2;17.0;16.5;8;35.5607509613;4;15.0909414291;16.5;5;27.1315076351;
33;2;16.0;15.5;8;35.9239616394;4;14.4795894623;17.5;4;27.1926498413;
34;2;16.0;15.5;8;36.2599868774;4;14.4933462143;18.5;4;27.2542052269;
35;2;15.0;14.5;8;36.5685119629;4;14.5071964264;19.5;4;27.3161010742;
36;3;15.0;14.5;8;46.8497991562;4;14.5211229324;20.5;4;27.3782629967;
37;3;18.0;13.5;8;47.5045928955;4;14.5351085663;21.5;4;27.4406147003;
38;3;20.7235336304;14.5;8;48.1084241867;4;14.5491380692;22.5;5;27.5030794144;
39;3;21.7751560211;15.5;9;48.661444664;4;14.5631923676;23.5;6;27.5655794144;
40;3;20.7751560211;17.5;10;49.1646795273;4;14.577255249;24.5;7;27.628036499;
41;3;22.7751560211;17.5;10;49.6198768616;4;14.5913085938;25.5;8;27.690372467;
42;3;24.4001560211;18.5;11;50.0005426407;4;14.6053333282;26.5;8;27.7525100708;
43;3;24.5499992371;19.5;11;50.2404880524;4;14.6193141937;27.5;10;27.8143725395;
44;3;24.5499992371;20.5;12;50.4558610916;5;15.633234024;29.2000007629;9;28.8758842945;
45;3;24.5499992371;23.5;12;50.6481971741;6;16.6470737457;29.5;8;43.9669713974;
46;3;24.5499992371;26.5;12;50.8191757202;6;18.0;28.5;9;44.808152914;
47;4;24.5499992371;29.5;12;65.9705476761;7;18.0;31.2424144745;6;55.568726778;
48;4;25.5499992371;33.5;12;66.75;7;20.0;32.404548645;6;56.6477839947;
49;4;26.5499992371;37.5;13;67.4193744659;7;23.0;30.4683475494;6;57.6221750975;
50;4;27.5499992371;39.5;14;68.0072898865;7;26.9745883942;33.4683456421;7;58.4955793619;
51;4;28.5499992371;40.5999984741;15;68.5162696838;7;29.7275619507;36.4683456421;7;59.2739751339;
52;4;29.5499992371;41.5999984741;16;68.9513263702;7;32.2749786377;39.4683456421;7;59.9647834301;
53;4;30.5499992371;41.5999984741;17;69.3190898895;7;34.8615875244;41.2864608765;9;60.5761449337;
54;5;31.5499992371;41.5999984741;14;79.6270179749;8;35.6555099487;43.2864608765;8;61.022652626;
55;5;33.1381034851;42.5999984741;13;80.2827625275;8;35.2953834534;42.5;9;61.3268243074;
56;5;34.2148284912;43.5999984741;14;80.7743997574;8;35.0617599487;43.452671051;10;61.6073756218;
57;5;34.25;44.5999984741;14;81.1219387054;8;36.433757782;42.9936141968;9;62.8659317493;
58;5;34.25;45.5999984741;15;81.4420347214;8;38.3062744141;40.9936141968;9;63.1441922188;
59;5;34.25;46.5999984741;16;81.7347183228;8;37.4501647949;42.9936141968;11;63.3009797335;
60;5;34.25;46.5999984741;15;82.0005426407;8;37.2249984741;45.0486679077;12;63.428717494;
61;5;34.25;46.5999984741;16;82.2404880524;9;38.0710830688;44.0749664307;11;63.5568139553;
62;5;34.25;46.5999984741;16;82.4558610916;9;37.843711853;43.9936141968;13;63.6852245331;
63;5;34.25;46.5999984741;18;82.6481971741;9;37.2249984741;46.8419036865;13;63.8139042854;
64;5;34.25;46.5999984741;17;82.8191757202;9;35.8813858032;46.2276306152;14;63.9428077936;
65;5;34.25;46.5999984741;17;82.9705476761;9;34.900718689;47.2577285767;14;64.0718886852;
66;5;34.25;46.5999984741;18;85.4537792206;9;34.4252471924;47.2577285767;14;64.1791565418;
67;6;35.7337493896;48.2820014954;17;88.5232725143;10;33.125;48.7254104614;13;73.2691105604;
68;6;35.0519180298;50.8335075378;18;90.3801540136;10;33.9268875122;51.771396637;15;75.6575262547;
69;6;34.5619659424;53.2732963562;18;91.9493627548;11;36.8489990234;53.8118743896;14;77.6952548027;
70;6;34.7835693359;55.6209411621;18;93.0787519217;11;38.267250061;54.984954834;14;79.4289838076;
71;6;35.9407958984;54.7999992371;20;93.5072813034;11;39.507019043;56.087387085;15;80.9078199863;
72;7;34.9901618958;54.7999992371;19;93.9358953238;11;40.3369522095;58.1925086975;16;81.9857578278;
73;7;34.5999984741;56.7907180786;19;94.2592060566;11;40.5520515442;59.3002433777;17;82.5044107437;
